Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
CEAT,500878,CEATLTD,Auto Components,Tyres & Rubber Products,3894.60,15753.69,14022.58,1620.09,11.55,11.16,30.05,3.45,0.38,4.66,0.68,11.77,-2208.06,-23.79,1724.60,3547.77,1921.70,5.42,0.98,-1.18,3.06,12.24
Central Bank,532885,CENTRALBK,Banks,Public Sector Bank,39.43,35689.68,34595.01,20430.76,59.06,57.65,7.89,0.93,0.14,0.85,11.87,11.43,43254.30,6433.96,0.00,0.00,0.00,5.68,-0.20,-0.09,17.08,36.30
CESC,500084,CESC,Power,Integrated Power Utilities,171.38,22717.63,17907.00,3347.00,18.69,16.76,15.67,1.79,-26.56,3.55,1.48,11.34,707.00,1152.00,3003.00,1839.00,612.00,8.85,0.27,0.16,5.74,15.91
Chambal Fert.,500085,CHAMBLFERT,Fertilizers & Agrochemicals,Fertilizers,457.25,18319.83,19477.16,2543.99,13.06,15.02,9.84,1.86,17.89,13.81,0.01,19.78,3215.87,347.55,2260.21,1791.83,2068.93,14.26,-2.56,1.23,0.04,38.41
Chola Financial,504973,CHOLAHLDNG,Finance,Investment Company,1889.90,35488.06,36160.19,20178.18,55.80,57.02,15.93,2.60,0.56,2.36,13.68,19.11,-1097.78,421.82,211.86,395.95,0.00,9.57,1.09,-0.93,9.22,17.79
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,Non Banking Financial Company (NBFC),1678.10,141571.48,28536.73,19741.86,69.18,70.32,30.48,5.44,1.19,2.38,7.23,19.71,9140.07,406.94,211.86,128.16,0.00,6.24,1.22,-1.11,9.44,5.83
CIE Automotive,532756,CIEINDIA,Auto Components,Auto Components & Equipments,424.10,16088.76,9123.42,1326.97,14.54,15.07,20.08,2.32,0.73,8.47,0.07,13.15,1085.46,120.02,1268.42,1661.71,1110.20,6.71,0.04,0.08,0.44,18.61
Cipla,500087,CIPLA,Pharmaceuticals & Biotechnology,Pharmaceuticals,1526.80,123330.51,28349.57,7199.40,25.40,25.87,22.67,3.75,0.88,14.72,0.01,17.77,18620.79,1038.58,6902.26,3035.06,6160.12,5.77,1.00,-0.70,0.07,8.74
Cyient,532175,CYIENT,IT - Services,IT Enabled Services,1152.60,12804.64,7328.40,1018.90,13.90,15.47,22.71,2.30,4.15,8.87,0.08,12.81,2894.00,164.80,1171.20,404.10,596.80,7.51,2.79,-3.81,0.49,45.43
Deepak Fertilis.,500645,DEEPAKFERT,Chemicals & Petrochemicals,Commodity Chemicals,1449.00,18291.86,10910.95,1942.77,17.81,18.73,18.58,2.81,1.67,7.47,0.68,15.56,1643.01,112.96,1713.47,2332.01,1740.03,7.28,0.34,-0.31,2.71,18.53
Dr Reddy's Labs,500124,DRREDDY,Pharmaceuticals & Biotechnology,Pharmaceuticals,1250.20,104344.34,34310.00,8454.40,24.64,26.18,18.08,2.90,0.48,12.95,0.16,17.96,12851.70,1302.70,9775.40,3532.30,7582.20,7.26,1.26,-0.64,0.75,11.07
Engineers India,532178,ENGINERSIN,Construction,Civil Construction,201.96,11351.01,3566.47,590.69,16.56,16.66,21.12,4.20,0.35,11.39,0.01,23.17,460.76,147.65,499.99,586.19,0.64,6.89,-0.56,-0.13,0.03,20.94
Finolex Cables,500144,FINCABLES,Industrial Products,Cables - Electricals,775.70,11863.50,5548.00,569.28,10.26,9.69,19.72,2.47,1.89,11.25,0.00,12.39,3425.83,263.43,228.66,268.30,794.03,6.60,0.31,-0.77,0.03,42.25
Five-Star Bus.Fi,543663,FIVESTAR,Finance,Non Banking Financial Company (NBFC),609.70,17954.11,3065.77,2198.93,71.73,74.26,16.24,2.64,0.49,8.22,1.23,18.65,2095.00,22.74,0.00,29.12,0.00,9.07,2.68,-2.33,3.83,28.31
G R Infraproject,543317,GRINFRA,Construction,Civil Construction,1097.00,10614.63,7560.00,1700.28,22.49,22.13,9.78,1.19,1.77,7.02,0.63,12.15,3924.48,432.53,194.70,789.88,656.90,11.90,0.13,-0.03,2.96,34.78
GE Shipping Co,500620,GESHIP,Transport Services,Shipping,1117.20,15949.95,4903.16,2483.47,50.65,50.30,8.94,1.05,0.19,10.90,0.08,14.09,8111.23,689.51,429.16,297.08,267.73,17.64,0.73,0.24,0.60,5.38
Genus Power,530343,GENUSPOWER,Electrical Equipment,Other Electrical Equipment,334.55,10174.05,3632.39,769.19,21.18,19.25,21.52,5.43,0.17,8.43,0.93,17.49,1781.66,66.94,1569.56,1025.90,1437.31,6.97,-0.32,-1.68,2.21,31.17
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals & Biotechnology,Pharmaceuticals,1840.80,51947.53,15955.06,4101.31,25.71,17.65,20.66,5.42,3.31,8.69,0.13,15.79,4493.72,-1811.28,3773.12,2951.33,3280.72,7.63,0.97,0.11,0.32,19.48
Godawari Power,532734,GPIL,Industrial Products,Iron & Steel Products,255.70,17643.94,5396.61,1123.69,20.82,22.23,23.73,3.27,-1.44,13.86,0.04,17.23,1513.51,101.13,98.78,304.89,862.45,6.19,-0.24,0.12,0.18,11.83
Granules India,532482,GRANULES,Pharmaceuticals & Biotechnology,Pharmaceuticals,553.95,13442.63,4842.21,1007.59,20.81,21.15,26.32,3.38,5.33,8.21,0.45,13.86,669.59,27.64,760.54,755.08,1488.29,5.26,-5.61,0.85,2.35,11.79
Gujarat Gas,539336,GUJGASLTD,Gas,LPG/CNG/PNG/LNG Supplier,402.50,27707.70,15906.19,1797.08,11.30,11.57,24.82,3.19,-6.53,9.49,0.02,14.25,179.17,265.07,954.56,647.91,60.84,5.68,-0.03,-0.16,0.10,23.22
H U D C O,540530,HUDCO,Finance,Financial Institution,237.28,47501.08,11761.56,11460.76,97.44,100.45,16.95,2.63,1.03,2.44,7.03,15.67,-15.68,59.98,1.91,0.00,0.00,6.61,0.66,-0.02,11.02,10.10
HCL Technologies,532281,HCLTECH,IT - Software,Computers - Software & Consulting,1662.60,451173.96,122427.00,25922.00,21.17,21.79,26.58,6.33,3.04,16.95,0.10,25.00,37284.00,1797.00,20169.00,6721.00,160.00,5.41,1.63,-1.92,0.29,17.37
HDB FINANC SER,544429,HDBFS,Finance,Non Banking Financial Company (NBFC),741.95,61549.70,17420.50,9794.90,56.23,58.62,28.60,3.18,0.98,2.16,4.68,14.72,-2222.70,0.00,252.10,220.10,0.00,6.36,5.77,-0.94,9.44,16.81
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,Aluminium,790.95,177744.38,253570.00,33291.00,13.13,13.34,9.92,1.32,1.55,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,11.45,-0.82,0.53,2.72,8.45
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,Zinc,476.55,201357.58,33845.00,17483.00,51.66,51.04,19.25,14.79,7.52,30.23,0.82,72.42,-1822.00,970.00,188.00,2244.00,2242.00,6.94,0.11,-0.04,0.76,12.87
Home First Finan,543259,HOMEFIRST,Finance,Housing Finance Company,1191.80,12350.56,1751.54,1394.24,79.60,80.29,27.28,3.07,1.01,3.51,2.40,16.46,1400.30,6.41,6.46,15.92,0.00,6.68,6.95,2.80,6.98,21.54
I O B,532388,IOB,Banks,Public Sector Bank,40.12,77257.44,29979.65,18570.68,61.94,59.02,18.13,2.22,0.73,0.89,11.07,11.02,24922.19,5725.00,0.00,0.00,0.00,5.49,-0.07,0.23,15.87,33.07
Indian Renewable,544026,IREDA,Finance,Financial Institution,147.10,41323.79,7606.77,6753.23,88.78,93.03,23.99,3.20,0.62,2.39,5.41,18.05,-1147.39,23.92,5.22,4.91,0.00,6.11,-0.38,-0.12,10.38,37.23
Indraprastha Gas,532514,IGL,Gas,LPG/CNG/PNG/LNG Supplier,206.56,28918.43,15643.80,1806.61,11.55,13.36,18.11,2.58,4.07,11.10,0.01,16.39,894.60,713.67,854.11,1130.48,58.49,7.68,0.09,0.39,0.05,9.88
Indus Towers,534816,INDUSTOWER,Telecom - Services,Telecom - Infrastructure,403.25,108673.33,31520.30,20315.50,64.45,68.55,11.61,3.01,0.72,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,10.85,0.08,-1.30,1.51,6.22
Infosys,500209,INFY,IT - Software,Computers - Software & Consulting,1541.10,640234.79,169458.00,40467.00,23.88,24.07,22.76,6.20,3.53,18.62,0.08,28.83,59369.00,4073.00,33968.00,3839.00,0.00,6.44,2.07,-1.84,0.22,23.21
ITC,500875,ITC,Diversified FMCG,Diversified FMCG,403.55,505598.29,78551.59,26392.45,33.60,34.30,25.06,7.11,2.75,22.16,0.01,27.32,31741.61,17684.49,6503.38,5157.96,18762.59,5.47,0.50,-0.59,0.01,14.41
J & K Bank,532209,J&KBANK,Banks,Private Sector Bank,108.87,11988.57,12985.51,8892.98,68.48,69.38,5.74,0.80,0.09,1.28,10.34,15.77,17797.09,1058.33,0.00,0.00,0.00,6.24,-0.11,-0.16,15.52,7.15
Jindal Stain.,532508,JSL,Ferrous Metals,Iron & Steel,771.30,63587.48,41205.54,4896.13,11.88,11.37,23.05,3.52,-3.48,7.50,0.38,16.15,2319.01,361.96,3050.61,10354.59,10079.32,6.26,-0.01,0.16,1.61,6.62
JK Tyre & Indust,530007,JKTYRE,Auto Components,Tyres & Rubber Products,446.60,12237.73,15312.53,1600.82,10.45,10.88,22.43,2.34,0.63,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,7.36,0.79,-0.02,3.96,6.18
L T Foods,532783,LTFOODS,Agricultural Food & other Products,Other Agricultural Products,414.60,14397.11,9732.83,1082.95,11.13,11.27,22.63,3.44,0.83,9.06,0.43,16.70,2622.59,104.75,846.20,810.83,3538.72,6.26,1.12,-0.03,1.85,20.05
LIC Housing Fin.,500253,LICHSGFIN,Finance,Housing Finance Company,563.60,31001.55,28804.92,27033.67,93.85,94.28,5.61,0.80,0.17,1.80,7.08,16.05,-2129.25,1.37,3.97,66.28,0.00,8.89,-0.06,-0.08,10.13,13.15
Lupin,500257,LUPIN,Pharmaceuticals & Biotechnology,Pharmaceuticals,2025.40,92512.61,24750.69,6745.64,27.25,23.24,21.39,4.71,0.36,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,6.00,1.01,-0.75,1.08,15.73
Mahanagar Gas,539957,MGL,Gas,LPG/CNG/PNG/LNG Supplier,1222.20,12072.62,7753.14,1531.45,19.75,21.81,12.19,1.94,0.68,12.67,0.03,17.72,144.71,153.50,486.48,389.89,60.70,10.94,0.37,-1.89,0.16,22.98
Manappuram Fin.,531213,MANAPPURAM,Finance,Non Banking Financial Company (NBFC),280.35,23729.80,9432.22,4342.27,46.04,54.36,52.83,1.87,-18.22,2.51,3.02,10.14,2814.48,9.89,0.00,121.22,0.00,6.82,0.56,0.45,9.45,5.92
Motil.Oswal.Fin.,532892,MOTILALOFS,Capital Markets,Stockbroking & Allied,967.55,58102.27,7769.82,3900.66,50.20,54.51,28.70,4.51,1.19,7.64,1.22,25.25,3947.62,61.82,1706.74,15.89,0.00,5.84,0.40,0.23,4.07,11.81
Natco Pharma,524816,NATCOPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,830.15,14868.81,4387.70,1737.10,39.59,49.58,9.66,1.72,0.07,24.23,0.03,28.00,5266.70,404.30,1718.90,512.60,818.00,15.16,0.06,-1.43,0.14,44.84
Nava,513023,NAVA,Power,Power Generation,535.85,15550.44,4017.64,1735.07,43.19,46.07,16.81,1.92,0.70,13.70,0.20,15.03,3931.02,134.34,943.89,128.62,687.52,9.84,0.06,0.12,1.06,27.12
NLC India,513683,NLCINDIA,Power,Power Generation,251.95,34936.31,16251.48,4230.82,26.03,30.98,13.37,1.75,0.27,4.68,1.22,14.47,-1774.41,2301.46,2990.61,1818.42,1944.26,7.52,-0.39,0.30,5.53,13.82
NMDC,526371,NMDC,Minerals & Mining,Industrial Minerals,75.26,66167.22,26689.39,8894.94,33.33,34.09,9.42,2.04,-0.82,17.01,0.11,23.60,15590.67,1550.24,7800.24,394.60,2649.56,16.84,-0.10,0.83,0.36,9.14
NTPC,532555,NTPC,Power,Power Generation,326.60,316693.12,186754.31,53490.38,28.64,28.91,13.33,1.65,1.59,4.26,1.33,12.13,-13789.34,11139.02,31750.32,10231.93,16854.12,8.21,0.01,0.31,5.51,13.41
Nuvama Wealth,543988,NUVAMA,Capital Markets,Stockbroking & Allied,7344.00,26613.41,4411.52,2361.48,53.53,53.34,25.95,6.99,0.49,4.04,2.37,30.87,5745.99,21.24,836.94,1909.55,0.00,10.57,1.24,-0.84,3.94,13.70
O N G C,500312,ONGC,Oil,Oil Exploration & Production,249.00,313248.95,657927.61,98563.11,14.98,14.52,8.55,0.85,-1.04,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,16.60,0.11,-0.10,2.40,8.96
Oberoi Realty,533273,OBEROIRLTY,Realty,"Residential, Commercial Projects",1708.70,62128.71,5327.81,3014.84,56.59,58.70,27.82,3.71,1.00,10.23,0.18,14.67,12364.24,285.90,244.39,517.78,9606.36,5.02,3.05,-3.30,0.95,27.28
Oil India,533106,OIL,Oil,Oil Exploration & Production,436.85,71058.36,33468.01,9784.51,29.24,35.19,11.89,1.26,2.12,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,9.95,0.80,-0.60,3.69,17.42
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,Fertilizers,159.38,13010.92,18974.64,1920.21,10.12,9.20,13.31,2.02,1.30,5.19,0.87,14.14,1306.36,153.11,4023.97,4918.56,4821.43,9.58,-3.62,1.04,3.17,32.00
Petronet LNG,532522,PETRONET,Gas,LPG/CNG/PNG/LNG Supplier,274.25,41137.50,47431.60,5035.24,10.62,10.84,11.21,1.95,2.40,14.92,0.12,21.16,12090.29,843.92,2494.88,1838.76,1277.29,15.64,0.79,-1.01,0.50,21.53
PNB Housing,540173,PNBHOUSING,Finance,Housing Finance Company,908.85,23676.32,8184.49,7690.21,93.96,92.72,10.78,1.32,0.32,2.52,3.62,12.27,781.46,27.79,31.03,22.83,0.00,8.91,2.69,-5.57,8.51,20.41
Power Fin.Corpn.,532810,PFC,Finance,Financial Institution,373.65,123308.30,113492.35,109205.64,96.22,96.42,4.98,0.97,0.28,2.75,7.88,21.01,18683.87,145.09,293.09,193.17,0.00,9.81,-0.07,0.18,9.16,28.68
Power Grid Corpn,532898,POWERGRID,Power,Power - Transmission,275.15,255906.11,46180.55,37884.28,82.04,84.81,16.83,2.59,6.08,5.91,1.37,17.00,-3892.53,2090.92,9766.44,661.04,1883.52,7.10,0.84,-0.84,5.00,20.34
Ratnamani Metals,520111,RATNAMANI,Industrial Products,Iron & Steel Products,2365.10,16577.46,5374.76,905.36,16.84,15.88,27.33,4.28,1.44,12.11,0.06,16.01,2182.63,85.00,924.46,325.39,1220.41,5.19,-0.39,-0.13,0.28,35.97
REC Ltd,532955,RECLTD,Finance,Financial Institution,359.45,94651.24,59513.92,57456.60,96.54,96.18,5.48,1.13,0.33,2.73,6.18,21.51,12770.98,126.06,264.89,2.75,0.00,9.51,0.35,-1.19,8.97,37.30
Rites,541556,RITES,Construction,Civil Construction,249.69,12000.20,2229.67,546.71,24.52,24.48,29.19,4.56,-3.15,7.19,0.00,14.66,1683.54,129.85,901.51,265.57,86.91,6.86,0.02,0.04,0.01,21.02
S C I,523598,SCI,Transport Services,Shipping,249.00,11598.42,5295.70,1617.45,30.54,31.49,14.43,1.36,-14.72,7.02,0.33,10.53,2033.73,401.74,1216.72,862.24,153.16,7.43,0.01,0.35,2.77,11.23
Sandur Manganese,504918,SANDUMA,Consumable Fuels,Coal,206.76,10050.70,4640.86,1128.30,24.31,24.93,16.78,3.46,-1.29,10.80,0.64,18.64,375.07,56.12,403.35,683.63,938.52,8.35,0.11,0.01,1.88,13.08
Sarda Energy,504614,SARDAEN,Ferrous Metals,Iron & Steel,503.95,17758.25,5718.87,1768.53,30.92,26.65,16.70,2.54,-3.14,8.51,0.38,13.44,3061.27,193.92,305.74,207.61,684.61,8.21,-0.94,0.31,1.64,21.25
SBFC Finance,543959,SBFC,Finance,Non Banking Financial Company (NBFC),109.62,12012.69,1492.95,1021.28,68.41,68.63,30.60,3.49,0.41,4.41,1.80,11.58,354.36,1.02,30.88,13.70,0.00,5.67,1.22,-0.11,6.16,10.88
Sun TV Network,532733,SUNTV,Entertainment,TV Broadcasting & Software Production,559.95,22066.77,4359.52,2229.72,51.15,53.03,13.30,1.79,3.47,14.47,0.01,15.69,7059.03,659.63,1466.40,424.29,0.00,10.00,-0.16,-0.20,0.07,28.55
Sundaram Finance,590071,SUNDARMFIN,Finance,Non Banking Financial Company (NBFC),4713.60,52369.92,9183.93,7280.77,79.28,80.42,26.56,3.46,1.59,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,6.11,-0.45,0.25,9.24,13.02
Tata Power Co.,500400,TATAPOWER,Power,Integrated Power Utilities,389.10,124330.66,66066.92,13014.41,19.70,18.58,30.77,3.30,1.50,3.05,1.86,10.97,-11313.90,2802.54,6798.91,7209.85,5251.53,6.12,0.39,0.14,6.19,13.09
TCS,532540,TCS,IT - Software,Computers - Software & Consulting,3147.70,1138865.41,257688.00,68867.00,26.72,26.40,22.65,10.70,2.77,32.07,0.10,52.38,79215.00,3663.00,54182.00,14246.00,26.00,6.00,0.69,-1.15,0.16,29.97
Time Technoplast,532856,TIMETECHNO,Industrial Products,Plastic Products - Industrial,206.52,10194.56,5720.24,831.94,14.54,14.38,24.23,3.08,0.89,9.25,0.22,14.22,1929.32,5.69,1224.72,465.55,1154.89,6.18,3.70,2.76,1.04,19.57
Torrent Power,532779,TORNTPOWER,Power,Integrated Power Utilities,1300.80,65547.77,28738.09,5231.02,18.20,18.25,21.92,3.48,0.46,8.28,0.55,19.03,2117.26,468.80,3440.93,2281.23,778.98,5.49,0.75,-0.97,2.51,24.37
TVS Holdings,520056,TVSHLTD,Finance,Investment Company,14960.00,30267.23,50450.82,7970.31,15.80,15.21,21.02,5.48,0.57,4.78,6.25,30.20,-1080.43,64.53,2216.37,9263.55,2544.80,11.38,-0.15,0.17,5.09,8.20
UTI AMC,543238,UTIAMC,Capital Markets,Asset Management Company,1149.00,14741.45,1758.93,919.11,52.25,59.52,25.07,3.36,2.27,14.79,0.00,16.28,147.23,7.48,104.18,55.43,0.00,6.13,0.24,-0.08,0.00,23.14
Welspun Corp,532144,WELCORP,Industrial Products,Iron & Steel Products,896.75,23638.95,15463.58,2010.74,13.00,12.05,13.33,2.88,0.33,8.93,0.19,18.59,2174.29,1271.79,1629.25,2650.10,5152.72,10.10,0.17,-0.34,0.63,9.84
Wipro,507685,WIPRO,IT - Software,Computers - Software & Consulting,246.07,257987.56,89654.90,17769.30,19.82,20.23,19.11,3.01,8.34,10.82,0.19,16.59,42836.50,4256.40,11862.60,6085.90,74.00,7.37,0.08,0.29,0.84,24.19
Zensar Tech.,504067,ZENSARTECH,IT - Software,Computers - Software & Consulting,709.50,16129.96,5490.80,850.10,15.48,15.47,23.03,3.77,1.53,12.77,0.03,16.43,2517.80,182.50,797.80,359.70,0.00,6.07,1.72,-1.26,0.13,27.97
Zydus Lifesci.,532321,ZYDUSLIFE,Pharmaceuticals & Biotechnology,Pharmaceuticals,930.20,93599.89,24493.90,7617.40,31.10,30.37,18.61,3.70,9.85,14.64,0.38,21.21,8865.40,147.90,4962.70,2461.50,4750.10,6.98,-0.23,0.21,1.37,12.17
