Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,485.0,57.6,21209.0,3672.58,2803.94,76.35,76.35,19.13,2.82,0.76,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,7.16,0.7,-0.06,6.73,0.0,11.46
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1393.5,60.89,11048.77,2683.46,1977.01,73.67,73.67,16.88,2.22,1.12,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.75,7.84,-7.98,8.11,0.0,35.27
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1348.45,48.89,25322.17,25961.85,2957.97,11.39,11.39,11.98,1.24,0.38,8.02,0.02,10.86,5611.37,428.97,3841.63,2453.81,1789.12,8.87,0.25,-0.06,0.19,0.55,33.53
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,930.75,59.83,11083.69,3280.44,503.95,15.36,15.36,26.76,5.54,0.7,13.93,0.0,22.9,406.24,110.06,284.3,916.5,605.4,5.27,0.08,-0.82,0.01,0.22,24.7
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,745.7,47.54,14657.68,7344.9,1118.46,15.23,15.23,20.12,2.61,0.71,8.78,0.25,13.43,1978.76,-12.33,1466.3,835.08,2510.64,5.43,0.0,0.03,1.67,1.46,32.69
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1044.8,51.63,12823.82,2551.83,797.29,31.24,31.24,21.92,3.89,2.85,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,6.04,0.14,0.22,0.07,0.46,9.07
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,839.0,49.21,15355.71,13548.86,1544.23,11.4,11.4,19.74,1.91,43.87,7.37,0.05,10.01,1388.15,351.06,1167.27,1202.82,2282.79,6.99,-0.17,-0.06,0.34,1.27,20.7
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,416.5,59.29,26451.98,28470.6,4143.23,14.55,14.55,12.76,1.6,0.48,7.34,0.22,13.16,2614.58,-899.51,3190.84,3224.29,5452.28,9.45,-0.33,-0.11,1.34,1.18,22.94
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,269.4,60.41,13489.99,2192.24,1819.65,83.0,83.0,14.3,2.67,0.61,7.76,1.56,20.11,750.96,53.24,0.0,19.79,0.0,8.87,2.14,-2.85,4.25,1.64,26.16
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,158.5,54.34,93100.58,56362.08,10745.0,19.06,19.06,25.0,6.54,0.54,4.37,4.49,28.11,10624.64,252.0,3087.44,9291.24,4671.8,7.03,-0.67,0.16,6.24,2.2,26.42
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,1023.1,61.66,76584.74,18636.34,10019.77,53.76,53.76,28.98,3.89,1.27,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.49,0.03,0.82,12.81,0.1,5.24
