Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,506.0,57.25,22046.59,3672.58,2803.94,76.35,76.35,19.99,3.0,0.79,4.38,2.49,15.93,674.8,-1.62,0.0,123.65,0.0,7.08,0.7,-0.06,6.73,0.0,7.63
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1446.0,67.01,11464.29,2683.46,1977.01,73.67,73.67,17.5,2.28,1.16,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,7.71,7.84,-7.98,8.11,0.0,32.83
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1391.9,48.61,26138.19,25961.85,2950.2,11.36,11.36,12.42,1.28,0.4,7.97,0.02,10.79,5611.37,436.74,3841.63,2453.81,1789.12,8.48,0.25,-0.06,0.19,0.53,31.39
ACME Solar Hold.,544283,ACMESOLAR,INE622W01025,Power,Power Generation,282.65,53.04,17127.77,2023.38,1781.34,88.04,88.04,34.05,3.56,0.23,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,5.72,0.18,-0.43,11.07,0.07,12.84
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,945.75,55.87,11262.38,3211.94,495.23,15.42,15.2,26.61,6.31,0.46,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.39,0.08,-0.82,0.24,0.22,31.96
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,721.85,64.56,25336.96,7443.86,1236.48,16.61,16.23,32.94,4.35,1.45,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.2,-1.74,1.69,1.8,0.96,23.73
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,340.7,57.76,12530.43,12543.26,1554.35,12.39,11.71,21.27,2.55,0.69,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.4,1.36,-0.62,2.48,0.72,28.93
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,785.4,60.16,15438.01,7266.82,1159.51,15.96,15.11,23.3,2.94,7.33,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.45,0.0,0.03,1.64,1.37,29.11
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1120.9,71.14,13757.51,2512.27,781.18,31.09,28.67,24.47,4.51,5.2,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.49,0.14,0.22,0.08,0.45,8.51
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,891.9,65.43,16324.03,13062.79,1509.33,11.55,13.17,21.62,2.13,1.09,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.34,-0.17,-0.06,0.27,1.16,18.61
