Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,491.30,58.65,21312.41,3520.63,2695.55,76.56,76.30,20.45,3.09,0.76,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.20,0.20,0.08,6.58,10.31
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1461.30,48.62,11570.50,2527.53,1878.12,74.31,75.29,19.18,2.47,1.12,3.27,3.08,14.11,2153.46,3.26,7.79,3.22,0.00,7.66,0.17,-1.16,7.82,34.72
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1636.90,32.50,30738.90,24689.33,3153.91,12.77,14.07,12.22,1.54,1.85,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,8.41,-1.18,0.95,0.19,22.91
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,849.50,42.94,10116.12,3232.42,500.38,15.48,15.20,24.20,5.68,0.42,16.70,0.08,28.65,314.99,119.01,276.23,784.88,612.28,5.75,-0.07,0.04,0.24,38.88
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,135.38,39.74,261076.20,54254.83,19886.27,36.65,38.11,22.79,4.47,0.60,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.86,0.71,0.11,2.76,25.92
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,759.45,39.98,21931.33,1815.63,1082.18,59.60,64.91,21.54,6.15,1.89,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,6.21,0.49,-0.13,0.05,16.69
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,339.80,39.24,88942.22,41693.04,15151.78,36.34,35.13,27.26,2.76,1.12,1.32,4.86,11.49,-60389.17,530.84,389.61,1641.74,0.00,6.44,1.85,-0.95,10.16,7.99
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,730.50,56.02,25640.55,7443.86,1236.48,16.61,16.23,33.32,4.32,1.46,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.27,-0.84,0.99,1.80,22.82
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,331.60,21.82,12195.74,12793.14,1421.99,11.12,10.85,24.28,2.26,2.26,2.94,0.66,11.06,3037.61,446.56,2908.47,3540.08,1016.12,9.11,1.66,0.00,2.61,33.53
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,783.20,40.11,15394.82,7083.25,1128.07,15.93,15.11,24.27,2.89,7.63,7.99,0.28,11.38,1619.58,38.88,1313.93,887.37,2540.70,5.25,-0.13,0.19,1.70,29.31
