Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,462.05,36.52,20043.56,3520.63,2695.55,76.56,76.30,19.23,2.91,0.71,4.31,2.55,16.86,1641.75,-8.34,0.00,108.12,0.00,7.46,0.20,0.08,6.58,15.65
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1296.20,30.77,10264.85,2604.99,1927.47,73.99,75.29,16.37,2.19,0.95,3.27,3.08,14.11,2153.46,2.50,7.79,3.22,0.00,8.30,0.17,-1.16,7.63,42.09
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1632.20,38.27,30650.64,24689.33,3153.91,12.77,14.07,12.18,1.54,1.84,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,8.43,-1.18,0.95,0.19,23.13
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,910.00,55.18,10836.57,3211.94,495.23,15.42,15.20,25.63,6.08,0.45,16.70,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.36,-0.07,0.04,0.24,34.53
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,142.77,48.32,275327.59,54254.83,19886.27,36.65,38.11,24.04,4.71,0.64,12.46,0.83,26.10,9774.09,2156.96,9437.92,2976.65,3140.31,5.60,0.71,0.11,2.76,21.88
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,345.05,48.50,90320.44,44263.78,15953.88,36.04,35.13,25.45,2.81,1.04,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.00,6.76,1.85,-0.95,9.64,6.57
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,703.20,48.38,24682.32,7443.86,1236.48,16.61,16.23,32.08,4.15,1.41,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.47,-0.84,0.99,1.80,25.71
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,326.30,32.85,12000.81,12543.26,1554.35,12.39,11.71,20.36,2.43,0.66,3.65,0.73,14.91,2666.01,287.63,2795.20,3564.31,993.06,9.64,1.66,0.00,2.48,34.60
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,769.85,37.42,15132.41,7266.82,1159.51,15.96,15.11,22.81,2.84,7.17,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.70,5.49,-0.13,0.19,1.64,30.51
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,901.30,45.70,11062.23,2512.27,781.18,31.09,28.67,19.67,3.67,4.18,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,6.82,1.66,-1.76,0.08,26.43
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,836.20,41.08,15304.58,13062.79,1509.33,11.55,13.17,20.27,1.97,1.02,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,6.80,0.88,-0.60,0.27,24.60
