Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,467.5,29.81,20464.24,3817.29,2907.72,76.17,76.43,17.75,2.69,0.7,4.38,2.49,15.94,675.52,-0.48,27.02,123.65,0.0,7.65,0.77,-0.33,6.49,0.0,16.96
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1330.0,40.12,10546.11,2764.62,2040.97,73.82,73.67,15.45,2.07,1.03,3.29,3.11,13.92,2050.61,1.38,14.89,10.59,0.0,8.12,0.01,-0.46,7.85,0.0,25.07
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1299.75,39.95,24407.65,25441.73,2629.19,10.33,11.39,12.79,1.19,0.41,8.02,0.02,10.86,5611.37,397.77,3841.63,2453.81,1789.12,7.77,-0.5,-0.1,0.23,0.56,34.59
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,816.0,51.38,16039.56,7783.95,1167.13,14.99,15.26,21.5,2.79,0.76,8.79,0.25,13.45,1948.76,-1.23,1466.3,835.08,2510.64,5.12,-0.24,-0.09,1.61,1.47,18.24
Angel One,543235,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,286.05,34.98,26136.03,5425.77,2028.11,37.38,35.42,25.3,4.25,20.74,4.49,1.3,15.59,8225.39,17.09,434.45,9170.28,0.0,10.83,1.46,0.95,4.15,1.39,20.64
Apollo Tyres,500877,APOLLOTYRE,INE438A01022,Auto Components,Tyres & Rubber Products,445.8,54.24,28312.8,29307.63,4143.45,14.14,14.65,13.29,1.73,0.51,7.32,0.22,13.07,2614.57,-466.33,3190.84,3224.29,5452.28,9.03,1.49,-2.06,1.33,1.31,17.52
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,255.0,42.82,12770.88,2272.27,1872.29,82.4,83.07,12.96,2.51,0.56,7.76,1.56,20.11,754.67,53.74,0.0,19.79,0.0,9.46,0.47,-0.38,4.13,1.77,27.84
Arvind Ltd,500101,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,531.05,49.54,14446.78,9797.83,1065.97,10.88,10.8,32.89,3.44,5.36,5.21,0.41,10.88,548.16,34.06,1443.79,1972.82,2173.53,5.13,2.74,-0.22,2.01,0.71,11.49
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,173.0,56.62,101617.66,57723.13,10981.93,19.03,5.58,27.23,7.2,0.61,4.27,4.49,27.43,4302.59,343.39,3087.44,9291.24,4671.8,6.8,2.69,-3.9,6.07,2.02,19.69
Atul,500027,ATUL,INE100A01010,Chemicals & Petrochemicals,Specialty Chemicals,6420.0,42.5,18901.63,6643.49,1188.81,17.89,16.48,23.73,3.02,2.75,9.3,0.03,11.49,1285.57,216.56,1271.0,852.24,815.47,5.65,0.04,-0.06,0.17,0.46,10.81
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,858.0,32.88,11689.86,6359.97,639.6,10.06,12.36,21.67,3.59,0.79,15.19,0.0,18.29,1073.29,213.58,143.89,243.18,940.27,7.23,0.53,-0.44,0.02,1.16,46.17
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1235.7,47.69,384661.7,135731.89,81034.17,59.7,59.29,13.82,1.74,0.4,1.47,7.47,13.12,118869.75,29291.88,0.0,0.0,0.0,5.56,-0.66,-2.13,15.01,0.08,12.87
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),1079.4,55.07,672029.51,85963.63,58573.63,68.14,68.29,32.83,5.84,1.76,3.81,3.82,18.25,16950.65,-240.16,1908.08,2104.53,0.0,5.23,1.2,-1.13,7.56,0.5,8.34
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,2004.0,61.12,321053.1,157641.68,59568.13,37.79,37.93,31.21,4.11,1.99,2.83,5.52,13.23,-132648.93,-344.19,9332.08,9052.12,0.0,7.89,0.35,-0.33,7.38,0.07,8.7
