Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,482.45,52.36,21020.49,3520.63,2695.55,76.56,76.3,20.17,3.11,0.75,4.31,2.55,16.86,1641.75,-8.34,0.0,108.12,0.0,7.37,0.7,-0.06,6.58,11.93
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1290.1,63.55,10228.25,2604.99,1927.47,73.99,75.29,16.29,2.17,0.95,3.27,3.08,14.11,2153.46,2.5,7.79,3.22,0.0,8.33,0.17,-1.16,7.63,42.36
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1429.45,49.1,26843.3,24689.33,3153.91,12.77,14.07,10.67,1.33,1.61,9.46,0.02,13.23,5242.34,716.8,3678.49,2001.25,1985.75,9.74,0.25,-0.06,0.19,32.68
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,913.0,58.02,10872.29,3211.94,495.23,15.42,15.2,25.71,6.09,0.45,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.49,-0.07,0.04,0.24,34.32
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,342.8,56.66,89827.97,44263.78,15953.88,36.04,35.13,25.39,2.78,1.04,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.0,6.81,-0.96,1.86,9.64,7.18
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,659.4,48.16,23144.96,7443.86,1236.48,16.61,16.23,30.12,3.95,1.32,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,6.23,-1.74,1.69,1.8,30.33
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,337.55,56.21,12414.49,12543.26,1554.35,12.39,11.71,21.17,2.57,0.69,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,10.14,1.66,0.0,2.48,29.59
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,730.05,54.42,14350.04,7266.82,1159.51,15.96,15.11,21.61,2.7,6.8,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.86,0.0,0.03,1.64,34.11
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1066.55,73.69,13090.45,2512.27,781.18,31.09,28.67,23.3,4.33,4.95,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.88,0.14,0.22,0.08,12.94
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,756.2,43.78,13840.4,13062.79,1509.33,11.55,13.17,18.36,1.76,0.93,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,7.68,0.88,-0.6,0.27,31.0
