Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,475.55,45.65,20629.18,3375.53,2577.37,76.35,76.30,20.88,2.99,0.77,4.31,2.55,16.86,1641.75,6.55,0.00,108.12,0.00,7.01,0.20,0.08,6.89,13.19
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1493.00,55.88,11821.50,2527.53,1878.12,74.31,75.29,19.60,2.53,1.14,3.27,3.08,14.11,2153.46,3.26,7.79,3.22,0.00,7.58,0.17,-1.16,7.82,33.30
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1684.30,39.60,31629.01,24689.33,3153.91,12.77,14.07,12.57,1.59,1.90,9.46,0.02,13.23,5242.34,716.80,3678.49,2001.25,1985.75,8.17,-1.18,0.95,0.19,20.68
Adani Power,533096,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,134.72,37.27,259803.41,55474.57,20671.12,37.26,38.11,21.59,4.44,0.57,12.46,0.83,26.10,9774.09,2775.96,9437.92,2976.65,3140.31,6.35,0.71,0.11,2.56,26.28
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,780.10,45.45,22527.53,1815.63,1082.18,59.60,64.91,22.13,6.32,1.94,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,6.04,0.49,-0.13,0.05,14.43
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,348.30,45.97,91167.09,41693.04,15151.78,36.34,35.13,27.94,2.83,1.14,1.32,4.86,11.49,-60389.17,530.84,389.61,1641.74,0.00,6.38,1.85,-0.95,10.16,5.69
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,705.45,48.43,24761.30,7425.45,1172.28,15.79,16.23,34.54,4.17,1.52,8.27,0.41,15.53,2504.41,283.91,538.52,439.25,114.95,5.18,-0.84,0.99,1.90,25.47
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,336.90,23.99,12390.66,12793.14,1421.99,11.12,10.85,24.67,2.30,2.30,2.94,0.66,11.06,3037.61,446.56,2908.47,3540.08,1016.12,8.99,1.66,0.00,2.61,32.47
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,763.70,26.12,15011.53,7083.25,1128.07,15.93,15.11,23.66,2.82,7.44,7.99,0.28,11.38,1619.58,38.88,1313.93,887.37,2540.70,5.37,-0.13,0.19,1.70,31.07
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,932.70,62.65,11447.62,2512.27,781.18,31.09,28.67,20.36,3.79,4.32,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,6.60,1.66,-1.76,0.08,25.96
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,841.65,29.29,15404.33,12875.97,1550.66,12.04,13.17,19.09,1.98,0.96,9.28,0.04,12.34,1398.88,320.15,1228.44,1191.66,2255.25,7.15,0.88,-0.60,0.26,24.11
Angel One,543235,ANGELONE,INE732I01013,Capital Markets,Stockbroking & Allied,2615.10,55.62,23759.62,4733.20,1562.04,33.00,37.85,30.88,4.09,1.32,7.78,0.77,27.07,3734.86,9.63,283.00,7590.87,0.00,8.41,3.24,-0.66,3.07,20.39
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,273.10,48.21,13675.01,1998.39,1683.70,84.25,84.58,16.22,2.94,0.61,7.42,1.57,18.58,609.69,43.67,0.00,12.49,0.00,8.36,1.42,-2.17,4.27,25.15
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,962.35,42.80,71926.37,17887.79,9304.97,52.02,53.37,31.10,3.96,1.35,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.89,-0.64,1.95,11.60,6.56
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1139.90,40.33,66205.58,32514.48,6618.84,20.36,20.65,19.34,1.89,2.45,7.35,0.22,11.08,13147.96,523.16,5891.11,4750.60,11191.88,8.36,0.06,-0.26,1.43,10.85
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),502.10,31.13,42639.61,3865.32,3616.75,93.57,89.63,10.61,2.63,0.12,31.30,0.17,34.14,369.48,24.48,17.59,53.94,0.00,8.11,-0.07,0.37,0.77,26.54
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,786.70,46.13,10718.44,5963.96,745.01,12.49,11.30,17.33,3.56,0.52,15.68,0.00,19.53,2792.81,189.68,219.87,697.06,541.79,8.70,-0.03,1.00,0.02,18.48
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),935.15,39.83,581895.39,76194.74,52179.07,68.48,68.79,31.80,5.64,0.96,3.99,3.85,19.22,11609.47,56.70,1631.26,2054.22,0.00,5.30,0.47,-0.48,7.75,15.18
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1940.30,37.68,310023.70,141479.18,53466.32,37.79,37.01,32.02,4.05,1.28,2.96,5.13,13.39,20015.70,29.28,7937.86,7873.72,0.00,7.57,0.25,-0.05,7.51,11.60
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,89.16,31.44,74291.10,10327.38,9394.08,90.96,91.85,31.47,3.51,0.70,2.35,4.44,13.46,-148.78,3.07,26.82,122.10,0.00,5.56,0.85,0.03,10.06,34.92
Bandhan Bank,541153,BANDHANBNK,INE545U01014,Banks,Private Sector Bank,153.35,62.65,24704.25,21694.54,9522.44,43.89,51.91,24.52,1.00,0.14,1.49,6.76,11.88,9601.39,2662.95,0.00,0.00,0.00,6.57,0.94,-1.12,13.64,20.33
Belrise Industri,544405,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,160.09,38.90,14246.08,9056.86,1114.49,12.31,12.32,31.29,2.87,2.93,5.35,0.29,14.09,2326.48,95.10,1709.59,1307.61,960.03,5.68,5.27,1.23,1.64,15.79
Bharat Coking,544678,BHARATCOAL,INE05XR01022,Consumable Fuels,Coal,37.18,,17314.73,13802.55,1758.25,12.74,12.74,14.00,,0.11,7.56,0.04,20.99,1707.68,597.81,1847.76,2173.27,2316.74,10.79,,,0.13,17.76
Birlasoft Ltd,532400,BSOFT,INE836A01035,IT - Software,Computers - Software & Consulting,402.55,42.71,11218.67,5278.22,790.46,14.98,12.98,22.98,3.03,6.74,12.12,0.04,15.59,2554.35,47.72,1073.04,256.19,5.02,7.29,2.19,-0.34,0.19,25.72
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",264.40,21.29,10886.43,2652.82,749.16,28.24,29.58,18.08,5.11,0.28,24.22,0.19,34.31,1196.14,83.35,157.25,132.97,0.96,7.40,0.02,-0.45,0.54,42.26
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",735.35,20.87,17979.18,5588.84,1480.83,26.50,28.00,22.60,2.77,0.49,3.39,0.83,14.92,2662.87,235.85,625.85,1003.99,10443.57,6.73,0.27,-0.53,3.80,44.81
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,905.70,48.46,12059.77,4141.20,3807.55,91.94,92.25,12.38,2.21,0.56,2.20,6.61,18.22,213.97,1.48,0.75,3.26,0.00,7.93,0.82,0.72,9.52,6.77
Caplin Point Lab,524742,CAPLIPOINT,INE475E01026,Pharmaceuticals & Biotechnology,Pharmaceuticals,1760.40,39.80,13381.10,2039.67,697.27,34.19,33.59,22.73,4.24,1.06,18.32,0.00,22.66,2043.22,110.74,694.45,209.15,329.43,5.81,-0.05,0.07,0.01,26.56
Capri Global,531595,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),175.70,45.31,16905.05,3903.31,2540.55,65.09,61.76,23.59,2.53,0.72,2.66,2.52,11.76,1250.02,5.52,43.85,133.28,0.00,7.67,-0.18,-0.33,6.88,24.17
