Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aadhar Hsg. Fin.,544176,AADHARHFC,INE883F01010,Finance,Housing Finance Company,489.5,59.25,21327.7,3520.63,2695.55,76.56,76.3,20.39,3.03,0.75,4.31,2.55,16.86,1641.75,-8.34,0.0,108.12,0.0,7.16,0.7,-0.06,6.58,10.64
AAVAS Financiers,541988,AAVAS,INE216P01012,Finance,Housing Finance Company,1392.0,74.23,11036.18,2604.99,1927.47,73.99,75.29,17.59,2.36,1.03,3.27,3.08,14.11,2153.46,2.5,7.79,3.22,0.0,8.01,7.84,-7.98,7.63,37.81
ACC,500410,ACC,INE012A01025,Cement & Cement Products,Cement & Cement Products,1446.4,52.4,27161.55,24689.33,3153.91,12.77,14.07,10.82,1.34,1.63,9.46,0.02,13.23,5242.34,716.8,3678.49,2001.25,1985.75,9.56,0.25,-0.06,0.19,31.88
Action Const.Eq.,532762,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,934.4,60.55,11127.1,3211.94,495.23,15.42,15.2,26.24,6.21,0.46,16.7,0.08,28.65,314.99,124.57,276.23,784.88,612.28,5.35,0.08,-0.82,0.24,32.78
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,350.8,58.81,91927.95,44263.78,15953.88,36.04,35.13,25.97,2.91,1.06,1.32,4.86,11.49,-60389.17,518.02,389.61,1641.74,0.0,6.76,-0.96,1.86,9.64,5.01
Aegis Logistics,500003,AEGISLOG,INE208C01025,Gas,Trading - Gas,713.5,67.61,25043.89,7443.86,1236.48,16.61,16.23,32.6,4.25,1.43,8.27,0.41,15.53,2504.41,304.65,538.52,439.25,114.95,5.29,-1.74,1.69,1.8,24.62
Afcons Infrastr.,544280,AFCONS,INE101I01011,Construction,Civil Construction,330.3,63.4,12147.89,12543.26,1554.35,12.39,11.71,20.66,2.46,0.67,3.65,0.73,14.91,2666.01,287.63,2795.2,3564.31,993.06,9.42,1.36,-0.62,2.48,31.1
Alembic Pharma,533573,APLLTD,INE901L01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,764.6,60.95,15029.2,7266.82,1159.51,15.96,15.11,22.64,2.85,7.12,7.99,0.28,11.38,1619.58,2.29,1313.93,887.37,2540.7,5.53,0.0,0.03,1.64,30.99
Alivus Life,543322,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1057.45,76.89,12978.75,2512.27,781.18,31.09,28.67,23.09,4.33,4.9,15.37,0.02,18.69,1986.62,22.07,1002.85,409.92,722.51,5.74,0.14,0.22,0.08,13.68
Amara Raja Ener.,500008,ARE&M,INE885A01032,Auto Components,Auto Components & Equipments,899.65,53.6,16465.79,13062.79,1509.33,11.55,13.17,21.88,2.05,1.11,9.28,0.04,12.34,1398.88,162.37,1228.44,1191.66,2255.25,7.34,-0.17,-0.06,0.27,17.91
Aptus Value Hou.,543335,APTUS,INE852O01025,Finance,Housing Finance Company,261.05,71.34,13071.93,2101.94,1755.64,83.52,84.58,14.69,2.76,0.55,7.42,1.57,18.58,609.69,49.67,0.0,12.49,0.0,9.09,2.14,-2.85,4.08,28.45
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,178.95,52.37,105112.65,53811.19,10427.68,19.38,18.97,29.1,8.37,0.1,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,6.42,-0.67,0.16,5.55,16.93
Authum Invest,539177,AIIL,INE206F01022,Finance,Non Banking Financial Company (NBFC),485.0,53.32,41187.51,3693.87,3340.79,90.44,89.63,11.31,2.46,0.13,31.3,0.17,34.14,369.48,23.74,17.59,53.94,0.0,7.97,0.02,-0.22,0.84,29.04
Bajaj Finance,500034,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),934.8,58.3,582002.15,79373.52,53111.16,66.91,68.79,31.9,5.71,0.96,3.99,3.85,19.22,11609.47,-231.85,1631.26,2054.22,0.0,5.38,0.24,-0.16,7.62,15.21
Bajaj Finserv,532978,BAJAJFINSV,INE918I01026,Finance,Holding Company,1836.8,57.58,293989.0,149145.43,54959.49,36.85,37.01,29.94,3.79,1.2,2.96,5.13,13.39,20015.7,-351.61,7937.86,7873.72,0.0,7.94,1.02,-0.83,7.31,16.32
Bajaj Housing,544252,BAJAJHFL,INE377Y01014,Finance,Housing Finance Company,91.5,64.4,76240.94,10764.45,9778.23,90.84,91.85,30.68,3.57,0.68,2.35,4.44,13.46,-148.78,-10.08,26.82,122.1,0.0,5.73,-0.21,0.05,9.66,33.21
Balrampur Chini,500038,BALRAMCHIN,INE119A01028,Agricultural Food & other Products,Sugar,541.0,61.12,10925.61,6170.83,821.73,13.32,13.12,24.35,2.7,-4.54,5.97,0.2,10.96,677.85,71.68,99.72,35.0,883.42,6.5,0.17,-0.12,1.08,13.83
Bandhan Bank,541153,BANDHANBNK,INE545U01014,Banks,Private Sector Bank,176.3,61.65,28401.56,21694.54,9522.44,43.89,51.91,28.26,1.16,0.16,1.49,6.76,11.88,9601.39,2662.95,0.0,0.0,0.0,6.44,3.57,-0.25,13.64,8.41
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,282.9,55.72,146297.87,132604.32,83027.27,62.61,64.41,7.51,0.89,0.2,1.18,10.45,15.53,106937.68,24128.67,0.0,0.0,0.0,5.91,0.2,-0.15,16.01,13.1
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,152.9,50.93,69610.21,74518.88,53019.58,71.15,71.03,6.82,0.8,0.16,0.94,11.54,12.35,63717.28,9692.57,0.0,0.0,0.0,6.13,-1.22,1.44,15.77,14.32
Bharat Coking,544678,BHARATCOAL,INE05XR01022,Consumable Fuels,Coal,35.86,63.04,16699.94,13802.55,1758.25,12.74,12.74,21.2,,0.17,7.56,0.04,20.99,1707.68,597.81,1847.76,2173.27,2316.74,11.12,,,0.13,20.68
Bharti Airtel,532454,BHARTIARTL,INE397D01024,Telecom - Services,Telecom - Cellular & Fixed line services,1829.0,50.64,1114431.75,203465.8,115191.7,56.61,49.17,36.38,8.91,0.44,5.35,1.77,23.18,-104864.5,2365.5,8908.9,45232.6,429.6,5.05,0.99,-0.96,3.13,15.9
Birlasoft Ltd,532400,BSOFT,INE836A01035,IT - Software,Computers - Software & Consulting,388.3,59.84,10853.29,5278.22,790.46,14.98,12.98,22.23,2.89,6.52,12.12,0.04,15.59,2554.35,47.72,1073.04,256.19,5.02,7.42,-0.76,2.73,0.19,18.08
BLS Internat.,540073,BLS,INE153T01027,Leisure Services,"Tour, Travel Related Services",293.0,58.82,12063.97,2876.43,789.05,27.43,29.58,18.72,5.71,0.29,24.22,0.19,34.31,1196.14,89.6,157.25,132.97,0.96,7.03,0.07,-0.23,0.51,30.57
Brigade Enterpr.,532929,BRIGADE,INE791I01019,Realty,"Residential, Commercial Projects",792.6,69.11,19386.43,5700.01,1477.73,25.93,28.0,25.55,2.93,0.55,3.39,0.83,14.92,2662.87,199.08,625.85,1003.99,10443.57,6.21,1.19,-1.39,3.87,40.51
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,911.95,63.6,12142.96,4141.2,3807.55,91.94,92.25,12.4,2.22,0.56,2.21,6.61,18.22,213.97,1.48,0.75,3.26,0.0,7.97,-0.09,0.13,9.52,6.13
