Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Ashapura Minech.,527001,ASHAPURMIN,Minerals & Mining,Industrial Minerals,694.25,6631.90,3728.75,531.43,14.25,13.78,16.65,4.65,0.28,7.95,0.86,27.14,514.19,94.26,546.32,462.77,507.53,6.91,0.09,1.60,2.36,4.24
Ashok Leyland,500477,ASHOKLEY,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,145.46,85441.09,50976.16,9941.54,19.50,7.10,25.56,6.79,0.09,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,6.85,-0.29,0.47,5.90,4.93
Asian Paints,500820,ASIANPAINT,Consumer Durables,Paints,2893.70,277563.06,34378.17,6201.28,18.04,17.71,69.07,14.18,8.22,13.18,0.18,20.59,9711.65,598.81,4423.82,3375.26,6010.83,2.08,0.52,-0.21,0.61,1.13
AU Small Finance,540611,AUBANK,Banks,Other Bank,925.65,69085.77,17273.80,8933.99,51.72,53.37,31.78,3.81,1.38,1.58,7.87,14.19,5735.08,2902.27,0.00,0.00,0.00,5.74,3.05,-3.18,12.07,0.46
Autoriders Intl.,512277,,Transport Services,Logistics Solution Provider,849.45,295.68,93.09,25.73,27.64,28.79,34.87,5.54,0.88,10.00,0.34,19.99,3.26,0.87,18.24,4.98,0.00,4.53,0.00,0.00,1.29,0.00
Avishkar Infra,508929,,Realty,"Residential, Commercial Projects",706.90,1583.69,2.40,1.85,77.08,77.08,491.83,117.92,,9.77,1.48,148.05,30.24,2.20,2.11,3.61,38.98,0.19,0.00,0.00,6.50,0.00
Axis Bank,532215,AXISBANK,Banks,Private Sector Bank,1270.40,394291.49,129272.60,77132.26,59.67,63.58,15.17,1.99,0.59,1.78,7.28,16.30,81517.79,29815.46,0.00,0.00,0.00,6.03,1.65,-1.92,13.49,0.45
Axis Solution,511144,,IT - Software,Computers - Software & Consulting,55.75,263.48,211.79,26.18,12.36,18.43,11.30,2.15,0.02,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,8.67,0.00,0.00,1.83,0.00
Bank of Baroda,532134,BANKBARODA,Banks,Public Sector Bank,293.30,151676.05,131574.32,83732.48,63.64,64.41,7.88,0.95,0.21,1.18,10.53,15.53,100587.07,22892.16,0.00,0.00,0.00,6.01,0.14,0.63,15.69,0.17
Bank of India,532149,BANKINDIA,Banks,Public Sector Bank,148.59,67648.09,73784.35,53001.26,71.83,71.03,6.75,0.81,0.16,0.94,11.67,12.35,76612.57,9145.57,0.00,0.00,0.00,6.23,-0.34,0.71,15.56,0.97
Bank of Maha,532525,MAHABANK,Banks,Public Sector Bank,61.14,47026.17,27237.84,17719.17,65.05,62.68,7.73,1.50,0.11,1.64,10.66,22.81,16792.12,3439.62,0.00,0.00,0.00,5.81,-0.34,0.46,15.82,0.68
Belrise Industri,544405,BELRISE,Auto Components,Auto Components & Equipments,164.76,14661.65,9056.86,1114.49,12.31,12.32,32.20,2.95,3.02,5.35,0.29,14.09,2326.48,95.10,1709.59,1307.61,960.03,5.52,-3.12,0.89,1.64,2.28
Berger Paints,509480,BERGEPAINT,Consumer Durables,Paints,588.95,68665.37,11707.34,1780.16,15.21,16.08,62.11,10.93,5.00,13.39,0.11,20.26,2498.02,93.55,1848.89,1656.38,2222.41,2.24,0.26,-0.24,0.45,2.65
Bharat Electron,500049,BEL,Aerospace & Defense,Aerospace & Defense,423.20,309349.84,25152.11,7425.99,29.52,28.76,54.31,14.34,1.79,13.21,0.00,29.22,16495.15,698.26,10590.70,2907.66,10211.08,2.53,0.28,-0.42,0.01,2.94
Bharat Forge,500493,BHARATFORG,Auto Components,Auto Components & Equipments,1446.20,69141.18,15268.83,2695.80,17.66,17.80,63.96,7.39,80.96,4.72,0.71,11.58,938.31,198.40,3092.39,2763.49,4010.72,2.66,0.85,-0.75,3.35,0.50
Bharti Airtel,532454,BHARTIARTL,Telecom - Services,Telecom - Cellular & Fixed line services,2159.80,1295462.02,194613.50,109005.50,56.01,49.17,40.23,10.45,0.48,5.35,1.77,23.18,-104864.50,11478.70,8908.90,45232.60,429.60,4.27,0.31,0.70,3.28,0.30
Borana Weaves,544404,BORANA,Textiles & Apparels,Other Textile Products,308.95,823.21,333.78,74.02,22.18,21.77,16.09,3.35,0.09,27.85,0.18,60.33,77.69,5.72,23.19,10.09,25.91,7.70,-3.31,-0.97,0.65,3.69
BSE,,BSE,Capital Markets,Exchange and Data Platform,2898.30,117877.94,3698.51,2082.97,56.32,58.41,65.56,22.62,0.93,14.03,0.00,36.04,3129.92,436.40,411.34,137.47,0.00,2.11,8.64,-1.89,0.00,4.35
Can Fin Homes,511196,CANFINHOME,Finance,Housing Finance Company,890.30,11854.71,4054.47,3728.00,91.95,92.25,12.87,2.17,0.58,2.20,6.61,18.22,213.97,1.18,0.75,3.26,0.00,7.79,-0.65,0.42,9.72,3.75
Canara Bank,532483,CANBK,Banks,Public Sector Bank,150.38,136404.45,125841.25,76573.02,60.85,62.10,7.13,1.18,0.17,1.08,14.05,17.75,149779.90,33467.06,0.00,0.00,0.00,6.64,0.82,0.51,14.47,0.33
Carysil,524091,CARYSIL,Consumer Durables,Household Appliances,1022.20,2907.40,874.96,153.69,17.57,17.20,35.85,5.14,-199.17,7.06,0.42,14.54,171.57,12.49,183.72,116.88,224.51,4.19,0.14,-0.11,1.81,4.64
Cash UR Drive,,CUDML,Media,Advertising & Media Agencies,157.70,278.27,153.58,24.32,15.84,14.91,13.64,2.33,0.19,17.73,0.00,41.82,65.57,3.13,56.31,28.91,0.00,10.84,,,0.00,4.42
CCL Products,519600,CCL,Agricultural Food & other Products,Tea & Coffee,1032.70,13789.43,3776.63,643.89,17.05,17.87,40.77,6.61,2.73,7.98,0.78,17.05,637.11,10.46,846.67,169.18,801.76,3.52,0.64,-0.12,3.07,3.88
Chandan Healthca,,CHANDAN,Healthcare Services,Healthcare Service Provider,347.20,848.98,255.46,49.78,19.49,17.96,31.29,6.14,0.17,14.29,0.48,27.08,26.13,2.76,67.54,31.91,30.90,4.91,-1.30,-2.75,1.51,3.02
Choice Intl.,531358,CHOICEIN,Finance,Holding Company,799.75,16713.88,970.65,327.85,33.78,32.07,92.17,13.44,2.06,7.36,0.40,19.61,854.99,17.92,280.83,13.67,26.40,1.99,0.09,-1.00,1.46,4.90
City Union Bank,532210,CUB,Banks,Private Sector Bank,274.35,20330.67,6269.92,4325.87,68.99,70.59,16.82,2.05,1.21,1.51,7.22,12.58,7007.20,982.62,0.00,0.00,0.00,6.09,1.52,-1.42,13.50,3.09
Concord Control,543619,,Industrial Manufacturing,Industrial Products,2237.60,2264.51,156.26,35.59,22.78,23.44,74.49,16.29,0.71,23.08,0.13,27.39,107.26,3.78,55.45,21.94,44.95,1.66,-0.20,0.00,0.49,1.21
Cospower Engine.,543172,,Industrial Manufacturing,Industrial Products,935.00,156.57,53.20,9.59,18.03,21.70,40.46,8.62,1.56,3.40,1.00,11.82,14.63,-0.18,9.57,9.75,18.24,4.96,0.00,0.00,2.22,1.99
Cupid,530843,CUPID,Personal Products,Personal Care,331.17,8890.83,266.82,89.44,33.52,23.22,144.03,23.32,4.00,11.99,0.07,12.89,301.97,0.00,89.65,15.97,42.64,0.97,0.24,1.63,0.32,1.73
Curis Lifescien.,,CURIS,Pharmaceuticals & Biotechnology,Pharmaceuticals,140.70,113.75,49.13,9.54,19.42,19.42,18.62,,0.14,15.99,0.96,55.32,13.71,0.51,7.52,5.95,18.40,7.27,,,1.66,4.87
DCB Bank,532772,DCBBANK,Banks,Private Sector Bank,184.82,5945.89,7049.26,4843.95,68.72,70.22,8.88,0.98,0.31,0.88,11.85,11.43,2314.01,825.08,0.00,0.00,0.00,7.62,0.14,-1.20,12.47,2.37
DSM Fresh,544568,,Food Products,Meat Products including Poultry,194.10,432.59,130.73,16.32,12.48,12.48,31.23,,0.32,13.50,0.81,20.80,38.93,0.74,37.42,1.37,8.25,3.26,,,2.93,2.95
Eicher Motors,505200,EICHERMOT,Automobiles,2/3 Wheelers,6896.50,189170.47,21427.66,5173.56,24.14,25.03,37.04,8.56,0.90,18.85,0.02,24.10,2964.72,2169.67,411.39,2813.84,1834.71,3.47,-1.05,1.16,0.07,3.19
Emmvee Photovol.,544608,EMMVEE,Electrical Equipment,Other Electrical Equipment,236.28,16358.73,2335.61,721.94,30.91,30.91,44.34,,0.19,12.12,3.85,104.58,78.35,24.71,190.27,350.28,758.36,3.26,,,3.50,2.10
Federal Bank,500469,FEDERALBNK,Banks,Private Sector Bank,246.02,60525.34,28739.84,19099.94,66.46,69.68,15.34,1.67,0.54,1.25,8.71,12.86,26370.05,4248.26,0.00,0.00,0.00,6.47,1.54,-1.32,13.53,1.00
Fiem Industries,532768,FIEMIND,Auto Components,Auto Components & Equipments,2315.50,6094.32,2606.80,351.42,13.48,13.30,27.18,5.64,0.94,15.29,0.06,20.99,546.09,24.32,330.82,284.54,248.38,5.14,1.54,2.51,0.20,2.63
Foce India,,FOCE,Consumer Durables,"Gems, Jewellery And Watches",1920.00,939.44,128.75,17.62,13.69,17.71,70.37,11.10,4.31,11.08,0.50,20.11,8.74,0.59,67.52,20.62,38.52,1.82,0.00,0.00,2.38,3.52
Forcas Studio,,FORCAS,Textiles & Apparels,Garments & Apparels,137.60,241.90,170.34,17.14,10.06,8.88,20.98,3.48,0.17,10.98,0.49,20.61,65.08,0.37,29.90,4.18,60.95,6.23,-0.54,-0.50,1.99,1.71
HDFC Bank,500180,HDFCBANK,Banks,Private Sector Bank,994.60,1529672.74,346185.22,147511.76,42.61,44.41,21.14,2.83,0.92,1.74,6.30,14.45,185784.94,137893.08,0.00,0.00,0.00,5.95,0.30,-0.46,11.90,2.54
Hero Motocorp,500182,HEROMOTOCO,Automobiles,2/3 Wheelers,5876.50,117577.96,42175.84,6035.64,14.31,14.15,22.26,5.60,0.93,15.62,0.03,23.06,8723.11,1831.42,4252.77,7620.41,2629.42,5.97,-1.45,1.71,0.10,0.68
Hitachi Energy,543187,POWERINDIA,Electrical Equipment,Heavy Electrical Equipment,21624.00,96383.28,6815.40,858.77,12.60,9.48,134.38,21.03,4.67,5.77,0.02,13.79,3610.83,223.82,2094.80,1930.85,1183.60,1.07,-2.35,2.48,0.09,2.38
ICICI Lombard,540716,ICICIGI,Insurance,General Insurance,2041.70,101654.64,25477.17,3595.83,14.11,14.22,36.30,6.35,1.43,3.79,0.00,18.80,-40690.71,103.46,0.00,0.00,0.00,3.65,-0.11,0.10,0.00,1.60
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,104.62,112491.63,28937.85,20399.04,70.49,70.28,12.12,1.65,0.27,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.42,-0.04,-0.07,12.16,2.22
Ideal Technopl.,,IDEALTECHO,Industrial Products,Packaging,211.00,105.50,31.58,6.33,20.04,17.77,29.14,4.13,,10.94,1.01,19.30,7.80,0.58,1.68,3.36,5.30,4.62,0.00,0.00,4.25,4.52
India Glycols,500201,INDIAGLYCO,Beverages,Breweries & Distilleries,1124.25,6961.69,3971.08,576.88,14.53,13.83,26.86,2.91,2.04,4.04,0.86,11.06,-349.76,66.02,308.16,823.34,1083.47,5.72,-0.05,-0.82,4.03,0.91
Indian Bank,532814,INDIANB,Banks,Public Sector Bank,885.55,119280.40,64543.17,44355.43,68.72,68.06,10.12,1.55,0.26,1.35,10.65,17.09,43625.03,9828.83,0.00,0.00,0.00,6.06,0.57,0.14,14.91,1.45
Indian Metals,533047,IMFA,Ferrous Metals,Ferro & Silica Manganese,1343.30,7247.66,2570.56,462.50,17.99,20.69,21.94,2.89,-2.47,12.46,0.17,17.01,1162.71,72.04,130.43,220.00,636.58,6.23,0.02,0.29,0.91,3.65
Influx Health.,,INFLUX,Pharmaceuticals & Biotechnology,Pharmaceuticals,229.20,530.61,104.85,20.58,19.63,19.63,29.88,5.88,0.68,24.01,0.00,45.38,59.27,0.13,34.10,19.30,10.63,3.39,-3.63,-1.55,0.00,0.00
Ivalue Infosolut,544523,IVALUE,IT - Services,IT Enabled Services,323.60,1732.55,895.76,112.56,12.57,12.57,19.03,3.44,0.87,7.82,0.19,19.88,408.55,19.81,1069.66,707.29,12.18,7.41,,,0.76,3.06
Iware Supplych.,,IWARE,Transport Services,Logistics Solution Provider,202.95,217.48,85.79,17.04,19.86,19.86,16.44,4.62,0.16,15.46,0.96,65.85,25.96,0.29,48.40,5.07,0.00,5.31,,,3.28,1.43
Jamna Auto Inds.,520051,JAMNAAUTO,Auto Components,Auto Components & Equipments,110.03,4389.98,2304.40,305.83,13.27,13.45,24.44,4.24,2.69,12.70,0.01,19.25,135.32,7.72,29.96,8.22,316.00,6.10,0.76,0.33,0.05,3.77
Jayesh Logistics,,JAYESH,Transport Services,Logistics Solution Provider,121.25,105.38,111.87,16.96,15.16,15.16,9.38,,0.10,13.53,1.26,56.80,16.35,0.15,32.32,5.66,0.00,9.46,,,2.22,1.98
Karur Vysya Bank,590003,KARURVYSYA,Banks,Private Sector Bank,253.70,24513.74,10381.07,6707.93,64.62,65.02,11.65,1.92,0.28,1.73,8.83,17.65,5284.51,1933.72,0.00,0.00,0.00,6.57,0.50,0.40,13.08,1.86
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,"Compressors, Pumps & Diesel Engines",1177.20,17108.41,6915.20,1275.61,18.45,18.66,35.15,5.07,0.91,4.59,1.64,15.40,859.10,99.04,815.74,1002.69,849.68,5.50,0.79,-0.13,4.64,1.59
KMC Speciality,524520,,Healthcare Services,Hospital,80.58,1314.26,263.74,68.73,26.06,24.82,43.22,7.21,-12.98,7.79,0.47,13.91,13.35,4.04,7.09,10.03,3.09,3.83,0.00,0.00,1.64,3.49
Knowledge Marine,543273,KMEW,Engineering Services,Dredging,2813.20,3438.31,203.73,81.27,39.89,38.98,69.73,12.67,2.02,15.07,0.61,25.77,51.91,5.41,76.79,17.39,0.40,2.08,-0.01,10.40,1.98,4.28
Knowledge Realty,544481,KRT,Realty,Real Estate Investment Trusts (REITs),118.91,52729.44,3930.10,3100.08,78.88,78.88,165.82,1.16,,1.29,0.07,13.98,264.49,-157.27,0.00,7.00,0.00,5.23,,,1.03,4.83
L. T. Elevator,544518,,Industrial Manufacturing,Industrial Products,179.55,344.07,83.86,22.07,26.32,26.56,24.04,3.73,0.13,13.78,0.07,31.83,72.32,0.28,33.24,7.59,35.15,6.51,,,0.30,3.44
L&T Finance Ltd,533519,LTF,Finance,Non Banking Financial Company (NBFC),297.65,74465.94,16715.82,10157.49,60.77,60.41,27.60,2.82,0.62,2.37,3.72,10.79,6108.65,11.92,67.74,1502.78,0.00,6.08,0.23,0.21,9.80,3.44
Larsen & Toubro,500510,LT,Construction,Civil Construction,4019.60,552928.49,270722.51,34311.35,12.67,13.43,34.40,5.45,1.50,4.98,1.32,16.55,50175.32,5318.76,53654.94,52869.21,8313.65,5.23,-0.14,0.15,3.84,1.06
Latent View,543398,LATENTVIEW,IT - Software,Computers - Software & Consulting,494.25,10211.26,953.58,211.82,22.21,23.14,53.57,6.28,3.66,10.21,0.02,11.58,737.65,77.84,224.47,24.99,0.00,2.51,0.15,0.07,0.10,5.00
LG Electronics,544576,LGEINDIA,Consumer Durables,Household Appliances,1668.10,113226.02,24366.64,3114.63,12.78,12.78,55.11,,2.36,21.99,0.07,45.18,5184.15,263.99,2427.86,3295.57,3070.08,2.74,,,0.16,4.63
M & M,500520,M&M,Automobiles,Passenger Cars & Utility Vehicles,3722.50,462903.61,175704.22,33298.56,18.95,19.17,32.52,5.59,1.20,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.46,0.38,-0.49,4.09,1.55
M & M Fin. Serv.,532720,M&MFIN,Finance,Non Banking Financial Company (NBFC),329.85,45848.20,19699.23,12394.35,62.92,63.11,18.58,1.85,0.71,1.69,4.90,10.90,4769.58,127.30,235.40,1000.26,0.00,7.56,-0.04,0.26,9.97,1.09
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,Sugar,655.00,1014.60,145.02,18.83,12.98,12.10,100.56,7.48,,3.41,0.89,11.07,92.98,6.32,2.45,39.56,50.36,1.91,0.00,-0.17,5.67,1.56
Man Industries,513269,MANINDS,Industrial Products,Iron & Steel Products,447.00,3352.93,3526.65,370.15,10.50,8.60,20.09,1.70,1.39,4.87,0.29,10.01,1121.66,33.20,1212.92,849.15,937.08,9.97,0.80,0.13,1.62,4.69
Marico,531642,MARICO,Agricultural Food & other Products,Edible Oil,748.15,97105.06,12265.00,2206.00,17.99,19.75,58.29,23.96,6.06,21.01,0.14,41.34,2556.00,194.00,1666.00,1892.00,1598.00,2.27,-0.73,0.59,0.26,2.27
Maxvolt Energy,,MAXVOLT,Auto Components,Auto Components & Equipments,472.15,514.83,197.23,26.98,13.68,13.03,28.19,6.31,0.03,15.93,0.50,25.25,74.62,1.78,17.05,9.01,36.58,5.22,-1.81,-0.01,1.46,0.14
Monolithisch Ind,,MONOLITH,Industrial Products,Electrodes & Refractories,562.90,1223.52,113.63,24.29,21.38,21.63,69.60,10.50,0.89,34.47,0.00,53.30,55.76,0.93,19.12,1.79,19.25,1.95,-1.71,-2.68,0.00,4.55
Motherson Wiring,543498,MSUMI,Auto Components,Auto Components & Equipments,48.64,32256.40,10065.69,1032.73,10.26,10.69,52.59,17.51,5.34,17.64,0.14,35.90,1114.91,3.86,1448.77,1493.16,1461.47,2.59,0.35,-0.10,0.30,3.76
Multi Comm. Exc.,534091,MCX,Capital Markets,Exchange and Data Platform,9799.00,49973.30,1340.15,836.59,62.43,59.79,71.78,23.94,1.39,14.48,0.00,34.33,468.75,112.62,36.71,136.49,0.00,1.81,1.41,-2.69,0.00,0.41
Muthoot Finance,533398,MUTHOOTFIN,Finance,Non Banking Financial Company (NBFC),3701.70,148611.59,24544.40,18643.48,75.96,72.88,20.35,4.53,2.05,4.67,3.76,19.58,5131.04,147.83,9.71,159.62,0.00,7.07,-0.84,0.74,6.61,1.80
Navin Fluo.Intl.,532504,NAVINFLUOR,Chemicals & Petrochemicals,Specialty Chemicals,6023.00,30859.75,2790.96,778.98,27.91,22.72,69.49,8.57,22.71,6.27,0.33,11.52,1341.83,54.43,699.46,391.83,357.95,2.18,0.87,0.60,1.69,2.37
Nestle India,500790,NESTLEIND,Food Products,Packaged Foods,1279.00,246631.40,21023.38,4828.55,22.97,23.62,82.38,54.04,7.79,27.10,0.10,83.02,-594.11,18.56,321.25,2300.78,2489.81,1.71,0.57,-0.46,0.11,2.49
One Global Serv,514330,,Healthcare Services,Healthcare Service Provider,485.60,949.01,311.64,58.78,18.86,16.90,21.63,9.37,0.14,26.38,0.00,42.31,80.39,0.77,190.49,117.59,0.00,6.25,0.00,-9.54,0.00,0.00
OSEL Devices,,OSELDEVICE,Healthcare Equipment & Supplies,Medical Equipment & Supplies,762.15,1348.59,245.98,44.63,18.14,17.92,49.53,7.62,0.44,13.53,0.56,30.08,125.15,0.15,96.02,35.84,57.65,3.08,-1.12,-0.87,2.29,0.74
Paradeep Pari.,544383,,Transport Services,Logistics Solution Provider,178.20,283.66,376.61,56.10,14.90,12.74,8.01,1.98,0.08,12.71,0.38,26.20,110.95,0.60,109.15,13.53,2.10,15.46,-5.69,-3.04,1.10,0.67
Parin Enterpris.,,PARIN,Consumer Durables,"Furniture, Home Furnishing",590.10,656.07,239.23,24.40,10.20,11.45,78.21,9.88,4.15,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.62,0.00,0.40,4.96,1.32
Polycab India,542652,POLYCAB,Industrial Products,Cables - Electricals,7688.00,115733.86,24595.05,3623.66,14.73,13.23,47.01,10.92,1.60,15.15,0.02,21.44,5723.79,198.46,2814.59,1574.86,5418.19,3.03,0.09,2.51,0.06,2.72
Powergrid Infra.,543290,PGINVIT,Power,Power - Transmission,95.94,8730.53,1260.86,1961.87,155.60,133.12,6.46,1.14,0.20,11.62,0.14,15.41,897.44,40.24,208.58,2.96,30.93,18.44,,,0.63,2.60
Pramara Promotio,,PRAMARA,Media,Advertising & Media Agencies,325.95,294.50,108.84,15.78,14.50,14.45,29.99,2.50,0.47,6.65,0.25,12.10,118.84,2.06,33.72,4.36,31.88,5.30,-0.11,-0.07,1.77,2.70
Pricol Ltd,540293,PRICOLLTD,Auto Components,Auto Components & Equipments,661.10,8057.59,3305.36,372.11,11.26,11.62,42.35,7.11,0.91,9.68,0.15,17.60,251.89,13.96,589.56,660.86,472.25,3.43,-0.95,0.47,0.61,1.42
Prime Securities,500337,PRIMESECU,Finance,Other Financial Services,314.25,1057.30,112.03,34.93,31.18,47.25,31.80,4.61,0.94,17.36,0.01,19.46,227.03,0.00,53.66,5.85,0.00,3.13,0.00,-0.01,0.05,4.71
PropshareTitania,544462,,Realty,Real Estate Investment Trusts (REITs),1069000.00,476.99,39.51,32.87,83.19,83.19,53.18,10.54,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,5.96,,,0.00,0.09
Punjab Natl.Bank,532461,PNB,Banks,Public Sector Bank,125.06,143730.75,129502.98,95371.61,73.64,72.67,8.44,1.01,0.12,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.23,0.48,0.15,15.36,0.31
Purple United,,PURPLEUTED,Textiles & Apparels,Garments & Apparels,566.40,544.30,133.36,26.19,19.64,20.08,44.51,8.30,0.55,11.62,0.85,26.89,53.16,0.30,52.61,13.97,39.59,3.84,-1.78,0.00,2.44,3.67
Raghav Product.,539837,RPEL,Industrial Products,Electrodes & Refractories,1054.85,4843.02,227.72,63.37,27.83,26.97,106.53,22.53,3.85,17.29,0.03,20.51,127.49,2.15,65.17,23.24,39.02,1.21,0.00,0.01,0.11,0.49
Renol Polychem,,RNPL,Chemicals & Petrochemicals,Specialty Chemicals,139.25,110.62,62.30,7.15,11.48,11.48,21.36,2.88,,25.71,0.01,45.41,36.43,0.26,17.71,4.46,14.98,6.75,,,0.03,2.96
RRP Defense,530929,,Commercial Services & Supplies,Trading & Distributors,964.90,1323.73,14.12,2.91,20.61,15.02,529.49,87.20,1.86,14.46,0.00,87.02,8.91,0.01,16.46,9.67,0.00,0.22,0.00,0.00,0.00,1.98
Sacheerome,,SACHEEROME,Chemicals & Petrochemicals,Specialty Chemicals,324.65,726.33,107.54,22.96,21.35,21.35,30.44,5.38,0.58,21.55,0.00,29.59,65.84,0.60,18.82,15.92,10.23,3.25,-6.53,-1.15,0.00,3.98
SBI,500112,SBIN,Banks,Public Sector Bank,982.75,907138.94,505419.84,234329.37,46.36,48.66,11.54,1.59,0.39,1.15,11.08,17.20,106052.01,187912.23,0.00,0.00,0.00,6.04,2.11,0.24,15.04,0.18
Senores Pharma.,544319,SENORES,Pharmaceuticals & Biotechnology,Pharmaceuticals,790.95,3642.61,516.98,128.80,24.91,22.52,41.81,4.47,0.14,6.31,0.30,11.82,386.07,25.70,199.52,123.80,62.61,3.56,-0.89,0.62,1.84,4.93
Sharp Chucks and,,SCML,Industrial Products,Castings & Forgings,146.75,168.91,242.36,31.08,12.82,11.97,18.71,1.89,0.91,3.54,1.32,10.95,29.09,0.99,40.37,25.59,105.68,8.93,0.10,-0.02,4.78,3.64
Sheetal Univer.,,SHEETAL,Agricultural Food & other Products,Other Agricultural Products,145.75,166.97,94.73,16.97,17.91,13.14,17.54,3.68,0.08,15.16,0.56,23.79,26.58,0.99,35.09,10.78,19.38,8.14,0.00,0.00,1.62,2.93
Shreeji Ship. Gl,544490,SHREEJISPG,Transport Services,Shipping,311.50,5074.90,607.61,199.49,32.83,32.83,37.50,7.11,2.60,18.25,0.30,37.95,292.95,24.65,153.84,49.59,26.70,3.67,,,1.19,3.53
Shri Ahimsa,,SHRIAHIMSA,Food Products,Other Food Products,268.80,627.11,115.61,34.73,30.04,31.96,23.16,3.71,0.92,14.94,0.00,18.55,99.86,4.47,28.81,4.58,33.92,6.30,-3.56,-1.33,0.00,4.03
