Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
360 ONE,542772.0,360ONE,INE466L01038,Capital Markets,Stockbroking & Allied,1190.95,58.31,48458.5,4621.1,2858.24,61.85,62.06,38.45,4.9,1.69,5.18,1.62,14.39,1953.59,149.24,503.56,250.63,0.0,4.63,5.95,-4.78,5.61,1.03,3.66
A B B,500002.0,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,7714.0,65.75,163466.11,13476.81,1883.21,13.97,15.49,105.99,17.56,3.56,12.83,0.02,22.39,7488.57,1799.18,3275.59,4062.14,2548.27,1.33,0.61,-0.52,0.07,0.51,2.66
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,511.5,53.29,1227.04,349.03,56.69,16.24,16.24,27.98,4.43,0.53,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,4.94,-0.05,0.33,0.01,0.2,3.49
Accretion Nutraveda,544694.0,,INE1KVQ01019,Pharmaceuticals & Biotechnology,Pharmaceuticals,295.0,58.28,213.58,33.6,6.89,20.51,20.51,42.12,6.02,0.26,19.26,0.12,24.84,33.69,0.11,8.11,0.9,8.99,3.24,-0.9,0.0,0.63,0.0,1.67
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,181.1,65.39,201.31,89.63,14.95,16.68,16.68,20.82,3.68,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,6.79,2.76,0.0,0.88,0.0,0.77
ACE Alpha Tech,544431.0,,INE0S9X01011,IT - Software,Computers - Software & Consulting,135.05,67.71,237.12,24.23,19.03,78.54,78.54,15.62,3.43,0.24,28.52,0.0,29.75,43.05,2.57,23.69,0.0,5.53,8.84,-3.3,-0.55,0.0,0.0,4.25
Action Const.Eq.,532762.0,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,1137.85,64.66,13549.91,3414.04,529.01,15.5,15.36,30.97,6.77,0.81,13.93,0.0,22.9,406.24,113.53,284.3,916.5,605.4,4.66,0.75,-1.76,0.01,0.18,2.75
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,420.5,61.85,115055.6,48185.84,17802.62,36.95,36.69,28.62,3.18,-4.32,1.27,5.22,12.04,-106247.85,405.45,843.34,1842.17,0.0,6.19,-0.35,0.93,10.0,0.0,2.37
Aegis Logistics,500003.0,AEGISLOG,INE208C01025,Gas,Trading - Gas,1382.0,59.39,48508.2,8333.21,1451.94,17.42,17.42,55.77,8.07,2.31,8.45,0.69,16.27,1624.94,326.49,481.0,706.89,128.56,3.26,-0.07,-0.02,2.68,0.65,3.66
Afcom Holdings,544224.0,,INE0OXY01013,Transport Services,Logistics Solution Provider,1456.0,67.8,4178.5,583.11,233.52,40.05,40.05,34.31,8.29,0.31,20.15,0.88,36.01,139.3,4.62,135.76,28.23,18.25,3.99,7.11,0.63,2.17,0.0,3.89
Aimtron,,AIMTRON,INE0RUV01018,Industrial Manufacturing,Industrial Products,1612.1,72.46,3359.86,301.16,61.46,20.41,20.41,73.11,14.16,,14.15,0.24,23.6,224.96,7.79,135.47,50.38,103.18,1.92,-0.22,-0.25,0.88,0.0,1.52
Ajanta Pharma,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3435.0,62.48,42923.44,5776.17,1467.06,25.4,27.5,37.83,9.51,1.59,20.63,0.06,27.14,1759.83,216.64,1853.88,544.3,938.54,3.41,3.44,-0.58,0.17,0.93,4.55
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1332.0,75.85,16353.17,2590.4,836.69,32.3,31.24,26.28,4.9,3.42,15.79,0.02,18.99,2141.32,48.17,1072.96,372.37,691.93,5.05,-0.09,0.24,0.07,0.37,1.91
Alkem Lab,539523.0,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5669.0,49.61,67781.43,14712.27,3006.71,20.44,20.44,27.79,4.93,0.88,12.92,0.15,18.89,6690.51,407.02,2979.11,2244.18,3333.22,4.76,1.25,0.27,0.64,0.95,4.46
Apex Ecotech,,APEXECO,INE0T4V01015,Other Utilities,Water Supply & Management,282.55,66.45,372.55,148.65,21.77,14.65,14.65,21.9,5.9,0.32,22.87,0.02,31.09,61.72,1.28,16.76,6.66,4.42,6.87,1.87,0.0,0.06,0.0,1.19
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,8910.0,62.82,128112.07,25228.5,3779.3,14.98,14.98,68.51,13.59,2.13,9.01,0.9,21.15,-598.0,207.3,3484.9,2251.8,542.4,2.22,0.96,-1.13,2.78,0.22,4.47
Apollo Ingredie.,503639.0,,INE314N01028,Commercial Services & Supplies,Diversified Commercial Services,146.05,99.78,151.89,4.9,0.92,18.78,18.78,213.93,21.73,1.65,15.97,0.0,17.17,4.09,0.13,0.57,0.18,0.0,0.65,0.0,0.0,0.03,0.0,0.0
Apsis Aerocom,,APSISAERO,INE1OOJ01011,Aerospace & Defense,Aerospace & Defense,449.8,75.95,542.1,30.65,11.46,37.39,37.39,72.18,11.08,0.77,18.37,0.09,25.26,34.63,0.11,4.03,4.75,4.14,2.12,,,0.4,0.0,0.0
Artemis Medicare,542919.0,ARTEMISMED,INE025R01021,Healthcare Services,Hospital,324.5,68.36,5137.01,1092.7,199.72,18.28,17.46,44.57,5.48,1.12,7.64,0.28,11.88,151.43,25.28,111.45,95.61,13.01,3.73,-0.49,0.09,1.45,0.15,0.12
ASK Automotive,544022.0,ASKAUTOLTD,INE491J01022,Auto Components,Auto Components & Equipments,638.1,69.26,12579.63,4643.15,568.74,12.25,12.71,39.82,9.52,1.17,13.2,0.52,25.13,30.16,21.91,302.34,374.8,309.02,4.07,0.72,0.21,1.45,0.31,1.35
ASM Technologies,526433.0,,INE867C01010,IT - Software,Computers - Software & Consulting,4946.1,73.43,7214.66,528.52,100.83,19.08,19.08,120.01,23.48,1.37,15.16,0.42,25.47,116.0,6.09,115.72,28.05,69.63,1.3,0.29,0.26,1.38,0.35,3.37
Aster DM Quality,540975.0,ASTERDM,INE914M01019,Healthcare Services,Hospital,850.0,62.58,74092.19,4643.22,864.03,18.61,18.61,181.63,9.68,-138.65,6.11,0.49,10.7,968.63,92.89,307.23,481.51,91.16,0.98,-11.09,-6.86,3.06,0.58,0.6
AU Small Finance,540611.0,AUBANK,INE949L01017,Banks,Other Bank,1047.0,57.34,78481.98,19560.64,10699.71,54.7,53.76,27.5,4.02,1.21,1.51,8.44,14.32,6000.56,2856.55,0.0,0.0,0.0,5.67,1.51,-1.29,12.28,0.09,3.98
Aurobindo Pharma,524804.0,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1613.4,57.25,93706.52,33653.08,6845.73,20.34,20.34,26.45,2.47,1.16,6.57,0.21,10.06,14669.74,428.28,7094.37,5567.27,12052.94,6.16,-0.77,1.14,1.45,0.25,1.43
Avalon Tech,543896.0,AVALON,INE0LCL01028,Electrical Equipment,Other Electrical Equipment,1818.9,57.94,12152.39,1764.3,201.41,11.42,10.81,90.98,16.8,3.13,9.81,0.3,16.94,521.51,30.08,381.27,251.27,463.29,1.62,-1.45,1.39,1.08,0.0,2.16
Axis Solution,511144.0,,INE520G01024,IT - Software,Computers - Software & Consulting,404.8,80.15,1913.1,259.62,48.63,18.73,18.91,62.95,13.25,1.49,12.11,0.56,22.18,98.9,0.48,136.05,32.24,37.53,2.48,0.0,0.0,1.73,0.15,0.0
Bafna Pharma.,532989.0,BAFNAPH,INE878I01022,Pharmaceuticals & Biotechnology,Pharmaceuticals,283.0,82.8,669.48,150.62,15.94,10.58,10.58,60.32,6.96,-502.67,6.76,0.39,12.27,32.46,4.76,43.93,31.29,28.9,2.14,0.0,0.0,2.56,0.0,0.4
Bagmane Prime REIT,544758.0,BAGMANE,INE2OVN25015,Realty,Real Estate Investment Trusts (REITs),106.45,64.82,36193.0,2370.75,1886.54,79.58,79.58,40.41,,,12.76,1.94,63.66,-1146.73,20.13,23.49,68.71,0.0,4.45,,,2.04,0.0,0.2
Bajaj Auto,532977.0,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,11681.5,69.16,321012.03,71460.48,14161.38,19.82,20.82,27.26,8.46,1.29,16.21,0.58,29.15,6901.99,3517.1,3473.44,8804.01,6294.49,4.96,-0.93,0.19,1.35,1.29,1.47
Bajaj Finance,500034.0,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),1150.05,73.84,716015.89,85963.63,58573.63,68.14,68.29,34.87,6.26,1.87,3.81,3.82,18.25,16950.65,-240.16,1908.08,2104.53,0.0,5.07,1.2,-1.13,7.56,0.47,2.34
Bansal Roofing,538546.0,,INE319Q01012,Industrial Products,Iron & Steel Products,131.95,65.67,173.96,154.3,15.82,10.25,10.25,16.5,4.15,0.46,18.18,0.07,27.98,10.23,0.13,3.5,5.69,19.46,8.14,0.0,0.0,0.21,0.76,2.19
Belrise Industri,544405.0,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,241.6,57.87,23366.42,7528.33,1052.69,13.98,13.98,48.45,4.32,2.24,6.7,0.24,12.59,2133.99,89.95,1239.49,1188.05,852.88,3.39,2.96,3.23,1.54,0.23,4.13
Bharat Forge,500493.0,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,2190.0,59.21,104701.4,16811.65,2917.21,17.35,17.35,92.74,10.92,2.78,5.4,0.76,11.99,447.49,44.24,3909.8,2995.66,4052.78,1.86,-0.44,0.89,3.54,0.39,2.14
Bosch,500530.0,BOSCHLTD,INE323A01026,Auto Components,Auto Components & Equipments,42880.0,52.73,126479.22,20034.7,2650.4,13.23,13.23,60.54,8.59,4.48,9.96,0.01,14.57,4123.1,1410.0,2772.7,3434.5,2124.2,2.57,0.12,-0.12,0.04,0.65,1.74
Cams Services,543232.0,CAMS,INE596I01020,Capital Markets,"Depositories, Clearing Houses and Other Intermediaries",810.0,59.96,20112.07,1430.92,656.67,45.89,44.92,44.28,16.62,2.74,27.63,0.04,36.96,404.98,46.44,37.01,77.09,0.0,3.1,1.48,0.44,0.09,1.52,4.13
CARE Ratings,534804.0,CARERATING,INE752H01013,Capital Markets,Ratings,1755.9,59.87,5282.98,473.07,197.41,41.73,41.73,30.86,5.61,1.14,16.85,0.03,19.69,539.1,54.81,35.04,14.89,0.0,4.66,0.2,0.16,0.11,1.24,4.47
CFF Fluid,543920.0,,INE0NJ001013,Aerospace & Defense,Aerospace & Defense,1012.0,67.99,2122.59,208.74,59.21,28.37,28.37,54.15,7.94,0.95,15.19,0.07,18.95,226.24,0.22,104.61,19.65,53.69,2.56,0.14,0.0,0.37,0.12,1.75
