Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Can Fin Homes,511196,CANFINHOME,Finance,Housing Finance Company,902.20,12013.17,4054.47,3728.00,91.95,92.25,13.04,2.20,0.59,2.20,6.61,18.22,213.97,1.18,0.75,3.26,0.00,7.77,-0.65,0.42,9.72,3.25
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,Non Banking Financial Company (NBFC),1744.00,147152.60,28536.73,19741.86,69.18,70.32,31.68,5.66,1.24,2.38,7.23,19.71,9140.07,406.94,211.86,128.16,0.00,6.13,1.22,-1.11,9.44,2.13
Cummins India,500480,CUMMINSIND,Industrial Products,"Compressors, Pumps & Diesel Engines",4535.70,125729.60,11643.62,2441.09,20.97,20.02,54.56,15.93,1.57,20.85,0.00,28.15,5023.17,777.90,2565.36,1524.44,1162.01,2.43,-0.80,0.85,0.01,0.84
Cupid,530843,CUPID,Personal Products,Personal Care,389.60,10459.48,266.82,89.44,33.52,23.22,169.44,27.44,4.71,11.99,0.07,12.89,301.97,0.00,89.65,15.97,42.64,0.82,0.24,1.63,0.32,1.15
E Factor Experie,,EFACTOR,Other Consumer Services,Other Consumer Services,335.00,438.45,206.01,33.90,16.46,15.70,17.55,5.76,0.18,15.61,0.28,31.98,65.55,2.13,93.53,25.77,0.00,7.78,-0.31,0.08,0.61,3.74
Eicher Motors,505200,EICHERMOT,Automobiles,2/3 Wheelers,7228.50,198277.21,21427.66,5173.56,24.14,25.03,38.82,8.98,0.94,18.85,0.02,24.10,2964.72,2169.67,411.39,2813.84,1834.71,3.31,-1.05,1.16,0.07,0.90
Esab India,500133,ESABINDIA,Industrial Products,Other Industrial Products,6160.00,9482.10,1438.78,252.37,17.54,17.83,51.61,22.76,1.86,29.15,0.01,52.34,268.01,39.44,259.44,169.09,126.29,2.60,-0.05,-0.03,0.01,2.01
Exato Technologies,544626,,IT - Services,IT Enabled Services,323.25,325.36,124.23,14.21,11.44,11.44,33.34,,,13.04,0.75,28.16,30.41,1.93,33.70,13.51,3.75,4.78,,,2.04,0.00
Exhicon Events,543895,,Other Consumer Services,Other Consumer Services,565.90,789.97,183.49,49.71,27.09,24.55,21.28,4.95,0.26,24.62,0.05,26.63,78.91,0.58,38.49,10.66,2.64,6.08,-0.71,-0.15,0.19,4.89
Fabtech Tech.,544558,FABTECH,Healthcare Services,"Healthcare Research, Analytics & Technology",251.57,1118.25,326.67,38.77,11.87,11.87,20.45,,1.91,9.11,0.22,20.78,104.37,27.44,154.66,49.70,25.52,3.94,,,0.95,4.27
Federal Bank,500469,FEDERALBNK,Banks,Private Sector Bank,259.60,63907.24,28739.84,19099.94,66.46,69.68,16.20,1.76,0.57,1.25,8.71,12.86,26370.05,4248.26,0.00,0.00,0.00,6.41,1.54,-1.32,13.53,1.37
Happy Forgings,544057,HAPPYFORGE,Industrial Products,Castings & Forgings,1065.50,10050.64,1437.48,420.69,29.27,28.88,37.03,5.13,1.58,13.05,0.10,15.46,647.93,33.36,379.72,42.32,225.08,3.67,0.04,-0.14,0.52,3.44
HDFC Bank,500180,HDFCBANK,Banks,Private Sector Bank,989.80,1522560.90,346185.22,147511.76,42.61,44.41,21.04,2.82,0.92,1.74,6.30,14.45,185784.94,137893.08,0.00,0.00,0.00,5.96,0.30,-0.46,11.90,3.01
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,Aluminium,821.75,184665.84,253570.00,33291.00,13.13,13.34,10.31,1.37,1.61,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,11.13,-0.82,0.53,2.72,4.89
Indian Metals,533047,IMFA,Ferrous Metals,Ferro & Silica Manganese,1374.50,7415.99,2570.56,462.50,17.99,20.69,22.44,2.95,-2.53,12.46,0.17,17.01,1162.71,72.04,130.43,220.00,636.58,6.10,0.02,0.29,0.91,2.86
Jamna Auto Inds.,520051,JAMNAAUTO,Auto Components,Auto Components & Equipments,122.62,4892.29,2304.40,305.83,13.27,13.45,27.23,4.72,3.00,12.70,0.01,19.25,135.32,7.72,29.96,8.22,316.00,5.46,0.76,0.33,0.05,2.26
Jindal Stain.,532508,JSL,Ferrous Metals,Iron & Steel,784.80,64700.45,41205.54,4896.13,11.88,11.37,23.45,3.58,-3.54,7.50,0.38,16.15,2319.01,361.96,3050.61,10354.59,10079.32,6.16,-0.01,0.16,1.61,4.99
Kesar India,543542,,Realty,"Residential, Commercial Projects",915.00,2269.17,59.98,7.74,12.90,30.40,587.87,18.93,8.41,18.33,0.24,46.19,120.84,0.96,0.81,40.39,98.03,0.32,0.00,0.52,4.03,0.00
Knowledge Realty,544481,KRT,Realty,Real Estate Investment Trusts (REITs),125.68,55731.53,3930.10,3100.08,78.88,78.88,175.26,1.23,,1.29,0.07,13.98,264.49,-157.27,0.00,7.00,0.00,4.96,,,1.03,2.63
L&T Finance Ltd,533519,LTF,Finance,Non Banking Financial Company (NBFC),303.95,76067.37,16715.82,10157.49,60.77,60.41,28.19,2.88,0.63,2.37,3.72,10.79,6108.65,11.92,67.74,1502.78,0.00,6.03,0.23,0.21,9.80,3.62
Larsen & Toubro,500510,LT,Construction,Civil Construction,3991.30,549035.59,270722.51,34311.35,12.67,13.43,34.15,5.42,1.49,4.98,1.32,16.55,50175.32,5318.76,53654.94,52869.21,8313.65,5.26,-0.14,0.15,3.84,3.59
M & M,500520,M&M,Automobiles,Passenger Cars & Utility Vehicles,3630.00,451400.97,175704.22,33298.56,18.95,19.17,31.72,5.45,1.17,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.57,0.38,-0.49,4.09,4.37
Maruti Suzuki,532500,MARUTI,Automobiles,Passenger Cars & Utility Vehicles,16019.00,503641.48,160633.80,19629.10,12.22,13.23,34.08,5.05,0.47,11.69,0.00,15.89,-2819.00,5645.10,7330.50,22281.70,10850.10,3.80,-0.70,0.58,0.01,3.93
Mother Nutri,544623,,Food Products,Other Food Products,155.50,194.92,90.04,10.23,11.36,11.36,30.13,,,10.91,0.92,36.63,20.88,0.24,30.69,20.93,31.80,4.56,,,2.30,0.00
Muthoot Finance,533398,MUTHOOTFIN,Finance,Non Banking Financial Company (NBFC),3745.80,150382.06,24544.40,18643.48,75.96,72.88,20.59,4.58,2.08,4.67,3.76,19.58,5131.04,147.83,9.71,159.62,0.00,7.02,-0.84,0.74,6.61,2.27
Natl. Aluminium,532234,NATIONALUM,Non - Ferrous Metals,Aluminium,263.00,48303.42,18029.33,8454.10,46.89,44.72,7.90,2.44,0.37,25.01,0.00,32.72,7167.52,499.68,27.54,782.74,2021.79,20.18,-0.31,1.16,0.01,4.80
Navin Fluo.Intl.,532504,NAVINFLUOR,Chemicals & Petrochemicals,Specialty Chemicals,5950.00,30485.72,2790.96,778.98,27.91,22.72,68.65,8.46,22.43,6.27,0.33,11.52,1341.83,54.43,699.46,391.83,357.95,2.21,0.87,0.60,1.69,3.56
Neochem Bio,,NEOCHEM,,,109.60,187.64,84.17,12.81,15.22,15.22,25.22,,0.26,10.49,1.80,46.38,8.75,1.98,24.89,17.69,23.76,6.03,,,2.65,3.35
Nikita Greentech Recycling,,NIKITA,"Paper, Forest & Jute Products",Paper & Paper Products,148.80,367.06,376.82,40.47,10.74,12.34,19.11,2.11,0.39,6.70,1.38,24.86,121.19,15.46,132.25,40.77,52.86,8.28,-1.50,-5.60,5.17,4.00
Parin Enterpris.,,PARIN,Consumer Durables,"Furniture, Home Furnishing",592.25,658.46,239.23,24.40,10.20,11.45,78.49,9.92,4.16,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.61,0.00,0.40,4.96,2.91
Powergrid Infra.,543290,PGINVIT,Power,Power - Transmission,93.79,8534.88,1260.86,1961.87,155.60,133.12,6.31,1.12,0.19,11.62,0.14,15.41,897.44,40.24,208.58,2.96,30.93,18.85,,,0.63,4.78
Pramara Promotio,,PRAMARA,Media,Advertising & Media Agencies,347.50,484.56,108.84,15.78,14.50,14.45,49.34,4.12,0.78,6.65,0.25,12.10,118.84,2.06,33.72,4.36,31.88,3.31,-0.11,-0.07,1.77,4.26
PropshareTitania,544462,,Realty,Real Estate Investment Trusts (REITs),1051000.00,468.96,39.51,32.87,83.19,83.19,52.28,10.36,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,6.06,,,0.00,1.78
Reliable Data,544207,RELIABLE,Finance,Other Financial Services,161.66,166.83,195.00,20.32,10.42,13.02,14.03,2.76,0.38,7.63,0.69,17.19,64.87,4.59,92.72,25.83,0.83,9.34,0.00,-0.05,2.14,3.63
RRP Defense,530929,,Commercial Services & Supplies,Trading & Distributors,936.30,1284.49,14.12,2.91,20.61,15.02,513.80,84.62,1.80,14.46,0.00,87.02,8.91,0.01,16.46,9.67,0.00,0.23,0.00,0.00,0.00,4.89
Sacheerome,,SACHEEROME,Chemicals & Petrochemicals,Specialty Chemicals,384.10,859.34,133.64,32.09,24.01,21.35,35.99,6.37,0.69,21.55,0.00,29.59,65.84,2.15,18.82,15.92,10.23,4.01,-6.53,-1.15,0.00,0.01
Sawaliya Food,,SAWALIYA,Agricultural Food & other Products,Other Agricultural Products,292.50,290.11,34.18,12.24,35.81,35.81,41.68,6.42,,19.43,0.38,75.86,42.04,0.13,14.82,1.50,16.33,3.94,,,1.46,4.10
SBI,500112,SBIN,Banks,Public Sector Bank,959.75,885908.52,505419.84,234329.37,46.36,48.66,11.27,1.56,0.38,1.15,11.08,17.20,106052.01,187912.23,0.00,0.00,0.00,6.06,2.11,0.24,15.04,3.94
Sheetal Univer.,,SHEETAL,Agricultural Food & other Products,Other Agricultural Products,148.45,170.06,94.73,16.97,17.91,13.14,17.86,3.75,0.08,15.16,0.56,23.79,26.58,0.99,35.09,10.78,19.38,8.01,0.00,0.00,1.62,1.13
Shreeji Ship. Gl,544490,SHREEJISPG,Transport Services,Shipping,336.85,5487.90,607.61,199.49,32.83,32.83,40.55,7.69,2.81,18.25,0.30,37.95,292.95,24.65,153.84,49.59,26.70,3.38,,,1.19,4.30
Shriram Finance,511218,SHRIRAMFIN,Finance,Non Banking Financial Company (NBFC),837.25,157517.04,45601.30,33103.56,72.59,72.05,17.98,2.60,0.40,3.04,3.87,15.57,12046.73,1594.94,26.68,333.98,0.00,8.50,2.33,-3.00,7.22,3.99
Shriram Pistons,544344,SHRIPISTON,Auto Components,Auto Components & Equipments,3144.80,13852.79,3816.09,783.38,20.53,20.40,25.65,5.25,0.56,14.87,0.20,23.20,1491.40,109.24,590.80,405.00,506.70,5.75,-0.11,0.11,0.70,2.48
Shukra Pharma.,524632,,Pharmaceuticals & Biotechnology,Pharmaceuticals,46.44,2033.51,35.12,12.15,34.60,39.03,170.03,30.90,1.27,11.64,0.06,15.90,48.92,5.30,4.19,8.27,15.90,0.70,0.00,0.00,0.26,0.00
Sobhagya Mercant,512014,,Commercial Services & Supplies,Diversified Commercial Services,917.10,770.36,208.45,32.36,15.52,14.25,35.75,8.53,2.90,11.97,0.07,24.43,85.68,0.00,131.84,89.82,2.60,4.12,0.00,0.00,0.21,0.38
Stellant Secu.,526071,,Finance,Other Financial Services,368.20,136.32,43.85,41.64,94.96,89.36,4.37,4.11,0.02,79.38,0.00,81.90,39.88,0.11,1.49,0.00,9.07,40.95,-0.19,0.00,0.00,0.00
Tata Capital,544574,TATACAP,Finance,Non Banking Financial Company (NBFC),324.95,137937.02,28323.85,20292.20,71.64,71.64,37.48,,1.22,1.72,5.88,12.92,1922.56,46.02,130.76,1624.34,0.00,5.74,,,10.70,3.48
Titan Company,500114,TITAN,Consumer Durables,"Gems, Jewellery And Watches",3845.70,341415.92,67904.00,6916.00,10.18,9.42,82.69,26.67,5.65,9.24,0.97,31.75,9184.00,462.00,1437.00,2544.00,37657.00,1.88,1.40,-1.43,1.88,2.79
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,3794.40,128413.97,12248.00,3993.00,32.60,32.31,59.27,15.20,2.80,13.26,0.33,26.52,1757.00,-86.00,2185.00,1675.00,2467.00,2.40,0.63,-0.17,0.90,2.26
TVS Motor Co.,532343,TVSMOTOR,Automobiles,2/3 Wheelers,3606.60,171344.92,48838.15,7449.63,15.25,14.91,65.76,21.11,1.62,5.15,2.08,28.39,2152.36,37.92,2176.76,9122.71,2544.80,3.43,-0.46,0.48,2.68,3.05
Vedanta,500295,VEDL,Diversified Metals,Diversified Metals,524.20,204982.54,157262.00,43884.00,27.91,27.68,16.06,5.11,-1.56,9.77,2.12,38.48,-21699.00,956.00,3714.00,11857.00,17237.00,12.75,-0.22,0.48,2.39,3.46
