Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Apis India,506166,,Food Products,Other Food Products,1045.65,576.16,365.95,37.48,10.24,10.21,25.06,3.73,0.51,8.45,0.30,15.80,129.53,2.69,114.04,25.07,64.19,5.67,0.00,0.00,1.32,0.00
ARCL Organics,543993,,Chemicals & Petrochemicals,Commodity Chemicals,401.10,320.88,287.73,30.66,10.66,9.50,17.25,3.63,3.19,7.56,0.39,17.25,39.98,3.24,50.08,37.28,16.61,8.26,0.00,0.00,1.23,0.53
Arihant Academy,,ARIHANTACA,Other Consumer Services,Education,518.00,313.66,51.05,7.11,13.93,13.82,51.17,10.80,1.69,11.36,0.00,19.24,-3.37,3.47,2.99,0.22,0.00,2.61,0.00,0.00,0.00,4.07
Asahi India Glas,515030,ASAHIINDIA,Auto Components,Auto Components & Equipments,998.50,25454.48,4684.11,752.02,16.05,16.67,88.74,6.88,369.75,5.50,0.77,13.61,1050.96,76.82,439.32,949.81,1169.23,2.06,3.38,1.13,5.07,0.74
Asarfi Hospital,543943,,Healthcare Services,Hospital,190.65,375.15,147.29,28.18,19.13,20.47,26.70,4.22,1.16,6.71,0.54,14.06,17.78,7.98,46.84,15.27,2.88,5.83,-1.01,-0.05,1.99,1.22
Ashapura Minech.,527001,ASHAPURMIN,Minerals & Mining,Industrial Minerals,710.55,6787.61,3728.75,531.43,14.25,13.78,17.04,4.76,0.28,7.95,0.86,27.14,514.19,94.26,546.32,462.77,507.53,6.77,0.09,1.60,2.36,1.99
Ashok Leyland,500477,ASHOKLEY,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,148.45,87197.37,50976.16,9941.54,19.50,7.10,26.08,6.93,0.09,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,6.77,-0.29,0.47,5.90,2.97
Asian Paints,500820,ASIANPAINT,Consumer Durables,Paints,2887.90,277006.73,34378.17,6201.28,18.04,17.71,68.93,14.15,8.21,13.18,0.18,20.59,9711.65,598.81,4423.82,3375.26,6010.83,2.08,0.52,-0.21,0.61,1.33
AU Small Finance,540611,AUBANK,Banks,Other Bank,912.70,68119.25,17273.80,8933.99,51.72,53.37,31.34,3.75,1.36,1.58,7.87,14.19,5735.08,2902.27,0.00,0.00,0.00,5.76,3.05,-3.18,12.07,1.11
Autoriders Intl.,512277,,Transport Services,Logistics Solution Provider,847.93,295.15,93.09,25.73,27.64,28.79,34.81,5.53,0.88,10.00,0.34,19.99,3.26,0.87,18.24,4.98,0.00,4.54,0.00,0.00,1.29,0.00
Avishkar Infra,508929,,Realty,"Residential, Commercial Projects",706.90,1583.69,2.40,1.85,77.08,77.08,491.83,117.92,,9.77,1.48,148.05,30.24,2.20,2.11,3.61,38.98,0.19,0.00,0.00,6.50,0.00
Axis Bank,532215,AXISBANK,Banks,Private Sector Bank,1249.60,387815.30,129272.60,77132.26,59.67,63.58,14.92,1.96,0.58,1.78,7.28,16.30,81517.79,29815.46,0.00,0.00,0.00,6.05,1.65,-1.92,13.49,2.08
Axis Solution,511144,,IT - Software,Computers - Software & Consulting,55.75,263.48,211.79,26.18,12.36,18.43,11.30,2.15,0.02,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,8.67,0.00,0.00,1.83,0.00
Bank of Baroda,532134,BANKBARODA,Banks,Public Sector Bank,287.95,148909.37,131574.32,83732.48,63.64,64.41,7.74,0.94,0.20,1.18,10.53,15.53,100587.07,22892.16,0.00,0.00,0.00,6.02,0.14,0.63,15.69,1.81
Bank of India,532149,BANKINDIA,Banks,Public Sector Bank,147.35,67083.56,73784.35,53001.26,71.83,71.03,6.70,0.80,0.16,0.94,11.67,12.35,76612.57,9145.57,0.00,0.00,0.00,6.24,-0.34,0.71,15.56,1.80
Bank of Maha,532525,MAHABANK,Banks,Public Sector Bank,59.91,46080.11,27237.84,17719.17,65.05,62.68,7.57,1.47,0.11,1.64,10.66,22.81,16792.12,3439.62,0.00,0.00,0.00,5.82,-0.34,0.46,15.82,2.41
Belrise Industri,544405,BELRISE,Auto Components,Auto Components & Equipments,161.33,14356.42,9056.86,1114.49,12.31,12.32,31.53,2.89,2.96,5.35,0.29,14.09,2326.48,95.10,1709.59,1307.61,960.03,5.63,-3.12,0.89,1.64,4.26
Berger Paints,509480,BERGEPAINT,Consumer Durables,Paints,578.10,67400.38,11707.34,1780.16,15.21,16.08,60.97,10.73,4.91,13.39,0.11,20.26,2498.02,93.55,1848.89,1656.38,2222.41,2.28,0.26,-0.24,0.45,4.45
Bharat Electron,500049,BEL,Aerospace & Defense,Aerospace & Defense,424.55,310336.66,25152.11,7425.99,29.52,28.76,54.49,14.39,1.79,13.21,0.00,29.22,16495.15,698.26,10590.70,2907.66,10211.08,2.52,0.28,-0.42,0.01,2.63
Bharat Forge,500493,BHARATFORG,Auto Components,Auto Components & Equipments,1383.70,66153.12,15268.83,2695.80,17.66,17.80,61.20,7.07,77.47,4.72,0.71,11.58,938.31,198.40,3092.39,2763.49,4010.72,2.77,0.85,-0.75,3.35,2.20
Bharti Airtel,532454,BHARTIARTL,Telecom - Services,Telecom - Cellular & Fixed line services,2112.20,1266899.92,194613.50,109005.50,56.01,49.17,39.34,10.22,0.47,5.35,1.77,23.18,-104864.50,11478.70,8908.90,45232.60,429.60,4.35,0.31,0.70,3.28,1.10
Billionbrains,544603,GROWW,Capital Markets,Stockbroking & Allied,174.45,107698.39,4061.15,2530.44,62.31,62.31,59.03,,0.52,20.17,0.13,49.92,2456.42,0.49,96.79,4595.37,0.00,2.41,,,0.24,2.12
Borana Weaves,544404,BORANA,Textiles & Apparels,Other Textile Products,283.90,756.46,333.78,74.02,22.18,21.77,14.79,3.08,0.08,27.85,0.18,60.33,77.69,5.72,23.19,10.09,25.91,8.35,-3.31,-0.97,0.65,0.87
Bright Outdoor,543831,,Media,Advertising & Media Agencies,403.00,879.47,132.04,27.50,20.83,20.57,43.95,5.09,0.47,10.18,0.00,12.31,143.46,1.68,67.81,19.33,49.47,3.12,0.71,1.78,0.00,3.81
Can Fin Homes,511196,CANFINHOME,Finance,Housing Finance Company,892.85,11888.67,4054.47,3728.00,91.95,92.25,12.90,2.18,0.58,2.20,6.61,18.22,213.97,1.18,0.75,3.26,0.00,7.79,-0.65,0.42,9.72,2.31
Canara Bank,532483,CANBK,Banks,Public Sector Bank,149.12,135261.55,125841.25,76573.02,60.85,62.10,7.07,1.17,0.17,1.08,14.05,17.75,149779.90,33467.06,0.00,0.00,0.00,6.64,0.82,0.51,14.47,0.82
Carysil,524091,CARYSIL,Consumer Durables,Household Appliances,1034.80,2943.24,874.96,153.69,17.57,17.20,36.30,5.20,-201.67,7.06,0.42,14.54,171.57,12.49,183.72,116.88,224.51,4.14,0.14,-0.11,1.81,3.46
Cash UR Drive,,CUDML,Media,Advertising & Media Agencies,159.35,281.19,153.58,24.32,15.84,14.91,13.78,2.36,0.20,17.73,0.00,41.82,65.57,3.13,56.31,28.91,0.00,10.71,,,0.00,3.42
CCL Products,519600,CCL,Agricultural Food & other Products,Tea & Coffee,1051.25,14037.12,3776.63,643.89,17.05,17.87,41.50,6.73,2.78,7.98,0.78,17.05,637.11,10.46,846.67,169.18,801.76,3.46,0.64,-0.12,3.07,2.15
Chandan Healthca,,CHANDAN,Healthcare Services,Healthcare Service Provider,337.30,824.77,255.46,49.78,19.49,17.96,30.40,6.73,0.17,14.29,0.39,27.08,53.76,2.76,46.70,25.78,31.70,5.09,-1.30,-2.75,1.09,4.99
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,Non Banking Financial Company (NBFC),1699.70,143393.74,28536.73,19741.86,69.18,70.32,30.87,5.51,1.21,2.38,7.23,19.71,9140.07,406.94,211.86,128.16,0.00,6.20,1.22,-1.11,9.44,4.62
City Union Bank,532210,CUB,Banks,Private Sector Bank,277.94,20596.71,6269.92,4325.87,68.99,70.59,17.04,2.08,1.22,1.51,7.22,12.58,7007.20,982.62,0.00,0.00,0.00,6.07,1.52,-1.42,13.50,1.82
Cummins India,500480,CUMMINSIND,Industrial Products,"Compressors, Pumps & Diesel Engines",4381.20,121446.86,11643.62,2441.09,20.97,20.02,52.70,15.38,1.51,20.85,0.00,28.15,5023.17,777.90,2565.36,1524.44,1162.01,2.52,-0.80,0.85,0.01,2.53
Cupid,530843,CUPID,Personal Products,Personal Care,308.55,8283.55,266.82,89.44,33.52,23.22,134.19,21.73,3.73,11.99,0.07,12.89,301.97,0.00,89.65,15.97,42.64,1.04,0.24,1.63,0.32,2.67
DCB Bank,532772,DCBBANK,Banks,Private Sector Bank,186.15,5988.67,7049.26,4843.95,68.72,70.22,8.94,0.98,0.31,0.88,11.85,11.43,2314.01,825.08,0.00,0.00,0.00,7.62,0.14,-1.20,12.47,0.51
Eicher Motors,505200,EICHERMOT,Automobiles,2/3 Wheelers,6799.00,186496.05,21427.66,5173.56,24.14,25.03,36.52,8.44,0.88,18.85,0.02,24.10,2964.72,2169.67,411.39,2813.84,1834.71,3.52,-1.05,1.16,0.07,4.56
EPack PrefabTech,544540,EPACKPEB,Industrial Manufacturing,Industrial Products,328.60,3300.85,1133.92,115.95,10.23,10.23,44.36,,0.92,7.69,0.32,22.77,488.12,6.50,264.70,327.82,184.07,3.49,,,2.11,4.48
Euro Pratik Sale,544519,EUROPRATIK,Consumer Durables,"Furniture, Home Furnishing",381.80,3902.00,283.86,101.38,35.71,35.71,53.37,14.61,,34.10,0.08,39.36,243.15,8.72,115.35,15.14,77.02,2.68,,,0.21,2.10
Federal Bank,500469,FEDERALBNK,Banks,Private Sector Bank,239.06,58813.06,28739.84,19099.94,66.46,69.68,14.91,1.62,0.53,1.25,8.71,12.86,26370.05,4248.26,0.00,0.00,0.00,6.50,1.54,-1.32,13.53,0.39
Fiem Industries,532768,FIEMIND,Auto Components,Auto Components & Equipments,2345.20,6172.49,2606.80,351.42,13.48,13.30,27.53,5.71,0.95,15.29,0.06,20.99,546.09,24.32,330.82,284.54,248.38,5.07,1.54,2.51,0.20,0.85
Foce India,,FOCE,Consumer Durables,"Gems, Jewellery And Watches",1920.00,939.44,128.75,17.62,13.69,17.71,70.37,11.10,4.31,11.08,0.50,20.11,8.74,0.59,67.52,20.62,38.52,1.82,0.00,0.00,2.38,3.52
Game Changers,544594,,Textiles & Apparels,Other Textile Products,115.50,206.66,115.42,18.68,16.18,16.18,17.12,,0.05,26.05,0.46,80.63,18.09,0.02,26.64,15.82,16.27,8.17,,,0.55,3.75
Garuda Cons,544271,GARUDA,Construction,Civil Construction,238.48,2218.86,384.78,112.22,29.16,29.53,25.78,5.73,0.67,15.70,0.00,22.09,312.19,4.63,292.87,118.69,12.06,5.29,0.47,-1.39,0.00,4.40
GE Shipping Co,500620,GESHIP,Transport Services,Shipping,1133.40,16181.23,4903.16,2483.47,50.65,50.30,9.07,1.06,0.19,10.90,0.08,14.09,8111.23,689.51,429.16,297.08,267.73,17.30,0.73,0.24,0.60,4.01
Godawari Power,532734,GPIL,Industrial Products,Iron & Steel Products,276.10,19051.59,5396.61,1123.69,20.82,22.23,25.63,3.53,-1.55,13.86,0.04,17.23,1513.51,101.13,98.78,304.89,862.45,5.72,-0.24,0.12,0.18,4.79
HDFC Bank,500180,HDFCBANK,Banks,Private Sector Bank,996.55,1532671.80,346185.22,147511.76,42.61,44.41,21.18,2.84,0.92,1.74,6.30,14.45,185784.94,137893.08,0.00,0.00,0.00,5.95,0.30,-0.46,11.90,2.35
Hero Motocorp,500182,HEROMOTOCO,Automobiles,2/3 Wheelers,5798.50,116017.32,42175.84,6035.64,14.31,14.15,21.96,5.52,0.92,15.62,0.03,23.06,8723.11,1831.42,4252.77,7620.41,2629.42,6.05,-1.45,1.71,0.10,0.28
Hitachi Energy,543187,POWERINDIA,Electrical Equipment,Heavy Electrical Equipment,21474.00,95714.70,6815.40,858.77,12.60,9.48,133.45,20.88,4.63,5.77,0.02,13.79,3610.83,223.82,2094.80,1930.85,1183.60,1.08,-2.35,2.48,0.09,3.06
ICICI Lombard,540716,ICICIGI,Insurance,General Insurance,2042.90,101714.39,25477.17,3595.83,14.11,14.22,36.32,6.35,1.43,3.79,0.00,18.80,-40690.71,103.46,0.00,0.00,0.00,3.65,-0.11,0.10,0.00,1.54
IDBI Bank,500116,IDBI,Banks,Private Sector Bank,102.28,109975.57,28937.85,20399.04,70.49,70.28,11.85,1.61,0.27,1.97,4.81,13.55,30305.60,6543.01,0.00,0.00,0.00,6.46,-0.04,-0.07,12.16,4.40
Ideal Technopl.,,IDEALTECHO,Industrial Products,Packaging,211.00,105.50,31.58,6.33,20.04,17.77,29.14,4.13,,10.94,1.01,19.30,7.80,0.58,1.68,3.36,5.30,4.62,0.00,0.00,4.25,4.52
India Glycols,500201,INDIAGLYCO,Beverages,Breweries & Distilleries,1100.50,6814.63,3971.08,576.88,14.53,13.83,26.30,2.85,2.00,4.04,0.86,11.06,-349.76,66.02,308.16,823.34,1083.47,5.81,-0.05,-0.82,4.03,3.01
Indian Bank,532814,INDIANB,Banks,Public Sector Bank,890.15,119900.00,64543.17,44355.43,68.72,68.06,10.17,1.56,0.26,1.35,10.65,17.09,43625.03,9828.83,0.00,0.00,0.00,6.06,0.57,0.14,14.91,0.16
Indus Towers,534816,INDUSTOWER,Telecom - Services,Telecom - Infrastructure,410.15,110532.84,31520.30,20315.50,64.45,68.55,11.81,3.06,0.73,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,10.69,0.08,-1.30,1.51,4.62
Influx Health.,,INFLUX,Pharmaceuticals & Biotechnology,Pharmaceuticals,207.95,481.41,104.85,20.58,19.63,19.63,27.11,5.34,0.62,24.01,0.00,45.38,59.27,0.13,34.10,19.30,10.63,3.74,-3.63,-1.55,0.00,0.02
Inox India,544046,INOXINDIA,Industrial Products,Other Industrial Products,1231.40,11176.62,1400.87,304.07,21.71,21.82,46.78,11.40,2.40,15.35,0.10,28.99,586.50,55.14,193.57,165.12,567.98,2.86,0.02,0.18,0.31,4.47
Ivalue Infosolut,544523,IVALUE,IT - Services,IT Enabled Services,322.95,1729.07,895.76,112.56,12.57,12.57,18.99,3.44,0.87,7.82,0.19,19.88,408.55,19.81,1069.66,707.29,12.18,7.43,,,0.76,3.25
Jamna Auto Inds.,520051,JAMNAAUTO,Auto Components,Auto Components & Equipments,110.34,4402.34,2304.40,305.83,13.27,13.45,24.51,4.25,2.70,12.70,0.01,19.25,135.32,7.72,29.96,8.22,316.00,6.08,0.76,0.33,0.05,3.50
Jayesh Logistics,,JAYESH,Transport Services,Logistics Solution Provider,120.15,104.43,111.87,16.96,15.16,15.16,9.30,,0.10,13.53,1.26,56.80,16.35,0.15,32.32,5.66,0.00,9.52,,,2.22,2.87
JD Cables,544524,,Industrial Products,Cables - Electricals,180.95,408.06,250.53,34.13,13.62,13.62,17.17,3.23,0.06,27.63,0.34,117.16,117.62,0.17,68.66,31.00,44.91,9.04,,,1.28,1.82
JK Tyre & Indust,530007,JKTYRE,Auto Components,Tyres & Rubber Products,461.85,12655.61,15312.53,1600.82,10.45,10.88,23.19,2.42,0.66,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,7.18,0.79,-0.02,3.96,2.97
Karur Vysya Bank,590003,KARURVYSYA,Banks,Private Sector Bank,252.78,24424.85,10381.07,6707.93,64.62,65.02,11.60,1.91,0.27,1.73,8.83,17.65,5284.51,1933.72,0.00,0.00,0.00,6.57,0.50,0.40,13.08,2.21
KMC Speciality,524520,,Healthcare Services,Hospital,80.05,1305.62,263.74,68.73,26.06,24.82,42.93,7.16,-12.89,7.79,0.47,13.91,13.35,4.04,7.09,10.03,3.09,3.85,0.00,0.00,1.64,4.12
L G Balakrishnan,500250,LGBBROSLTD,Auto Components,Auto Components & Equipments,1828.30,5830.89,2790.14,449.32,16.10,16.14,19.21,3.06,2.54,11.85,0.08,16.06,682.05,78.33,321.22,285.69,432.18,7.25,-0.27,-0.11,0.39,4.07
L. T. Elevator,544518,,Industrial Manufacturing,Industrial Products,161.25,309.00,83.86,22.07,26.32,26.56,21.59,3.35,0.12,13.78,0.07,31.83,72.32,0.28,33.24,7.59,35.15,7.28,,,0.30,4.13
L&T Finance Ltd,533519,LTF,Finance,Non Banking Financial Company (NBFC),299.40,74903.75,16715.82,10157.49,60.77,60.41,27.76,2.84,0.62,2.37,3.72,10.79,6108.65,11.92,67.74,1502.78,0.00,6.07,0.23,0.21,9.80,2.87
Larsen & Toubro,500510,LT,Construction,Civil Construction,4027.70,554042.71,270722.51,34311.35,12.67,13.43,34.47,5.46,1.51,4.98,1.32,16.55,50175.32,5318.76,53654.94,52869.21,8313.65,5.22,-0.14,0.15,3.84,0.86
Lumax Auto Tech.,532796,LUMAXTECH,Auto Components,Auto Components & Equipments,1457.30,9932.62,4221.21,553.93,13.12,12.80,46.97,9.41,1.32,7.73,1.05,20.25,16.02,44.69,808.00,759.83,400.15,4.10,0.28,0.29,2.47,2.84
M & M,500520,M&M,Automobiles,Passenger Cars & Utility Vehicles,3734.90,464445.58,175704.22,33298.56,18.95,19.17,32.63,5.61,1.20,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.44,0.38,-0.49,4.09,1.22
M & M Fin. Serv.,532720,M&MFIN,Finance,Non Banking Financial Company (NBFC),314.20,43672.89,19699.23,12394.35,62.92,63.11,17.70,1.76,0.67,1.69,4.90,10.90,4769.58,127.30,235.40,1000.26,0.00,7.67,-0.04,0.26,9.97,4.64
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,Sugar,639.65,990.82,145.02,18.83,12.98,12.10,98.20,7.30,,3.41,0.89,11.07,92.98,6.32,2.45,39.56,50.36,1.95,0.00,-0.17,5.67,3.23
Marico,531642,MARICO,Agricultural Food & other Products,Edible Oil,760.70,98733.97,12265.00,2206.00,17.99,19.75,59.26,24.37,6.16,21.01,0.14,41.34,2556.00,194.00,1666.00,1892.00,1598.00,2.24,-0.73,0.59,0.26,0.54
Maruti Suzuki,532500,MARUTI,Automobiles,Passenger Cars & Utility Vehicles,15878.00,499208.41,160633.80,19629.10,12.22,13.23,33.78,5.00,0.47,11.69,0.00,15.89,-2819.00,5645.10,7330.50,22281.70,10850.10,3.84,-0.70,0.58,0.01,4.77
Maxvolt Energy,,MAXVOLT,Auto Components,Auto Components & Equipments,428.90,467.67,197.23,26.98,13.68,13.03,25.61,5.74,0.03,15.93,0.50,25.25,74.62,1.78,17.05,9.01,36.58,5.72,-1.81,-0.01,1.46,0.00
Midwest,544587,MIDWESTLTD,Consumer Durables,Granites & Marbles,1273.60,4605.44,626.18,174.80,27.92,27.92,39.37,,2.27,12.50,0.35,18.69,156.08,40.23,190.96,44.25,26.50,3.39,,,1.44,1.24
Monolithisch Ind,,MONOLITH,Industrial Products,Electrodes & Refractories,569.75,1238.41,113.63,24.29,21.38,21.63,70.44,10.63,0.90,34.47,0.00,53.30,55.76,0.93,19.12,1.79,19.25,1.93,-1.71,-2.68,0.00,3.39
Motherson Wiring,543498,MSUMI,Auto Components,Auto Components & Equipments,49.01,32501.77,10065.69,1032.73,10.26,10.69,52.99,17.64,5.38,17.64,0.14,35.90,1114.91,3.86,1448.77,1493.16,1461.47,2.57,0.35,-0.10,0.30,3.03
MRF,500290,MRF,Auto Components,Tyres & Rubber Products,157135.00,66643.20,29130.05,4110.51,14.11,14.54,35.95,3.43,0.72,6.62,0.19,10.62,5212.88,445.39,3551.67,2742.24,5377.21,4.07,0.72,-0.40,1.28,3.95
Multi Comm. Exc.,534091,MCX,Capital Markets,Exchange and Data Platform,9698.00,49458.22,1340.15,836.59,62.43,59.79,71.04,23.70,1.38,14.48,0.00,34.33,468.75,112.62,36.71,136.49,0.00,1.83,1.41,-2.69,0.00,0.99
Muthoot Finance,533398,MUTHOOTFIN,Finance,Non Banking Financial Company (NBFC),3760.50,150972.22,24544.40,18643.48,75.96,72.88,20.67,4.60,2.09,4.67,3.76,19.58,5131.04,147.83,9.71,159.62,0.00,7.01,-0.84,0.74,6.61,0.24
Natl. Aluminium,532234,NATIONALUM,Non - Ferrous Metals,Aluminium,260.76,47892.01,18029.33,8454.10,46.89,44.72,7.83,2.41,0.37,25.01,0.00,32.72,7167.52,499.68,27.54,782.74,2021.79,20.39,-0.31,1.16,0.01,4.13
Navin Fluo.Intl.,532504,NAVINFLUOR,Chemicals & Petrochemicals,Specialty Chemicals,6003.00,30757.28,2790.96,778.98,27.91,22.72,69.26,8.54,22.63,6.27,0.33,11.52,1341.83,54.43,699.46,391.83,357.95,2.19,0.87,0.60,1.69,2.70
Nestle India,500790,NESTLEIND,Food Products,Packaged Foods,1270.30,244953.77,21023.38,4828.55,22.97,23.62,81.82,53.67,7.74,27.10,0.10,83.02,-594.11,18.56,321.25,2300.78,2489.81,1.72,0.57,-0.46,0.11,3.15
OBSC Perfection,,OBSCP,Auto Components,Auto Components & Equipments,344.00,841.16,163.79,29.31,17.89,17.84,42.06,7.35,0.63,13.65,0.37,24.96,47.12,3.33,42.10,16.91,31.87,3.10,0.10,-0.66,1.55,4.44
OSEL Devices,,OSELDEVICE,Healthcare Equipment & Supplies,Medical Equipment & Supplies,695.35,1230.39,245.98,44.63,18.14,17.92,45.19,6.95,0.41,13.53,0.56,30.08,125.15,0.15,96.02,35.84,57.65,3.36,-1.12,-0.87,2.29,1.09
Osiajee Texfab,540198,,Textiles & Apparels,Other Textile Products,417.15,225.26,8.41,6.19,73.60,74.61,34.23,13.20,0.37,28.97,0.29,40.11,1.24,0.43,1.42,0.88,2.52,2.86,0.00,8.45,0.76,2.54
Paradeep Pari.,544383,,Transport Services,Logistics Solution Provider,170.95,272.12,376.61,56.10,14.90,12.74,7.69,1.90,0.07,12.71,0.38,26.20,110.95,0.60,109.15,13.53,2.10,16.04,-5.69,-3.04,1.10,0.61
Parin Enterpris.,,PARIN,Consumer Durables,"Furniture, Home Furnishing",589.00,654.85,239.23,24.40,10.20,11.45,78.06,9.87,4.14,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.63,0.00,0.40,4.96,1.51
Polycab India,542652,POLYCAB,Industrial Products,Cables - Electricals,7683.00,115658.59,24595.05,3623.66,14.73,13.23,46.98,11.76,1.60,15.15,0.02,21.44,4059.80,198.46,2596.27,2735.75,3661.30,3.02,0.09,2.51,0.06,2.78
Powergrid Infra.,543290,PGINVIT,Power,Power - Transmission,95.00,8644.99,1260.86,1961.87,155.60,133.12,6.39,1.13,0.20,11.62,0.14,15.41,897.44,40.24,208.58,2.96,30.93,18.62,,,0.63,3.55
Pramara Promotio,,PRAMARA,Media,Advertising & Media Agencies,332.05,300.01,108.84,15.78,14.50,14.45,30.55,2.55,0.48,6.65,0.25,12.10,118.84,2.06,33.72,4.36,31.88,5.21,-0.11,-0.07,1.77,0.88
Pricol Ltd,540293,PRICOLLTD,Auto Components,Auto Components & Equipments,617.95,7531.67,3305.36,372.11,11.26,11.62,39.58,6.65,0.85,9.68,0.15,17.60,251.89,13.96,589.56,660.86,472.25,3.67,-0.95,0.47,0.61,0.75
Prime Securities,500337,PRIMESECU,Finance,Other Financial Services,313.50,1054.78,112.03,34.93,31.18,47.25,31.72,4.59,0.94,17.36,0.01,19.46,227.03,0.00,53.66,5.85,0.00,3.14,0.00,-0.01,0.05,4.94
Privi Speci.,530117,PRIVISCL,Chemicals & Petrochemicals,Specialty Chemicals,3314.70,12948.12,2341.94,559.50,23.89,21.81,48.53,10.45,1.88,7.17,0.86,18.36,290.12,26.11,430.08,443.72,863.68,3.19,0.65,-0.14,2.40,3.66
PropshareTitania,544462,,Realty,Real Estate Investment Trusts (REITs),1051000.00,468.96,39.51,32.87,83.19,83.19,52.28,10.36,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,6.06,,,0.00,1.78
Punjab Natl.Bank,532461,PNB,Banks,Public Sector Bank,123.00,141363.20,129502.98,95371.61,73.64,72.67,8.30,0.99,0.12,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.24,0.48,0.15,15.36,1.48
Purple United,,PURPLEUTED,Textiles & Apparels,Garments & Apparels,566.85,544.73,133.36,26.19,19.64,20.08,44.54,8.31,0.55,11.62,0.85,26.89,53.16,0.30,52.61,13.97,39.59,3.83,-1.78,0.00,2.44,3.59
Radico Khaitan,532497,RADICO,Beverages,Breweries & Distilleries,3285.40,43984.13,5598.29,831.34,14.85,13.92,94.74,15.08,8.58,7.98,0.21,13.62,1038.00,2.49,1289.89,357.03,1085.69,1.56,-0.48,0.23,0.90,4.02
