Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
HDFC Bank,500180,HDFCBANK,INE040A01034,Banks,Private Sector Bank,977.50,40.35,1503842.42,346185.22,147511.76,42.61,44.41,20.78,2.79,0.90,1.74,6.30,14.45,185784.94,137893.08,0.00,0.00,0.00,5.99,0.30,-0.46,11.90,4.21
Hindalco Inds.,500440,HINDALCO,INE038A01020,Non - Ferrous Metals,Aluminium,931.70,79.65,209374.09,253570.00,33291.00,13.13,13.34,11.69,1.55,1.83,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,10.12,-0.82,0.53,2.72,0.68
Hindustan Copper,513599,HINDCOPPER,INE531E01026,Non - Ferrous Metals,Copper,552.60,84.81,53437.75,2293.58,868.42,37.86,35.66,93.14,17.89,12.42,12.88,0.05,18.72,260.04,83.93,166.67,242.53,369.35,1.46,-2.24,1.34,0.18,3.05
Hindustan Zinc,500188,HINDZINC,INE267A01025,Non - Ferrous Metals,Zinc,628.60,72.51,265603.55,33845.00,17483.00,51.66,51.04,25.39,19.51,9.92,30.23,0.82,72.42,-1822.00,970.00,188.00,2244.00,2242.00,5.33,0.11,-0.04,0.76,4.23
ICICI AMC,544658,ICICIAMC,INE346A01027,Capital Markets,Asset Management Company,2677.70,,132347.60,4977.33,3634.65,73.02,73.02,45.21,,2.04,67.62,0.00,82.84,3406.43,2.34,172.08,200.21,0.00,2.68,,,0.00,0.42
ICICI Lombard,540716,ICICIGI,INE765G01017,Insurance,General Insurance,1979.90,56.19,98607.89,25477.17,3595.83,14.11,14.22,35.21,6.16,1.39,3.79,0.00,18.80,-40690.71,103.46,0.00,0.00,0.00,3.76,-0.11,0.10,0.00,4.58
IIFL Capital,542773,IIFLCAPS,INE489L01022,Capital Markets,Stockbroking & Allied,388.95,74.58,12108.64,2309.18,865.20,37.47,44.24,20.70,4.29,0.66,8.57,0.62,31.58,2076.38,138.55,75.09,7.22,0.00,9.64,0.12,-0.31,1.85,0.78
Indian Bank,532814,INDIANB,INE562A01011,Banks,Public Sector Bank,858.20,64.84,115596.45,64543.17,44355.43,68.72,68.06,9.81,1.50,0.25,1.35,10.65,17.09,43625.03,9828.83,0.00,0.00,0.00,6.09,0.57,0.14,14.91,4.50
Indian Metals,533047,IMFA,INE919H01018,Ferrous Metals,Ferro & Silica Manganese,1458.60,58.91,7869.75,2570.56,462.50,17.99,20.69,23.82,3.14,-2.69,12.46,0.17,17.01,1162.71,72.04,130.43,220.00,636.58,5.76,0.02,0.29,0.91,3.47
Indus Towers,534816,INDUSTOWER,INE121J01017,Telecom - Services,Telecom - Infrastructure,434.20,64.40,114549.03,31520.30,20315.50,64.45,68.55,12.24,3.17,0.76,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,10.37,0.08,-1.30,1.51,2.65
J B Chemicals &,506943,JBCHEPHARM,INE572A01036,Pharmaceuticals & Biotechnology,Pharmaceuticals,1840.20,62.36,28826.91,4091.81,1091.42,26.67,26.34,40.13,7.57,1.87,15.50,0.01,20.12,1880.96,52.37,937.73,409.74,576.58,3.37,3.21,-2.46,0.02,4.08
Jamna Auto Inds.,520051,JAMNAAUTO,INE039C01032,Auto Components,Auto Components & Equipments,133.79,72.53,5337.95,2304.40,305.83,13.27,13.45,29.71,5.16,3.27,12.70,0.01,19.25,135.32,7.72,29.96,8.22,316.00,5.00,0.76,0.33,0.05,1.19
JD Cables,544524,,INE14VP01014,Industrial Products,Cables - Electricals,221.75,74.19,500.07,264.31,37.75,14.28,13.62,21.15,3.95,0.08,27.63,0.34,117.16,117.62,0.31,68.66,31.00,44.91,7.99,,,1.16,2.98
Jindal Stain.,532508,JSL,INE220G01021,Ferrous Metals,Iron & Steel,865.65,76.84,71365.88,41205.54,4896.13,11.88,11.37,25.86,3.95,-3.91,7.50,0.38,16.15,2319.01,361.96,3050.61,10354.59,10079.32,5.61,-0.01,0.16,1.61,0.56
JK Tyre & Indust,530007,JKTYRE,INE573A01042,Auto Components,Tyres & Rubber Products,508.25,64.65,14652.31,15312.53,1600.82,10.45,10.88,26.85,2.66,0.76,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,6.42,0.18,0.70,3.96,3.15
Karur Vysya Bank,590003,KARURVYSYA,INE036D01028,Banks,Private Sector Bank,277.40,72.77,26810.27,10381.07,6707.93,64.62,65.02,12.74,2.09,0.30,1.73,8.83,17.65,5284.51,1933.72,0.00,0.00,0.00,6.45,0.50,0.40,13.08,0.48
KEI Industries,517569,KEI,INE878B01027,Industrial Products,Cables - Electricals,4528.90,68.36,43296.55,10703.71,1074.46,10.04,10.18,54.76,7.00,2.40,11.70,0.04,15.58,4039.55,127.62,1663.26,1077.22,2105.97,2.68,1.08,-0.77,0.21,1.18
Kesar India,543542,,INE0L1C01019,Realty,"Residential, Commercial Projects",1262.55,86.91,3131.08,59.98,7.74,12.90,30.40,811.16,26.11,11.61,18.33,0.24,46.19,120.84,0.96,0.81,40.39,98.03,0.23,0.00,-1.53,4.03,1.36
KMC Speciality,524520,,INE879K01018,Healthcare Services,Hospital,86.76,72.38,1415.06,263.74,68.73,26.06,24.82,46.53,7.76,-13.97,7.79,0.47,13.91,13.35,4.04,7.09,10.03,3.09,3.57,0.00,0.00,1.64,0.96
Knowledge Realty,544481,KRT,INE1JAR25012,Realty,Real Estate Investment Trusts (REITs),125.13,56.61,55487.64,3930.10,3100.08,78.88,78.88,174.49,1.22,,1.29,0.07,13.98,264.49,-157.27,0.00,7.00,0.00,4.98,,,1.03,3.37
Kotak Mah. Bank,500247,KOTAKBANK,INE237A01028,Banks,Private Sector Bank,2190.90,59.05,435791.61,67852.12,18863.92,27.80,25.55,23.46,2.59,1.05,2.68,3.62,15.37,47986.38,34873.40,0.00,0.00,0.00,5.34,2.41,-2.59,11.30,4.82
L. T. Elevator,544518,,INE0TJ801010,Industrial Manufacturing,Industrial Products,219.95,75.09,421.49,83.86,22.07,26.32,26.56,29.45,4.57,0.16,13.78,0.07,31.83,72.32,0.28,33.24,7.59,35.15,5.27,,,0.30,4.37
L&T Finance Ltd,533519,LTF,INE498L01015,Finance,Non Banking Financial Company (NBFC),320.30,68.15,80159.16,16715.82,10157.49,60.77,60.41,29.70,3.04,0.66,2.37,3.72,10.79,6108.65,11.92,67.74,1502.78,0.00,5.88,0.23,0.21,9.80,0.50
Larsen & Toubro,500510,LT,INE018A01030,Construction,Civil Construction,4150.40,66.01,570921.09,270722.51,34311.35,12.67,13.43,35.52,5.63,1.55,4.98,1.32,16.55,50175.32,5318.76,53654.94,52869.21,8313.65,5.09,-0.14,0.15,3.84,1.06
Lumax Auto Tech.,532796,LUMAXTECH,INE872H01027,Auto Components,Auto Components & Equipments,1682.00,67.54,11464.13,4221.21,553.93,13.12,12.80,54.21,10.86,1.52,7.73,1.05,20.25,16.02,44.69,808.00,759.83,400.15,3.60,0.28,0.29,2.47,1.24
M & M,500520,M&M,INE101A01026,Automobiles,Passenger Cars & Utility Vehicles,3790.30,64.52,471334.73,175704.22,33298.56,18.95,19.17,33.12,5.69,1.22,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.38,0.38,-0.49,4.09,1.29
Manappuram Fin.,531213,MANAPPURAM,INE522D01027,Finance,Non Banking Financial Company (NBFC),307.10,61.87,25994.01,9432.22,4342.27,46.04,54.36,57.88,2.04,-19.96,2.51,3.02,10.14,2814.48,9.89,0.00,121.22,0.00,6.57,0.56,0.45,9.45,3.85
Marico,531642,MARICO,INE196A01026,Agricultural Food & other Products,Edible Oil,773.05,68.06,100348.67,12265.00,2206.00,17.99,19.75,60.23,24.76,6.26,21.01,0.14,41.34,2556.00,194.00,1666.00,1892.00,1598.00,2.20,-0.73,0.59,0.26,0.32
Maruti Suzuki,532500,MARUTI,INE585B01010,Automobiles,Passenger Cars & Utility Vehicles,17155.00,71.96,539357.62,160633.80,19629.10,12.22,13.23,36.49,5.41,0.50,11.69,0.00,15.89,-2819.00,5645.10,7330.50,22281.70,10850.10,3.55,-0.70,0.58,0.01,1.25
Mother Nutri,544623,,INE0UH001016,Food Products,Other Food Products,182.00,70.88,228.14,90.04,10.23,11.36,11.36,35.26,,,10.91,0.92,36.63,20.88,0.24,30.69,20.93,31.80,3.95,,,2.30,2.15
Motherson Wiring,543498,MSUMI,INE0FS801015,Auto Components,Auto Components & Equipments,52.05,71.96,34517.80,10065.69,1032.73,10.26,10.69,56.28,18.74,5.71,17.64,0.14,35.90,1114.91,3.86,1448.77,1493.16,1461.47,2.42,0.35,-0.10,0.30,0.67
Multi Comm. Exc.,534091,MCX,INE745G01043,Capital Markets,Exchange and Data Platform,2199.00,63.74,56072.71,1340.15,836.59,62.43,59.79,80.55,26.87,1.56,14.48,0.00,34.33,468.75,112.62,36.71,136.49,0.00,1.61,1.41,-2.69,0.00,3.47
Muthoot Finance,533398,MUTHOOTFIN,INE414G01012,Finance,Non Banking Financial Company (NBFC),3921.00,66.58,157415.79,24544.40,18643.48,75.96,72.88,21.55,4.80,2.17,4.67,3.76,19.58,5131.04,147.83,9.71,159.62,0.00,6.84,-0.84,0.74,6.61,0.23
Natl. Aluminium,532234,NATIONALUM,INE139A01034,Non - Ferrous Metals,Aluminium,330.80,81.92,60755.78,18029.33,8454.10,46.89,44.72,9.94,3.06,0.47,25.01,0.00,32.72,7167.52,499.68,27.54,782.74,2021.79,15.46,-0.31,1.16,0.01,1.24
Navin Fluo.Intl.,532504,NAVINFLUOR,INE048G01026,Chemicals & Petrochemicals,Specialty Chemicals,5937.50,52.34,30428.27,2790.96,778.98,27.91,22.72,68.52,8.45,22.39,6.27,0.33,11.52,1341.83,54.43,699.46,391.83,357.95,2.21,0.87,0.60,1.69,4.59
Nephrocare Health Services,544647,NEPHROPLUS,INE428V01029,Healthcare Services,Healthcare Service Provider,479.90,,4815.35,755.81,166.64,22.05,22.05,72.39,,1.00,7.39,0.36,13.43,284.24,14.10,328.67,128.96,34.04,2.17,,,2.43,3.83
Nestle India,500790,NESTLEIND,INE239A01024,Food Products,Packaged Foods,1314.60,69.11,253496.20,21023.38,4828.55,22.97,23.62,84.67,55.54,8.01,27.10,0.10,83.02,-594.11,18.56,321.25,2300.78,2489.81,1.66,0.57,-0.46,0.11,0.41
NMDC,526371,NMDC,INE584A01023,Minerals & Mining,Industrial Minerals,83.91,67.46,73772.14,26689.39,8894.94,33.33,34.09,10.50,2.27,-0.91,17.01,0.11,23.60,15590.67,1550.24,7800.24,394.60,2649.56,14.93,-0.10,0.83,0.36,1.57
Parin Enterpris.,,PARIN,INE00U801010,Consumer Durables,"Furniture, Home Furnishing",584.00,50.93,649.29,239.23,24.40,10.20,11.45,77.40,9.78,4.10,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.65,0.00,0.40,4.96,4.26
Pidilite Inds.,500331,PIDILITIND,INE318A01026,Chemicals & Petrochemicals,Specialty Chemicals,1505.00,62.07,153165.96,13817.59,3221.07,23.31,22.91,68.24,16.03,3.43,16.22,0.05,23.05,3883.83,247.34,2142.91,1311.12,1512.97,2.03,0.00,-0.05,0.14,4.44
Polycab India,542652,POLYCAB,INE455K01017,Industrial Products,Cables - Electricals,7762.00,61.47,116847.96,24595.05,3623.66,14.73,13.23,47.46,11.03,1.62,15.15,0.02,21.44,5723.79,198.46,2814.59,1574.86,5418.19,3.00,0.09,2.51,0.06,1.78
Pramara Promotio,,PRAMARA,INE0O7A01017,Media,Advertising & Media Agencies,346.85,53.63,483.65,108.84,15.78,14.50,14.45,49.25,4.11,0.78,6.65,0.25,12.10,118.84,2.06,33.72,4.36,31.88,3.32,-0.11,-0.07,1.77,4.44
Pricol Ltd,540293,PRICOLLTD,INE726V01018,Auto Components,Auto Components & Equipments,677.20,64.53,8253.82,3305.36,372.11,11.26,11.62,43.38,7.28,0.94,9.68,0.15,17.60,251.89,13.96,589.56,660.86,472.25,3.35,-0.95,0.47,0.61,2.55
PropshareTitania,544462,,INE19RO25021,Realty,Real Estate Investment Trusts (REITs),1061000.00,51.92,473.42,39.51,32.87,83.19,83.19,52.78,10.46,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,6.00,,,0.00,0.84
Punjab Natl.Bank,532461,PNB,INE160A01022,Banks,Public Sector Bank,125.08,63.40,143753.73,129502.98,95371.61,73.64,72.67,8.44,1.01,0.12,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.23,0.48,0.15,15.36,2.47
R M Drip & Sprin,544456,RMDRIP,INE219Y01026,Industrial Products,Plastic Products - Industrial,86.39,78.35,2158.02,157.87,46.91,29.71,27.40,68.66,24.91,0.34,21.80,0.41,39.70,99.89,2.22,101.54,17.76,22.09,2.10,0.00,0.04,0.77,0.36
Rajratan Global,517522,RAJRATAN,INE451D01029,Auto Components,Auto Components & Equipments,489.80,63.34,2486.76,1010.46,130.53,12.92,13.57,42.45,4.13,-1.91,6.56,0.62,11.14,55.44,3.45,232.18,94.74,133.48,3.81,0.03,0.43,3.47,3.96
RDB Rasayans,533608,,INE123M01017,Industrial Products,Packaging,181.75,67.76,321.97,118.66,22.04,18.57,10.24,9.83,1.38,1.58,12.65,0.00,13.08,219.15,23.35,17.91,2.64,4.29,14.17,0.00,0.00,0.00,3.84
Sai Life,544306,SAILIFE,INE570L01029,Pharmaceuticals & Biotechnology,Pharmaceuticals,955.25,66.44,20177.86,2053.18,544.08,26.50,24.17,70.45,8.83,0.31,6.34,0.18,11.05,713.99,43.95,491.99,244.90,122.23,2.16,8.31,7.92,0.95,1.20
