Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
360 ONE,542772.0,360ONE,INE466L01038,Capital Markets,Stockbroking & Allied,1177.35,54.3,47905.07,4621.1,2858.24,61.85,62.98,37.97,4.86,1.67,5.18,1.62,14.39,2024.11,149.24,503.56,250.63,0.0,4.6,5.95,-4.78,5.61,1.03,4.76
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,598.6,75.31,1435.99,349.03,56.69,16.24,16.24,32.74,5.24,0.62,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,4.18,-0.05,0.33,0.01,0.17,1.55
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,205.5,70.0,228.44,89.63,14.95,16.68,16.68,23.63,4.16,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,6.04,2.76,0.0,0.88,0.0,2.14
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,382.0,51.89,27002.56,2369.9,2057.79,86.83,88.04,45.39,4.52,0.3,2.12,3.93,10.38,3765.58,525.56,332.95,15.27,17.37,5.12,12.05,0.79,9.71,0.05,4.18
Action Const.Eq.,532762.0,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,1180.8,67.7,14061.39,3414.04,529.01,15.5,15.36,32.12,6.98,0.84,13.93,0.0,22.9,406.24,113.53,284.3,916.5,605.4,4.32,0.75,-1.76,0.01,0.17,1.23
Ador Welding,517041.0,ADOR,INE045A01017,Industrial Products,Other Industrial Products,1644.0,65.22,2861.11,1193.54,161.16,13.5,10.82,23.88,5.1,1.7,11.54,0.01,16.42,257.13,12.98,231.85,193.06,151.62,6.19,-2.16,0.68,0.02,1.41,0.0
Aimtron,,AIMTRON,INE0RUV01018,Industrial Manufacturing,Industrial Products,1701.35,70.96,3545.84,301.16,61.46,20.41,20.41,77.1,14.95,,14.15,0.24,23.6,224.96,7.79,135.47,50.38,103.18,1.71,-0.22,-0.25,0.88,0.0,4.42
Ajanta Pharma,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3712.7,70.57,46393.56,5776.17,1467.06,25.4,27.5,40.88,10.22,1.71,20.63,0.06,27.14,1759.83,216.64,1853.88,544.3,938.54,3.24,3.44,-0.58,0.17,0.85,2.22
Akiko,,AKIKO,INE0PMR01017,Finance,Other Financial Services,380.0,70.33,409.23,211.32,31.05,14.69,14.51,21.17,6.84,,20.25,0.25,29.43,55.96,0.64,63.24,13.92,0.0,7.12,1.18,0.04,0.5,0.0,1.04
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1365.0,74.51,16758.3,2590.4,836.69,32.3,31.27,26.96,5.09,4.85,14.87,0.02,17.88,1360.94,48.17,1072.96,372.37,691.93,4.83,-0.09,0.24,0.07,0.35,3.74
Ameenji Rubber,544555.0,,INE14QA01016,Industrial Products,Rubber,202.5,85.17,228.41,123.25,19.28,15.64,15.64,36.01,4.17,,5.12,0.55,16.5,20.32,0.69,22.63,30.71,51.25,6.06,-3.6,-2.37,2.01,0.0,0.12
Amic Forging,544037.0,,INE0P9J01013,Industrial Products,Castings & Forgings,1968.85,65.88,2273.8,141.78,42.76,30.16,30.16,80.42,9.96,1.88,13.85,0.03,16.79,52.88,1.03,52.97,17.94,27.76,1.75,0.08,0.0,0.14,0.0,4.29
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,2188.0,70.34,36329.84,1155.7,454.72,39.35,47.37,78.53,35.48,2.41,34.03,0.08,45.3,627.41,200.14,41.39,0.13,0.0,1.72,1.3,0.59,0.13,0.3,1.88
Anthem Bioscienc,544449.0,ANTHEM,INE0CZ201020,Pharmaceuticals & Biotechnology,Biotechnology,880.0,71.3,49563.18,2002.34,792.89,39.6,39.26,83.59,16.16,4.01,19.48,0.02,22.28,811.85,133.47,590.59,75.21,124.52,1.63,1.93,1.29,0.07,0.22,2.65
Apsis Aerocom,,APSISAERO,INE1OOJ01011,Aerospace & Defense,Aerospace & Defense,519.9,82.86,626.58,30.65,11.46,37.39,37.39,83.43,12.81,0.89,18.37,0.09,25.26,34.63,0.11,4.03,4.75,4.14,1.82,,,0.4,0.0,0.0
Archit Organosys,524640.0,,INE078I01011,Chemicals & Petrochemicals,Commodity Chemicals,63.25,71.67,129.8,144.84,15.64,10.8,11.65,17.46,1.72,-2.69,6.43,0.33,11.04,17.7,2.49,24.55,17.49,2.95,7.79,0.0,0.0,2.08,0.82,2.69
Artemis Medicare,542919.0,ARTEMISMED,INE025R01021,Healthcare Services,Hospital,315.25,62.25,4990.56,1092.7,199.72,18.28,17.46,43.27,5.32,1.09,7.64,0.28,11.88,151.43,25.28,111.45,95.61,13.01,3.6,-0.49,0.09,1.45,0.14,3.27
Arvind SmartSp.,539301.0,ARVSMART,INE034S01021,Realty,"Residential, Commercial Projects",664.6,64.08,3050.29,779.92,286.85,36.78,26.93,16.54,4.67,0.3,3.3,0.9,15.47,455.34,20.23,15.46,201.9,2222.16,8.59,0.39,0.02,1.96,0.33,4.21
Asian Energy,530355.0,ASIANENE,INE276G01015,Oil,Oil Equipment & Services,475.45,69.64,2312.89,946.87,105.03,11.09,12.05,35.82,4.35,0.69,7.75,0.32,12.93,376.29,4.52,347.73,229.58,0.29,4.43,-0.54,0.05,1.58,0.22,1.54
AU Small Finance,540611.0,AUBANK,INE949L01017,Banks,Other Bank,1071.3,55.95,80340.15,19560.64,10699.71,54.7,55.22,28.11,4.03,1.23,1.51,8.34,14.25,5653.99,2856.55,0.0,314.51,0.0,5.63,1.51,-1.29,12.28,0.09,3.13
