Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Muthoot Finance,533398,MUTHOOTFIN,Finance,2656.50,106650.10,20214.17,14683.97,72.64,72.64,20.02,3.56,2.02,4.67,3.38,19.58,5542.14,110.32,11.86,137.13,0.00,7.42,0.46,-0.18,6.77,2.26
Navin Fluo.Intl.,532504,NAVINFLUOR,Chemicals & Petrochemicals,5024.00,25722.11,2349.38,533.72,22.72,22.72,89.17,9.48,29.14,6.27,0.56,11.52,602.14,43.73,582.42,326.96,322.42,1.67,-0.16,1.82,3.20,3.01
Osiajee Texfab,540198,,Textiles & Apparels,293.50,158.48,7.09,5.01,70.66,70.66,31.68,10.59,0.35,28.96,0.13,40.11,5.00,0.03,0.00,0.09,2.53,3.21,0.00,0.00,0.39,3.14
Powergrid Infra.,543290,PGINVIT,Power,93.11,8473.00,1266.49,1685.91,133.12,133.12,7.28,1.11,0.20,11.62,0.14,15.36,890.80,38.56,222.83,1.89,30.73,15.67,,,0.76,3.60
Pramara Promotio,,PRAMARA,Media,209.30,189.11,86.42,12.49,14.45,14.45,32.05,3.04,0.50,6.65,0.55,12.39,87.73,1.17,32.09,7.14,39.46,5.96,-0.03,-0.01,2.71,0.29
R M Drip & Sprin,,RMDRIP,Industrial Products,610.00,1523.79,130.34,35.71,27.40,27.40,63.68,19.07,0.32,21.79,0.32,39.70,85.14,0.66,107.21,12.84,17.54,2.18,0.35,0.85,0.75,1.45
Radico Khaitan,532497,RADICO,Beverages,2692.50,36043.83,4842.64,674.17,13.92,13.92,104.42,13.35,9.46,7.98,0.28,13.62,1516.35,4.85,1182.18,664.66,1105.46,1.45,-0.81,0.82,1.39,3.49
Rainbow Foundat.,531694,,Realty,121.22,601.47,156.13,39.51,25.31,25.31,75.09,7.50,0.40,1.18,3.31,10.51,338.23,0.95,60.11,62.73,654.75,4.69,0.00,0.00,6.63,0.00
RRPSemiconductor,504346,,Finance,2947.35,4015.47,31.59,11.33,35.87,35.87,474.64,237.61,1.20,43.08,0.71,196.29,28.94,0.36,24.15,6.35,0.00,0.30,0.00,0.00,1.03,0.00
Sai Life,544306,SAILIFE,Pharmaceuticals & Biotechnology,840.70,17549.87,1642.05,390.44,23.78,23.78,101.12,8.14,0.42,6.45,0.13,10.92,946.96,37.34,352.87,332.65,118.33,1.77,8.38,2.21,0.95,1.03
Schneider Elect.,534139,SCHNEIDER,Electrical Equipment,904.20,21619.43,2636.71,382.77,14.52,14.52,84.93,38.48,0.82,14.48,0.93,65.80,570.50,42.22,667.05,500.26,338.90,1.71,-0.25,0.10,1.37,4.29
Senores Pharma.,544319,SENORES,Pharmaceuticals & Biotechnology,672.90,3098.98,398.25,89.70,22.52,22.52,53.13,4.00,0.18,6.31,0.40,11.78,625.82,19.26,123.88,67.22,56.63,3.01,-0.15,-0.51,3.42,4.55
Sh.Pushkar Chem.,539334,SHREEPUSHK,Chemicals & Petrochemicals,370.00,1196.46,806.28,83.90,10.41,10.41,20.40,2.24,8.91,7.44,0.19,11.58,290.36,10.77,174.27,157.21,160.27,5.65,0.00,-0.44,1.40,3.85
Sharda Cropchem,538666,SHARDACROP,Fertilizers & Agrochemicals,1090.25,9836.35,4519.56,722.74,15.99,14.24,32.88,3.92,-6.64,6.84,0.00,12.62,1314.09,83.82,1955.44,1310.20,971.93,5.47,-0.90,0.79,0.01,0.00
Shine Fashions,543244,,Textiles & Apparels,60.25,149.37,80.45,9.41,11.70,11.70,21.43,6.26,0.13,16.38,0.25,41.91,28.67,0.07,26.55,26.25,11.70,7.00,0.00,0.00,0.60,3.98
Sirca Paints,543686,SIRCA,Consumer Durables,416.05,2280.31,374.00,67.44,18.03,18.03,46.46,6.49,2.27,12.25,0.00,14.92,220.26,5.16,93.30,38.74,108.02,2.92,0.00,0.90,0.00,3.24
Sobhagya Mercant,512014,,Commercial Services & Supplies,565.00,474.59,160.40,25.53,15.92,15.92,30.57,5.93,2.48,11.97,0.08,24.43,81.87,0.00,107.24,70.15,1.95,5.14,0.00,0.00,0.27,0.86
Stallion India,544342,STALLION,Chemicals & Petrochemicals,123.00,975.67,377.45,47.72,12.64,12.64,30.22,3.24,1.98,12.05,0.01,15.44,276.93,2.02,105.54,21.30,100.84,5.86,0.05,-2.85,0.05,2.84
Strides Pharma,532531,STAR,Pharmaceuticals & Biotechnology,909.40,8381.28,4565.34,802.82,17.59,17.59,2.35,3.29,0.01,60.15,0.74,150.67,1694.82,3313.32,1202.94,1032.50,1277.57,6.50,-0.42,-0.30,2.83,4.87
String Metaverse,534535,,IT - Services,292.25,3402.73,407.36,41.24,10.12,10.12,96.53,35.06,,25.16,0.00,25.97,22.08,0.86,1.51,0.00,0.00,1.04,0.00,0.00,0.01,0.05
Synergy Green,541929,SGIL,Industrial Products,550.15,855.11,362.27,52.29,14.43,14.43,50.64,7.99,0.37,6.26,1.45,21.88,105.36,1.41,56.96,59.81,53.41,4.16,0.00,0.39,3.83,4.77
Tejas Cargo,,TEJASCARGO,Transport Services,308.00,735.91,501.15,96.73,19.30,19.30,38.51,4.26,0.47,6.42,0.92,16.72,138.92,6.94,95.97,7.29,2.46,5.41,,,3.73,0.00
Thyrocare Tech.,539871,THYROCARE,Healthcare Services,1313.00,6958.09,723.47,204.41,28.25,27.59,66.11,12.73,-3.61,12.86,0.05,16.01,86.28,16.11,73.00,76.21,46.54,2.34,-0.43,0.82,0.15,3.30
Tilaknagar Inds.,507205,TI,Beverages,496.50,9622.87,1434.15,254.88,17.77,17.77,41.99,10.86,0.45,20.44,0.05,29.89,512.43,17.57,410.51,147.83,165.24,2.55,0.12,-0.03,0.18,4.50
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,3608.00,122105.60,11516.09,3720.99,32.31,32.31,63.79,16.14,3.01,13.26,0.42,26.52,2657.88,-0.94,1866.45,1820.02,2541.25,2.41,0.29,-0.22,1.09,0.12
Transteel Seatin,,TRANSTEEL,Consumer Durables,143.15,288.85,88.65,22.04,24.86,24.86,22.80,2.88,0.23,8.32,0.38,14.23,87.11,0.28,17.52,12.12,29.35,6.37,-0.60,8.46,1.80,2.69
Travel Food,544443,TRAVELFOOD,Leisure Services,1155.00,15209.02,1687.74,554.12,32.83,32.83,41.96,,0.13,21.49,0.32,39.10,-127.32,122.22,106.18,374.34,8.89,3.52,,,0.61,2.78
Vaidya Sane,,MADHAVBAUG,Healthcare Equipment & Supplies,188.00,197.64,89.85,13.49,15.01,15.01,24.67,3.16,,10.85,0.02,13.56,20.52,0.66,7.54,6.86,3.76,5.72,0.00,0.00,0.13,4.25
Valiant Commun.,526775,,Telecom -  Equipment & Accessories,906.80,691.71,50.85,13.78,27.10,27.10,71.98,11.24,1.09,14.75,0.03,16.95,51.90,1.81,19.72,4.24,18.11,1.94,0.60,0.00,0.16,2.49
Vimta Labs,524394,VIMTALABS,Healthcare Services,593.60,2641.93,365.06,128.75,35.27,35.45,37.16,6.97,2.18,15.64,0.02,19.43,128.74,7.51,106.24,10.49,25.06,4.35,-0.01,-0.17,0.09,0.45
Vishal Mega Mart,544307,VMM,Retailing,139.75,65142.62,10716.35,1530.18,14.28,14.28,103.10,10.08,2.19,6.83,0.27,10.51,1276.32,58.56,66.44,1478.57,1850.31,1.50,15.09,5.82,1.73,2.56
Voler Car,,VOLERCAR,Transport Services,168.00,187.22,42.40,4.77,11.25,11.25,42.84,5.08,0.61,16.11,0.00,21.80,36.46,0.75,4.48,2.53,0.00,3.30,,,0.00,4.55
VRL Logistics,539118,VRLLOG,Transport Services,621.45,5435.73,3160.95,573.83,18.15,18.15,30.72,4.99,7.49,7.38,1.13,17.44,114.62,25.46,92.87,13.06,42.90,5.02,-0.78,0.36,3.63,4.53
