Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,Aluminium,823.25,185002.92,253570.00,33291.00,13.13,13.34,10.33,1.37,1.61,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,11.12,-0.82,0.53,2.72,4.72
Hindustan Copper,513599,HINDCOPPER,Non - Ferrous Metals,Copper,371.85,35958.79,2293.58,868.42,37.86,35.66,62.67,12.04,8.36,12.88,0.05,18.72,260.04,83.93,166.67,242.53,369.35,2.17,-2.24,1.34,0.18,0.61
ICICI Lombard,540716,ICICIGI,Insurance,General Insurance,1974.40,98320.44,25477.17,3595.83,14.11,14.22,35.11,6.14,1.38,3.79,0.00,18.80,-40690.71,103.46,0.00,0.00,0.00,3.78,-0.11,0.10,0.00,4.84
Indus Towers,534816,INDUSTOWER,Telecom - Services,Telecom - Infrastructure,415.70,109668.43,31520.30,20315.50,64.45,68.55,11.72,3.04,0.72,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,10.76,0.08,-1.30,1.51,3.33
Influx Health.,,INFLUX,Pharmaceuticals & Biotechnology,Pharmaceuticals,236.90,548.43,123.55,26.14,21.16,19.63,31.05,6.08,0.71,24.01,0.00,45.38,59.27,0.20,34.10,19.30,10.63,4.23,-3.63,-1.55,0.00,4.86
Jamna Auto Inds.,520051,JAMNAAUTO,Auto Components,Auto Components & Equipments,122.10,4871.54,2304.40,305.83,13.27,13.45,27.12,4.70,2.98,12.70,0.01,19.25,135.32,7.72,29.96,8.22,316.00,5.48,0.76,0.33,0.05,2.67
JK Tyre & Indust,530007,JKTYRE,Auto Components,Tyres & Rubber Products,464.30,12722.75,15312.53,1600.82,10.45,10.88,23.32,2.43,0.66,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,7.15,0.79,-0.02,3.96,2.66
Karur Vysya Bank,590003,KARURVYSYA,Banks,Private Sector Bank,248.15,23981.31,10381.07,6707.93,64.62,65.02,11.39,1.87,0.27,1.73,8.83,17.65,5284.51,1933.72,0.00,0.00,0.00,6.59,0.50,0.40,13.08,4.00
Kesar India,543542,,Realty,"Residential, Commercial Projects",900.00,2231.97,59.98,7.74,12.90,30.40,578.23,18.62,8.27,18.33,0.24,46.19,120.84,0.96,0.81,40.39,98.03,0.33,0.00,0.52,4.03,3.84
Knowledge Marine,543273,KMEW,Engineering Services,Dredging,3032.60,3706.46,203.73,81.27,39.89,38.98,75.17,13.66,2.18,15.07,0.61,25.77,51.91,5.41,76.79,17.39,0.40,1.93,-0.01,10.40,1.98,1.83
Knowledge Realty,544481,KRT,Realty,Real Estate Investment Trusts (REITs),123.36,54702.75,3930.10,3100.08,78.88,78.88,172.03,1.21,,1.29,0.07,13.98,264.49,-157.27,0.00,7.00,0.00,5.05,,,1.03,1.77
L G Balakrishnan,500250,LGBBROSLTD,Auto Components,Auto Components & Equipments,1879.60,5994.50,2790.14,449.32,16.10,16.14,19.75,3.00,2.61,11.85,0.09,16.06,492.31,78.33,359.62,331.14,497.97,6.79,-0.27,-0.11,0.45,4.83
L. T. Elevator,544518,,Industrial Manufacturing,Industrial Products,186.00,356.43,83.86,22.07,26.32,26.56,24.91,3.86,0.14,13.78,0.07,31.83,72.32,0.28,33.24,7.59,35.15,6.27,,,0.30,3.60
L&T Finance Ltd,533519,LTF,Finance,Non Banking Financial Company (NBFC),309.60,77481.35,16715.82,10157.49,60.77,60.41,28.71,2.94,0.64,2.37,3.72,10.79,6108.65,11.92,67.74,1502.78,0.00,5.98,0.23,0.21,9.80,1.82
Larsen & Toubro,500510,LT,Construction,Civil Construction,4038.20,555487.07,270722.51,34311.35,12.67,13.43,34.56,5.48,1.51,4.98,1.32,16.55,50175.32,5318.76,53654.94,52869.21,8313.65,5.21,-0.14,0.15,3.84,2.46
Logiciel Soluti.,544625,,,,146.70,109.55,20.91,8.19,39.17,39.17,20.03,,,27.09,0.00,32.77,17.42,0.29,10.49,0.02,0.00,7.41,,,0.00,4.99
Lumax Auto Tech.,532796,LUMAXTECH,Auto Components,Auto Components & Equipments,1524.80,10392.69,4221.21,553.93,13.12,12.80,49.14,9.85,1.38,7.73,1.05,20.25,16.02,44.69,808.00,759.83,400.15,3.94,0.28,0.29,2.47,3.74
M & M,500520,M&M,Automobiles,Passenger Cars & Utility Vehicles,3717.10,462232.10,175704.22,33298.56,18.95,19.17,32.48,5.58,1.20,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.46,0.38,-0.49,4.09,2.08
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,Sugar,819.00,1268.63,145.02,18.83,12.98,12.10,125.73,9.35,,3.41,0.89,11.07,92.98,6.32,2.45,39.56,50.36,1.56,0.00,-0.17,5.67,0.00
Marico,531642,MARICO,Agricultural Food & other Products,Edible Oil,736.65,95621.09,12265.00,2206.00,17.99,19.75,57.40,23.60,5.97,21.01,0.14,41.34,2556.00,194.00,1666.00,1892.00,1598.00,2.31,-0.73,0.59,0.26,3.77
Maruti Suzuki,532500,MARUTI,Automobiles,Passenger Cars & Utility Vehicles,16282.00,511910.27,160633.80,19629.10,12.22,13.23,34.64,5.13,0.48,11.69,0.00,15.89,-2819.00,5645.10,7330.50,22281.70,10850.10,3.74,-0.70,0.58,0.01,2.35
Mother Nutri,544623,,Food Products,Other Food Products,137.00,171.73,90.04,10.23,11.36,11.36,26.54,,,10.91,0.92,36.63,20.88,0.24,30.69,20.93,31.80,5.10,,,2.30,0.00
Multi Comm. Exc.,534091,MCX,Capital Markets,Exchange and Data Platform,10343.00,52747.61,1340.15,836.59,62.43,59.79,75.77,25.27,1.47,14.48,0.00,34.33,468.75,112.62,36.71,136.49,0.00,1.71,1.41,-2.69,0.00,1.23
Muthoot Finance,533398,MUTHOOTFIN,Finance,Non Banking Financial Company (NBFC),3800.10,152562.04,24544.40,18643.48,75.96,72.88,20.89,4.65,2.11,4.67,3.76,19.58,5131.04,147.83,9.71,159.62,0.00,6.97,-0.84,0.74,6.61,0.86
Natl. Aluminium,532234,NATIONALUM,Non - Ferrous Metals,Aluminium,273.15,50167.60,18029.33,8454.10,46.89,44.72,8.21,2.53,0.39,25.01,0.00,32.72,7167.52,499.68,27.54,782.74,2021.79,19.30,-0.31,1.16,0.01,0.49
Nestle India,500790,NESTLEIND,Food Products,Packaged Foods,1246.90,240441.51,21023.38,4828.55,22.97,23.62,80.31,52.68,7.60,27.10,0.10,83.02,-594.11,18.56,321.25,2300.78,2489.81,1.75,0.57,-0.46,0.11,4.93
Parin Enterpris.,,PARIN,Consumer Durables,"Furniture, Home Furnishing",597.70,664.52,239.23,24.40,10.20,11.45,79.21,10.01,4.20,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.59,0.00,0.40,4.96,2.02
Persistent Systems,533179,PERSISTENT,IT - Software,Computers - Software & Consulting,6520.50,102860.89,13218.70,2416.92,18.28,17.24,61.77,14.27,2.29,16.84,0.06,24.08,3488.12,167.43,2067.57,909.42,0.00,2.18,2.83,-2.95,0.18,3.95
Powergrid Infra.,543290,PGINVIT,Power,Power - Transmission,94.67,8614.96,1260.86,1961.87,155.60,133.12,6.37,1.13,0.20,11.62,0.14,15.41,897.44,40.24,208.58,2.96,30.93,18.68,,,0.63,3.89
Pramara Promotio,,PRAMARA,Media,Advertising & Media Agencies,351.25,489.79,108.84,15.78,14.50,14.45,49.88,4.16,0.79,6.65,0.25,12.10,118.84,2.06,33.72,4.36,31.88,3.28,-0.11,-0.07,1.77,3.22
PropshareTitania,544462,,Realty,Real Estate Investment Trusts (REITs),1051000.00,468.96,39.51,32.87,83.19,83.19,52.28,10.36,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,6.06,,,0.00,1.78
Pune e,544141,,Capital Markets,Stockbroking & Allied,216.40,338.68,49.21,19.44,39.50,37.75,21.68,2.06,1.03,6.27,0.36,12.07,169.24,8.50,92.12,71.42,0.00,10.46,0.00,0.35,2.22,4.67
Punjab Natl.Bank,532461,PNB,Banks,Public Sector Bank,121.71,139880.61,129502.98,95371.61,73.64,72.67,8.21,0.98,0.12,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.24,0.48,0.15,15.36,4.77
Renol Polychem,,RNPL,Chemicals & Petrochemicals,Specialty Chemicals,150.00,119.16,73.50,7.43,10.11,11.48,23.00,3.10,,25.71,0.01,45.41,36.43,0.24,17.71,4.46,14.98,6.45,,,0.03,3.85
RRP Defense,530929,,Commercial Services & Supplies,Trading & Distributors,945.75,1297.46,14.12,2.91,20.61,15.02,518.98,85.47,1.82,14.46,0.00,87.02,8.91,0.01,16.46,9.67,0.00,0.23,0.00,0.00,0.00,3.93
Savy Infra,,SAVY,Construction,Civil Construction,181.80,378.30,401.17,51.25,12.78,12.54,11.56,2.68,0.02,20.99,0.31,76.10,137.30,0.44,86.35,21.52,79.23,12.33,,,0.84,4.82
Sawaliya Food,,SAWALIYA,Agricultural Food & other Products,Other Agricultural Products,297.95,295.51,34.18,12.24,35.81,35.81,42.46,6.54,,19.43,0.38,75.86,42.04,0.13,14.82,1.50,16.33,3.87,,,1.46,2.31
SBI,500112,SBIN,Banks,Public Sector Bank,971.50,896754.50,505419.84,234329.37,46.36,48.66,11.41,1.58,0.38,1.15,11.08,17.20,106052.01,187912.23,0.00,0.00,0.00,6.05,2.11,0.24,15.04,2.76
Sharp Chucks and,,SCML,Industrial Products,Castings & Forgings,153.30,176.45,242.36,31.08,12.82,11.97,19.54,1.97,0.95,3.54,1.32,10.95,29.09,0.99,40.37,25.59,105.68,8.69,0.10,-0.02,4.78,0.00
Sheetal Univer.,,SHEETAL,Agricultural Food & other Products,Other Agricultural Products,147.05,168.46,94.73,16.97,17.91,13.14,17.70,3.71,0.08,15.16,0.56,23.79,26.58,0.99,35.09,10.78,19.38,8.08,0.00,0.00,1.62,2.06
Shriram Finance,511218,SHRIRAMFIN,Finance,Non Banking Financial Company (NBFC),854.90,160830.64,45601.30,33103.56,72.59,72.05,18.36,2.65,0.41,3.04,3.87,15.57,12046.73,1594.94,26.68,333.98,0.00,8.43,2.33,-3.00,7.22,1.96
Shriram Pistons,544344,SHRIPISTON,Auto Components,Auto Components & Equipments,2837.90,12500.90,3816.09,783.38,20.53,20.40,23.15,4.74,0.51,14.87,0.20,23.20,1491.40,109.24,590.80,405.00,506.70,6.39,-0.11,0.11,0.70,1.48
Sobhagya Mercant,512014,,Commercial Services & Supplies,Diversified Commercial Services,911.85,765.95,208.45,32.36,15.52,14.25,35.54,8.48,2.88,11.97,0.07,24.43,85.68,0.00,131.84,89.82,2.60,4.14,0.00,0.00,0.21,0.95
South Ind.Bank,532218,SOUTHBANK,Banks,Private Sector Bank,39.71,10392.30,9513.67,5842.67,61.41,63.45,7.66,0.98,0.04,1.08,11.50,13.78,11002.83,2119.21,0.00,0.00,0.00,6.23,0.82,0.33,15.36,4.66
Stellant Secu.,526071,,Finance,Other Financial Services,368.20,136.32,43.85,41.64,94.96,89.36,4.37,4.11,0.02,79.38,0.00,81.90,39.88,0.11,1.49,0.00,9.07,40.95,-0.19,0.00,0.00,0.00
T N Merc. Bank,543596,TMB,Banks,Private Sector Bank,534.25,8459.93,5472.33,3956.31,72.30,71.83,6.97,0.90,0.54,1.85,6.00,13.97,2744.20,828.60,0.00,0.00,0.00,7.67,0.01,0.07,11.85,4.08
Tankup Engi.,,TANKUP,Industrial Products,Other Industrial Products,801.60,424.45,35.21,4.24,12.04,12.46,139.62,15.75,0.66,9.51,0.69,29.66,24.09,0.61,20.16,9.33,11.83,1.10,-3.02,-1.51,3.99,0.00
Tata Capital,544574,TATACAP,Finance,Non Banking Financial Company (NBFC),325.45,138149.26,28323.85,20292.20,71.64,71.64,37.54,,1.23,1.72,5.88,12.92,1922.56,46.02,130.76,1624.34,0.00,5.73,,,10.70,3.33
Titan Company,500114,TITAN,Consumer Durables,"Gems, Jewellery And Watches",3813.30,338539.50,67904.00,6916.00,10.18,9.42,81.99,26.44,5.60,9.24,0.97,31.75,9184.00,462.00,1437.00,2544.00,37657.00,1.90,1.40,-1.43,1.88,3.61
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,3785.90,128126.30,12248.00,3993.00,32.60,32.31,59.14,15.16,2.79,13.26,0.33,26.52,1757.00,-86.00,2185.00,1675.00,2467.00,2.41,0.63,-0.17,0.90,2.48
TVS Motor Co.,532343,TVSMOTOR,Automobiles,2/3 Wheelers,3665.40,174138.43,48838.15,7449.63,15.25,14.91,66.84,21.46,1.65,5.15,2.08,28.39,2152.36,37.92,2176.76,9122.71,2544.80,3.37,-0.46,0.48,2.68,1.47
Union Bank (I),532477,UNIONBANK,Banks,Public Sector Bank,153.30,117023.17,109143.51,73474.88,67.32,67.96,6.33,0.93,0.12,1.24,10.38,17.05,112599.00,21257.19,0.00,0.00,0.00,6.95,-0.23,0.16,13.79,4.28
Vedanta,500295,VEDL,Diversified Metals,Diversified Metals,524.50,205099.85,157262.00,43884.00,27.91,27.68,16.07,5.11,-1.56,9.77,2.12,38.48,-21699.00,956.00,3714.00,11857.00,17237.00,12.74,-0.22,0.48,2.39,3.41
Vintage Coffee,538920,VINCOFE,Commercial Services & Supplies,Trading & Distributors,169.36,2446.21,430.51,75.80,17.61,17.17,40.66,4.65,0.56,11.48,0.17,17.05,365.57,4.40,118.85,5.50,87.93,3.04,3.71,1.40,1.23,3.00
ZF Commercial,533023,ZFCVINDIA,Auto Components,Auto Components & Equipments,14793.00,28047.53,3824.11,607.85,15.90,16.46,58.83,8.24,1.14,12.69,0.02,15.09,2582.66,156.16,885.74,354.23,257.25,2.39,-0.11,0.06,0.10,3.31
