Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,509.55,65.77,1222.37,349.03,56.69,16.24,16.24,27.91,4.39,0.53,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,4.72,-0.05,0.33,0.01,0.19,3.86
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,163.45,61.77,181.69,89.63,14.95,16.68,16.68,18.79,3.32,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,7.3,2.76,0.0,0.88,0.0,4.5
ACE Alpha Tech,544431.0,,INE0S9X01011,IT - Software,Computers - Software & Consulting,133.6,59.48,234.57,24.23,19.03,78.54,78.54,15.46,3.39,0.23,28.52,0.0,29.75,43.05,2.57,23.69,0.0,5.53,9.67,-3.3,-0.55,0.0,0.0,3.19
Acutaas Chemical,543349.0,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,3677.0,65.27,30103.99,1339.37,480.39,35.87,35.87,84.45,18.16,1.36,20.17,0.02,24.05,650.46,41.59,362.56,153.91,231.32,1.63,-0.05,2.13,0.07,0.04,1.68
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1848.45,55.7,425875.32,38735.77,22868.19,59.04,59.04,32.81,4.48,1.2,8.17,0.66,16.38,4959.83,2151.73,6382.54,2736.24,685.0,4.1,-0.26,2.33,3.23,0.41,2.29
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,409.05,57.18,111920.4,45508.98,16694.14,36.68,36.68,29.43,3.07,-3.96,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,5.96,-1.11,2.61,10.59,0.0,0.4
Admach Systems,544669.0,,INE0XLO01010,Industrial Manufacturing,Industrial Products,394.45,80.65,267.15,68.91,12.77,18.53,18.53,26.69,3.78,0.07,13.61,0.0,21.65,48.15,0.93,31.32,7.75,28.24,4.9,-6.95,-1.77,0.0,0.0,4.71
Ador Welding,517041.0,ADOR,INE045A01017,Industrial Products,Other Industrial Products,1507.2,78.13,2622.97,1135.45,122.88,10.82,10.82,29.65,4.6,2.11,11.54,0.01,16.42,257.13,11.33,231.85,193.06,151.62,5.04,-2.16,0.68,0.02,1.53,4.73
Ajanta Pharma,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3571.0,65.66,44614.46,5452.86,1499.74,27.5,27.5,39.56,9.85,1.66,20.63,0.06,27.14,1759.83,67.16,1853.88,544.3,938.54,3.42,3.44,-0.58,0.17,0.81,0.64
Akiko,,AKIKO,INE0PMR01017,Finance,Other Financial Services,338.25,73.27,364.28,172.73,25.07,14.51,14.51,23.77,6.06,,20.25,0.25,29.43,55.96,0.27,63.24,13.92,0.0,6.3,1.18,0.04,0.63,0.0,4.14
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1147.5,53.08,14084.37,2551.83,797.29,31.24,31.24,24.11,4.21,3.14,15.79,0.02,18.99,2141.32,34.75,1072.96,372.37,691.93,5.61,-0.09,0.24,0.07,0.43,3.89
Alkem Lab,539523.0,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5686.45,57.66,67990.04,14712.27,3005.21,20.43,20.43,27.91,4.93,0.89,12.9,0.15,18.88,7427.82,408.52,2979.11,2244.18,3333.22,4.72,1.25,0.27,0.64,0.81,4.16
Apcotex Industri,523694.0,APCOTEXIND,INE116A01032,Industrial Products,Rubber,562.9,62.03,2918.35,1441.5,177.41,12.31,12.31,29.11,4.75,-12.28,10.11,0.16,17.09,174.84,18.21,244.49,184.46,128.18,4.96,-0.32,0.05,0.67,1.43,2.81
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,8917.75,63.79,128223.52,25228.5,3769.3,14.94,14.94,65.66,13.61,1.92,9.42,0.9,22.11,418.5,217.3,3484.9,2251.8,542.4,2.31,0.96,-1.13,2.71,0.22,1.01
Apollo Ingredie.,503639.0,,INE314N01028,Commercial Services & Supplies,Diversified Commercial Services,117.54,99.39,122.24,4.9,0.92,18.78,18.78,172.17,17.49,1.33,15.97,0.0,17.17,4.09,0.13,0.57,0.18,0.0,0.82,0.0,0.0,0.03,0.0,0.0
Apsis Aerocom,,APSISAERO,INE1OOJ01011,Aerospace & Defense,Aerospace & Defense,401.45,75.9,483.82,30.65,11.46,37.39,37.39,64.42,9.89,0.69,18.37,0.09,25.26,34.63,0.11,4.03,4.75,4.14,2.39,,,0.4,0.0,0.01
Aptus Pharma,544529.0,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,250.0,64.35,428.73,46.57,7.45,16.0,16.0,92.8,18.4,0.49,14.12,0.31,30.47,15.93,0.13,18.76,8.15,13.57,1.66,0.0,0.0,1.0,0.0,3.83
Arham Tech,,ARHAM,INE0L2Y01011,Consumer Durables,Consumer Electronics,154.15,52.91,336.25,118.57,19.03,16.05,16.05,27.59,3.39,,10.46,0.26,18.8,61.8,0.03,57.59,34.59,36.0,5.42,0.0,0.2,1.42,0.0,4.25
Ashwini Contain.,,ASHWINI,INE1A6Q01010,Transport Services,Road Transport,208.0,70.43,312.0,93.78,24.88,26.53,26.53,20.34,,0.15,12.12,2.46,72.05,17.02,1.94,34.52,6.19,0.0,4.75,-2.77,-2.64,4.11,0.0,3.26
Aster DM Health.,540975.0,ASTERDM,INE914M01019,Healthcare Services,Hospital,818.75,59.18,71368.17,4643.22,864.03,18.61,18.61,174.9,9.34,-133.51,6.11,0.49,10.7,968.63,92.89,307.23,481.51,91.16,1.01,0.08,-6.65,3.06,0.6,3.44
Aurobindo Pharma,524804.0,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1570.9,55.5,91238.13,33653.08,6845.73,20.34,20.34,25.68,2.36,1.13,6.57,0.21,10.06,14669.74,428.28,7094.37,5567.27,12052.94,6.26,-0.77,1.14,1.45,0.26,4.03
Axis Solution,511144.0,,INE520G01024,IT - Software,Computers - Software & Consulting,336.25,72.92,1589.13,238.38,45.08,18.91,18.91,54.68,11.01,1.3,12.11,0.56,22.18,98.9,0.49,136.05,32.24,37.53,2.65,0.0,0.0,1.85,0.15,3.93
B C C Fuba India,517246.0,,INE788D01016,IT - Hardware,Computers Hardware & Equipments,199.55,67.23,393.95,72.59,10.77,14.84,14.84,66.98,8.68,1.82,9.65,0.35,17.03,25.26,0.09,19.04,15.93,14.44,2.5,0.15,0.0,1.73,0.0,0.0
Bafna Pharma.,532989.0,BAFNAPH,INE878I01022,Pharmaceuticals & Biotechnology,Pharmaceuticals,233.0,71.58,551.19,150.62,15.94,10.58,10.58,49.65,5.73,-413.75,6.76,0.39,12.27,32.46,4.76,43.93,31.29,28.9,2.53,0.0,0.0,2.56,0.0,0.49
Bagmane Prime REIT,544758.0,BAGMANE,INE2OVN25015,Realty,Real Estate Investment Trusts (REITs),104.95,66.41,35683.0,2370.75,1886.54,79.58,79.58,39.84,,,12.76,1.94,63.66,-1146.73,20.13,23.49,68.71,0.0,4.47,,,2.04,0.0,0.0
Bajaj Auto,532977.0,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,10408.1,59.22,286116.51,71460.48,14161.38,19.82,20.82,24.26,7.48,1.15,16.21,0.58,29.15,6901.99,3517.1,3473.44,8804.01,6294.49,5.48,-0.81,0.19,1.35,1.44,3.94
Bajaj Finance,500034.0,BAJFINANCE,INE296A01032,Finance,Non Banking Financial Company (NBFC),1068.5,69.62,665243.25,81985.12,55987.21,68.29,68.29,34.6,5.76,1.86,3.81,3.82,18.25,16950.65,-262.72,1908.08,2104.53,0.0,5.08,1.2,-1.13,7.91,0.51,3.08
BDH Industries,524828.0,,INE278D01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,555.0,80.1,319.66,95.95,13.88,14.47,14.47,29.58,4.13,3.07,11.62,0.03,14.83,59.83,2.24,31.61,17.39,5.37,5.05,0.0,0.0,0.13,0.83,4.15
Bharat Forge,500493.0,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,2200.0,66.45,105179.55,16811.65,2917.21,17.35,17.35,93.17,10.96,2.8,5.4,0.76,11.99,447.49,44.24,3909.8,2995.66,4052.78,1.85,-0.44,0.89,3.54,0.38,1.7
Bosch,500530.0,BOSCHLTD,INE323A01026,Auto Components,Auto Components & Equipments,40920.0,55.85,120698.05,20034.7,2650.4,13.23,13.23,57.8,8.1,4.28,9.96,0.01,14.57,4123.1,1410.0,2772.7,3434.5,2124.2,2.58,0.11,-0.12,0.04,0.66,3.86
Caplin Point Lab,524742.0,CAPLIPOINT,INE475E01026,Pharmaceuticals & Biotechnology,Pharmaceuticals,2608.0,63.54,19823.85,2187.19,760.85,34.79,34.79,30.95,5.55,1.58,17.92,0.0,20.62,2199.72,115.58,825.81,296.03,428.86,4.12,0.09,-0.43,0.01,0.23,3.41
CCL Products,519600.0,CCL,INE421D01022,Agricultural Food & other Products,Tea & Coffee,1207.0,56.93,16116.76,4457.37,732.94,16.44,16.44,41.52,6.92,3.78,9.06,0.56,18.0,723.44,8.43,816.9,253.71,1042.12,3.44,-0.33,0.83,2.25,0.42,2.83
Cemindia Project,509496.0,CEMPRO,INE686A01026,Construction,Civil Construction,1639.7,81.74,28167.96,10060.58,1015.69,10.1,10.1,47.87,11.73,0.7,9.1,0.42,27.8,1123.34,182.83,1294.56,2189.65,750.92,3.64,0.92,-0.05,0.98,0.18,0.62
CFF Fluid,543920.0,,INE0NJ001013,Aerospace & Defense,Aerospace & Defense,966.15,70.47,2026.42,208.74,59.21,28.37,28.37,51.61,7.59,0.91,15.19,0.07,18.95,226.24,0.22,104.61,19.65,53.69,2.71,0.14,0.0,0.37,0.11,4.19
Citizen Solar,538786.0,,INE473L01018,Media,Print Media,296.75,69.93,416.74,310.92,33.31,10.71,10.71,18.58,3.82,0.02,24.64,2.53,96.43,-8.67,1.12,10.63,0.01,9.79,6.32,-0.25,0.0,3.27,0.0,3.34
Corona Remedies,544644.0,CORONA,INE02ZQ01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,2090.2,65.75,12783.67,1403.18,293.98,20.95,20.95,64.02,17.19,1.93,18.71,0.22,29.53,-12.86,-8.99,145.55,147.07,125.0,2.11,5.88,1.38,0.62,0.49,1.8
CreditAcc. Gram.,541770.0,CREDITACC,INE741K01010,Finance,Microfinance Institutions,1534.7,55.21,24599.05,6058.92,2997.79,49.48,49.48,31.63,3.11,-15.89,2.6,3.01,10.51,1569.78,3.62,0.0,40.33,0.0,6.34,0.08,0.54,8.05,0.0,4.62
