Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
3M India,523395,3MINDIA,INE470A01017,Diversified,Diversified,36915.00,58.53,41603.21,4888.74,955.02,19.54,17.31,126.98,25.82,5.89,15.20,0.06,23.85,1166.65,-24.30,769.23,623.42,645.65,2.30,0.27,0.07,0.11,3.62
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2143.20,70.79,17546.62,1215.10,381.83,31.42,23.05,61.14,12.41,2.03,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.22,-0.89,-0.17,0.02,1.21
Adani Energy Sol,539254,ADANIENSOL,INE931S01010,Power,Power Distribution,1035.70,59.38,124416.84,26519.34,7801.47,29.42,29.73,55.40,5.32,2.19,3.37,1.95,13.64,4156.33,814.13,6160.26,4390.34,710.62,4.05,0.17,0.41,6.81,3.00
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1550.80,58.38,357297.98,36486.63,21627.40,59.27,59.53,28.28,5.33,1.03,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.60,-1.14,-0.51,3.05,2.10
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,906.85,74.74,26188.52,1815.63,1082.18,59.60,64.91,25.72,7.35,2.25,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.20,0.49,-0.13,0.05,0.87
Aeroflex,543972,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,226.72,73.00,3000.20,407.78,88.59,21.72,21.22,61.08,8.15,2.48,13.14,0.03,16.57,164.45,0.86,123.31,75.00,72.25,2.25,0.07,0.29,0.14,2.20
AIA Engineering,532683,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,4021.50,54.46,37528.79,4310.63,1195.12,27.72,26.91,32.22,5.09,1.68,13.66,0.14,15.42,6091.93,442.71,793.50,204.05,1173.69,4.03,0.08,-0.09,0.67,4.39
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2961.90,69.16,37004.68,5201.63,1358.57,26.12,27.30,36.47,8.58,4.19,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.55,0.68,-0.56,0.19,1.95
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),183.00,75.48,214.37,13.29,7.82,58.84,58.51,41.30,4.09,24.58,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,3.59,0.00,0.00,0.49,1.08
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,208.34,64.77,122375.89,53811.19,10427.68,19.38,18.97,33.94,9.73,0.12,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,5.72,0.14,0.09,5.55,3.29
Astral,532830,ASTRAL,INE006I01046,Industrial Products,Plastic Products - Industrial,1636.60,71.33,43967.29,6161.50,980.90,15.92,16.22,85.34,11.64,42.88,10.52,0.07,14.89,952.00,22.40,371.50,898.60,1076.30,1.69,1.70,-1.40,0.35,0.99
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,1022.05,60.31,76432.30,17887.79,9304.97,52.02,53.37,33.04,4.21,1.43,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.76,-0.64,1.95,11.60,0.77
Automotive Axles,505010,AUTOAXLES,INE449A01011,Auto Components,Auto Components & Equipments,2030.70,58.33,3068.39,2073.07,222.67,10.74,10.59,18.60,3.05,0.67,11.91,0.01,16.58,765.23,23.38,391.30,245.08,230.12,7.27,0.40,-0.03,0.07,4.48
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1377.00,62.35,427789.66,130819.57,77849.31,59.51,63.58,16.29,2.08,0.63,1.78,7.40,16.30,95364.34,30207.73,0.00,0.00,0.00,5.68,-0.22,0.69,14.07,2.91
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,154.95,99.89,732.30,220.50,31.00,14.06,18.43,26.67,5.97,0.05,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,3.99,0.00,0.00,1.58,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9980.00,65.90,278938.84,57718.86,11709.13,20.29,18.74,31.20,8.16,3.01,15.63,0.58,22.77,-1347.55,1836.32,3099.19,7666.69,2145.55,4.43,1.29,-0.82,1.50,0.29
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,305.15,60.32,157804.12,132604.32,83027.27,62.61,64.41,8.11,0.96,0.21,1.18,10.45,15.53,106937.68,24128.67,0.00,0.00,0.00,5.88,-0.21,1.13,16.01,2.62
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,172.55,64.01,78556.28,74518.88,53019.58,71.15,71.03,7.70,0.91,0.18,0.94,11.54,12.35,63717.28,9692.57,0.00,0.00,0.00,6.07,-0.45,1.58,15.77,0.43
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,68.99,65.90,53064.04,28257.38,18659.70,66.03,62.68,8.20,1.59,0.12,1.64,10.54,22.81,9929.94,3584.64,0.00,0.00,0.00,5.64,3.44,2.57,15.82,0.35
Belrise Industri,544405,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,185.46,57.34,16503.70,9230.62,1139.62,12.35,12.32,34.30,3.32,3.21,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,5.06,5.27,1.23,1.60,4.40
Bharat Electron,500049,BEL,INE263A01024,Aerospace & Defense,Aerospace & Defense,447.70,60.93,327258.80,26535.27,7883.74,29.71,28.76,54.87,15.17,1.81,13.21,0.00,29.22,16495.15,650.42,10590.70,2907.66,10211.08,2.51,-0.41,0.37,0.01,3.02
Bharat Forge,500493,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1771.40,76.53,84688.62,16136.21,2818.90,17.47,17.80,72.53,9.05,91.81,4.72,0.71,11.58,938.31,146.79,3092.39,2763.49,4010.72,2.31,1.97,-1.22,3.19,0.75
Brahmaputra Inf.,535693,,INE320I01017,Construction,Civil Construction,163.95,73.41,475.76,378.56,97.88,25.86,19.94,7.10,1.51,0.11,4.19,0.53,10.95,52.11,0.00,20.29,51.32,94.51,15.52,0.00,0.00,1.72,3.95
Brandman Retail,,BRANDMAN,INE0XUD01014,Consumer Durables,Footwear,230.55,,425.53,135.29,31.15,23.02,23.02,20.31,,,33.46,0.40,108.46,20.21,1.01,37.36,33.46,24.47,7.22,,,0.38,1.24
Bright Outdoor,543831,,INE0OMI01019,Media,Advertising & Media Agencies,430.00,56.99,938.40,132.04,27.50,20.83,20.57,46.90,5.44,0.50,10.18,0.00,12.31,143.46,1.68,67.81,19.33,49.47,2.92,0.71,1.78,0.00,4.44
Britannia Inds.,500825,BRITANNIA,INE216A01030,Food Products,Packaged Foods,6176.00,62.12,148760.26,18864.86,3481.29,18.45,17.70,61.60,39.84,4.76,24.52,0.59,52.94,-293.48,231.60,497.27,1882.31,2199.63,2.24,0.16,-0.14,0.65,2.54
Commerl. Synbags,539986,COMSYN,INE073V01015,Industrial Products,Packaging,190.76,87.41,762.13,380.83,43.57,11.44,8.86,28.14,4.83,-3.40,5.21,0.64,10.26,58.01,4.71,63.39,17.27,75.44,4.74,0.00,-0.11,2.48,0.83
Cons. Finvest,,CONSOFINVT,INE025A01027,Finance,Non Banking Financial Company (NBFC),240.00,76.93,776.74,66.63,66.02,99.08,99.19,12.28,0.75,0.03,10.56,0.00,11.80,1.29,3.69,0.00,0.04,0.00,8.97,0.00,0.02,0.00,2.42
Corona Remedies,544644,CORONA,INE02ZQ01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,1588.20,60.11,9713.45,1196.42,240.68,20.12,20.12,61.00,14.74,0.11,17.00,0.10,27.55,103.48,5.23,160.08,140.75,107.30,2.15,,,0.30,4.37
