Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
3M India,523395,3MINDIA,INE470A01017,Diversified,Diversified,36895.00,58.39,41596.45,4888.74,955.02,19.54,17.31,126.96,25.81,5.89,15.20,0.06,23.85,1166.65,-24.30,769.23,623.42,645.65,2.30,0.27,0.07,0.11,3.67
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2102.40,65.73,17216.60,1215.10,381.83,31.42,23.05,59.99,12.18,1.99,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.26,-0.89,-0.17,0.02,3.09
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1513.30,52.29,348624.41,36486.63,21627.40,59.27,59.53,27.59,5.20,1.01,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.70,-1.14,-0.51,3.05,4.46
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,896.15,70.05,25883.80,1815.63,1082.18,59.60,64.91,25.42,7.26,2.23,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.26,0.49,-0.13,0.05,2.38
Aeroflex,543972,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,228.36,73.53,3025.51,407.78,88.59,21.72,21.22,61.59,8.20,2.50,13.14,0.03,16.57,164.45,0.86,123.31,75.00,72.25,2.24,0.07,0.29,0.14,2.41
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2959.70,68.71,36980.32,5201.63,1358.57,26.12,27.30,36.45,8.57,4.18,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.55,0.68,-0.56,0.19,2.02
ANB Metal,,AMCL,INE0VG001016,Industrial Products,"Aluminium, Copper & Zinc Products",366.00,69.14,433.15,151.68,22.56,14.87,10.78,33.79,5.07,0.18,12.68,0.30,45.92,77.21,0.14,73.48,33.72,46.54,4.88,,,1.18,4.94
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),183.00,75.48,214.37,13.29,7.82,58.84,58.51,41.30,4.09,24.58,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,3.59,0.00,0.00,0.49,1.08
Astral,532830,ASTRAL,INE006I01046,Industrial Products,Plastic Products - Industrial,1621.00,67.54,43548.20,6161.50,980.90,15.92,16.22,84.53,11.53,42.48,10.52,0.07,14.89,952.00,22.40,371.50,898.60,1076.30,1.70,1.70,-1.40,0.35,1.94
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,1017.05,58.29,76028.63,17887.79,9304.97,52.02,53.37,32.87,4.19,1.42,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.77,-0.64,1.95,11.60,2.13
