Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A.K.Capital Serv,530499.0,AKCAPIT,INE701G01012,Finance,Non Banking Financial Company (NBFC),1737.4,55.15,1146.69,571.92,399.51,69.85,69.85,10.4,1.1,1.3,2.68,2.95,10.94,832.75,1.09,6.86,3.61,0.0,9.41,0.0,0.0,7.91,2.2,3.42
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1501.25,61.59,247282.38,12928.0,10785.0,83.42,83.42,135.01,12.4,7.79,1.74,5.19,11.4,-10316.0,1072.0,2129.0,407.0,136.0,2.5,0.25,-0.32,11.87,0.0,2.82
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1839.0,62.31,423698.13,38735.77,22868.19,59.04,59.04,32.65,4.38,1.2,8.17,0.66,16.38,4959.83,2151.73,6382.54,2736.24,685.0,4.11,-0.03,0.15,3.23,0.41,1.01
ADF Foods,519183.0,ADFFOODS,INE982B01027,Food Products,Packaged Foods,306.85,67.91,3371.19,683.23,130.65,19.12,19.12,35.53,5.9,1.71,13.8,0.02,17.8,326.48,13.27,143.75,69.66,119.5,3.93,0.1,0.24,0.09,0.4,2.28
Aditya AMC,543374.0,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,1171.3,64.18,33871.04,1845.03,1104.69,59.87,59.87,34.66,8.41,1.94,22.91,0.02,25.16,8.16,211.66,54.62,70.37,0.0,3.78,0.76,-0.3,0.05,2.08,1.48
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,375.9,58.99,98555.45,45508.98,16694.14,36.68,36.68,25.97,2.82,-3.49,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.23,-0.96,1.86,10.59,0.0,0.36
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,3639.05,75.42,42886.4,4220.81,566.13,13.41,13.41,116.56,22.86,2.41,10.27,0.1,25.42,1054.2,12.84,1404.36,1601.01,1103.73,1.26,4.56,1.35,0.34,0.0,2.03
Admach Systems,544669.0,,INE0XLO01010,Industrial Manufacturing,Industrial Products,299.9,61.79,203.12,68.91,12.77,18.53,18.53,20.29,2.87,0.06,13.61,0.0,21.65,48.15,0.93,31.32,7.75,28.24,6.41,-6.95,-1.77,0.0,0.0,4.79
Ador Welding,517041.0,ADOR,INE045A01017,Industrial Products,Other Industrial Products,1216.4,62.42,2116.89,1135.45,121.46,10.7,10.7,23.88,3.76,1.7,11.54,0.01,16.42,288.06,11.33,231.85,193.06,151.62,6.23,0.07,0.23,0.02,1.66,3.46
Advait Energy,543230.0,ADVAIT,INE0ALI01010,Electrical Equipment,Other Electrical Equipment,2408.0,66.11,2635.08,714.52,83.79,11.73,11.73,50.98,9.48,0.61,9.5,0.34,21.53,106.56,12.72,147.86,209.79,59.13,3.52,-0.22,0.19,1.02,0.07,3.13
