Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,362.45,60.04,869.48,277.91,47.08,16.94,15.84,25.08,3.48,0.32,15.26,0.00,18.44,124.13,6.04,52.77,13.87,52.08,5.91,0.28,0.29,0.02,4.11
Active Infra.,,ACTIVEINFR,INE0KLO01025,Realty,"Residential, Commercial Projects",180.80,60.80,271.47,95.11,24.90,26.18,26.33,27.64,2.36,0.07,8.67,0.52,13.63,101.38,2.29,42.43,9.75,59.27,8.26,0.00,0.00,2.53,4.84
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2527.30,66.77,20691.29,1215.10,381.83,31.42,23.05,72.10,14.64,2.39,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,1.88,-0.89,-0.17,0.02,2.04
Aditya Infotech,544466,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,1809.40,65.55,21314.38,3776.23,407.41,10.79,7.96,83.98,13.41,4.52,6.24,0.08,20.87,787.30,11.68,1053.91,1424.28,948.22,1.76,0.13,-0.07,0.34,1.70
Aeroflex,543972,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,251.38,61.99,3326.53,407.78,88.59,21.72,21.22,67.72,9.03,2.75,13.14,0.03,16.57,164.45,0.86,123.31,75.00,72.25,2.03,0.07,0.29,0.14,4.85
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,349.30,76.39,239.62,24.56,4.85,19.75,19.75,67.69,11.04,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,2.00,-2.80,-10.03,1.74,4.04
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),231.30,75.05,270.95,13.29,7.82,58.84,58.51,52.21,5.17,31.08,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,2.84,0.00,0.00,0.49,4.80
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1307.80,62.57,75957.24,33181.86,6814.20,20.54,20.65,21.51,2.17,2.72,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,7.51,0.06,-0.26,1.39,1.67
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,197.60,99.94,933.86,220.50,31.00,14.06,18.43,34.01,7.62,0.06,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,3.17,0.00,0.00,1.58,0.00
Belrise Industri,544405,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,194.77,57.97,17332.18,9230.62,1139.62,12.35,12.32,36.02,3.49,3.38,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,4.83,5.27,1.23,1.60,3.08
CCL Products,519600,CCL,INE421D01022,Agricultural Food & other Products,Tea & Coffee,1077.60,59.66,14388.97,4068.78,704.41,17.31,17.87,38.32,6.89,2.56,7.98,0.78,17.05,637.11,10.29,846.67,169.18,801.76,3.68,-0.30,0.49,2.82,2.81
Cummins India,500480,CUMMINSIND,INE298A01020,Industrial Products,"Compressors, Pumps & Diesel Engines",4738.60,54.83,131353.99,11602.39,2477.99,21.36,20.02,56.40,16.64,1.62,20.85,0.00,28.15,5023.17,655.77,2565.36,1524.44,1162.01,2.36,-1.13,1.07,0.01,4.98
Emcure Pharma,544210,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,1593.40,61.55,30209.20,8850.09,1787.41,20.20,18.60,33.40,6.37,30.36,8.98,0.35,18.51,1919.49,-38.91,2299.86,1725.44,2304.58,4.45,1.74,0.30,1.19,1.75
Godawari Power,532734,GPIL,INE177H01039,Industrial Products,Iron & Steel Products,277.30,59.88,18616.95,5238.46,1120.48,21.39,22.23,25.09,3.55,-1.52,13.86,0.04,17.23,1513.51,107.76,98.78,304.89,862.45,5.83,0.10,-0.73,0.18,4.38
Granules India,532482,GRANULES,INE101D01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,629.05,64.68,15265.08,5092.45,1085.39,21.31,21.15,28.09,3.83,5.69,8.21,0.45,13.86,669.59,18.32,760.54,755.08,1488.29,4.99,0.60,-0.30,2.20,1.71
GRE Renew,544682,,INE0U8P01015,Construction,Civil Construction,100.66,61.28,143.82,83.72,9.48,11.32,11.32,20.46,,,14.87,0.04,26.90,21.22,0.66,8.65,2.44,2.36,7.00,,,0.15,4.59
Hitachi Energy,543187,POWERINDIA,INE07Y701011,Electrical Equipment,Heavy Electrical Equipment,25670.00,62.29,114417.26,7277.34,1037.17,14.25,9.48,129.72,24.97,4.50,5.77,0.02,13.79,3610.83,203.27,2094.80,1930.85,1183.60,1.09,-0.75,1.02,0.07,2.49
HRS Aluglaze,544656,,INE1E1V01017,Industrial Manufacturing,Industrial Products,278.85,95.81,537.68,42.11,10.70,25.41,25.41,104.40,,,8.37,1.92,34.25,-2.87,0.04,13.19,11.82,15.54,1.63,,,4.12,0.05
Inox India,544046,INOXINDIA,INE616N01034,Industrial Products,Other Industrial Products,1238.80,64.38,11243.78,1495.80,328.71,21.98,21.82,44.46,11.47,2.28,15.35,0.10,28.99,586.50,38.38,193.57,165.12,567.98,3.02,0.57,0.02,0.29,3.89
Ipca Labs.,524494,IPCALAB,INE571A01038,Pharmaceuticals & Biotechnology,Pharmaceuticals,1570.00,62.16,39831.56,9504.54,1923.55,20.24,19.46,37.72,5.36,-25.49,7.89,0.17,12.75,3714.40,-139.13,2077.06,821.60,2515.87,3.96,0.54,0.20,0.79,3.33
J B Chemicals &,506943,JBCHEPHARM,INE572A01036,Pharmaceuticals & Biotechnology,Pharmaceuticals,2085.30,54.69,33481.31,4193.04,1132.73,27.01,26.34,44.42,8.58,2.07,15.50,0.01,20.12,1880.96,62.65,937.73,409.74,576.58,3.04,-0.12,-0.76,0.02,5.00
