Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B B,500002.0,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,7740.0,63.24,164017.15,13476.81,1883.21,13.97,15.49,106.49,17.67,3.58,12.83,0.02,22.39,7488.57,1799.18,3275.59,4062.14,2548.27,1.35,0.61,-0.52,0.07,0.52,2.33
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,504.25,55.05,1209.64,349.03,56.69,16.24,16.24,27.57,4.37,0.52,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,4.9,-0.05,0.33,0.01,0.2,4.86
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,177.0,61.99,196.77,89.63,14.95,16.68,16.68,20.35,3.59,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,6.98,2.76,0.0,0.88,0.0,1.64
ACE Alpha Tech,544431.0,,INE0S9X01011,IT - Software,Computers - Software & Consulting,135.05,67.71,237.12,24.23,19.03,78.54,78.54,15.62,3.43,0.24,28.52,0.0,29.75,43.05,2.57,23.69,0.0,5.53,8.84,-3.3,-0.55,0.0,0.0,4.25
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,382.0,53.63,27002.5,2369.9,2057.79,86.83,88.04,45.34,4.59,0.3,2.12,3.93,10.38,3765.58,525.56,332.95,15.27,17.37,5.13,12.05,0.79,9.71,0.05,4.18
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,417.0,64.61,114097.91,48185.84,17802.62,36.95,36.69,28.38,3.18,-4.28,1.27,5.22,12.04,-106247.85,405.45,843.34,1842.17,0.0,6.17,-0.35,0.93,10.0,0.0,3.18
Afcom Holdings,544224.0,,INE0OXY01013,Transport Services,Logistics Solution Provider,1499.0,64.16,4301.95,583.11,233.52,40.05,40.05,35.29,8.58,0.32,20.15,0.88,36.01,139.3,4.62,135.76,28.23,18.25,4.11,7.11,0.63,2.17,0.0,0.6
Aimtron,,AIMTRON,INE0RUV01018,Industrial Manufacturing,Industrial Products,1547.2,67.93,3224.61,301.16,61.46,20.41,20.41,70.14,13.61,,14.15,0.24,23.6,224.96,7.79,135.47,50.38,103.18,2.01,-0.22,-0.25,0.88,0.0,0.18
Ajanta Pharma,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3512.0,61.79,43885.6,5776.17,1467.06,25.4,27.5,38.68,9.71,1.62,20.63,0.06,27.14,1759.83,216.64,1853.88,544.3,938.54,3.42,3.44,-0.58,0.17,0.92,2.41
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1340.0,65.32,16451.35,2590.4,836.69,32.3,31.24,26.49,4.95,3.44,15.79,0.02,18.99,2141.32,48.17,1072.96,372.37,691.93,5.56,-0.09,0.24,0.07,0.39,0.67
Apex Ecotech,,APEXECO,INE0T4V01015,Other Utilities,Water Supply & Management,277.75,63.0,366.21,148.65,21.77,14.65,14.65,21.53,5.8,0.31,22.87,0.02,31.09,61.72,1.28,16.76,6.66,4.42,7.09,1.87,0.0,0.06,0.0,2.87
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,8921.5,51.64,128277.45,25228.5,3769.3,14.94,14.94,65.62,13.55,1.92,9.42,0.9,22.11,418.5,217.3,3484.9,2251.8,542.4,2.33,0.96,-1.13,2.71,0.23,4.35
Apollo Ingredie.,503639.0,,INE314N01028,Commercial Services & Supplies,Diversified Commercial Services,143.2,99.76,148.93,4.9,0.92,18.78,18.78,209.76,21.31,1.62,15.97,0.0,17.17,4.09,0.13,0.57,0.18,0.0,0.67,0.0,0.0,0.03,0.0,0.0
Apsis Aerocom,,APSISAERO,INE1OOJ01011,Aerospace & Defense,Aerospace & Defense,441.0,75.19,531.48,30.65,11.46,37.39,37.39,70.77,10.87,0.75,18.37,0.09,25.26,34.63,0.11,4.03,4.75,4.14,2.13,,,0.4,0.0,0.68
Aptus Pharma,544529.0,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,300.0,80.21,514.52,46.57,7.45,16.0,16.0,111.35,22.1,0.59,14.12,0.31,30.47,15.93,0.13,18.76,8.15,13.57,1.4,0.0,0.0,1.0,0.0,3.3
Arham Tech,,ARHAM,INE0L2Y01011,Consumer Durables,Consumer Electronics,181.9,83.11,396.76,118.57,19.03,16.05,16.05,32.51,4.02,,10.46,0.26,18.8,61.8,0.03,57.59,34.59,36.0,4.3,0.0,0.2,1.42,0.0,3.65
Artemis Medicare,542919.0,ARTEMISMED,INE025R01021,Healthcare Services,Hospital,301.2,68.85,4768.19,1092.7,199.72,18.28,17.46,41.29,5.07,1.04,7.64,0.28,11.88,151.43,25.28,111.45,95.61,13.01,3.72,-0.49,0.09,1.45,0.15,2.4
Asian Energy,530355.0,ASIANENE,INE276G01015,Oil,Oil Equipment & Services,416.75,74.74,2027.29,791.05,95.35,12.05,12.05,35.1,3.76,0.68,7.75,0.32,12.93,376.29,3.0,347.73,229.58,0.29,4.42,-0.54,0.05,1.78,0.24,0.75
ASK Automotive,544022.0,ASKAUTOLTD,INE491J01022,Auto Components,Auto Components & Equipments,550.0,78.72,10842.86,4176.32,530.89,12.71,12.71,36.67,8.3,1.08,13.2,0.52,25.13,30.16,22.35,302.34,374.8,309.02,3.68,0.72,0.21,1.55,0.32,4.93
