Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A B B,500002.0,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,7645.0,62.65,162003.99,13476.81,1883.21,13.97,15.49,105.12,17.38,3.53,12.83,0.02,22.39,7488.57,1799.18,3275.59,4062.14,2548.27,1.33,0.61,-0.52,0.07,0.51,3.53
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,583.0,70.2,1398.55,349.03,56.69,16.24,16.24,31.86,5.08,0.6,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,4.37,-0.05,0.33,0.01,0.18,0.34
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,190.5,61.35,211.75,89.63,14.95,16.68,16.68,21.89,3.87,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,6.53,2.76,0.0,0.88,0.0,3.18
Ador Welding,517041.0,ADOR,INE045A01017,Industrial Products,Other Industrial Products,1545.0,59.67,2688.7,1193.54,161.16,13.5,10.82,22.48,4.77,1.6,11.54,0.01,16.42,257.13,12.98,231.85,193.06,151.62,6.46,-2.16,0.68,0.02,1.5,3.43
Aegeus Technolog,544858.0,,INE0WR901013,Commercial Services & Supplies,Diversified Commercial Services,150.15,,125.76,40.92,6.84,16.72,16.72,31.3,,,13.06,0.77,29.98,5.11,0.28,15.77,4.31,4.53,5.15,,,1.76,0.0,0.0
Afcom Holdings,544224.0,,INE0OXY01013,Transport Services,Logistics Solution Provider,1465.0,54.93,4204.39,583.11,233.52,40.05,40.05,34.45,8.33,0.31,20.15,0.88,36.01,139.3,4.62,135.76,28.23,18.25,4.15,7.11,0.63,2.17,0.0,4.19
Aimtron,,AIMTRON,INE0RUV01018,Industrial Manufacturing,Industrial Products,1731.15,71.25,3607.91,301.16,61.46,20.41,20.41,78.46,15.25,,14.15,0.24,23.6,224.96,7.79,135.47,50.38,103.18,1.8,-0.22,-0.25,0.88,0.0,0.39
Ajanta Pharma,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3685.0,66.52,46047.47,5776.17,1467.06,25.4,27.5,40.49,10.18,1.7,20.63,0.06,27.14,1759.83,216.64,1853.88,544.3,938.54,3.33,3.44,-0.58,0.17,0.88,0.26
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1391.1,72.48,17078.72,2590.4,836.69,32.3,31.27,27.47,5.15,4.94,14.87,0.02,17.88,1360.94,48.17,1072.96,372.37,691.93,4.91,-0.09,0.24,0.07,0.36,1.9
Ameenji Rubber,544555.0,,INE14QA01016,Industrial Products,Rubber,184.0,83.47,207.56,123.25,19.28,15.64,15.64,32.72,3.8,,5.12,0.55,16.5,20.32,0.69,22.63,30.71,51.25,6.39,-3.6,-2.37,2.01,0.0,3.11
Amic Forging,544037.0,,INE0P9J01013,Industrial Products,Castings & Forgings,2027.0,68.86,2340.93,141.78,42.76,30.16,30.16,82.81,10.28,1.94,13.85,0.03,16.79,52.88,1.03,52.97,17.94,27.76,1.74,0.08,0.0,0.14,0.0,0.54
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,2170.0,74.09,36030.94,1155.7,454.72,39.35,47.37,77.88,35.15,2.39,34.03,0.08,45.3,627.41,200.14,41.39,0.13,0.0,1.72,1.3,0.59,0.13,0.3,2.69
Anawil Wire,,ANAWIL,INE1J5V01013,Electrical Equipment,Heavy Electrical Equipment,420.45,,1051.13,143.23,61.45,42.9,42.9,28.62,,0.31,18.06,1.43,56.59,41.48,0.31,38.95,46.67,50.69,4.48,,,2.54,0.0,0.0
Anthem Bioscienc,544449.0,ANTHEM,INE0CZ201020,Pharmaceuticals & Biotechnology,Biotechnology,889.0,70.58,50070.16,2002.34,792.89,39.6,39.26,84.36,16.41,4.05,19.48,0.02,22.28,811.85,133.47,590.59,75.21,124.52,1.66,1.93,1.29,0.07,0.23,1.21
Apex Ecotech,,APEXECO,INE0T4V01015,Other Utilities,Water Supply & Management,290.0,63.9,382.37,148.65,21.77,14.65,14.65,22.45,6.06,0.32,22.87,0.02,31.09,61.72,1.28,16.76,6.66,4.42,6.73,1.87,0.0,0.06,0.0,2.34
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,8925.0,39.59,128327.77,26429.9,4009.5,15.17,14.98,60.95,13.53,1.89,9.01,0.9,21.15,-598.0,225.7,3484.9,2251.8,542.4,2.56,0.96,-1.13,2.53,0.23,4.31
Apsis Aerocom,,APSISAERO,INE1OOJ01011,Aerospace & Defense,Aerospace & Defense,490.0,78.2,590.54,30.65,11.46,37.39,37.39,78.64,12.07,0.84,18.37,0.09,25.26,34.63,0.11,4.03,4.75,4.14,1.92,,,0.4,0.0,0.92
Archit Organosys,524640.0,,INE078I01011,Chemicals & Petrochemicals,Commodity Chemicals,62.9,67.05,129.07,144.84,15.64,10.8,11.65,17.34,1.71,-2.67,6.43,0.33,11.04,17.7,2.49,24.55,17.49,2.95,7.98,0.0,0.0,2.08,0.82,3.23
Arham Tech,,ARHAM,INE0L2Y01011,Consumer Durables,Consumer Electronics,189.5,73.01,413.35,118.57,19.03,16.05,16.05,33.86,4.21,,10.46,0.26,18.8,61.8,0.03,57.59,34.59,36.0,4.14,0.0,0.2,1.42,0.0,2.75
Arrow Greentech,516064.0,ARROWGREEN,INE570D01018,Industrial Products,Packaging,821.0,73.99,1238.73,246.75,86.26,34.96,32.21,19.4,5.33,0.34,20.42,0.01,22.41,184.23,8.7,34.24,5.6,25.25,7.73,0.17,0.14,0.03,0.49,0.56
Artemis Medicare,542919.0,ARTEMISMED,INE025R01021,Healthcare Services,Hospital,314.6,68.22,4980.33,1092.7,199.72,18.28,17.46,43.11,5.3,1.09,7.64,0.28,11.88,151.43,25.28,111.45,95.61,13.01,3.54,-0.49,0.09,1.45,0.14,3.47
Arvind SmartSp.,539301.0,ARVSMART,INE034S01021,Realty,"Residential, Commercial Projects",659.85,65.96,3028.51,779.92,286.85,36.78,26.93,16.42,4.62,0.29,3.3,0.9,15.47,455.34,20.23,15.46,201.9,2222.16,8.62,0.39,0.02,1.96,0.9,4.89
AU Small Finance,540611.0,AUBANK,INE949L01017,Banks,Other Bank,1087.7,63.36,81569.99,19560.64,10699.71,54.7,53.76,28.64,4.14,1.26,1.51,8.44,14.32,6000.56,2856.55,0.0,0.0,0.0,5.6,1.51,-1.29,12.28,0.09,1.65
Aurobindo Pharma,524804.0,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1658.0,64.66,96296.94,34935.29,7081.31,20.27,20.41,25.59,2.53,1.12,6.61,0.21,10.1,13922.5,586.02,7094.37,5567.27,12052.94,6.24,-0.77,1.14,1.37,0.24,1.45
Avalon Tech,543896.0,AVALON,INE0LCL01028,Electrical Equipment,Other Electrical Equipment,1933.4,61.35,12917.39,1764.3,201.41,11.42,10.81,96.69,17.87,3.33,9.81,0.3,16.94,521.51,30.08,381.27,251.27,463.29,1.52,-1.45,1.39,1.08,0.0,3.52
AVT Natural Prod,519105.0,AVTNPL,INE488D01021,Agricultural Food & other Products,Other Agricultural Products,81.0,81.56,1249.39,822.02,113.6,13.82,12.56,14.92,2.2,-2.92,8.14,0.2,12.16,361.53,14.34,240.4,132.14,320.57,8.67,0.0,0.0,0.98,0.98,2.39
Axis Solution,511144.0,,INE520G01024,IT - Software,Computers - Software & Consulting,565.65,91.07,2673.28,259.62,48.63,18.73,18.91,87.97,18.5,2.08,12.11,0.56,22.18,98.9,0.48,136.05,32.24,37.53,1.8,0.0,0.0,1.73,0.11,0.0
B&B Triplewall,543668.0,BBTCL,INE01EE01011,Industrial Products,Packaging,245.0,58.96,502.54,609.43,90.42,14.84,14.84,21.97,3.64,2.55,5.54,1.66,18.19,27.17,1.16,99.33,39.83,92.1,7.25,0.0,0.0,4.48,0.0,2.97
Bajaj Auto,532977.0,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,11700.0,65.57,321520.54,71460.48,14161.38,19.82,20.82,27.31,8.36,1.29,16.21,0.58,29.15,6901.99,3517.1,3473.44,8804.01,6294.49,4.94,-0.93,0.19,1.35,1.28,1.37
Belrise Industri,544405.0,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,256.95,63.76,24850.94,7528.33,1052.69,13.98,13.98,51.53,4.51,2.38,6.7,0.24,12.59,2133.99,89.95,1239.49,1188.05,852.88,3.21,2.96,3.23,1.54,0.22,4.19
Bikewo Green,,BIKEWO,INE0SQH01013,Automobiles,Auto Dealer,100.05,91.64,130.5,54.49,5.62,10.31,10.31,28.99,3.11,,9.83,0.15,11.2,17.11,0.01,14.94,0.21,2.88,3.68,0.0,0.0,1.29,0.0,0.0
Bliss GVS Pharma,506197.0,BLISSGVS,INE416D01022,Pharmaceuticals & Biotechnology,Pharmaceuticals,527.5,62.48,5606.03,1005.22,199.1,19.81,18.08,40.73,4.73,1.76,9.85,0.02,11.75,709.35,45.2,517.19,104.21,150.73,3.98,4.42,-2.38,0.1,0.29,4.61
Bosch,500530.0,BOSCHLTD,INE323A01026,Auto Components,Auto Components & Equipments,47061.0,77.22,138811.62,21088.0,2832.2,13.43,13.23,58.61,9.37,4.34,9.96,0.01,14.57,4123.1,791.7,2772.7,3434.5,2124.2,2.34,0.12,-0.12,0.04,0.58,0.51
CFF Fluid,543920.0,,INE0NJ001013,Aerospace & Defense,Aerospace & Defense,1021.0,63.7,2141.46,208.74,59.21,28.37,28.37,54.59,8.05,0.96,15.19,0.07,18.95,226.24,0.22,104.61,19.65,53.69,2.52,0.14,0.0,0.37,0.12,2.76
Cholaman.Inv.&Fn,511243.0,CHOLAFIN,INE121A01024,Finance,Non Banking Financial Company (NBFC),1905.0,62.65,162431.36,32662.59,22399.06,68.58,68.22,28.31,5.33,1.12,2.34,6.93,19.35,14067.6,484.22,327.05,212.05,0.0,6.26,0.71,-0.41,9.34,0.1,2.43
Commerl. Synbags,539986.0,COMSYN,INE073V01015,Industrial Products,Packaging,288.5,81.44,1163.74,402.91,49.2,12.21,11.67,36.87,6.72,0.75,8.75,0.65,16.86,41.3,5.19,65.09,21.13,78.17,3.56,-0.03,-0.17,2.54,0.14,0.52
Cryogenic OGS,544440.0,,INE0TL001013,Industrial Manufacturing,Industrial Products,348.85,68.08,498.16,40.82,11.33,27.76,27.76,57.79,9.12,1.92,17.14,0.0,20.61,43.01,2.85,4.8,2.52,7.98,2.66,-1.86,-1.51,0.0,0.0,2.28
Cupid,530843.0,CUPID,INE509F01029,Personal Products,Personal Care,293.7,85.78,39492.69,483.64,191.33,39.56,38.43,287.37,87.67,5.62,23.39,0.13,27.3,302.62,0.0,100.79,30.5,70.04,0.47,0.17,3.16,0.3,0.0,1.69
Deep Industries,543288.0,DEEPINDS,INE0FHS01024,Oil,Oil Equipment & Services,669.7,70.97,4286.08,970.14,381.81,39.36,40.23,10.34,2.11,0.17,16.17,0.1,19.19,387.63,-128.49,480.14,93.23,94.28,9.06,0.4,-0.34,0.51,0.38,4.19
Devson Catalyst,544823.0,,INE2KRP01017,Chemicals & Petrochemicals,Specialty Chemicals,252.0,61.06,342.42,55.78,16.76,30.05,30.05,27.94,,0.38,35.51,0.07,44.97,21.78,1.07,16.75,3.29,7.75,5.19,,,0.15,0.0,3.82
