Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Axis Bank,532215,AXISBANK,Banks,Private Sector Bank,1273.80,395367.35,129272.60,77132.26,59.67,63.58,15.21,1.99,0.59,1.78,7.28,16.30,81517.79,29815.46,0.00,0.00,0.00,6.03,1.65,-1.92,13.49,2.32
Axis Solution,511144,,IT - Software,Computers - Software & Consulting,78.40,370.52,211.79,26.18,12.36,18.43,15.89,3.02,0.03,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,6.43,0.00,0.00,1.83,0.00
Bajaj Auto,532977,BAJAJ-AUTO,Automobiles,2/3 Wheelers,9026.00,252057.92,54683.29,10730.21,19.62,18.74,30.26,7.38,2.92,15.63,0.58,22.77,-1347.55,1824.54,3099.19,7666.69,2145.55,4.48,0.77,-0.64,1.63,4.89
BharatRohan Air.,544535,,Agricultural Food & other Products,Other Agricultural Products,152.60,304.03,46.97,11.16,23.76,28.40,28.12,3.71,0.18,30.04,0.05,36.10,79.03,0.05,23.47,1.88,13.71,3.89,,,0.36,1.55
Bharti Airtel,532454,BHARTIARTL,Telecom - Services,Telecom - Cellular & Fixed line services,2086.20,1251317.33,194613.50,109005.50,56.01,49.17,38.86,10.10,0.47,5.35,1.77,23.18,-104864.50,11478.70,8908.90,45232.60,429.60,4.40,0.31,0.70,3.28,4.07
Can Fin Homes,511196,CANFINHOME,Finance,Housing Finance Company,913.00,12156.97,4054.47,3728.00,91.95,92.25,13.19,2.23,0.60,2.20,6.61,18.22,213.97,1.18,0.75,3.26,0.00,7.74,-0.65,0.42,9.72,2.09
Cholaman.Inv.&Fn,511243,CHOLAFIN,Finance,Non Banking Financial Company (NBFC),1724.40,145498.82,28536.73,19741.86,69.18,70.32,31.32,5.59,1.23,2.38,7.23,19.71,9140.07,406.94,211.86,128.16,0.00,6.16,1.22,-1.11,9.44,3.23
Cigniti Tech.,534758,CIGNITITEC,IT - Services,IT Enabled Services,1887.90,5200.59,2148.20,359.59,16.74,14.35,18.23,4.59,0.54,19.67,0.02,25.96,1011.10,54.93,489.60,150.90,0.00,7.65,-0.55,0.55,0.05,4.69
Coforge,532541,COFORGE,IT - Software,Computers - Software & Consulting,1951.30,65348.38,14342.30,2271.60,15.84,14.05,57.38,9.47,8.79,10.05,0.14,15.98,1638.20,191.80,3152.10,1226.50,0.00,2.80,2.55,-3.33,0.53,2.70
Cummins India,500480,CUMMINSIND,Industrial Products,"Compressors, Pumps & Diesel Engines",4467.00,123825.24,11643.62,2441.09,20.97,20.02,53.73,15.68,1.54,20.85,0.00,28.15,5023.17,777.90,2565.36,1524.44,1162.01,2.47,-0.80,0.85,0.01,2.34
Cupid,530843,CUPID,Personal Products,Personal Care,380.00,10201.75,266.82,89.44,33.52,23.22,165.26,26.76,4.59,11.99,0.07,12.89,301.97,0.00,89.65,15.97,42.64,0.84,0.24,1.63,0.32,0.78
eClerx Services,532927,ECLERX,Commercial Services & Supplies,Business Process Outsourcing (BPO)/ Knowledge Process Outsourcing (KPO),4760.30,22683.00,3691.52,917.66,24.86,24.04,36.94,8.64,4.68,17.14,0.15,22.80,1852.07,93.85,550.93,78.57,0.25,3.84,-0.32,0.79,0.46,4.01
Eicher Motors,505200,EICHERMOT,Automobiles,2/3 Wheelers,7142.00,195904.52,21427.66,5173.56,24.14,25.03,38.36,8.87,0.93,18.85,0.02,24.10,2964.72,2169.67,411.39,2813.84,1834.71,3.35,-1.05,1.16,0.07,2.00
Exato Technologies,544626,,IT - Services,IT Enabled Services,293.25,295.17,124.23,14.21,11.44,11.44,30.24,,,13.04,0.75,28.16,30.41,1.93,33.70,13.51,3.75,5.27,,,2.04,0.00
Federal Bank,500469,FEDERALBNK,Banks,Private Sector Bank,257.45,63353.92,28739.84,19099.94,66.46,69.68,16.06,1.75,0.57,1.25,8.71,12.86,26370.05,4248.26,0.00,0.00,0.00,6.42,1.54,-1.32,13.53,1.74
Fiem Industries,532768,FIEMIND,Auto Components,Auto Components & Equipments,2266.30,5964.82,2606.80,351.42,13.48,13.30,26.60,5.52,0.92,15.29,0.06,20.99,546.09,24.32,330.82,284.54,248.38,5.25,1.54,2.51,0.20,4.70
HDFC Bank,500180,HDFCBANK,Banks,Private Sector Bank,1003.10,1543019.64,346185.22,147511.76,42.61,44.41,21.32,2.86,0.93,1.74,6.30,14.45,185784.94,137893.08,0.00,0.00,0.00,5.94,0.30,-0.46,11.90,1.71
Hero Motocorp,500182,HEROMOTOCO,Automobiles,2/3 Wheelers,6167.00,123390.33,42175.84,6035.64,14.31,14.15,23.36,5.87,0.98,15.62,0.03,23.06,8723.11,1831.42,4252.77,7620.41,2629.42,5.69,-1.45,1.71,0.10,3.49
Hindustan Copper,513599,HINDCOPPER,Non - Ferrous Metals,Copper,363.50,35151.32,2293.58,868.42,37.86,35.66,61.27,11.77,8.17,12.88,0.05,18.72,260.04,83.93,166.67,242.53,369.35,2.22,-2.24,1.34,0.18,3.95
Kesar India,543542,,Realty,"Residential, Commercial Projects",900.00,2231.97,59.98,7.74,12.90,30.40,578.23,18.62,8.27,18.33,0.24,46.19,120.84,0.96,0.81,40.39,98.03,0.33,0.00,0.52,4.03,3.84
Knowledge Marine,543273,KMEW,Engineering Services,Dredging,3156.90,3858.38,203.73,81.27,39.89,38.98,78.25,14.22,2.26,15.07,0.61,25.77,51.91,5.41,76.79,17.39,0.40,1.86,-0.01,10.40,1.98,2.38
Knowledge Realty,544481,KRT,Realty,Real Estate Investment Trusts (REITs),123.03,54556.42,3930.10,3100.08,78.88,78.88,171.57,1.20,,1.29,0.07,13.98,264.49,-157.27,0.00,7.00,0.00,5.06,,,1.03,2.03
Larsen & Toubro,500510,LT,Construction,Civil Construction,3996.70,549778.41,270722.51,34311.35,12.67,13.43,34.20,5.42,1.49,4.98,1.32,16.55,50175.32,5318.76,53654.94,52869.21,8313.65,5.25,-0.14,0.15,3.84,3.46
Latent View,543398,LATENTVIEW,IT - Software,Computers - Software & Consulting,497.35,10275.31,953.58,211.82,22.21,23.14,53.91,6.32,3.68,10.21,0.02,11.58,737.65,77.84,224.47,24.99,0.00,2.49,0.15,0.07,0.10,4.40
M & M,500520,M&M,Automobiles,Passenger Cars & Utility Vehicles,3681.70,457830.01,175704.22,33298.56,18.95,19.17,32.17,5.53,1.18,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.51,0.38,-0.49,4.09,3.01
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,Sugar,802.65,1243.30,145.02,18.83,12.98,12.10,123.22,9.16,,3.41,0.89,11.07,92.98,6.32,2.45,39.56,50.36,1.59,0.00,-0.17,5.67,2.00
Marico,531642,MARICO,Agricultural Food & other Products,Edible Oil,729.30,94667.02,12265.00,2206.00,17.99,19.75,56.82,23.36,5.91,21.01,0.14,41.34,2556.00,194.00,1666.00,1892.00,1598.00,2.33,-0.73,0.59,0.26,4.73
Maruti Suzuki,532500,MARUTI,Automobiles,Passenger Cars & Utility Vehicles,16187.00,508923.45,160633.80,19629.10,12.22,13.23,34.43,5.10,0.48,11.69,0.00,15.89,-2819.00,5645.10,7330.50,22281.70,10850.10,3.76,-0.70,0.58,0.01,2.92
Mother Nutri,544623,,Food Products,Other Food Products,141.05,176.81,90.04,10.23,11.36,11.36,27.33,,,10.91,0.92,36.63,20.88,0.24,30.69,20.93,31.80,4.97,,,2.30,1.95
Multi Comm. Exc.,534091,MCX,Capital Markets,Exchange and Data Platform,10183.00,51931.64,1340.15,836.59,62.43,59.79,74.60,24.88,1.45,14.48,0.00,34.33,468.75,112.62,36.71,136.49,0.00,1.74,1.41,-2.69,0.00,3.17
Muthoot Finance,533398,MUTHOOTFIN,Finance,Non Banking Financial Company (NBFC),3775.70,151582.45,24544.40,18643.48,75.96,72.88,20.75,4.62,2.09,4.67,3.76,19.58,5131.04,147.83,9.71,159.62,0.00,6.99,-0.84,0.74,6.61,1.49
Natl. Aluminium,532234,NATIONALUM,Non - Ferrous Metals,Aluminium,268.35,49286.01,18029.33,8454.10,46.89,44.72,8.06,2.48,0.38,25.01,0.00,32.72,7167.52,499.68,27.54,782.74,2021.79,19.71,-0.31,1.16,0.01,2.86
Parin Enterpris.,,PARIN,Consumer Durables,"Furniture, Home Furnishing",602.90,670.30,239.23,24.40,10.20,11.45,79.90,10.10,4.24,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.57,0.00,0.40,4.96,1.16
Powergrid Infra.,543290,PGINVIT,Power,Power - Transmission,94.11,8564.00,1260.86,1961.87,155.60,133.12,6.33,1.12,0.20,11.62,0.14,15.41,897.44,40.24,208.58,2.96,30.93,18.78,,,0.63,4.46
Pramara Promotio,,PRAMARA,Media,Advertising & Media Agencies,349.65,487.56,108.84,15.78,14.50,14.45,49.65,4.15,0.78,6.65,0.25,12.10,118.84,2.06,33.72,4.36,31.88,3.29,-0.11,-0.07,1.77,3.66
PropshareTitania,544462,,Realty,Real Estate Investment Trusts (REITs),1051000.00,468.96,39.51,32.87,83.19,83.19,52.28,10.36,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,6.06,,,0.00,1.78
Reliable Data,544207,RELIABLE,Finance,Other Financial Services,159.37,164.47,195.00,20.32,10.42,13.02,13.83,2.72,0.37,7.63,0.69,17.19,64.87,4.59,92.72,25.83,0.83,9.45,0.00,-0.05,2.14,5.00
Renol Polychem,,RNPL,Chemicals & Petrochemicals,Specialty Chemicals,153.90,122.26,73.50,7.43,10.11,11.48,23.60,3.18,,25.71,0.01,45.41,36.43,0.24,17.71,4.46,14.98,6.29,,,0.03,1.35
RRP Defense,530929,,Commercial Services & Supplies,Trading & Distributors,936.30,1284.49,14.12,2.91,20.61,15.02,513.80,84.62,1.80,14.46,0.00,87.02,8.91,0.01,16.46,9.67,0.00,0.23,0.00,0.00,0.00,4.89
Sawaliya Food,,SAWALIYA,Agricultural Food & other Products,Other Agricultural Products,292.60,290.21,34.18,12.24,35.81,35.81,41.70,6.42,,19.43,0.38,75.86,42.04,0.13,14.82,1.50,16.33,3.94,,,1.46,4.07
SBI,500112,SBIN,Banks,Public Sector Bank,956.40,882816.27,505419.84,234329.37,46.36,48.66,11.23,1.55,0.38,1.15,11.08,17.20,106052.01,187912.23,0.00,0.00,0.00,6.06,2.11,0.24,15.04,4.27
Sheetal Univer.,,SHEETAL,Agricultural Food & other Products,Other Agricultural Products,148.00,169.55,94.73,16.97,17.91,13.14,17.81,3.74,0.08,15.16,0.56,23.79,26.58,0.99,35.09,10.78,19.38,8.03,0.00,0.00,1.62,1.43
Shriram Finance,511218,SHRIRAMFIN,Finance,Non Banking Financial Company (NBFC),834.25,156945.80,45601.30,33103.56,72.59,72.05,17.92,2.59,0.40,3.04,3.87,15.57,12046.73,1594.94,26.68,333.98,0.00,8.52,2.33,-3.00,7.22,4.33
Shriram Pistons,544344,SHRIPISTON,Auto Components,Auto Components & Equipments,3044.50,13410.97,3816.09,783.38,20.53,20.40,24.83,5.08,0.54,14.87,0.20,23.20,1491.40,109.24,590.80,405.00,506.70,5.95,-0.11,0.11,0.70,4.86
Shukra Pharma.,524632,,Pharmaceuticals & Biotechnology,Pharmaceuticals,42.13,1844.79,35.12,12.15,34.60,39.03,154.25,28.03,1.15,11.64,0.06,15.90,48.92,5.30,4.19,8.27,15.90,0.77,0.00,0.00,0.26,4.92
SMS Pharma.,532815,SMSPHARMA,Pharmaceuticals & Biotechnology,Pharmaceuticals,319.85,2995.46,860.03,161.90,18.82,17.88,36.92,3.94,230.75,6.07,0.43,11.00,286.40,5.57,221.42,137.43,317.39,4.05,-0.15,0.25,2.49,4.59
Sobhagya Mercant,512014,,Commercial Services & Supplies,Diversified Commercial Services,900.15,756.13,208.45,32.36,15.52,14.25,35.09,8.37,2.85,11.97,0.07,24.43,85.68,0.00,131.84,89.82,2.60,4.19,0.00,0.00,0.21,2.22
Stellant Secu.,526071,,Finance,Other Financial Services,368.20,136.32,43.85,41.64,94.96,89.36,4.37,4.11,0.02,79.38,0.00,81.90,39.88,0.11,1.49,0.00,9.07,40.95,-0.19,0.00,0.00,0.00
Tankup Engi.,,TANKUP,Industrial Products,Other Industrial Products,785.60,415.98,35.21,4.24,12.04,12.46,136.84,15.44,0.65,9.51,0.69,29.66,24.09,0.61,20.16,9.33,11.83,1.12,-3.02,-1.51,3.99,3.91
Tata Capital,544574,TATACAP,Finance,Non Banking Financial Company (NBFC),323.00,137109.27,28323.85,20292.20,71.64,71.64,37.26,,1.22,1.72,5.88,12.92,1922.56,46.02,130.76,1624.34,0.00,5.75,,,10.70,4.05
Tenneco Clean,544612,TENNIND,Auto Components,Auto Components & Equipments,491.35,19831.10,4890.43,815.27,16.67,16.67,35.05,,,22.27,0.02,42.63,292.21,40.99,619.21,924.17,299.94,3.86,,,0.03,4.96
Titan Company,500114,TITAN,Consumer Durables,"Gems, Jewellery And Watches",3767.00,334429.05,67904.00,6916.00,10.18,9.42,81.00,26.12,5.53,9.24,0.97,31.75,9184.00,462.00,1437.00,2544.00,37657.00,1.92,1.40,-1.43,1.88,4.78
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,3760.00,127249.77,12248.00,3993.00,32.60,32.31,58.73,15.06,2.77,13.26,0.33,26.52,1757.00,-86.00,2185.00,1675.00,2467.00,2.43,0.63,-0.17,0.90,3.15
TVS Motor Co.,532343,TVSMOTOR,Automobiles,2/3 Wheelers,3612.70,171634.72,48838.15,7449.63,15.25,14.91,65.87,21.15,1.62,5.15,2.08,28.39,2152.36,37.92,2176.76,9122.71,2544.80,3.42,-0.46,0.48,2.68,2.88
ZF Commercial,533023,ZFCVINDIA,Auto Components,Auto Components & Equipments,14717.00,27903.43,3824.11,607.85,15.90,16.46,58.53,8.20,1.13,12.69,0.02,15.09,2582.66,156.16,885.74,354.23,257.25,2.40,-0.11,0.06,0.10,3.81
