Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,168.0,53.9,186.75,89.63,14.95,16.68,16.68,19.31,3.41,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,7.48,2.76,0.0,0.88,0.0,2.21
ACE Alpha Tech,544431.0,,INE0S9X01011,IT - Software,Computers - Software & Consulting,136.15,69.68,239.06,24.23,19.03,78.54,78.54,15.75,3.45,0.24,28.52,0.0,29.75,43.05,2.57,23.69,0.0,5.53,8.81,-3.3,-0.55,0.0,0.0,3.47
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,392.05,54.89,107269.07,45513.0,16698.16,36.69,36.69,27.5,2.99,-4.15,1.27,5.22,12.04,-106247.85,501.9,843.34,1842.17,0.0,5.96,-0.35,0.93,10.59,0.0,4.7
Admach Systems,544669.0,,INE0XLO01010,Industrial Manufacturing,Industrial Products,399.95,70.55,270.88,68.91,12.77,18.53,18.53,27.08,3.84,0.07,13.61,0.0,21.65,48.15,0.93,31.32,7.75,28.24,4.96,-6.95,-1.77,0.0,0.0,3.38
Akiko,,AKIKO,INE0PMR01017,Finance,Other Financial Services,351.75,65.02,378.83,172.73,25.07,14.51,14.51,24.72,6.31,,20.25,0.25,29.43,55.96,0.27,63.24,13.92,0.0,6.32,1.18,0.04,0.63,0.0,0.92
Alkem Lab,539523.0,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5651.5,53.58,67572.18,14712.27,3005.21,20.43,20.43,27.73,4.96,0.88,12.9,0.15,18.88,7427.82,408.52,2979.11,2244.18,3333.22,4.76,1.25,0.27,0.64,0.8,4.75
Apcotex Industri,523694.0,APCOTEXIND,INE116A01032,Industrial Products,Rubber,591.1,70.67,3064.6,1441.5,177.41,12.31,12.31,30.51,4.92,-12.87,10.11,0.16,17.09,174.84,18.21,244.49,184.46,128.18,4.66,-0.32,0.05,0.67,1.31,0.54
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,8903.0,57.12,128011.45,25228.5,3769.3,14.94,14.94,65.5,13.49,1.92,9.42,0.9,22.11,418.5,217.3,3484.9,2251.8,542.4,2.33,0.96,-1.13,2.71,0.23,1.18
Apollo Ingredie.,503639.0,,INE314N01028,Commercial Services & Supplies,Diversified Commercial Services,129.75,99.62,134.94,4.9,0.92,18.78,18.78,190.06,19.31,1.46,15.97,0.0,17.17,4.09,0.13,0.57,0.18,0.0,0.74,0.0,0.0,0.03,0.0,0.0
Apsis Aerocom,,APSISAERO,INE1OOJ01011,Aerospace & Defense,Aerospace & Defense,443.1,84.17,534.02,30.65,11.46,37.39,37.39,71.11,10.92,0.76,18.37,0.09,25.26,34.63,0.11,4.03,4.75,4.14,2.15,,,0.4,0.0,0.0
