Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,353.85,52.07,92616.78,41693.04,15151.78,36.34,35.13,28.38,2.87,1.16,1.32,4.86,11.49,-60389.17,530.84,389.61,1641.74,0.00,6.35,1.85,-0.95,10.16,4.18
Admach Systems,544669,,INE0XLO01010,Industrial Manufacturing,Industrial Products,225.65,,152.83,53.36,10.31,19.32,19.32,25.05,,0.12,13.31,0.41,43.95,20.68,0.16,25.23,15.72,25.24,6.09,,,1.03,2.72
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5799.00,63.14,69335.74,13890.16,2810.50,20.23,19.38,29.50,5.20,3.17,13.30,0.18,19.39,7248.04,492.06,3091.52,1886.69,3007.36,4.15,0.13,0.36,0.81,1.18
Apis India,506166,,INE070K01014,Food Products,Other Food Products,105.17,95.47,1448.74,365.95,37.48,10.24,10.21,63.02,9.37,1.29,8.45,0.30,15.80,129.53,2.69,114.04,25.07,64.19,2.36,0.00,0.00,1.32,0.00
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,220.40,88.28,151.19,24.56,4.85,19.75,19.75,42.71,6.97,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,3.21,,,1.74,0.05
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),137.00,84.06,160.48,13.29,7.82,58.84,58.51,30.92,3.06,18.40,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,4.81,0.00,0.00,0.49,0.00
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,187.76,74.35,110287.49,50976.16,9941.54,19.50,18.97,32.99,8.76,0.12,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,5.79,-0.29,0.47,5.90,2.11
Ashwini Contain.,,ASHWINI,INE1A6Q01010,Transport Services,Road Transport,159.00,72.49,238.50,93.78,24.88,26.53,26.53,15.55,,0.12,12.12,2.46,72.05,17.02,1.94,34.52,6.19,0.00,5.84,,,4.11,2.45
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,999.20,60.61,74658.30,17273.80,8933.99,51.72,53.37,34.34,4.11,1.49,1.58,7.87,14.19,5735.08,2902.27,0.00,0.00,0.00,5.58,3.05,-3.18,12.07,2.69
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1272.00,54.09,394983.98,129272.60,77132.26,59.67,63.58,15.20,1.99,0.59,1.78,7.28,16.30,81517.79,29815.46,0.00,0.00,0.00,6.03,1.65,-1.92,13.49,2.50
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,95.28,99.61,450.30,211.79,26.18,12.36,18.43,19.31,3.67,0.03,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,5.40,0.00,0.00,1.83,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9562.50,61.01,267269.81,54683.29,10730.21,19.62,18.74,32.09,7.82,3.09,15.63,0.58,22.77,-1347.55,1824.54,3099.19,7666.69,2145.55,4.25,0.77,-0.64,1.63,3.29
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,300.65,57.49,155477.00,131574.32,83732.48,63.64,64.41,8.08,0.98,0.21,1.18,10.53,15.53,100587.07,22892.16,0.00,0.00,0.00,6.00,0.14,0.63,15.69,3.61
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,146.02,53.57,66478.06,73784.35,53001.26,71.83,71.03,6.63,0.80,0.16,0.94,11.67,12.35,76612.57,9145.57,0.00,0.00,0.00,6.24,-0.34,0.71,15.56,4.71
