Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Choice Intl.,531358,CHOICEIN,Finance,804.35,16541.90,943.61,314.39,33.32,31.26,96.13,15.63,2.24,7.36,0.45,18.87,686.96,10.06,274.63,26.92,19.49,1.91,0.03,0.34,1.47,2.48
Connplex Cinemas,,CONNPLEX,,194.80,372.07,95.61,26.28,27.49,27.49,20.10,,0.11,37.97,0.03,123.94,15.98,1.17,13.14,6.20,7.38,6.80,,,0.03,1.62
Crizac,544439,CRIZAC,Retailing,353.40,6183.88,849.49,212.82,25.05,25.05,40.57,,1.27,20.76,0.00,36.18,230.89,35.29,256.40,260.60,0.00,3.43,,,0.00,3.63
Cummins India,500480,CUMMINSIND,Industrial Products,3880.50,107567.46,10981.95,2230.24,20.31,20.02,50.46,14.23,1.45,20.85,0.00,28.15,3817.92,754.37,2277.75,1567.10,1004.07,2.65,-0.31,0.29,0.01,1.35
Cupid,530843,CUPID,Personal Products,171.85,4613.61,223.89,71.27,31.83,30.23,96.82,13.48,2.74,11.83,0.06,12.72,260.49,0.00,67.03,1.25,41.67,1.45,0.00,-0.68,0.29,1.30
Dharni Capital,543753,,Capital Markets,55.70,113.46,6.52,2.60,39.88,39.88,29.47,5.36,,17.92,0.10,20.02,3.12,2.61,0.26,0.00,0.00,4.38,0.00,0.00,0.41,3.30
eClerx Services,532927,ECLERX,Commercial Services & Supplies,4238.80,20780.87,3518.51,862.25,24.51,24.04,36.38,9.01,4.61,17.18,0.16,22.80,1280.56,79.73,789.88,78.57,0.23,3.90,0.92,0.04,0.45,0.96
Eicher Motors,505200,EICHERMOT,Automobiles,5990.50,164306.23,19519.14,4749.38,24.33,25.03,33.96,7.71,0.82,18.85,0.02,24.10,1840.83,2151.37,549.64,2529.75,1563.75,3.73,-0.88,0.80,0.07,0.56
Exhicon Events,543895,,Other Consumer Services,561.95,730.68,143.51,35.12,24.47,24.47,28.10,6.50,0.34,24.62,0.00,26.63,65.77,2.99,34.57,9.57,2.58,4.98,-0.59,0.02,0.00,1.29
FlySBS Aviation,,FLYSBS,Transport Services,705.20,1220.26,193.90,39.94,20.60,20.60,42.94,,0.21,21.13,0.12,26.22,86.95,1.47,20.87,4.10,8.91,3.46,,,0.44,0.00
Foseco India,500150,FOSECOIND,Chemicals & Petrochemicals,6499.50,4150.88,582.98,101.30,17.38,17.33,50.69,11.23,1.63,16.27,0.00,23.30,320.38,19.26,135.55,128.15,33.30,2.86,0.02,0.02,0.01,2.77
Fredun Pharma,539730,,Pharmaceuticals & Biotechnology,1266.80,598.14,497.31,61.60,12.39,12.08,25.52,4.23,0.52,5.24,1.18,15.83,100.21,0.00,177.12,144.76,239.89,7.47,0.00,0.00,2.93,4.68
Garuda Cons,544271,GARUDA,Construction,211.63,1969.04,315.07,91.21,28.95,29.53,28.47,5.93,0.74,15.70,0.00,22.09,294.39,3.25,180.48,30.90,11.04,4.89,-0.28,-0.05,0.00,1.57
Global Health,543654,MEDANTA,Healthcare Services,1396.30,37515.84,3862.09,937.33,24.27,23.75,65.79,11.07,1.72,11.46,0.21,16.48,914.30,27.73,291.86,194.81,67.14,2.22,0.27,-0.22,0.87,4.13
Godawari Power,532734,GPIL,Industrial Products,243.03,16268.51,5356.50,1110.18,20.73,22.21,21.97,3.31,-1.33,13.89,0.06,17.27,1328.94,102.30,132.34,459.95,931.82,6.62,0.24,-0.07,0.29,4.17
Guj. Themis Bio.,506879,GUJTHEM,Pharmaceuticals & Biotechnology,399.25,4350.44,147.85,64.21,43.43,46.15,97.54,17.51,25.74,18.67,0.12,21.69,31.41,2.18,31.24,14.65,5.05,1.38,0.00,0.60,0.51,2.79
Harshdeep Horti.,544105,,Agricultural Food & other Products,114.30,183.96,56.26,14.84,26.38,26.38,18.96,3.88,,19.79,0.00,22.95,33.55,0.15,13.16,3.77,23.56,6.29,0.00,0.00,0.00,1.34
HBL Engineering,517271,HBLENGINE,Industrial Products,780.30,21629.52,2048.87,473.46,23.11,19.93,63.04,14.59,1.32,15.26,0.05,20.54,792.59,36.19,373.33,181.16,533.57,2.17,0.00,0.00,0.16,4.25
HDFC AMC,541729,HDFCAMC,Capital Markets,5892.00,126052.66,3690.55,2972.78,80.55,82.62,48.39,15.49,2.32,30.18,0.00,32.35,-141.31,619.81,133.18,39.56,0.00,2.80,-1.35,1.46,0.00,0.60
HDFC Bank,500180,HDFCBANK,Banks,982.05,1507847.38,342193.10,136606.41,39.92,44.41,21.37,2.88,0.93,1.74,6.41,14.45,270754.86,144781.31,0.00,13653.91,0.00,5.96,0.09,0.54,11.89,3.61
HLE Glascoat,522215,HLEGLAS,Industrial Manufacturing,542.95,3706.47,1084.47,149.34,13.77,13.00,65.86,8.07,-6.76,4.95,0.83,10.67,80.41,7.82,184.90,108.83,369.50,3.13,0.49,-0.11,3.01,1.91
ICICI Bank,532174,ICICIBANK,Banks,1433.20,1023284.23,190829.78,55519.60,29.09,30.19,19.35,3.25,0.73,2.18,5.93,17.89,147415.67,111063.13,0.00,8970.20,0.00,6.01,-0.86,0.94,11.17,4.45
Iconik Sports,511260,,Finance,65.33,221.09,12.71,1.80,14.16,28.17,204.71,3.47,1.15,9.49,0.12,15.02,6.37,0.17,11.40,0.00,0.00,0.87,-0.05,5.35,2.35,0.00
Indian Bank,532814,INDIANB,Banks,668.05,89983.93,63283.90,43060.82,68.04,68.06,7.84,1.26,0.20,1.35,10.89,17.09,36744.95,9788.23,0.00,1995.02,0.00,6.35,0.27,-0.20,14.52,2.20
Indosolar,533257,WAAREEINDO,Electrical Equipment,416.95,1734.67,518.03,159.03,30.70,29.34,9.83,42.93,0.13,27.99,1.24,420.20,-27.02,2.60,4.66,82.93,74.43,7.13,0.05,0.01,0.40,0.00
Interglobe Aviat,539448,INDIGO,Transport Services,6116.00,236410.94,81728.60,18064.70,22.10,22.34,35.35,25.39,0.83,5.89,7.21,103.80,-8296.30,3673.60,739.80,4190.90,820.30,4.36,3.36,2.19,5.40,1.87
Interiors & More,,INM,Consumer Durables,524.10,366.63,58.89,17.55,29.80,29.80,30.63,5.46,,13.81,0.45,19.56,52.66,0.24,16.00,3.28,49.39,4.23,0.00,-0.69,1.82,4.84
Iware Supplych.,,IWARE,Transport Services,137.00,146.81,85.79,17.04,19.86,19.86,18.31,,0.18,15.46,1.84,65.85,6.16,0.29,14.06,2.90,0.00,8.00,,,2.16,2.84
IZMO,532341,IZMO,IT - Services,646.30,962.53,233.54,38.66,16.55,17.06,18.91,2.68,0.40,12.74,0.02,15.34,82.56,33.05,98.89,4.46,0.21,6.08,0.28,-0.08,0.10,0.68
Jeena Sikho,544476,JSLL,Pharmaceuticals & Biotechnology,715.95,8899.31,468.84,139.80,29.82,29.82,105.33,32.60,1.06,30.79,0.04,36.32,99.89,6.79,97.63,9.50,11.55,1.33,0.01,0.04,0.09,4.28
Jindal Stain.,532508,JSL,Ferrous Metals,796.45,65609.13,40089.59,4708.56,11.75,11.37,25.46,3.93,-3.85,7.50,0.38,16.15,3551.00,302.14,3107.01,9139.88,9700.28,5.80,0.18,-0.11,1.58,2.66
Karur Vysya Bank,590003,KARURVYSYA,Banks,219.96,21252.95,9957.10,6418.90,64.47,65.02,10.60,1.78,0.25,1.73,8.66,17.65,6870.28,1893.41,0.00,512.18,0.00,7.05,0.60,0.29,12.43,4.90
Kilburn Engg.,522101,,Industrial Manufacturing,570.15,2795.89,468.23,115.87,24.75,23.79,38.77,5.73,,10.26,0.19,17.17,223.42,5.04,105.48,63.50,47.98,3.93,1.82,-0.34,0.78,0.48
Knowledge Realty,544481,KRT,,107.30,47581.11,3930.10,3100.08,78.88,78.88,149.63,,,1.29,9.36,13.98,-1013.80,-157.27,157.88,124.75,5.67,4.33,,,6.82,1.89
Kovai Medical,523323,KOVAI,Healthcare Services,6388.80,6989.35,1429.93,405.25,28.34,28.46,31.71,6.44,1.22,12.94,0.38,21.23,61.44,22.65,30.84,29.49,16.40,4.61,0.49,0.17,1.26,2.09
Krishana Phosch.,,KRISHANA,Fertilizers & Agrochemicals,595.50,3605.91,1473.01,206.25,14.00,13.57,35.80,9.40,0.83,9.20,0.98,25.29,183.41,13.27,378.44,166.68,148.90,4.77,0.00,1.33,1.99,3.80
Krishival Foods,544416,KRISHIVAL,Food Products,430.25,959.25,202.23,21.17,10.47,10.47,70.85,7.10,1.19,8.81,0.09,10.54,87.79,4.07,22.57,7.37,37.24,2.18,9.24,-9.24,0.61,1.21
L&T Finance Ltd,533519,LTF,Finance,217.69,54399.64,16399.41,9927.89,60.54,60.41,20.46,2.12,0.46,2.37,3.61,10.79,9911.02,16.56,116.95,1371.70,0.00,7.20,0.82,0.71,9.43,3.45
Lemon Tree Hotel,541233,LEMONTREE,Leisure Services,168.23,13327.96,1333.84,658.53,49.37,49.29,61.96,11.45,1.00,6.00,1.85,18.45,-50.66,3.86,78.62,61.61,13.84,3.40,0.30,0.44,4.10,3.87
M & M,500520,M&M,Automobiles,3398.90,422663.01,167522.29,31502.87,18.81,19.17,30.78,5.49,1.13,5.51,1.67,18.05,14303.79,4380.32,8279.70,30855.30,20330.93,5.56,-0.20,0.23,4.37,0.96
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,322.55,499.63,149.73,18.00,12.02,12.02,53.55,5.56,,3.37,1.18,10.95,66.04,6.07,1.90,29.24,74.90,3.76,0.00,-0.13,5.07,0.00
Marico,531642,MARICO,Agricultural Food & other Products,722.40,93759.92,11447.00,2168.00,18.94,19.75,56.18,23.54,5.84,21.01,0.14,41.34,1247.00,227.00,1271.00,1363.00,1235.00,2.37,-1.51,1.53,0.25,4.94
Maruti Suzuki,532500,MARUTI,Automobiles,14452.00,454374.60,155738.80,19541.90,12.55,13.23,31.27,4.72,0.43,11.69,0.00,15.89,-9383.90,6202.10,6539.70,20501.50,6913.20,4.39,-0.31,0.24,0.00,0.18
Mason Infratech,,MASON,Realty,212.00,372.54,112.10,27.80,24.80,24.80,21.80,5.60,,14.49,0.68,38.47,15.33,0.17,56.84,28.60,30.72,6.10,0.00,-0.04,1.79,3.09
MRF,500290,MRF,Auto Components,146745.00,62236.65,28632.42,3996.09,13.96,14.54,34.60,3.37,0.69,6.62,0.20,10.62,1023.41,450.50,3370.25,2822.00,5624.78,4.21,-0.56,1.13,1.37,4.09
Muthoot Finance,533398,MUTHOOTFIN,Finance,2693.70,108143.56,22190.43,16445.35,74.11,72.88,17.57,3.68,1.77,4.67,3.38,19.58,5526.33,126.60,11.86,137.13,0.43,8.26,0.46,-0.18,6.04,4.04
NESCO,505355,NESCO,Commercial Services & Supplies,1439.50,10142.71,783.99,462.07,58.94,59.80,25.25,3.86,0.95,13.76,0.00,15.82,-27.70,112.21,15.66,11.85,10.42,5.19,-0.13,-0.01,0.00,2.40
P & G Health Ltd,500126,PGHL,Pharmaceuticals & Biotechnology,6414.00,10646.84,1272.91,408.73,32.11,34.10,35.42,19.83,3.61,24.75,0.01,36.42,311.08,14.38,145.40,171.60,109.37,3.83,-0.06,0.13,0.02,4.03
Paradeep Pari.,544383,,Transport Services,140.75,224.05,335.82,42.78,12.74,12.74,9.27,1.77,0.09,12.65,0.48,26.64,105.59,0.87,89.82,18.99,2.13,15.63,,,1.70,3.13
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,225.12,18355.29,15196.84,1574.13,10.36,9.20,22.88,4.50,2.24,5.19,1.07,14.14,628.59,119.75,2534.69,2028.25,2286.99,6.60,-6.26,6.80,3.03,3.95
Parin Enterpris.,,PARIN,Consumer Durables,434.10,482.63,167.66,19.20,11.45,11.45,69.85,7.56,3.71,4.85,1.48,11.36,57.76,-0.62,45.39,18.80,87.82,2.69,0.00,0.00,6.18,2.78
Parth Electrical,,PARTH,,283.10,386.94,174.67,17.61,10.08,10.08,38.31,,0.37,11.66,0.82,36.67,8.77,1.53,25.37,18.03,14.73,4.41,,,1.92,0.00
Permanent Magnet,504132,,Electrical Equipment,1070.65,920.76,198.38,29.74,14.99,13.67,55.10,6.31,-7.60,8.14,0.10,10.89,99.66,4.56,39.24,19.94,53.11,2.68,0.10,0.03,0.58,1.23
Powergrid Infra.,543290,PGINVIT,Power,91.37,8314.66,1264.19,1684.53,133.25,133.12,7.09,1.08,0.22,11.62,0.14,15.41,882.51,39.21,222.83,1.89,30.73,16.07,,,0.76,3.31
Pramara Promotio,,PRAMARA,Media,246.40,222.62,86.42,12.49,14.45,14.45,37.73,3.57,0.59,6.65,0.55,12.39,70.10,1.17,32.09,7.14,39.46,5.03,-0.03,-0.01,2.71,2.16
Prizor Viztech,,PRIZOR,Industrial Manufacturing,283.00,302.56,70.98,15.21,21.43,21.43,29.81,7.06,0.06,24.93,0.18,41.01,37.36,0.05,15.74,2.64,28.50,4.87,0.00,-0.01,0.50,1.60
Pushpa Jewellers,,PUSHPA,Consumer Durables,144.10,349.05,281.06,31.85,11.33,11.33,15.67,,0.29,31.26,0.38,47.30,49.29,0.21,19.67,1.70,35.49,8.55,,,0.70,2.64
R M Drip & Sprin,544456,RMDRIP,Industrial Products,730.35,1824.41,130.34,35.71,27.40,27.40,76.24,22.83,0.38,21.79,0.32,39.70,75.78,0.66,107.21,12.84,17.54,1.83,0.35,0.85,0.75,1.97
Radico Khaitan,532497,RADICO,Beverages,2912.70,38991.59,5220.66,756.87,14.50,13.92,95.69,14.48,8.67,7.98,0.28,13.62,1008.08,1.24,1182.18,664.66,1105.46,1.57,-0.81,0.82,1.21,0.98
Rajesh Power,544291,,Other Utilities,1588.30,2860.11,1071.94,124.60,11.62,11.62,33.05,11.16,0.17,22.58,0.22,50.83,114.74,7.13,181.71,120.51,62.85,4.45,-2.55,-1.48,0.43,3.09
Reliable Data,544207,RELIABLE,Finance,113.40,117.03,149.58,17.57,11.75,13.01,10.71,2.05,0.29,7.58,0.36,17.11,38.71,4.59,73.20,17.00,0.83,13.37,0.00,0.00,1.11,0.00
Royal Orch.Hotel,532699,ROHLTD,Leisure Services,502.25,1377.43,325.23,76.08,23.39,22.87,27.89,5.97,0.31,9.42,0.96,22.41,21.57,23.08,37.20,32.99,2.73,5.10,0.07,0.42,2.81,0.70
RRPSemiconductor,504346,,Finance,4379.05,5966.02,26.48,9.37,35.39,35.87,917.85,353.02,2.31,43.08,0.71,196.29,28.94,0.38,24.15,6.35,0.00,0.16,0.00,0.00,1.23,0.00
Ruchira Papers,532785,RUCHIRA,"Paper, Forest & Jute Products",151.54,452.27,663.53,108.11,16.29,16.25,6.50,0.97,0.24,11.68,0.18,15.29,109.96,4.71,79.99,6.15,95.08,17.86,0.00,0.38,0.89,2.04
Sai Life,544306,SAILIFE,Pharmaceuticals & Biotechnology,906.95,18914.02,1911.27,500.48,26.19,24.17,77.49,8.88,0.34,6.34,0.17,11.05,772.02,38.57,354.78,322.51,118.87,2.09,8.38,2.21,0.89,3.82
Sarda Energy,504614,SARDAEN,Ferrous Metals,593.80,20924.40,5349.75,1593.97,29.80,26.65,22.36,3.33,-4.89,8.71,0.46,13.76,2118.61,176.62,221.04,194.39,808.78,6.31,0.02,0.37,1.96,4.13
Sellowrap Indus.,,SELLOWRAP,Auto Components,116.10,159.57,161.27,21.05,13.05,13.05,15.91,,0.07,8.26,0.71,21.55,-5.23,2.14,30.06,17.25,22.73,8.59,,,2.24,1.61
Senores Pharma.,544319,SENORES,Pharmaceuticals & Biotechnology,717.85,3305.96,398.25,89.70,22.52,22.52,56.45,4.21,0.19,6.31,0.40,11.82,481.73,19.26,123.88,67.22,56.63,2.85,-0.15,-0.51,3.42,2.71
Shaily Engineer.,501423,SHAILY,Industrial Products,2145.70,9860.58,854.10,208.94,24.46,22.38,84.40,18.00,2.21,10.86,0.34,18.50,68.46,3.70,171.72,99.03,137.76,1.69,0.40,2.33,1.11,1.48
Shree Refrigerat,544458,,Industrial Manufacturing,213.20,759.64,98.73,27.05,27.40,27.40,55.21,,0.92,8.70,0.36,15.03,99.28,0.27,95.20,17.06,47.40,2.92,,,1.83,1.39
Shri Ahimsa,,SHRIAHIMSA,Food Products,226.65,528.78,95.81,30.41,31.74,31.74,24.07,,0.97,14.84,0.00,18.42,105.35,1.92,25.25,0.31,27.26,6.83,,,0.01,4.77
Shriram Pistons,544344,SHRIPISTON,Auto Components,2606.40,11481.15,3676.09,753.99,20.51,20.40,21.87,4.80,0.48,14.87,0.21,23.20,1332.83,113.47,583.72,410.69,472.32,6.82,0.19,0.58,0.68,2.93
Sigma Solve,543917,SIGMA,IT - Services,415.60,427.13,80.83,25.98,32.14,33.79,21.00,8.64,0.72,37.64,0.07,47.93,28.35,2.79,20.94,0.98,0.00,6.61,0.00,0.00,0.13,2.20
Sirca Paints,543686,SIRCA,Consumer Durables,456.50,2502.02,409.37,75.95,18.55,18.05,47.11,7.16,2.30,12.25,0.00,14.92,220.26,3.95,93.30,38.74,108.02,2.94,0.00,0.90,0.00,3.80
SJS Enterprises,543387,SJS,Auto Components,1346.30,4221.65,781.52,202.15,25.87,25.76,33.90,6.23,1.21,14.16,0.05,18.90,172.01,9.29,175.08,69.06,69.47,3.91,-0.51,-0.01,0.22,4.35
SKM Egg Prod.,532143,SKMEGGPROD,Food Products,349.75,920.89,555.69,65.10,11.72,15.71,23.73,3.04,0.34,7.11,0.49,11.80,174.43,15.33,28.70,24.61,104.44,7.14,0.00,0.22,2.27,1.21
SML ISUZU,505192,SMLISUZU,"Agricultural, Commercial & Construction Vehicles",4696.80,6796.27,2498.22,258.02,10.33,9.75,47.78,17.76,1.00,9.69,0.85,36.41,131.59,7.52,265.25,370.13,577.99,3.05,0.25,0.49,1.51,1.01
Sobhagya Mercant,512014,,Commercial Services & Supplies,920.60,773.30,186.34,29.67,15.92,15.92,40.79,9.03,3.31,11.97,0.10,24.43,80.91,0.00,117.80,79.62,6.48,3.73,0.00,0.00,0.28,0.00
Sodhani Academy,544257,,Other Consumer Services,288.00,164.02,3.55,1.96,55.21,55.21,42.60,11.77,0.94,37.02,0.00,37.58,0.95,2.99,0.01,0.01,0.00,2.97,-0.79,0.00,0.00,1.99
Star Imaging,544482,,Healthcare Services,140.40,244.58,83.50,29.33,35.13,35.13,15.35,,0.42,17.75,0.69,40.59,33.07,0.29,50.76,9.09,0.24,9.07,,,1.33,4.16
Studio LSD,,STUDIOLSD,,41.05,213.02,104.48,15.54,14.87,14.87,18.24,,0.14,28.09,0.00,53.81,13.59,0.50,20.05,16.20,9.45,7.49,,,0.00,4.98
Synergy Green,541929,SGIL,Industrial Products,559.05,868.93,367.06,53.25,14.51,14.43,50.14,8.07,0.37,6.26,1.45,21.88,4.77,3.07,56.96,59.81,53.41,4.43,0.00,0.39,3.63,3.23
Tanfac Inds.,506854,,Chemicals & Petrochemicals,4900.65,4888.40,637.64,142.19,22.30,23.14,50.81,15.67,2.69,24.24,0.13,32.50,138.73,2.60,99.26,38.91,90.16,2.70,-0.03,-0.06,0.31,1.55
Tejas Cargo,,TEJASCARGO,Transport Services,310.00,740.68,501.15,96.73,19.30,19.30,38.74,4.28,0.47,6.42,0.92,16.72,66.28,6.94,95.97,7.29,2.46,4.97,,,3.73,0.64
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,3674.50,124356.19,11835.00,3849.00,32.52,32.31,61.58,16.38,2.91,13.26,0.42,26.52,793.17,-62.00,1866.45,1820.02,2541.25,2.37,0.29,-0.22,1.06,3.05
Travel Food,544443,TRAVELFOOD,Leisure Services,1230.60,16204.48,1687.74,554.12,32.83,32.83,44.71,,0.14,21.49,0.32,39.10,-242.70,122.22,106.18,374.34,8.89,3.33,,,0.61,2.65
TVS Motor Co.,532343,TVSMOTOR,Automobiles,3284.70,156051.86,46088.61,6963.07,15.11,14.91,65.83,18.35,1.62,5.15,3.36,28.39,2295.40,84.23,1716.75,7561.26,2416.58,3.28,-0.93,0.94,4.84,1.00
Uno Minda,532539,UNOMINDA,Auto Components,1283.40,73900.62,17446.19,2009.19,11.52,11.17,71.84,12.87,1.83,9.36,0.43,17.50,1043.55,229.66,2495.61,2163.53,1716.77,2.10,0.65,-0.50,1.55,0.83
Upsurge Seeds,,USASEEDS,Agricultural Food & other Products,308.00,217.44,136.79,14.84,10.85,10.85,25.61,3.99,0.88,7.58,1.00,16.92,52.67,0.48,4.93,5.42,85.31,4.84,0.00,0.00,4.13,2.04
Vishal Mega Mart,544307,VMM,Retailing,148.89,69403.15,11260.37,1623.78,14.42,14.28,100.89,10.69,2.14,6.83,0.27,10.51,768.78,67.87,66.44,1478.57,1850.31,1.53,15.09,5.82,1.60,4.31
Voler Car,,VOLERCAR,Transport Services,211.00,235.13,42.40,4.77,11.25,11.25,53.81,6.35,0.77,16.11,0.00,21.80,36.46,0.75,4.48,2.53,0.00,2.57,,,0.00,1.63
Yash Optics,,YASHOPTICS,Consumer Durables,115.00,284.80,43.21,12.58,29.11,29.11,30.69,3.15,2.84,10.76,0.16,15.44,61.97,2.84,15.61,4.75,22.05,5.15,-0.02,-0.96,1.06,4.09
Yatharth Hospit.,543950,YATHARTH,Healthcare Services,706.70,6809.36,926.48,231.07,24.94,25.01,47.89,4.24,1.10,9.49,0.01,10.53,771.15,21.83,301.51,29.14,20.95,3.01,-0.04,-0.11,0.06,4.50
Zinka Logistics,544288,BLACKBUCK,Transport Services,650.30,11661.94,478.21,125.15,26.17,21.91,32.20,9.32,0.66,35.08,0.03,47.28,716.52,-320.53,27.35,17.70,0.00,1.22,3.22,8.93,0.28,2.21
