Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2075.90,66.88,17024.43,1215.10,381.83,31.42,23.05,59.32,12.02,1.97,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.29,-0.89,-0.17,0.02,2.08
Adani Energy Sol,539254,ADANIENSOL,INE931S01010,Power,Power Distribution,1030.20,58.69,123688.35,26519.34,7801.47,29.42,29.73,55.07,5.29,2.18,3.37,1.95,13.64,4156.33,814.13,6160.26,4390.34,710.62,4.07,0.17,0.41,6.81,3.51
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1566.30,61.12,360517.98,36486.63,21627.40,59.27,59.53,28.53,5.38,1.04,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.57,-1.14,-0.51,3.05,1.12
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,882.85,70.65,25509.40,1815.63,1082.18,59.60,64.91,25.05,7.15,2.19,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.34,0.49,-0.13,0.05,3.15
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2957.80,68.81,36924.57,5201.63,1358.57,26.12,27.30,36.39,8.56,4.18,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.56,0.68,-0.56,0.19,2.09
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),185.00,78.59,216.71,13.29,7.82,58.84,58.51,41.76,4.13,24.86,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,3.55,0.00,0.00,0.49,0.00
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,207.68,64.18,121994.14,53811.19,10427.68,19.38,18.97,33.83,9.69,0.12,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,5.73,0.14,0.09,5.55,3.59
Astral,532830,ASTRAL,INE006I01046,Industrial Products,Plastic Products - Industrial,1645.70,73.56,44200.97,6161.50,980.90,15.92,16.22,85.79,11.71,43.11,10.52,0.07,14.89,952.00,22.40,371.50,898.60,1076.30,1.68,1.70,-1.40,0.35,0.44
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,999.75,53.66,74749.83,17887.79,9304.97,52.02,53.37,32.32,4.12,1.40,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.81,-0.64,1.95,11.60,2.93
Automotive Axles,505010,AUTOAXLES,INE449A01011,Auto Components,Auto Components & Equipments,2038.70,59.31,3084.57,2073.07,222.67,10.74,10.59,18.70,3.06,0.68,11.91,0.01,16.58,765.23,23.38,391.30,245.08,230.12,7.23,0.40,-0.03,0.07,4.10
