Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
360 ONE,542772.0,360ONE,INE466L01038,Capital Markets,Stockbroking & Allied,1204.0,58.68,49070.77,4621.1,2858.24,61.85,62.98,38.91,4.89,1.71,5.18,1.62,14.39,2024.11,149.24,503.56,250.63,0.0,4.49,5.95,-4.78,5.61,1.0,2.6
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,592.1,69.0,1420.39,349.03,56.69,16.24,16.24,32.39,5.14,0.61,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,4.18,-0.05,0.33,0.01,0.17,4.65
ACE Alpha Tech,544431.0,,INE0S9X01011,IT - Software,Computers - Software & Consulting,140.0,58.42,245.81,24.23,19.03,78.54,78.54,16.2,3.55,0.25,28.52,0.0,29.75,43.05,2.57,23.69,0.0,5.53,8.78,-3.3,-0.55,0.0,0.0,1.75
Action Const.Eq.,532762.0,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,1136.9,60.42,13538.52,3414.04,529.01,15.5,15.36,30.96,6.79,0.81,13.93,0.0,22.9,406.24,113.53,284.3,916.5,605.4,4.41,0.75,-1.76,0.01,0.17,4.94
Aeroflex,543972.0,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,522.05,70.89,6908.33,502.98,117.74,23.41,22.7,102.87,15.41,5.24,11.2,0.02,14.07,212.0,1.63,129.82,80.71,83.72,1.3,-2.32,2.12,0.1,0.07,3.68
Afcom Holdings,544224.0,,INE0OXY01013,Transport Services,Logistics Solution Provider,1606.6,68.17,4613.16,640.4,247.18,38.6,40.05,31.46,6.69,0.29,20.15,0.54,36.01,373.34,7.12,131.25,14.18,29.43,4.19,7.11,0.63,1.83,0.0,4.37
Airfloa Rail,544516.0,,INE0XBS01012,Industrial Manufacturing,Industrial Products,445.5,83.05,1067.83,319.6,64.26,20.11,20.11,27.31,4.5,0.14,11.92,0.29,22.68,176.37,0.47,214.02,60.92,72.4,5.4,-0.25,-2.68,1.12,0.0,3.15
Akiko,,AKIKO,INE0PMR01017,Finance,Other Financial Services,409.8,78.01,441.32,211.32,31.05,14.69,14.51,22.81,7.36,,20.25,0.25,29.43,55.96,0.64,63.24,13.92,0.0,6.56,1.18,0.04,0.5,0.0,0.76
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1355.2,62.54,16637.99,2590.4,836.69,32.3,31.27,26.78,5.0,4.82,14.87,0.02,17.88,1360.94,48.17,1072.96,372.37,691.93,4.96,-0.09,0.24,0.07,0.37,4.43
Alkyl Amines,506767.0,ALKYLAMINE,INE150B01039,Chemicals & Petrochemicals,Specialty Chemicals,2044.3,67.4,10455.83,1658.33,341.67,20.6,18.54,46.41,6.81,-5.77,9.77,0.0,12.27,406.98,33.0,230.5,151.21,122.81,2.89,0.09,0.05,0.0,0.47,4.25
Ameenji Rubber,544555.0,,INE14QA01016,Industrial Products,Rubber,234.0,91.48,263.96,123.25,19.28,15.64,15.64,41.64,4.83,,5.12,0.55,16.5,20.32,0.69,22.63,30.71,51.25,5.19,-3.6,-2.37,2.01,0.0,0.85
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,2188.0,62.78,36329.79,1155.7,454.72,39.35,47.37,78.59,35.37,2.42,34.03,0.08,45.3,627.41,200.14,41.39,0.13,0.0,1.73,1.3,0.59,0.13,0.3,1.88
Anthem Bioscienc,544449.0,ANTHEM,INE0CZ201020,Pharmaceuticals & Biotechnology,Biotechnology,921.3,71.81,51889.27,2002.34,792.89,39.6,39.26,87.44,16.98,4.2,19.48,0.02,22.28,811.85,133.47,590.59,75.21,124.52,1.57,1.93,1.29,0.07,0.22,1.8
Apsis Aerocom,,APSISAERO,INE1OOJ01011,Aerospace & Defense,Aerospace & Defense,545.4,77.36,657.32,30.65,11.46,37.39,37.39,87.53,13.44,0.93,18.37,0.09,25.26,34.63,0.11,4.03,4.75,4.14,1.73,,,0.4,0.0,1.12
Aptus Pharma,544529.0,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,314.45,73.6,539.28,46.56,7.45,16.0,16.0,116.72,23.16,0.62,14.12,0.31,30.47,15.93,0.13,18.76,8.16,13.57,1.34,0.0,0.0,1.0,0.0,0.0
Archit Organosys,524640.0,,INE078I01011,Chemicals & Petrochemicals,Commodity Chemicals,63.5,65.67,130.31,144.84,15.64,10.8,11.65,17.52,1.71,-2.7,6.43,0.33,11.04,17.7,2.49,24.55,17.49,2.95,7.81,0.0,0.0,2.08,0.77,2.71
Arham Tech,,ARHAM,INE0L2Y01011,Consumer Durables,Consumer Electronics,211.75,80.82,461.86,118.57,19.03,16.05,16.05,37.86,4.69,,10.46,0.26,18.8,61.8,0.03,57.59,34.59,36.0,3.68,0.0,0.2,1.42,0.0,3.77
Aries Agro,532935.0,ARIES,INE298I01015,Fertilizers & Agrochemicals,Fertilizers,492.55,82.55,640.54,779.21,94.16,12.08,11.8,13.4,1.91,0.38,6.94,0.17,13.74,170.74,0.0,92.3,69.16,143.89,12.21,0.02,-0.12,0.67,0.31,4.89
Asian Energy,530355.0,ASIANENE,INE276G01015,Oil,Oil Equipment & Services,488.75,65.95,2377.62,946.87,105.03,11.09,12.05,36.83,4.45,0.71,7.75,0.32,12.93,376.29,4.52,347.73,229.58,0.29,4.29,-0.54,0.05,1.58,0.21,1.86
Aurobindo Pharma,524804.0,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1631.0,54.17,93844.11,34935.29,7081.31,20.27,20.41,24.83,2.48,1.08,6.61,0.21,10.1,13922.5,586.02,7094.37,5567.27,12052.94,6.46,-0.77,1.14,1.37,0.25,3.06
Avalon Tech,543896.0,AVALON,INE0LCL01028,Electrical Equipment,Other Electrical Equipment,2242.9,68.29,14985.25,1764.3,201.41,11.42,10.81,112.21,20.75,3.86,9.81,0.3,16.94,521.51,30.08,381.27,251.27,463.29,1.32,-1.45,1.39,1.08,0.0,4.6
B C C Fuba India,517246.0,,INE788D01016,IT - Hardware,Computers Hardware & Equipments,243.4,63.17,480.55,82.29,14.31,17.39,14.84,57.03,10.49,1.55,9.65,0.35,17.03,20.76,0.24,19.04,15.93,14.43,2.79,0.14,0.0,1.25,0.0,2.35
Bajaj Auto,532977.0,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,11675.0,59.46,320833.5,71460.48,14161.38,19.82,20.82,27.22,8.43,1.29,16.21,0.58,29.15,6901.99,3517.1,3473.44,8804.01,6294.49,4.91,-0.93,0.19,1.35,1.29,2.11
Bansal Roofing,538546.0,,INE319Q01012,Industrial Products,Iron & Steel Products,148.05,74.63,195.17,163.99,16.84,10.27,10.27,17.45,4.63,0.48,18.22,0.07,28.04,10.23,0.19,3.5,5.69,19.46,7.58,0.0,0.0,0.2,0.67,3.11
Blue Water,,BLUEWATER,INE0X3M01010,Transport Services,Logistics Solution Provider,475.0,62.94,522.5,546.39,61.0,11.16,11.4,14.65,6.44,0.1,16.17,1.33,49.76,67.46,0.44,141.43,34.73,0.0,9.23,-1.99,0.0,1.96,0.0,3.16
