Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
3M India,523395,3MINDIA,INE470A01017,Diversified,Diversified,36170.00,63.44,40763.59,4750.64,878.41,18.49,17.31,73.56,25.30,3.41,15.20,0.06,23.85,1166.65,57.65,769.23,623.42,645.65,2.18,0.02,-0.41,0.12,3.25
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,348.75,57.94,836.62,277.91,47.08,16.94,15.84,24.13,3.35,0.31,15.26,0.00,18.44,124.13,6.04,52.77,13.87,52.08,6.15,0.41,-0.01,0.02,3.66
Adani Energy Sol,539254,ADANIENSOL,INE931S01010,Power,Power Distribution,1057.90,66.79,127083.69,25619.95,7466.81,29.14,29.73,56.35,5.43,2.23,3.37,1.95,13.64,4156.33,769.47,6160.26,4390.34,710.62,3.78,3.08,-2.79,7.19,0.92
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1489.50,50.81,343174.71,34745.59,20643.43,59.41,59.53,28.59,4.80,1.05,8.59,0.85,18.76,2609.64,1962.41,5576.58,2745.72,541.02,4.57,-1.05,-0.77,3.19,3.84
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,361.25,63.16,94548.70,41693.04,15151.78,36.34,35.13,28.98,2.93,1.19,1.32,4.86,11.49,-60389.17,530.84,389.61,1641.74,0.00,6.30,0.76,-0.37,10.16,2.09
Admach Systems,544669,,INE0XLO01010,Industrial Manufacturing,Industrial Products,221.25,,149.85,53.36,10.31,19.32,19.32,24.57,,0.12,13.31,0.41,43.95,20.68,0.16,25.23,15.72,25.24,6.21,,,1.03,0.00
AIA Engineering,532683,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,4089.70,65.41,38165.23,4309.96,1187.95,27.56,26.91,33.87,5.18,1.77,13.66,0.14,15.42,6091.93,382.15,793.50,204.05,1173.69,3.78,0.16,-0.34,0.70,0.25
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2949.20,77.47,36846.01,4972.92,1297.16,26.08,27.30,37.84,8.54,4.34,19.43,0.06,24.91,2233.83,134.22,1447.50,430.05,812.14,3.44,0.40,-0.33,0.19,4.69
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5592.50,50.91,66866.73,13890.16,2810.50,20.23,19.38,28.45,5.01,3.06,13.30,0.18,19.39,7248.04,492.06,3091.52,1886.69,3007.36,4.30,0.13,0.36,0.81,4.69
Apis India,506166,,INE070K01014,Food Products,Other Food Products,82.48,91.78,1136.18,365.95,37.48,10.24,10.21,49.42,7.35,1.01,8.45,0.30,15.80,129.53,2.69,114.04,25.07,64.19,2.98,0.00,0.00,1.32,4.60
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,179.65,73.98,123.24,24.56,4.85,19.75,19.75,34.81,5.68,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,3.98,,,1.74,0.00
