Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
A B B,500002,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,5987.00,67.20,126869.54,13202.73,2043.00,15.47,15.47,76.00,16.19,2.55,12.83,0.01,22.39,6016.25,351.22,3176.33,3455.65,2052.98,1.86,0.84,-0.65,0.04,4.97
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2106.50,65.99,17246.15,1215.10,381.83,31.42,23.05,60.10,12.20,1.99,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.26,-0.89,-0.17,0.02,2.90
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1511.50,52.01,348243.42,36486.63,21627.40,59.27,59.53,27.56,5.19,1.01,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.71,-1.14,-0.51,3.05,4.58
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,917.90,73.67,26507.63,1815.63,1082.18,59.60,64.91,26.04,7.44,2.28,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.14,0.49,-0.13,0.05,0.34
Aeroflex,543972,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,223.30,69.03,2954.95,407.78,88.59,21.72,21.22,60.16,8.02,2.44,13.14,0.03,16.57,164.45,0.86,123.31,75.00,72.25,2.29,0.07,0.29,0.14,4.57
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2939.40,64.59,36723.58,5201.63,1358.57,26.12,27.30,36.20,8.51,4.16,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.58,0.68,-0.56,0.19,2.69
ANB Metal,,AMCL,INE0VG001016,Industrial Products,"Aluminium, Copper & Zinc Products",384.00,73.76,454.46,151.68,22.56,14.87,10.78,35.45,5.32,0.19,12.68,0.30,45.92,77.21,0.14,73.48,33.72,46.54,4.65,,,1.18,0.26
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),183.00,75.48,214.37,13.29,7.82,58.84,58.51,41.30,4.09,24.58,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,3.59,0.00,0.00,0.49,1.08
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,208.85,62.45,122675.45,53811.19,10427.68,19.38,18.97,34.02,9.75,0.12,4.47,4.33,28.82,8877.88,88.12,3406.86,6746.75,4611.09,5.71,0.14,0.09,5.55,3.05
Astral,532830,ASTRAL,INE006I01046,Industrial Products,Plastic Products - Industrial,1636.60,69.30,43967.29,6161.50,980.90,15.92,16.22,85.34,11.64,42.88,10.52,0.07,14.89,952.00,22.40,371.50,898.60,1076.30,1.69,1.70,-1.40,0.35,0.99
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,1029.65,61.77,77000.65,17887.79,9304.97,52.02,53.37,33.29,4.24,1.44,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.75,-0.64,1.95,11.60,0.92
Automotive Axles,505010,AUTOAXLES,INE449A01011,Auto Components,Auto Components & Equipments,2023.50,57.16,3057.51,2073.07,222.67,10.74,10.59,18.54,3.04,0.67,11.91,0.01,16.58,765.23,23.38,391.30,245.08,230.12,7.29,0.40,-0.03,0.07,4.82
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1368.30,58.92,425086.85,130819.57,77849.31,59.51,63.58,16.19,2.07,0.63,1.78,7.40,16.30,95364.34,30207.73,0.00,0.00,0.00,5.69,-0.22,0.69,14.07,3.53
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,154.95,99.89,732.30,220.50,31.00,14.06,18.43,26.67,5.97,0.05,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,3.99,0.00,0.00,1.58,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9807.00,56.80,274103.53,57718.86,11709.13,20.29,18.74,30.66,8.02,2.95,15.63,0.58,22.77,-1347.55,1836.32,3099.19,7666.69,2145.55,4.51,1.29,-0.82,1.50,2.51
Bajaj Consumer,533229,BAJAJCON,INE933K01021,Personal Products,Personal Care,383.00,67.18,5002.68,1088.55,176.34,16.20,13.22,31.75,7.76,-3.31,13.15,0.03,15.70,328.45,29.81,75.60,52.17,63.68,3.88,0.48,-0.42,0.09,3.22
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,309.05,63.06,159820.95,132604.32,83027.27,62.61,64.41,8.21,0.97,0.22,1.18,10.45,15.53,106937.68,24128.67,0.00,0.00,0.00,5.87,-0.21,1.13,16.01,1.37
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,171.70,61.48,78169.31,74518.88,53019.58,71.15,71.03,7.67,0.90,0.18,0.94,11.54,12.35,63717.28,9692.57,0.00,0.00,0.00,6.07,-0.45,1.58,15.77,1.01
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,68.79,63.45,52910.21,28257.38,18659.70,66.03,62.68,8.17,1.58,0.12,1.64,10.54,22.81,9929.94,3584.64,0.00,0.00,0.00,5.64,3.44,2.57,15.82,1.57
Bharat Electron,500049,BEL,INE263A01024,Aerospace & Defense,Aerospace & Defense,441.15,55.57,322470.89,26535.27,7883.74,29.71,28.76,54.07,14.95,1.78,13.21,0.00,29.22,16495.15,650.42,10590.70,2907.66,10211.08,2.55,-0.41,0.37,0.01,4.44
Bharat Forge,500493,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1780.00,75.41,85099.78,16136.21,2818.90,17.47,17.80,72.88,9.09,92.25,4.72,0.71,11.58,938.31,146.79,3092.39,2763.49,4010.72,2.30,1.97,-1.22,3.19,1.18
Brandman Retail,,BRANDMAN,INE0XUD01014,Consumer Durables,Footwear,236.65,,436.79,135.29,31.15,23.02,23.02,20.85,,,33.46,0.40,108.46,20.21,1.01,37.36,33.46,24.47,7.04,,,0.38,0.98
Britannia Inds.,500825,BRITANNIA,INE216A01030,Food Products,Packaged Foods,6098.50,57.00,146893.53,18864.86,3481.29,18.45,17.70,60.82,39.34,4.70,24.52,0.59,52.94,-293.48,231.60,497.27,1882.31,2199.63,2.27,0.16,-0.14,0.65,3.76
Canara Bank,532483,CANBK,INE476A01022,Banks,Public Sector Bank,154.15,57.88,139824.09,126028.23,83510.19,66.26,62.10,6.93,1.19,0.16,1.08,14.22,17.75,204647.60,28939.54,0.00,0.00,0.00,6.50,-1.76,2.72,14.60,4.14
CIE Automotive,532756,CIEINDIA,INE536H01010,Auto Components,Auto Components & Equipments,469.35,72.69,17805.37,9406.47,1362.47,14.48,14.48,21.64,2.39,0.17,8.03,0.06,11.73,1258.74,108.78,609.04,1863.24,1129.57,6.16,0.12,0.09,0.38,3.64
Commerl. Synbags,539986,COMSYN,INE073V01015,Industrial Products,Packaging,191.46,81.70,764.92,380.83,43.57,11.44,8.86,28.25,4.84,-3.41,5.21,0.64,10.26,58.01,4.71,63.39,17.27,75.44,4.72,0.00,-0.11,2.48,0.48
Cons. Finvest,,CONSOFINVT,INE025A01027,Finance,Non Banking Financial Company (NBFC),240.00,76.93,776.74,66.63,66.02,99.08,99.19,12.28,0.75,0.03,10.56,0.00,11.80,1.29,3.69,0.00,0.04,0.00,8.97,0.00,0.02,0.00,2.42
