Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,364.45,60.30,874.28,277.91,47.08,16.94,15.84,25.22,3.50,0.32,15.26,0.00,18.44,124.13,6.04,52.77,13.87,52.08,5.88,0.28,0.29,0.02,3.58
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,358.55,58.00,93842.04,41693.04,15151.78,36.34,35.13,28.76,2.91,1.18,1.32,4.86,11.49,-60389.17,530.84,389.61,1641.74,0.00,6.31,1.85,-0.95,10.16,2.91
AIA Engineering,532683,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,4059.10,61.03,37879.67,4309.96,1187.95,27.56,26.91,33.61,5.14,1.75,13.66,0.14,15.42,6091.93,382.15,793.50,204.05,1173.69,3.81,0.16,-0.34,0.70,2.66
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5793.00,62.82,69264.00,13890.16,2810.50,20.23,19.38,29.47,5.19,3.17,13.30,0.18,19.39,7248.04,492.06,3091.52,1886.69,3007.36,4.15,0.13,0.36,0.81,1.28
Apis India,506166,,INE070K01014,Food Products,Other Food Products,100.17,94.89,1379.86,365.95,37.48,10.24,10.21,60.02,8.92,1.23,8.45,0.30,15.80,129.53,2.69,114.04,25.07,64.19,2.47,0.00,0.00,1.32,0.00
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,210.00,86.04,144.06,24.56,4.85,19.75,19.75,40.69,6.64,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,3.38,,,1.74,0.00
Arham Tech,,ARHAM,INE0L2Y01011,Consumer Durables,Consumer Electronics,154.65,59.00,261.67,83.08,16.00,19.26,18.14,24.83,7.06,,12.33,0.96,26.43,26.36,0.78,23.31,11.15,42.38,5.33,0.00,0.00,2.25,3.94
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),134.00,81.68,156.97,13.29,7.82,58.84,58.51,30.24,2.99,18.00,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,4.92,0.00,0.00,0.49,0.59
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,184.52,71.23,108384.36,50976.16,9941.54,19.50,18.97,32.42,8.61,0.11,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,5.86,-0.29,0.47,5.90,3.80
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,992.10,57.71,74127.80,17273.80,8933.99,51.72,53.37,34.10,4.08,1.48,1.58,7.87,14.19,5735.08,2902.27,0.00,0.00,0.00,5.60,3.05,-3.18,12.07,3.38
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1286.80,60.80,399579.71,129272.60,77132.26,59.67,63.58,15.37,2.01,0.60,1.78,7.28,16.30,81517.79,29815.46,0.00,0.00,0.00,6.01,1.65,-1.92,13.49,1.36
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,95.28,99.61,450.30,211.79,26.18,12.36,18.43,19.31,3.67,0.03,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,5.40,0.00,0.00,1.83,0.00
Bai-Kakaji Poly.,544670,,INE1IJQ01026,Consumer Durables,Plastic Products - Consumer,184.80,,395.55,325.47,33.79,10.38,10.38,21.53,,0.33,12.18,2.03,41.23,-41.47,6.19,30.52,12.96,40.75,6.25,,,3.47,3.75
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9760.50,71.65,272803.86,54683.29,10730.21,19.62,18.74,32.75,7.98,3.16,15.63,0.58,22.77,-1347.55,1824.54,3099.19,7666.69,2145.55,4.16,0.77,-0.64,1.63,1.29
