Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Accretion Nutraveda,544694.0,,INE1KVQ01019,Pharmaceuticals & Biotechnology,Pharmaceuticals,268.9,68.85,194.69,16.0,3.72,23.25,23.25,74.56,,,33.68,0.54,81.18,7.38,0.05,7.97,2.82,5.13,2.11,,,1.25,0.39
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,98.6,72.96,109.61,82.55,14.61,17.7,20.72,12.06,2.35,,20.18,0.17,65.35,38.54,0.19,21.85,2.67,22.83,12.48,0.0,0.0,0.56,3.8
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1249.15,81.41,205757.02,12928.0,10768.0,83.29,83.29,113.56,10.36,6.7,1.71,5.19,11.29,-8689.0,672.0,2129.0,407.0,136.0,2.73,0.25,-0.32,12.49,0.67
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1636.0,69.81,376927.7,36486.63,21627.4,59.27,59.53,29.88,5.61,1.09,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.41,-0.03,0.15,3.05,0.84
Adani Power,533096.0,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,223.55,87.04,431109.37,54254.83,19886.27,36.65,38.11,37.68,7.34,1.0,12.46,0.83,26.1,9774.09,2156.96,9437.92,2976.65,3140.31,3.82,0.28,0.09,2.76,0.47
Aditya AMC,543374.0,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,1071.3,63.74,30970.86,1845.03,1104.69,59.87,59.87,31.77,7.64,1.77,22.91,0.02,25.16,8.16,211.66,54.62,70.37,0.0,4.14,0.76,-0.3,0.05,2.54
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,2305.5,79.08,27158.35,3776.23,407.41,10.79,7.96,107.06,17.1,5.77,6.24,0.08,20.87,787.3,11.68,1053.91,1424.28,948.22,1.36,4.56,1.35,0.34,3.33
Aimtron,,AIMTRON,INE0RUV01018,Industrial Manufacturing,Industrial Products,1017.35,63.55,2096.68,224.08,49.39,22.04,20.36,60.35,10.44,,15.88,0.0,24.8,167.99,2.87,47.5,23.66,83.17,2.33,-0.22,-0.25,0.01,2.37
Alufluoride,524634.0,,INE058F01019,Chemicals & Petrochemicals,Commodity Chemicals,588.65,80.32,460.39,211.19,42.79,20.26,19.31,19.46,4.07,0.27,14.17,0.29,20.79,64.89,-0.15,17.53,7.31,16.23,7.19,0.0,0.0,0.9,3.5
Ameenji Rubber,544555.0,,INE14QA01016,Industrial Products,Rubber,158.0,81.27,178.22,94.05,19.0,20.2,20.2,17.99,,0.2,10.08,1.85,54.28,18.5,0.38,15.25,29.2,50.54,7.12,-3.6,-2.37,3.05,2.98
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,3579.1,65.47,29713.91,1107.48,471.84,42.6,42.6,75.93,28.97,2.33,34.03,0.08,45.3,611.04,100.34,41.39,0.13,0.0,1.85,-0.35,-0.88,0.15,4.17
ANB Metal,,AMCL,INE0VG001016,Industrial Products,"Aluminium, Copper & Zinc Products",520.0,64.69,615.4,151.68,22.56,14.87,10.78,48.01,7.21,0.25,12.68,0.3,45.92,77.21,0.14,73.48,33.72,46.54,3.63,0.29,-1.1,1.18,1.87
Angel One,543235.0,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,318.15,69.48,28979.06,5136.61,1817.88,35.39,35.39,31.7,4.72,25.98,4.49,1.3,15.59,8087.75,15.63,434.45,9170.28,0.0,8.37,0.77,0.36,4.65,3.66
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,7730.5,61.28,111152.76,24215.2,3528.0,14.57,13.92,61.24,12.2,3.37,7.77,0.88,18.42,3052.4,234.9,3464.8,2323.5,505.4,2.45,1.26,-0.92,2.74,4.56
Aptus Pharma,544529.0,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,388.5,65.71,266.51,46.57,7.45,16.0,16.0,57.7,11.41,0.3,14.12,0.31,30.47,15.93,0.13,18.76,8.15,13.57,2.76,0.0,0.0,1.0,0.0
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),273.5,77.76,320.38,13.29,7.82,58.84,58.51,61.73,6.11,36.74,9.39,0.07,10.84,13.0,-0.04,4.15,0.0,0.0,2.4,0.0,0.0,0.49,4.04
Atlanta Electric,544527.0,ATLANTAELE,INE0Z4F01028,Electrical Equipment,Heavy Electrical Equipment,1761.15,89.38,13542.6,1515.38,267.07,17.62,15.56,86.73,17.22,0.96,16.64,0.46,40.8,531.17,12.16,210.7,337.95,384.95,1.93,0.14,0.0,1.35,4.4
AU Small Finance,540611.0,AUBANK,INE949L01017,Banks,Other Bank,1027.0,65.12,76856.46,18636.34,10019.77,53.76,53.76,29.12,3.92,1.28,1.51,8.44,14.32,6000.56,2977.94,0.0,0.0,0.0,5.47,0.03,0.82,12.81,4.88
Aurobindo Pharma,524804.0,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1421.3,67.39,82549.36,33181.86,6814.2,20.54,20.65,23.34,2.37,2.95,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.6,11191.88,6.93,-1.84,1.29,1.39,2.63
Avana Electrosystems,,AVANA,INE1KU201016,Electrical Equipment,Heavy Electrical Equipment,133.85,75.57,303.1,61.49,11.76,19.13,19.13,36.49,,0.21,18.99,0.26,47.11,19.4,1.45,21.19,9.27,14.71,4.3,,,0.46,0.04
Belrise Industri,544405.0,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,216.2,62.87,19239.16,9230.62,1139.62,12.35,12.32,39.97,3.98,3.75,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,4.37,0.89,-0.04,1.6,4.46
Bharat Forge,500493.0,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1892.6,62.67,90483.12,16136.21,2818.9,17.47,17.8,77.56,9.65,98.18,4.72,0.71,11.58,938.31,146.79,3092.39,2763.49,4010.72,2.16,-1.46,1.75,3.19,2.26
Billionbrains,544603.0,GROWW,INE0HOQ01053,Capital Markets,Stockbroking & Allied,219.8,70.29,137893.63,4644.58,2743.92,59.08,59.08,66.23,14.23,1.0,14.56,0.03,28.81,1642.01,171.3,277.46,8057.32,0.0,2.26,1.0,-0.62,0.1,1.74
Blue Water,,BLUEWATER,INE0X3M01010,Transport Services,Logistics Solution Provider,249.25,82.92,274.2,253.16,28.04,11.08,9.56,13.45,4.26,,18.01,0.64,72.02,47.77,0.13,56.55,20.0,0.0,8.99,0.29,-0.23,1.69,0.7
BSE,,BSE,INE118H01025,Capital Markets,Exchange and Data Platform,3626.1,69.26,147690.71,4117.08,2522.1,61.26,58.41,67.71,28.32,0.96,14.03,0.0,36.04,3129.92,519.28,411.34,137.47,0.0,2.08,1.35,1.97,0.0,0.33
Ceigall India,544223.0,CEIGALL,INE0AG901020,Construction,Civil Construction,331.3,80.24,5771.41,3647.5,489.79,13.43,15.08,22.28,2.99,0.7,8.08,0.69,20.87,800.75,65.16,487.93,951.5,89.84,7.13,0.29,0.24,2.72,3.11
Central Mine Pla,544739.0,CMPDI,INE05HV01027,Construction,Civil Construction,190.45,62.47,13598.13,2316.53,777.56,33.57,33.57,22.09,5.88,0.81,20.64,0.0,28.35,2058.67,80.92,1074.74,276.45,13.17,7.19,,,0.0,1.32
CESC,500084.0,CESC,INE486A01021,Power,Integrated Power Utilities,191.0,84.47,25318.45,18351.0,3516.0,19.16,16.76,17.22,2.02,-24.25,3.55,1.48,11.34,707.0,1017.0,3003.0,1839.0,612.0,8.43,0.63,-0.27,5.69,1.24
CFF Fluid,543920.0,,INE0NJ001013,Aerospace & Defense,Aerospace & Defense,815.15,78.8,1709.67,169.66,47.2,27.82,28.04,59.11,6.92,1.31,13.24,0.02,17.42,214.35,0.44,103.38,12.03,56.1,2.37,0.14,0.0,0.14,4.53
CG Power & Ind,500093.0,CGPOWER,INE067A01029,Electrical Equipment,Heavy Electrical Equipment,830.9,69.74,130861.59,11728.96,1466.5,12.5,13.31,117.59,17.53,10.7,14.53,0.02,27.66,2586.56,242.18,2209.98,2141.31,1423.72,1.19,0.49,0.01,0.08,1.89
Coal India,533278.0,COALINDIA,INE522F01014,Consumable Fuels,Coal,466.95,54.87,287768.68,168400.29,41241.99,24.49,24.49,9.3,2.47,-13.48,11.41,0.12,28.5,57876.5,12034.03,14120.59,12554.39,15654.3,17.95,0.23,0.16,0.33,1.9
Corona Remedies,544644.0,CORONA,INE02ZQ01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,1692.15,61.58,10349.21,1196.42,240.68,20.12,20.12,64.96,15.7,0.12,17.0,0.1,27.55,103.48,5.23,160.08,140.75,107.3,2.03,0.25,0.41,0.3,2.81
Cospower Engine.,543172.0,,INE0CQB01010,Industrial Manufacturing,Industrial Products,1080.05,66.61,198.36,53.2,9.59,18.03,21.7,51.25,8.84,1.97,3.4,1.08,11.82,15.7,-0.18,18.3,8.87,17.5,3.96,0.0,0.0,2.68,2.79
Cummins India,500480.0,CUMMINSIND,INE298A01020,Industrial Products,"Compressors, Pumps & Diesel Engines",5266.0,64.42,145973.55,11602.39,2477.99,21.36,20.02,62.66,18.46,1.8,20.85,0.0,28.15,5023.17,655.77,2565.36,1524.44,1162.01,2.13,-1.17,1.35,0.01,0.82
Cupid,530843.0,CUPID,INE509F01029,Personal Products,Personal Care,111.54,78.52,14998.28,320.46,118.9,37.1,23.22,179.45,39.35,4.98,11.99,0.07,12.89,301.97,0.0,89.65,15.97,42.64,0.76,-0.13,-0.47,0.24,3.72
Data Pattern,543428.0,DATAPATTNS,INE0IX101010,Aerospace & Defense,Aerospace & Defense,4062.85,69.09,22745.5,976.13,330.64,33.87,38.82,91.19,14.85,2.87,12.18,0.0,15.18,1180.86,29.91,667.81,66.66,268.15,1.55,1.41,0.93,0.02,3.1
Dharni Capital,543753.0,,INE0M9Q01011,Capital Markets,Financial Products Distributor,63.7,70.74,129.76,9.55,3.22,33.72,33.72,27.79,5.02,0.48,17.13,0.15,19.88,-3.14,2.97,0.48,0.01,0.0,4.43,0.0,0.0,0.64,3.19
Dr Reddy's Labs,500124.0,DRREDDY,INE089A01031,Pharmaceuticals & Biotechnology,Pharmaceuticals,1354.75,64.26,113075.14,34682.2,8068.9,23.27,26.18,20.29,3.18,0.53,12.95,0.16,17.96,12851.7,1419.4,9775.4,3532.3,7582.2,6.54,0.28,-1.2,0.78,1.81
Emcure Pharma,544210.0,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,1617.8,58.59,30671.83,8850.09,1787.41,20.2,18.6,33.97,6.48,30.88,8.98,0.35,18.51,1919.49,-38.91,2299.86,1725.44,2304.58,4.33,0.0,-0.24,1.19,4.16
Engineers India,532178.0,ENGINERSIN,INE510A01028,Construction,Civil Construction,256.4,77.07,14410.79,4012.12,845.01,21.06,16.66,18.49,5.29,0.3,11.39,0.01,23.17,460.76,168.78,499.99,586.19,0.64,7.34,-1.19,1.92,0.02,3.1
EPW India,,EPWINDIA,INE1KEC01023,IT - Hardware,Computers Hardware & Equipments,139.8,50.74,160.5,51.88,5.85,11.28,11.28,39.7,,,23.78,1.98,135.57,11.61,0.03,13.16,10.26,21.43,3.86,-4.65,0.0,2.91,0.0
Esab India,500133.0,ESABINDIA,INE284A01012,Industrial Products,Other Industrial Products,6182.0,68.66,9515.99,1480.12,272.83,18.43,17.83,48.63,22.82,1.75,29.15,0.01,52.34,268.01,23.6,259.44,169.09,126.29,2.83,-0.05,0.05,0.01,3.78
Federal Bank,500469.0,FEDERALBNK,INE171A01029,Banks,Private Sector Bank,292.0,60.02,71966.88,28835.44,18950.02,65.72,69.68,17.5,2.03,0.62,1.25,8.71,12.86,26370.05,4459.8,0.0,0.0,0.0,6.28,-0.71,1.11,13.49,3.31
Finolex Cables,500144.0,FINCABLES,INE235A01022,Industrial Products,Cables - Electricals,1004.4,73.16,15361.31,5964.51,609.89,10.23,10.2,22.54,2.68,4.17,11.78,0.0,13.44,3425.83,333.67,228.66,268.3,794.03,5.79,0.67,0.2,0.02,2.34
