Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2558.60,67.85,20947.55,1215.10,381.83,31.42,23.05,73.00,14.82,2.42,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,1.86,-0.89,-0.17,0.02,0.83
Aditya Infotech,544466,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,1798.30,63.33,21183.63,3776.23,407.41,10.79,7.96,83.47,13.32,4.50,6.24,0.08,20.87,787.30,11.68,1053.91,1424.28,948.22,1.77,0.13,-0.07,0.34,4.85
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,349.15,72.90,239.52,24.56,4.85,19.75,19.75,67.66,11.04,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,2.00,-2.80,-10.03,1.74,4.08
Arihant Academy,,ARIHANTACA,INE0NCC01015,Other Consumer Services,Education,535.70,62.14,324.38,56.04,8.75,15.61,13.82,48.20,11.17,1.60,,0.00,17.76,-3.37,2.68,2.99,0.22,0.00,2.69,0.00,0.00,0.00,3.48
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1304.40,60.93,75759.76,33181.86,6814.20,20.54,20.65,21.45,2.16,2.72,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,7.53,0.06,-0.26,1.39,1.99
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,207.45,99.94,980.41,220.50,31.00,14.06,18.43,35.70,8.00,0.06,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,3.03,0.00,0.00,1.58,0.00
Emcure Pharma,544210,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,1595.50,58.83,30249.01,8850.09,1787.41,20.20,18.60,33.45,6.38,30.41,8.98,0.35,18.51,1919.49,-38.91,2299.86,1725.44,2304.58,4.44,1.74,0.30,1.19,4.61
Granules India,532482,GRANULES,INE101D01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,620.40,61.11,15055.17,5092.45,1085.39,21.31,21.15,27.70,3.78,5.61,8.21,0.45,13.86,669.59,18.32,760.54,755.08,1488.29,5.05,0.60,-0.30,2.20,3.06
Hannah Joseph,544687,,INE0JVH01012,Healthcare Services,Hospital,69.46,64.76,157.66,77.53,20.69,26.69,26.69,21.87,,,7.62,0.60,14.77,10.05,0.37,12.12,3.61,1.65,7.85,,,2.48,3.07
Hoac Foods,,HOACFOODS,INE0S6S01017,Food Products,Other Food Products,382.35,67.10,165.96,35.43,5.88,16.60,15.66,45.59,7.07,0.41,17.72,0.06,33.92,19.91,0.19,9.59,3.16,10.29,3.53,-7.90,-2.69,0.24,4.38
Ipca Labs.,524494,IPCALAB,INE571A01038,Pharmaceuticals & Biotechnology,Pharmaceuticals,1601.20,67.32,40623.12,9504.54,1923.55,20.24,19.46,38.47,5.47,-25.99,7.89,0.17,12.75,3714.40,-139.13,2077.06,821.60,2515.87,3.89,0.54,0.20,0.79,1.40
Lupin,500257,LUPIN,INE326A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,2313.90,53.38,105786.67,26150.50,7651.59,29.26,23.24,21.27,5.38,0.36,12.41,0.32,20.62,9445.32,-85.88,6290.15,3407.15,5954.96,6.12,-0.98,1.00,0.93,2.68
Maruti Interior,543464,,INE0JSJ01014,Consumer Durables,Houseware,70.30,57.75,424.61,57.62,9.90,17.18,19.02,72.34,11.03,4.19,10.64,0.18,14.45,13.50,0.26,11.43,4.20,9.53,2.01,0.00,0.00,0.81,4.35
O N G C,500312,ONGC,INE213A01029,Oil,Oil Exploration & Production,284.65,65.22,358097.65,659253.86,99620.39,15.11,14.52,9.42,0.97,-1.15,5.15,0.48,10.63,-20933.20,12917.01,21037.36,38229.06,55460.72,15.52,-0.27,0.45,2.33,2.90
Omnitech Engg.,544720,OMNI,INE0UH301010,Industrial Manufacturing,Industrial Products,245.23,66.59,3032.66,344.82,114.62,33.24,33.24,50.55,,1.17,8.56,1.71,30.10,74.67,7.04,142.85,41.11,171.13,2.51,,,4.18,4.52
Onix Solar,513119,,INE173M01012,Non - Ferrous Metals,Copper,745.50,96.33,1868.98,127.96,15.50,12.11,3.78,123.12,301.32,2.63,6.68,0.00,30.92,4.65,0.44,23.63,36.04,0.00,0.85,0.00,0.00,0.00,0.00
PropshareTitania,544462,,INE19RO25021,Realty,Real Estate Investment Trusts (REITs),1055000.00,41.80,470.74,39.51,32.87,83.19,83.19,52.48,10.40,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,6.04,,,0.00,4.09
Sizemasters Tech,513496,,INE235U01012,Non - Ferrous Metals,Zinc,312.25,75.61,312.25,31.83,5.36,16.84,16.62,80.06,18.98,,7.49,0.20,18.90,16.54,0.65,10.18,7.24,5.76,1.93,0.00,0.00,0.55,2.04
Speciality Medi.,544738,,INE0R0M01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,125.90,,110.61,58.27,9.13,15.67,15.67,12.85,,0.16,27.48,0.17,37.85,29.62,0.27,9.58,0.97,17.38,8.01,,,0.55,2.78
Stellant Secu.,526071,,INE395F01023,Finance,Other Financial Services,671.40,60.24,248.58,44.94,35.27,78.48,89.36,9.39,7.50,0.04,79.38,0.00,81.90,39.88,0.14,1.49,0.00,9.07,16.53,0.00,0.00,0.00,1.81
Titan Biotech,524717,,INE150C01029,Chemicals & Petrochemicals,Specialty Chemicals,457.70,77.88,1891.15,192.53,33.47,17.38,16.25,69.53,11.36,-302.30,12.98,0.05,15.01,57.55,4.68,29.64,6.08,45.62,1.78,0.00,0.00,0.26,0.04
Viram Suvarn,540252,,INE607V01028,Consumer Durables,"Gems, Jewellery And Watches",11.00,79.32,124.81,25.83,7.44,28.80,17.03,17.43,4.20,-3.42,13.61,0.00,14.40,18.56,1.72,2.85,1.59,7.60,7.38,0.00,0.00,0.00,1.79
