Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A.K.Capital Serv,530499.0,AKCAPIT,INE701G01012,Finance,Non Banking Financial Company (NBFC),1771.05,60.39,1168.9,571.92,399.51,69.85,69.85,10.6,1.12,1.33,2.68,2.95,10.94,832.75,1.09,6.86,3.61,0.0,9.37,0.0,0.0,7.91,2.15,2.38
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,349.8,59.26,24726.51,2023.38,1781.34,88.04,88.04,49.77,4.19,0.33,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,4.78,12.2,-0.1,11.07,0.06,4.11
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1548.05,60.85,254991.12,12928.0,10785.0,83.42,83.42,139.2,12.77,8.03,1.74,5.19,11.4,-10316.0,1072.0,2129.0,407.0,136.0,2.5,0.25,-0.32,11.87,0.0,0.44
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1828.7,60.66,421324.98,38735.77,22868.19,59.04,59.04,32.5,4.38,1.19,8.17,0.66,16.38,4959.83,2151.73,6382.54,2736.24,685.0,4.12,-0.03,0.15,3.23,0.41,1.57
ADF Foods,519183.0,ADFFOODS,INE982B01027,Food Products,Packaged Foods,315.35,68.41,3464.55,683.23,130.65,19.12,19.12,36.59,6.09,1.76,13.8,0.02,17.8,326.48,13.27,143.75,69.66,119.5,3.91,0.1,0.24,0.09,0.4,1.41
Aditya AMC,543374.0,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,1183.85,65.5,34234.0,1845.03,1104.69,59.87,59.87,35.04,8.47,1.96,22.91,0.02,25.16,8.16,211.66,54.62,70.37,0.0,3.74,0.76,-0.3,0.05,2.01,2.99
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,392.2,61.46,102829.01,45508.98,16694.14,36.68,36.68,27.08,2.95,-3.64,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.2,-0.96,1.86,10.59,0.0,0.18
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,3626.4,78.36,42737.33,4220.81,566.13,13.41,13.41,116.16,22.8,2.4,10.27,0.1,25.42,1054.2,12.84,1404.36,1601.01,1103.73,1.22,4.56,1.35,0.34,0.0,2.86
Ador Welding,517041.0,ADOR,INE045A01017,Industrial Products,Other Industrial Products,1247.7,68.12,2171.34,1135.45,121.46,10.7,10.7,24.47,3.86,1.74,11.54,0.01,16.42,288.06,11.33,231.85,193.06,151.62,6.01,0.07,0.23,0.02,1.61,0.98
Advait Energy,543230.0,ADVAIT,INE0ALI01010,Electrical Equipment,Other Electrical Equipment,2437.0,63.22,2666.8,714.52,83.79,11.73,11.73,51.55,9.64,0.62,9.5,0.34,21.53,106.56,12.72,147.86,209.79,59.13,3.57,-0.22,0.19,1.02,0.07,1.96
