Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,483.7,53.6,1160.35,349.03,56.69,16.24,16.24,26.45,4.22,0.5,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,5.43,0.02,0.29,0.01,0.22,1.67
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,155.35,63.47,172.69,89.63,14.95,16.68,16.68,17.86,3.15,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,8.0,0.0,0.0,0.88,0.0,1.77
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,379.05,66.49,26794.05,2023.38,1781.34,88.04,88.04,53.91,4.57,0.36,2.12,3.93,10.38,3765.58,486.38,332.95,15.27,17.37,4.61,12.2,-0.1,11.07,0.06,1.03
Acutaas Chemical,543349.0,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,3548.3,64.88,29050.28,1339.37,480.39,35.87,35.87,81.57,17.54,1.32,20.17,0.02,24.05,650.46,41.59,362.56,153.91,231.32,1.81,-2.1,2.81,0.07,0.05,1.55
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1500.65,60.86,247183.51,12928.0,10785.0,83.42,83.42,135.01,12.38,7.79,1.74,5.19,11.4,-10316.0,1072.0,2129.0,407.0,136.0,2.48,0.25,-0.32,11.87,0.0,3.94
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1776.6,51.21,409321.33,38735.77,22868.19,59.04,59.04,31.63,4.26,1.16,8.17,0.66,16.38,4959.83,2151.73,6382.54,2736.24,685.0,4.2,-0.03,0.15,3.23,0.42,4.37
ADF Foods,519183.0,ADFFOODS,INE982B01027,Food Products,Packaged Foods,306.15,58.15,3363.5,683.23,130.65,19.12,19.12,35.49,5.9,1.71,13.8,0.02,17.8,326.48,13.27,143.75,69.66,119.5,4.0,0.1,0.24,0.09,0.39,4.33
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,388.0,63.57,106087.16,45508.98,16694.14,36.68,36.68,27.92,2.98,-3.75,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.02,-1.11,2.61,10.59,0.0,2.84
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,3736.0,69.25,44028.96,4220.81,566.13,13.41,13.41,119.67,23.38,2.47,10.27,0.1,25.42,1054.2,12.84,1404.36,1601.01,1103.73,1.25,4.56,1.35,0.34,0.0,0.11
Ador Welding,517041.0,ADOR,INE045A01017,Industrial Products,Other Industrial Products,1251.2,66.49,2177.44,1135.45,121.46,10.7,10.7,24.58,3.87,1.75,11.54,0.01,16.42,288.06,11.33,231.85,193.06,151.62,5.94,0.07,0.23,0.02,1.6,1.09
