Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Down from 52w high
Authum Invest,539177,AIIL,Finance,2885.00,49000.31,4361.23,3991.81,91.53,89.63,11.96,3.35,0.14,31.27,0.04,34.12,-62.92,44.57,0.25
Avishkar Infra,508929,,Realty,156.28,350.12,2.40,1.87,77.92,77.92,103.59,24.26,1.13,21.07,0.15,150.22,15.61,2.20,0.00
Bajaj Finance,500034,BAJFINANCE,Finance,948.45,589394.00,69709.44,47955.15,68.79,68.79,35.37,6.10,1.06,3.99,3.74,19.22,12937.90,-2.35,3.10
Bajaj Finserv,532978,BAJAJFINSV,Finance,2053.90,328174.86,133822.12,49524.20,37.01,37.01,36.93,4.53,1.48,2.96,4.92,13.39,-121431.86,-18.35,3.80
Balaji Phos.,,BALAJIPHOS,Fertilizers & Agrochemicals,142.00,337.63,126.52,13.26,10.48,10.48,42.63,4.22,1.21,7.44,0.39,13.77,87.77,2.05,3.92
Banco Products,500039,BANCOINDIA,Auto Components,656.10,9384.68,3212.52,611.16,19.02,19.02,23.95,7.20,0.65,16.23,0.44,33.28,1429.63,43.02,5.00
Belrise Industri,544405,BELRISE,Auto Components,124.54,11082.56,8290.82,1021.14,12.32,12.32,31.18,,2.96,5.36,1.10,14.11,2208.13,61.63,1.28
Bemco Hydraulics,522650,,Industrial Manufacturing,3494.00,764.03,100.12,20.31,20.29,20.29,61.37,10.90,2.10,9.71,0.27,19.89,29.96,1.00,0.14
Blue Jet Health,544009,BLUEJET,Pharmaceuticals & Biotechnology,1006.80,17464.50,1029.99,377.73,36.67,36.67,57.22,15.41,3.03,24.65,0.02,30.85,753.50,46.26,2.08
Bosch,500530,BOSCHLTD,Auto Components,38320.00,113019.63,18087.40,2309.70,12.77,12.77,56.17,8.18,3.07,10.70,0.01,15.55,4405.40,815.60,1.97
Chandan Healthca,,CHANDAN,Healthcare Services,216.70,529.88,230.12,41.34,17.96,17.96,23.90,4.32,0.13,13.84,0.39,27.09,79.45,2.05,3.52
Choice Intl.,531358,CHOICEIN,Finance,761.25,15198.77,943.61,314.39,33.32,31.26,88.32,14.79,2.06,7.36,0.45,18.87,856.03,10.06,0.59
Creative Graphic,,CGRAPHICS,Industrial Products,220.70,535.99,251.08,32.30,12.86,12.86,25.81,5.02,0.40,12.84,0.61,29.12,122.03,5.41,4.02
Cryogenic OGS,544440,,Industrial Manufacturing,130.02,185.67,32.89,7.96,24.20,24.20,30.44,,1.26,19.61,0.00,23.53,19.62,0.89,1.35
CSB Bank,542867,CSBBANK,Banks,422.40,7328.04,3597.14,1948.44,54.17,54.17,12.34,1.63,1.37,1.42,9.43,14.31,0.00,972.06,2.68
Cupid,530843,CUPID,Personal Products,146.31,3927.94,203.18,61.43,30.23,30.23,95.97,11.48,2.71,11.83,0.06,12.72,274.46,0.00,3.74
Datamatics Glob.,532528,DATAMATICS,IT - Services,773.90,4579.70,1723.36,229.26,13.30,13.30,25.56,3.36,3.41,10.21,0.14,13.82,638.16,78.01,1.29
DCB Bank,532772,DCBBANK,Banks,146.21,4598.06,6470.59,4543.52,70.22,70.22,7.47,0.81,0.26,0.88,12.15,11.43,2605.63,750.51,3.04
Denta Water,544345,DENTA,Other Utilities,368.70,984.43,203.29,67.69,33.30,33.30,18.61,2.41,1.64,16.30,0.00,18.46,379.33,4.75,2.82
Dharni Capital,543753,,Capital Markets,56.99,116.09,6.52,2.60,39.88,39.88,30.15,5.49,,17.92,0.10,20.02,3.50,2.61,1.06
eClerx Services,532927,ECLERX,Commercial Services & Supplies,3712.20,18199.19,3365.87,808.08,24.01,24.01,33.63,7.89,3.58,17.85,0.16,23.77,1617.73,86.53,4.25
EFC (I),512008,,Realty,345.75,3442.06,656.74,327.68,49.89,49.89,30.51,6.34,0.01,10.60,1.62,23.27,330.53,17.52,3.55
Exhicon Events,543895,,Other Consumer Services,508.95,659.73,143.51,35.12,24.47,24.47,25.37,5.89,0.31,24.62,0.00,26.63,65.77,2.99,1.75
Fabtech Techn.,544332,,Industrial Manufacturing,469.85,578.83,150.03,16.04,10.69,10.69,43.52,6.13,0.80,12.51,0.01,18.21,81.83,0.87,0.03
Federal Bank,500469,FEDERALBNK,Banks,212.78,52287.94,28106.08,19294.93,68.65,68.65,12.57,1.51,0.44,1.25,9.15,12.87,0.00,3924.17,3.28
Fiem Industries,532768,FIEMIND,Auto Components,2021.90,5321.57,2422.61,322.19,13.30,13.30,26.34,5.13,0.91,15.29,0.02,20.99,492.25,19.87,1.61
Flair Writing,544030,FLAIR,Household Products,327.35,3450.12,949.31,152.40,16.05,16.05,30.77,3.45,1.11,10.06,0.04,11.86,506.12,35.01,4.55
Foce India,,FOCE,Consumer Durables,1971.00,964.40,104.25,18.35,17.60,17.60,66.97,12.24,4.10,11.08,0.38,20.11,36.19,0.39,0.00
Force Motors,500033,FORCEMOT,Automobiles,17208.00,22673.71,8071.73,1092.72,13.54,13.54,41.46,7.47,0.42,11.46,0.01,20.68,871.21,451.65,2.37
Fortis Health.,532843,FORTIS,Healthcare Services,802.25,60566.52,7782.75,1587.95,20.40,20.40,72.10,6.79,2.35,6.67,0.28,10.13,27.83,-10.88,1.41
Fredun Pharma,539730,,Pharmaceuticals & Biotechnology,950.25,448.68,456.27,55.10,12.08,12.08,21.56,3.17,0.44,5.24,1.18,15.83,257.00,0.00,3.43
Frontier Springs,522195,,Auto Components,5215.90,2055.06,231.34,49.66,21.47,21.47,59.29,16.57,0.89,23.68,0.05,32.50,50.03,0.98,4.01
G M D C,532181,GMDCLTD,Minerals & Mining,435.85,13860.03,2850.84,637.49,22.36,22.36,20.21,2.16,1.31,9.07,0.02,10.95,1967.55,354.71,1.64
Gallantt Ispat L,532726,GALLANTT,Industrial Products,632.90,15270.67,4292.73,694.43,16.18,16.18,38.11,5.37,1.21,11.99,0.13,15.14,1241.44,15.62,3.08
Garuda Cons,544271,GARUDA,Construction,174.53,1623.86,315.07,91.21,28.95,29.53,23.48,4.89,0.61,15.70,0.00,22.09,294.43,3.25,3.04
GE Vernova T&D,522275,GVT&D,Electrical Equipment,2437.40,62409.63,4292.30,818.70,19.07,19.07,102.59,35.20,1.27,14.76,0.02,40.34,896.21,62.59,2.50
GHV Infra,505504,,Construction,1296.55,1868.98,184.88,24.93,13.48,13.48,108.98,43.89,0.32,15.49,0.73,82.12,15.11,0.00,0.00
Gillette India,507815,GILLETTE,Personal Products,10951.00,35689.31,2880.17,774.48,26.89,24.08,66.88,34.88,6.46,22.23,0.00,42.49,500.63,32.56,4.82
Glenmark Pharma.,532296,GLENMARK,Pharmaceuticals & Biotechnology,2184.80,61655.23,13321.74,2351.39,17.65,17.65,46.78,6.97,7.48,8.67,0.28,15.79,5102.21,-259.10,4.43
Global Health,543654,MEDANTA,Healthcare Services,1300.40,34927.10,3692.32,877.07,23.75,23.75,67.37,10.31,1.76,11.46,0.21,16.48,1008.53,29.20,3.67
GSM Foils,,GSMFOILS,Industrial Products,193.80,248.29,164.81,18.87,11.45,11.36,20.54,7.95,,23.72,0.57,45.66,43.74,0.08,1.07
GTV Engineering,539479,,Industrial Manufacturing,1309.15,408.96,102.77,16.17,15.73,15.73,37.01,8.65,0.23,15.02,0.24,26.42,35.66,0.18,0.00
Harshdeep Horti.,544105,,Agricultural Food & other Products,96.50,155.31,56.27,14.81,26.32,26.32,16.01,3.28,,19.46,0.00,22.95,33.55,0.15,3.50
Hawkins Cookers,508486,,Consumer Durables,9542.60,5048.04,1115.76,154.53,13.85,13.85,44.01,13.17,4.00,20.66,0.06,32.00,287.97,13.53,3.61
HDFC AMC,541729,HDFCAMC,Capital Markets,5622.00,120259.95,3690.55,2972.78,80.55,82.62,46.17,14.78,2.21,30.18,0.00,32.35,-141.31,619.81,0.59
HDFC Bank,500180,HDFCBANK,Banks,2000.50,1533966.13,342193.10,136606.41,39.92,44.41,21.74,2.93,0.95,1.74,6.41,14.45,270754.86,144781.31,1.33
Hexaware Tech.,544362,HEXT,IT - Software,856.35,52137.40,11974.40,1835.10,15.33,15.33,44.80,9.71,2.81,14.37,0.11,23.29,1782.90,74.90,4.87
ICICI Bank,532174,ICICIBANK,Banks,1465.80,1046054.82,190829.78,55519.60,29.09,28.78,19.78,3.35,0.74,2.18,5.97,17.97,0.00,111063.13,0.39
Iconik Sports,511260,,Finance,54.70,185.12,12.71,3.48,27.38,27.38,71.20,2.91,0.40,9.49,0.00,15.03,6.37,0.00,0.00
INDIA SHELTE FIN,544044,INDIASHLTR,Finance,1002.10,10823.43,1164.51,845.18,72.58,72.58,28.70,3.99,0.66,5.57,1.84,15.07,453.51,10.15,0.95
Indian Bank,532814,INDIANB,Banks,634.75,85498.54,62039.43,42221.25,68.06,68.06,7.59,1.20,0.19,1.35,10.89,17.09,36744.95,10011.45,3.61
Indosolar,533257,WAAREEINDO,Electrical Equipment,268.83,1118.43,518.03,159.03,30.70,29.34,6.33,27.68,0.08,28.03,1.24,420.74,-14.88,2.60,0.00
Interglobe Aviat,539448,INDIGO,Transport Services,5878.00,227197.56,80803.00,18006.20,22.28,22.28,31.32,24.41,0.68,7.33,7.21,129.08,28500.10,3306.80,2.35
Interiors & More,,INM,Consumer Durables,525.00,367.26,58.89,17.55,29.80,29.80,30.68,5.47,,13.81,0.45,19.56,67.36,0.24,4.55
J K Cements,532644,JKCEMENT,Cement & Cement Products,6416.00,49575.31,12424.11,2228.54,17.94,17.12,54.06,8.14,12.43,5.11,0.99,13.87,1944.59,287.66,3.78
Karnika Industri,,KARNIKA,Textiles & Apparels,699.00,866.73,172.55,26.03,15.09,15.09,48.07,12.21,0.82,13.14,0.85,29.05,114.80,3.73,3.32
Karur Vysya Bank,590003,KARURVYSYA,Banks,269.75,21719.96,9678.04,6179.30,63.85,63.85,11.19,1.82,0.26,1.73,8.66,17.68,0.00,1829.55,2.81
Kilburn Engg.,522101,,Industrial Manufacturing,490.65,2376.60,424.46,101.00,23.79,23.79,38.09,4.93,,10.26,0.19,17.17,252.79,3.16,4.00
Krishna Institu.,543308,KIMS,Healthcare Services,747.10,29894.38,3035.10,782.90,25.79,25.79,79.26,13.98,19.47,8.52,1.20,19.02,130.60,42.70,2.84
L T Foods,532783,LTFOODS,Agricultural Food & other Products,502.45,17447.72,8681.47,978.27,11.27,11.27,28.82,4.53,1.05,9.09,0.33,16.76,3330.46,117.09,3.10
L&T Finance Ltd,533519,LTF,Finance,210.58,52596.81,16399.41,9927.89,60.54,60.41,19.79,2.06,0.43,2.37,3.61,10.79,9911.02,16.56,1.07
Laxmi Goldorna,,LGHL,Consumer Durables,848.40,1770.77,87.82,22.45,25.56,25.56,168.48,27.23,,7.28,1.57,19.03,146.35,0.27,0.77
Laxmipati Engg,537669,,Industrial Manufacturing,435.80,250.59,50.07,10.07,20.11,20.11,38.55,29.25,0.19,12.29,5.26,122.18,19.32,0.05,1.99
Lemon Tree Hotel,541233,LEMONTREE,Leisure Services,156.24,12378.06,1286.08,633.86,49.29,49.29,62.97,10.64,1.02,6.00,1.85,18.45,160.49,2.33,3.79
M & M,500520,M&M,Automobiles,3246.70,403736.51,159210.82,30518.19,19.17,19.17,31.23,5.24,1.15,5.51,1.67,18.05,56375.77,3718.47,0.90
M B Agro Prod.,,MBAPL,Fertilizers & Agrochemicals,436.90,3828.42,1268.51,168.76,13.30,13.73,51.60,9.48,191.11,6.57,0.79,15.23,391.72,12.70,3.69
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,207.30,321.11,149.73,18.00,12.02,12.02,34.42,3.57,,3.37,1.18,10.95,102.19,6.07,0.00
Manorama Indust.,541974,MANORAMA,Food Products,1559.50,9296.81,770.84,191.05,24.78,24.78,82.97,20.12,1.24,13.02,1.04,28.05,756.72,18.56,3.62
Marathon Nextgen,503101,MARATHON,Realty,753.15,5077.78,580.14,173.05,29.83,29.83,27.22,3.25,0.39,8.79,0.47,17.09,767.03,96.27,2.76
Marico,531642,MARICO,Agricultural Food & other Products,717.70,93013.87,10831.00,2139.00,19.75,19.75,57.64,23.39,5.99,21.01,0.14,41.34,1677.00,208.00,3.66
MAS FINANC SER,540749,MASFIN,Finance,338.50,6142.20,1595.97,1185.23,74.26,74.26,19.79,2.35,0.79,2.89,3.51,14.14,927.58,4.18,3.41
Meghna Infracon,538668,,Realty,579.70,1259.33,39.88,11.34,28.44,28.44,136.29,57.28,,34.74,0.15,52.56,11.51,0.35,3.70
MRF,500290,MRF,Auto Components,148405.00,62940.68,28152.50,4094.65,14.54,14.54,33.69,3.40,0.67,6.62,0.20,10.62,3664.83,405.67,3.00
Muthoot Finance,533398,MUTHOOTFIN,Finance,2683.20,107722.02,20214.17,14683.97,72.64,72.64,20.20,3.67,2.04,4.67,3.38,19.58,5542.14,110.32,0.73
Navin Fluo.Intl.,532504,NAVINFLUOR,Chemicals & Petrochemicals,4969.50,25443.07,2349.38,533.72,22.72,22.72,88.17,9.38,28.81,6.27,0.56,11.52,602.14,43.73,3.22
NDR Auto Compon.,543214,NDRAUTO,Auto Components,1167.00,2775.74,712.78,73.31,10.29,10.29,52.39,9.19,1.03,12.01,0.11,19.06,63.83,13.94,4.34
NESCO,505355,NESCO,Commercial Services & Supplies,1272.70,8967.44,732.01,437.76,59.80,59.80,23.01,3.41,0.87,13.76,0.00,15.82,-27.57,113.66,4.02
Nippon Life Ind.,540767,NAM-INDIA,Capital Markets,863.20,54843.81,2518.21,1729.15,68.67,68.67,42.63,13.00,2.13,28.44,0.02,31.39,225.68,2.51,1.65
Nitta Gelatin,506532,,Chemicals & Petrochemicals,979.10,889.02,532.72,104.52,19.62,19.62,11.84,2.11,0.37,16.04,0.07,19.62,286.81,23.34,2.58
OBSC Perfection,,OBSCP,Auto Components,296.00,723.79,142.79,25.39,17.78,17.78,43.19,6.96,0.64,13.68,0.26,25.00,58.13,2.41,4.55
OCCL,544278,OCCLLTD,Chemicals & Petrochemicals,143.10,714.79,306.73,53.01,17.28,17.28,33.29,1.80,,8.03,0.16,10.84,93.99,2.00,2.59
Osiajee Texfab,540198,,Textiles & Apparels,293.60,158.54,7.09,5.01,70.66,70.66,31.71,10.59,0.35,28.96,0.13,40.11,5.00,0.03,2.46
Oswal Pumps,544418,OSWALPUMPS,Industrial Products,741.75,8454.27,1430.31,419.85,29.35,29.35,30.13,,0.19,35.48,0.72,87.47,659.37,2.62,2.94
P & G Health Ltd,500126,PGHL,Pharmaceuticals & Biotechnology,5875.00,9752.14,1218.05,366.64,30.10,26.62,37.50,18.16,5.52,22.76,0.01,33.46,313.89,-7.71,4.87
Powergrid Infra.,543290,PGINVIT,Power,93.39,8498.48,1266.49,1685.91,133.12,133.12,7.25,1.10,0.20,11.62,0.14,15.36,890.79,38.56,4.70
Pramara Promotio,,PRAMARA,Media,202.25,182.73,86.42,12.49,14.45,14.45,30.97,2.93,0.49,6.65,0.55,12.39,87.73,1.17,2.53
Prostarm Info,544410,PROSTARM,Electrical Equipment,228.63,1346.05,345.89,47.29,13.67,13.67,44.12,,1.17,13.73,0.57,29.99,132.04,1.90,4.01
Purple United,,PURPLEUTED,Textiles & Apparels,382.20,367.29,103.13,20.70,20.07,20.07,35.08,6.07,0.43,11.62,0.68,26.89,91.92,0.03,2.00
Pushpa Jewellers,,PUSHPA,Consumer Durables,141.25,342.15,281.06,31.85,11.33,11.33,15.36,,0.29,31.26,0.38,47.30,59.64,0.21,4.56
R M Drip & Sprin,,RMDRIP,Industrial Products,599.50,1497.55,130.34,35.71,27.40,27.40,62.58,18.74,0.31,21.79,0.32,39.70,85.14,0.66,1.07
Radico Khaitan,532497,RADICO,Beverages,2727.90,36517.72,4842.64,674.17,13.92,13.92,105.80,13.56,9.58,7.98,0.28,13.62,1516.35,4.85,2.23
Rainbow Foundat.,531694,,Realty,112.00,555.72,156.13,39.51,25.31,25.31,69.38,6.93,0.37,1.18,3.31,10.51,338.23,0.95,0.00
Royal Orch.Hotel,532699,ROHLTD,Leisure Services,437.80,1200.68,319.47,73.07,22.87,22.87,25.42,5.20,0.21,9.42,0.96,22.41,54.51,23.71,0.91
RRPSemiconductor,504346,,Finance,2723.00,3709.82,31.59,11.33,35.87,35.87,438.51,219.52,1.10,43.08,0.71,196.29,28.94,0.36,0.00
Safe Enterprises,,SAFEENTP,Consumer Durables,240.20,1119.44,138.31,49.44,35.75,35.75,28.56,,,50.13,0.00,77.55,39.53,1.42,3.63
Sai Life,544306,SAILIFE,Pharmaceuticals & Biotechnology,806.40,16833.87,1642.05,390.44,23.78,23.78,97.05,7.75,0.40,6.45,0.13,10.92,946.96,37.34,4.04
Sambhv Steel,544430,SAMBHV,Industrial Products,128.96,3800.08,1511.36,154.63,10.23,10.23,65.47,,-9.34,4.89,1.08,12.42,153.44,6.49,4.47
SBFC Finance,543959,SBFC,Finance,114.59,12476.80,1305.12,895.65,68.63,68.63,36.11,3.90,0.48,4.41,1.65,11.58,315.95,0.46,4.90
Schaeffler India,505790,SCHAEFFLER,Auto Components,4282.20,66932.36,8337.09,1533.96,18.40,18.18,65.92,12.43,4.17,14.85,0.01,19.17,2754.11,125.87,2.12
Schloss Bangal.,544408,THELEELA,Leisure Services,458.95,15327.00,1300.57,594.97,45.75,45.75,320.18,,,0.62,1.16,13.09,344.45,105.98,0.87
Schneider Elect.,534139,SCHNEIDER,Electrical Equipment,917.25,21931.45,2636.71,382.77,14.52,14.52,86.17,39.03,0.83,14.48,0.93,65.80,570.50,42.22,0.52
Sh.Pushkar Chem.,539334,SHREEPUSHK,Chemicals & Petrochemicals,376.00,1215.90,806.28,83.90,10.41,10.41,20.74,2.26,9.06,7.44,0.19,11.58,290.36,10.77,2.29
Shri Ahimsa,,SHRIAHIMSA,Food Products,172.20,401.74,95.81,30.41,31.74,31.74,18.29,,0.73,14.84,0.00,18.42,105.65,1.92,2.71
Shri Techtex,,SHRITECH,Industrial Products,92.00,229.54,82.67,20.94,25.33,25.33,15.65,2.33,0.74,13.63,0.11,16.08,51.52,4.10,3.66
Sirca Paints,543686,SIRCA,Consumer Durables,417.80,2289.91,374.00,67.44,18.03,18.03,46.64,6.55,2.28,12.25,0.00,14.92,220.26,5.16,2.84
Sobhagya Mercant,512014,,Commercial Services & Supplies,551.45,463.22,160.40,25.53,15.92,15.92,29.83,5.80,2.42,11.97,0.08,24.43,81.87,0.00,3.24
Spunweb Nonwoven,,SPUNWEB,,158.55,382.16,226.31,31.35,13.85,13.85,35.42,,0.74,7.46,2.02,30.47,74.96,0.79,0.00
SRM Contractors,544158,SRM,Construction,507.40,1164.19,526.59,81.25,15.43,15.43,23.21,4.37,0.58,16.04,0.15,25.63,228.90,6.67,4.44
Steelcast,513517,STEELCAS,Industrial Products,1183.60,2395.61,376.17,106.26,28.25,28.25,33.20,7.35,1.12,20.24,0.00,24.24,126.80,4.45,4.89
String Metaverse,534535,,IT - Services,292.25,3402.73,407.36,41.24,10.12,10.12,96.53,35.06,,25.16,0.00,25.97,22.08,0.86,0.05
Sudarshan Chem.,506655,SUDARSCHEM,Chemicals & Petrochemicals,1260.50,9904.11,2760.39,373.13,13.52,12.54,69.46,7.20,-9.29,4.72,0.46,11.30,746.47,-26.04,4.14
Tankup Engi.,,TANKUP,,379.25,200.81,20.30,2.50,12.32,12.32,132.11,,0.62,9.53,1.42,29.40,14.19,0.17,1.99
Thyrocare Tech.,539871,THYROCARE,Healthcare Services,1193.00,6322.24,687.35,189.61,27.59,27.59,73.57,11.56,-4.02,12.86,0.05,16.01,86.28,14.83,2.21
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,3524.00,119262.82,11516.09,3720.99,32.31,32.31,62.26,15.71,2.94,13.26,0.42,26.52,2657.88,-0.94,1.86
Transteel Seatin,,TRANSTEEL,Consumer Durables,144.85,292.29,88.65,22.04,24.86,24.86,23.07,2.92,0.23,8.32,0.38,14.23,87.11,0.28,0.79
Travel Food,544443,TRAVELFOOD,Leisure Services,1146.80,15101.00,1687.74,554.12,32.83,32.83,41.66,,0.13,21.49,0.32,39.10,-127.32,122.22,1.55
TVS Motor Co.,532343,TVSMOTOR,Automobiles,2835.50,134710.95,44089.01,6574.60,14.91,14.91,61.03,15.84,1.42,5.22,1.73,28.88,16734.91,99.47,4.24
UTI AMC,543238,UTIAMC,Capital Markets,1471.10,18840.95,1851.09,1101.86,59.52,59.52,25.75,4.09,2.33,14.79,0.00,16.28,246.19,8.56,0.94
Vaidya Sane,,MADHAVBAUG,Healthcare Equipment & Supplies,180.00,189.24,89.85,13.49,15.01,15.01,23.63,3.03,,10.85,0.02,13.56,20.52,0.66,1.21
Vintage Coffee,538920,VINCOFE,Commercial Services & Supplies,146.55,1865.34,366.46,63.32,17.28,17.17,37.43,6.08,0.51,11.52,0.27,17.11,197.17,4.62,1.64
Vinyas Innovativ,,VINYAS,Industrial Manufacturing,1393.25,1753.37,396.64,40.84,10.30,10.30,90.29,11.93,0.53,6.08,0.71,14.12,209.48,3.52,3.25
Vishal Mega Mart,544307,VMM,Retailing,139.66,65100.70,10716.35,1530.18,14.28,14.28,103.01,10.03,2.19,6.83,0.27,10.51,1276.32,58.56,0.74
Voler Car,,VOLERCAR,Transport Services,134.45,149.82,42.40,4.77,11.25,11.25,34.28,4.05,0.49,16.11,0.00,21.80,36.46,0.75,0.00
VRL Logistics,539118,VRLLOG,Transport Services,633.00,5536.76,3160.95,573.83,18.15,18.15,31.27,5.11,7.63,7.38,1.13,17.44,114.62,25.46,2.76
VTM,532893,,Textiles & Apparels,117.60,1182.69,344.53,66.91,19.42,19.42,27.16,3.86,0.51,12.79,0.13,15.29,175.29,4.83,4.12
