Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
360 ONE,542772.0,360ONE,INE466L01038,Capital Markets,Stockbroking & Allied,1193.8,61.52,48655.06,4621.1,2858.24,61.85,62.98,38.49,4.93,1.69,5.18,1.62,14.39,2024.11,149.24,503.56,250.63,0.0,4.49,5.95,-4.78,5.61,1.0,3.43
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,590.05,77.27,1415.48,349.03,56.69,16.24,16.24,32.26,5.14,0.61,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,4.11,-0.05,0.33,0.01,0.17,4.98
Accretion Nutraveda,544694.0,,INE1KVQ01019,Pharmaceuticals & Biotechnology,Pharmaceuticals,313.0,54.14,226.61,33.59,6.89,20.51,20.51,44.7,6.39,0.27,19.38,0.12,25.02,27.74,0.11,8.11,0.75,8.99,3.34,-0.9,0.0,0.63,0.0,0.0
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,409.25,67.04,28928.86,2369.9,2057.79,86.83,88.04,48.56,4.9,0.32,2.12,3.93,10.38,3765.58,525.56,332.95,15.27,17.37,4.87,12.05,0.79,9.71,0.05,0.5
Action Const.Eq.,532762.0,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,1160.0,65.54,13813.63,3414.04,529.01,15.5,15.36,31.64,6.89,0.83,13.93,0.0,22.9,406.24,113.53,284.3,916.5,605.4,4.33,0.75,-1.76,0.01,0.17,3.01
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,412.4,56.1,112875.76,48185.84,17802.62,36.95,36.69,28.07,3.15,-4.23,1.27,5.22,12.04,-106247.85,405.45,843.34,1842.17,0.0,6.23,-0.35,0.93,10.0,0.0,4.25
Advit Jewels,544803.0,RAMBHAJO,INE1SJO01012,Consumer Durables,"Gems, Jewellery And Watches",213.1,42.98,976.22,167.02,49.22,29.47,29.47,26.63,,0.54,22.0,0.79,45.62,82.99,0.02,9.0,0.92,138.2,5.43,,,1.52,0.0,4.1
Aeroflex,543972.0,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,502.2,66.28,6645.6,502.98,117.74,23.41,22.7,98.93,14.82,5.04,11.2,0.02,14.07,212.0,1.63,129.82,80.71,83.72,1.39,-2.32,2.12,0.1,0.08,3.77
Afcom Holdings,544224.0,,INE0OXY01013,Transport Services,Logistics Solution Provider,1608.8,62.16,4619.45,640.4,247.18,38.6,40.05,31.46,6.68,0.29,20.15,0.54,36.01,373.34,7.12,131.25,14.18,29.43,4.4,7.11,0.63,1.83,0.0,1.3
Airfloa Rail,544516.0,,INE0XBS01012,Industrial Manufacturing,Industrial Products,434.3,80.95,1041.03,319.6,64.26,20.11,20.11,26.61,4.41,0.13,11.92,0.29,22.68,176.37,0.47,214.02,60.92,72.4,5.73,-0.25,-2.68,1.12,0.0,4.06
Akiko,,AKIKO,INE0PMR01017,Finance,Other Financial Services,407.35,73.81,438.71,211.32,31.05,14.69,14.51,22.68,7.32,,20.25,0.25,29.43,55.96,0.64,63.24,13.92,0.0,6.88,1.18,0.04,0.5,0.0,0.4
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1368.45,62.86,16800.65,2590.4,836.69,32.3,31.27,27.0,5.05,4.86,14.87,0.02,17.88,1360.94,48.17,1072.96,372.37,691.93,5.0,-0.09,0.24,0.07,0.37,3.49
