Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2017.60,63.01,16518.32,1215.10,381.83,31.42,23.05,57.56,11.68,1.91,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.36,-0.89,-0.17,0.02,4.83
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1519.00,55.39,349971.39,36486.63,21627.40,59.27,59.53,27.70,5.22,1.01,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.69,-1.14,-0.51,3.05,4.10
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,869.25,68.03,25102.12,1815.63,1082.18,59.60,64.91,24.65,7.04,2.16,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.42,0.49,-0.13,0.05,4.65
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2920.10,65.61,36482.45,5201.63,1358.57,26.12,27.30,35.96,8.45,4.13,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.60,0.68,-0.56,0.19,3.33
Astral,532830,ASTRAL,INE006I01046,Industrial Products,Plastic Products - Industrial,1596.50,69.00,42890.00,6161.50,980.90,15.92,16.22,83.25,11.36,41.83,10.52,0.07,14.89,952.00,22.40,371.50,898.60,1076.30,1.73,1.70,-1.40,0.35,1.18
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,994.90,52.82,74376.81,17887.79,9304.97,52.02,53.37,32.15,4.10,1.39,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.82,-0.64,1.95,11.60,3.40
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,1424.35,84.59,19406.15,5980.89,759.89,12.71,11.30,30.68,6.45,0.93,15.68,0.00,19.53,2792.81,213.81,219.87,697.06,541.79,4.86,-0.03,1.00,0.02,4.37
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,147.60,99.87,697.56,220.50,31.00,14.06,18.43,25.40,5.69,0.04,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,4.18,0.00,0.00,1.58,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9760.00,59.70,272789.89,57718.86,11709.13,20.29,18.74,30.51,7.98,2.94,15.63,0.58,22.77,-1347.55,1836.32,3099.19,7666.69,2145.55,4.53,1.29,-0.82,1.50,1.82
Bajaj Consumer,533229,BAJAJCON,INE933K01021,Personal Products,Personal Care,380.95,70.27,4975.90,1088.55,176.34,16.20,13.22,31.58,7.71,-3.29,13.15,0.03,15.70,328.45,29.81,75.60,52.17,63.68,3.90,0.48,-0.42,0.09,3.74
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,65.44,54.72,50333.54,28257.38,18659.70,66.03,62.68,7.77,1.51,0.11,1.64,10.54,22.81,9929.94,3584.64,0.00,0.00,0.00,5.68,3.44,2.57,15.82,3.44
Belrise Industri,544405,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,186.71,59.79,16614.93,9230.62,1139.62,12.35,12.32,34.53,3.34,3.24,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,5.03,5.27,1.23,1.60,3.76
Bharat Forge,500493,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1738.80,75.84,83130.05,16136.21,2818.90,17.47,17.80,71.19,8.88,90.11,4.72,0.71,11.58,938.31,146.79,3092.39,2763.49,4010.72,2.35,1.97,-1.22,3.19,2.57
Biopol Chemicals,,BIOPOL,INE0XW001014,,,105.50,,114.00,49.13,6.54,13.31,13.31,26.27,,,17.70,0.57,38.17,13.96,0.02,16.66,8.58,11.81,5.38,,,1.18,4.95
Brahmaputra Inf.,535693,,INE320I01017,Construction,Civil Construction,164.00,80.04,475.90,318.45,80.78,25.37,19.94,9.12,1.51,0.14,4.19,0.53,10.95,52.11,0.00,20.29,51.32,94.51,12.77,0.00,0.00,2.09,2.84
Brandman Retail,,BRANDMAN,INE0XUD01014,Consumer Durables,Footwear,211.80,,390.92,135.29,31.15,23.02,23.02,18.66,,,33.46,0.40,108.46,20.21,1.01,37.36,33.46,24.47,7.85,,,0.38,0.00
Commerl. Synbags,539986,COMSYN,INE073V01015,Industrial Products,Packaging,181.96,83.24,726.97,380.83,43.57,11.44,8.86,26.85,4.60,-3.24,5.21,0.64,10.26,58.01,4.71,63.39,17.27,75.44,4.94,0.00,-0.11,2.48,3.21
Cons. Finvest,,CONSOFINVT,INE025A01027,Finance,Non Banking Financial Company (NBFC),235.04,75.56,760.69,66.63,66.02,99.08,99.19,12.02,0.73,0.03,10.56,0.00,11.80,1.29,3.69,0.00,0.04,0.00,9.16,0.00,0.02,0.00,2.88
Corona Remedies,544644,CORONA,INE02ZQ01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,1593.10,63.22,9743.41,1196.42,240.68,20.12,20.12,61.19,14.78,0.11,17.00,0.10,27.55,103.48,5.23,160.08,140.75,107.30,2.15,,,0.30,4.08
Cummins India,500480,CUMMINSIND,INE298A01020,Industrial Products,"Compressors, Pumps & Diesel Engines",4412.40,61.37,122311.73,11602.39,2477.99,21.36,20.02,52.51,15.49,1.51,20.85,0.00,28.15,5023.17,655.77,2565.36,1524.44,1162.01,2.53,-1.13,1.07,0.01,4.39
Eicher Motors,505200,EICHERMOT,INE066A01021,Automobiles,2/3 Wheelers,8065.00,74.37,221222.34,22568.58,5529.09,24.50,25.03,40.96,10.02,0.99,18.85,0.02,24.10,2964.72,2182.23,411.39,2813.84,1834.71,3.14,0.02,0.03,0.06,0.67
