Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Dharni Capital,543753,,Capital Markets,55.05,112.14,6.52,2.60,39.88,39.88,29.13,5.30,,17.92,0.10,20.02,3.12,2.61,0.26,0.00,0.00,4.43,0.00,0.00,0.41,4.43
eClerx Services,532927,ECLERX,Commercial Services & Supplies,4087.30,20038.13,3518.51,862.25,24.51,24.01,35.14,8.69,3.74,17.85,0.16,23.77,1567.66,79.73,495.42,78.57,0.23,4.05,0.92,0.04,0.45,2.68
Eicher Motors,505200,EICHERMOT,Automobiles,5621.00,154157.18,19519.14,4749.38,24.33,25.03,31.86,7.24,0.77,18.85,0.02,24.10,1840.83,2151.37,549.64,2529.75,1563.75,3.98,-0.88,0.80,0.07,4.86
Foce India,,FOCE,Consumer Durables,1980.00,968.80,104.25,18.35,17.60,17.60,67.28,12.29,4.12,11.08,0.38,20.11,6.11,0.39,57.66,17.89,3.14,1.85,0.00,0.00,1.63,0.00
Fortis Health.,532843,FORTIS,Healthcare Services,861.90,65069.84,7782.75,1587.95,20.40,20.40,77.46,7.30,2.52,6.67,0.28,10.13,-135.95,-10.88,784.49,807.61,115.29,1.91,0.33,-0.22,1.94,0.63
Fredun Pharma,539730,,Pharmaceuticals & Biotechnology,1015.35,479.41,497.31,61.60,12.39,12.08,20.45,3.39,0.42,5.24,1.18,15.83,100.21,0.00,177.12,144.76,239.89,8.86,0.00,0.00,2.93,0.46
Gallantt Ispat L,532726,GALLANTT,Industrial Products,784.85,18936.93,4260.82,726.69,17.06,16.18,41.83,6.66,1.32,11.99,0.13,15.14,966.32,21.28,90.18,91.15,436.26,3.29,0.00,0.01,0.60,0.39
Ganesh Infra.,,GANESHIN,Construction,218.20,932.18,583.52,60.09,10.30,9.73,20.89,5.19,,21.63,0.21,36.18,121.61,3.81,116.92,40.82,39.93,6.46,-0.72,0.22,0.61,1.71
GE Vernova T&D,522275,GVT&D,Electrical Equipment,2777.80,71125.57,4664.09,1024.09,21.96,19.07,92.98,40.11,1.15,14.76,0.02,40.34,882.74,67.09,1468.92,1025.89,703.52,1.48,-1.43,1.45,0.03,4.71
GHV Infra,505504,,Construction,1580.15,2277.79,184.88,24.93,13.48,13.48,132.82,53.49,0.39,15.49,0.73,82.12,15.11,0.00,133.56,128.97,13.24,1.08,0.00,0.00,1.24,0.00
Global Health,543654,MEDANTA,Healthcare Services,1324.50,35584.07,3692.32,877.07,23.75,23.75,68.64,10.51,1.79,11.46,0.21,16.48,914.30,29.20,291.86,194.81,67.14,2.17,0.27,-0.22,0.94,4.93
Grand Continent,,GCHOTELS,Leisure Services,171.50,427.37,72.62,19.18,26.41,26.41,40.17,4.00,0.27,10.02,0.10,15.56,38.83,0.62,5.29,3.88,1.13,4.52,,,0.61,2.14
GSM Foils,,GSMFOILS,Industrial Products,223.50,286.34,164.81,18.87,11.45,11.36,23.68,9.17,,23.72,0.57,45.66,25.92,0.08,33.77,7.36,18.86,6.13,0.00,0.00,0.96,0.69
HDFC AMC,541729,HDFCAMC,Capital Markets,5685.00,121624.13,3690.55,2972.78,80.55,82.62,46.69,14.94,2.24,30.18,0.00,32.35,-141.31,619.81,133.18,39.56,0.00,2.90,-1.35,1.46,0.00,0.70
HDFC Bank,500180,HDFCBANK,Banks,1992.00,1528487.53,342193.10,136606.41,39.92,44.41,21.66,2.92,0.94,1.74,6.41,14.45,270754.86,144781.31,0.00,13653.91,0.00,5.93,0.09,0.54,11.89,2.50
Hind Rectifiers,504036,HIRECT,Industrial Manufacturing,1986.70,3409.71,734.60,80.27,10.93,10.83,79.00,21.31,1.17,9.78,1.03,25.72,45.18,1.20,109.55,59.92,120.73,2.02,0.05,0.27,2.27,1.23
Hitachi Energy,543187,POWERINDIA,Electrical Equipment,21200.00,94493.41,6536.59,669.52,10.24,9.48,187.06,22.42,6.50,5.77,0.02,13.79,3262.35,141.31,2109.58,2041.88,925.71,0.79,-2.07,2.23,0.12,0.87
Hyundai Motor I,544274,HYUNDAI,Automobiles,2189.20,177881.50,66704.55,8586.57,12.87,12.93,33.06,11.28,1.36,19.96,0.05,42.16,4256.14,849.54,2241.40,6972.62,3404.36,4.32,0.75,-0.09,0.12,3.36
ICICI Bank,532174,ICICIBANK,Banks,1463.20,1044485.87,190829.78,55519.60,29.09,28.78,19.75,3.34,0.74,2.18,5.97,17.97,0.00,111063.13,0.00,0.00,0.00,5.98,-0.86,0.94,11.17,2.65
Iconik Sports,511260,,Finance,62.80,212.53,12.71,1.80,14.16,27.38,196.79,3.34,1.10,9.49,0.00,15.03,6.37,0.17,11.40,4.75,0.00,0.93,-0.05,5.35,0.00,0.00
Indian Bank,532814,INDIANB,Banks,638.15,85956.51,63283.90,43060.82,68.04,68.06,7.49,1.20,0.19,1.35,10.89,17.09,36744.95,9788.23,0.00,1995.02,0.00,6.38,0.27,-0.20,14.52,3.11
Indo Borax & Ch.,524342,INDOBORAX,Chemicals & Petrochemicals,293.15,940.72,175.26,45.89,26.18,26.18,22.13,2.80,4.00,12.73,0.00,13.52,138.00,15.59,15.79,5.43,47.07,6.53,0.01,0.00,0.00,2.93
Indosolar,533257,WAAREEINDO,Electrical Equipment,311.20,1294.71,518.03,159.03,30.70,29.34,7.33,32.04,0.09,28.03,1.24,420.74,-27.02,2.60,4.66,82.93,74.43,9.49,0.05,0.01,0.40,0.00
Insecticid.India,532851,INSECTICID,Fertilizers & Agrochemicals,1044.40,3091.20,1999.95,221.21,11.06,11.06,21.79,2.85,2.32,7.84,0.10,13.53,638.00,7.57,385.32,507.75,886.25,6.35,0.13,0.15,0.52,4.88
Interglobe Aviat,539448,INDIGO,Transport Services,5780.50,223428.97,81728.60,18064.70,22.10,22.34,33.41,24.00,0.78,5.89,7.21,103.80,-8296.30,3673.60,739.80,4190.90,820.30,4.57,3.36,2.19,5.40,3.97
Iware Supplych.,,IWARE,Transport Services,94.15,100.89,85.79,17.04,19.86,19.86,12.58,,0.12,15.46,1.84,65.85,6.16,0.29,14.06,2.90,0.00,10.91,,,2.16,2.94
J K Cements,532644,JKCEMENT,Cement & Cement Products,6784.00,52418.78,12424.11,2228.54,17.94,17.12,57.16,8.61,13.14,5.11,0.99,13.87,627.95,287.66,786.55,1098.07,1175.13,3.18,-1.45,1.42,3.32,0.45
Karnika Industri,,KARNIKA,Textiles & Apparels,709.35,879.56,172.55,26.03,15.09,15.09,48.78,12.39,0.84,13.14,0.85,29.05,55.93,3.73,74.57,20.96,50.01,3.05,0.00,0.01,2.10,4.01
Kilburn Engg.,522101,,Industrial Manufacturing,540.45,2650.25,424.46,101.00,23.79,23.79,42.48,5.43,,10.26,0.19,17.17,223.42,3.16,105.48,63.50,47.98,3.57,1.69,0.06,0.91,1.11
M & M,500520,M&M,Automobiles,3200.20,397954.10,167522.29,31502.87,18.81,19.17,28.98,5.17,1.07,5.51,1.67,18.05,14303.79,4380.32,8279.70,30855.30,20330.93,5.83,-0.20,0.23,4.37,3.11
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,252.45,391.05,149.73,18.00,12.02,12.02,41.91,4.35,,3.37,1.18,10.95,66.04,6.07,1.90,29.24,74.90,4.68,0.00,0.19,5.07,0.00
Marico,531642,MARICO,Agricultural Food & other Products,723.30,93871.71,11447.00,2168.00,18.94,19.75,56.24,23.57,5.85,21.01,0.14,41.34,1247.00,227.00,1271.00,1363.00,1235.00,2.36,-1.51,1.53,0.25,2.91
Mason Infratech,,MASON,Realty,207.85,365.24,112.10,27.80,24.80,24.80,21.37,5.49,,14.49,0.68,38.47,15.33,0.17,56.84,28.60,30.72,6.20,0.00,-0.04,1.79,4.98
Max Healthcare,543220,MAXHEALTH,Healthcare Services,1250.40,121557.24,7028.46,1848.80,26.30,26.30,107.42,12.96,4.77,8.32,0.32,12.72,-221.20,82.01,687.31,807.92,106.21,1.33,-0.18,0.02,1.83,4.86
Meghna Infracon,538668,,Realty,591.85,1285.72,39.88,11.34,28.44,28.44,139.15,58.48,,34.74,0.15,52.56,11.36,0.35,7.12,7.17,21.91,0.89,0.00,5.33,0.29,1.69
Muthoot Finance,533398,MUTHOOTFIN,Finance,2665.80,107023.47,20214.17,14683.97,72.64,72.64,20.07,3.64,2.03,4.67,3.38,19.58,5542.14,110.32,11.86,137.13,0.00,7.41,0.46,-0.18,6.77,1.92
OBSC Perfection,,OBSCP,Auto Components,301.85,738.10,142.79,25.39,17.78,17.78,44.04,7.10,0.66,13.68,0.26,25.00,51.18,2.41,34.93,25.31,26.69,3.17,-0.49,-1.45,1.14,2.66
Oswal Pumps,544418,OSWALPUMPS,Industrial Products,748.80,8534.63,1430.31,419.85,29.35,29.35,30.41,,0.20,35.48,0.72,87.47,347.29,2.62,627.11,79.31,212.26,4.63,,,0.81,4.18
P & G Health Ltd,500126,PGHL,Pharmaceuticals & Biotechnology,6284.50,10431.88,1272.91,408.73,32.11,26.62,34.70,19.43,5.11,22.76,0.01,33.46,311.08,14.38,145.40,171.60,109.37,3.91,-0.06,0.13,0.02,3.32
Paradeep Phosph.,543530,PARADEEP,Fertilizers & Agrochemicals,228.63,18641.48,15196.84,1574.13,10.36,9.08,23.24,4.57,2.11,5.30,1.07,14.44,897.68,119.75,2534.69,2028.29,2286.99,6.51,-6.26,6.80,3.03,2.46
Parin Enterpris.,,PARIN,,398.10,442.61,167.66,19.20,11.45,11.45,64.05,6.93,3.41,4.85,1.48,11.36,57.76,-0.62,45.39,18.80,87.82,2.90,0.00,0.00,6.18,3.13
Powergrid Infra.,543290,PGINVIT,Power,93.19,8480.28,1266.49,1685.91,133.12,133.12,7.24,1.10,0.20,11.62,0.14,15.36,882.51,38.56,222.83,1.89,30.73,15.78,,,0.76,1.44
Pramara Promotio,,PRAMARA,Media,221.80,200.40,86.42,12.49,14.45,14.45,33.97,3.22,0.53,6.65,0.55,12.39,70.10,1.17,32.09,7.14,39.46,5.52,-0.03,-0.01,2.71,2.51
Prizor Viztech,,PRIZOR,Industrial Manufacturing,256.70,274.44,70.98,15.21,21.43,21.43,27.04,6.41,0.05,24.93,0.18,41.01,37.36,0.05,15.74,2.64,28.50,5.35,0.00,-0.01,0.50,1.44
R M Drip & Sprin,544456,RMDRIP,Industrial Products,689.05,1721.25,130.34,35.71,27.40,27.40,71.93,21.53,0.36,21.79,0.32,39.70,75.78,0.66,107.21,12.84,17.54,1.94,0.35,0.85,0.75,1.42
Radico Khaitan,532497,RADICO,Beverages,2798.30,37460.15,5220.66,756.87,14.50,13.92,91.93,13.91,8.33,7.98,0.28,13.62,1008.08,1.24,1182.18,664.66,1105.46,1.63,-0.81,0.82,1.21,4.87
Rainbow Foundat.,531694,,Realty,136.45,677.04,156.13,39.51,25.31,25.31,84.52,8.44,0.45,1.18,3.31,10.51,74.82,0.95,60.11,62.73,654.75,4.26,0.00,0.00,6.63,0.00
RRPSemiconductor,504346,,Finance,3319.05,4521.87,31.59,11.33,35.87,35.87,534.50,267.57,1.35,43.08,0.71,196.29,28.94,0.36,24.15,6.35,0.00,0.26,0.00,0.00,1.03,0.00
Savy Infra,,SAVY,,145.80,303.39,283.39,35.54,12.54,12.54,12.70,,0.02,20.99,0.86,76.10,49.00,0.38,96.93,54.47,48.09,10.32,,,1.25,4.08
Schneider Elect.,534139,SCHNEIDER,Electrical Equipment,1032.00,24675.12,2636.71,382.77,14.52,14.52,96.95,43.92,0.94,14.48,0.93,65.80,564.50,42.22,667.05,500.26,338.90,1.53,-0.25,0.10,1.37,1.71
Sellowrap Indus.,,SELLOWRAP,,94.85,130.36,161.27,21.05,13.05,13.05,13.00,,0.06,8.26,0.71,21.55,-5.23,2.14,30.06,17.25,22.73,10.08,,,2.24,4.39
Senores Pharma.,544319,SENORES,Pharmaceuticals & Biotechnology,696.50,3207.63,398.25,89.70,22.52,22.52,54.98,4.08,0.19,6.31,0.40,11.78,481.73,19.26,123.88,67.22,56.63,2.94,-0.15,-0.51,3.42,3.13
Sh.Pushkar Chem.,539334,SHREEPUSHK,Chemicals & Petrochemicals,403.05,1303.37,806.28,83.90,10.41,10.41,22.23,2.42,9.71,7.44,0.19,11.58,189.76,10.77,174.27,157.21,160.27,5.22,0.00,-0.44,1.40,1.77
Sirca Paints,543686,SIRCA,Consumer Durables,441.20,2418.16,409.37,75.95,18.55,18.05,45.53,6.92,2.22,12.25,0.00,14.92,220.26,3.95,93.30,38.74,108.02,3.05,0.00,0.90,0.00,3.02
SKM Egg Prod.,532143,SKMEGGPROD,Food Products,309.70,815.44,555.69,65.10,11.72,11.54,21.03,2.69,0.29,7.19,0.49,11.93,180.63,15.33,28.70,24.61,104.44,8.06,0.00,0.22,2.27,3.32
Sobhagya Mercant,512014,,Commercial Services & Supplies,612.00,514.08,160.40,25.53,15.92,15.92,33.10,6.43,2.69,11.97,0.08,24.43,75.32,0.00,107.24,70.15,1.95,4.79,0.00,0.00,0.27,0.00
Sumitomo Chemi.,542920,SUMICHEM,Fertilizers & Agrochemicals,637.80,31835.52,3306.65,680.27,20.57,20.17,57.53,10.99,11.48,13.91,0.02,18.81,1582.87,132.29,763.16,487.68,698.28,2.35,0.02,0.02,0.06,4.09
Thyrocare Tech.,539871,THYROCARE,Healthcare Services,1352.90,7169.62,723.47,204.41,28.25,27.59,68.13,13.11,-3.72,12.86,0.05,16.01,78.52,16.11,73.00,76.21,46.54,2.31,-0.43,0.82,0.15,1.71
Tilaknagar Inds.,507205,TI,Beverages,513.45,9951.37,1434.15,254.88,17.77,17.77,43.34,11.27,0.46,20.44,0.05,29.89,479.98,17.57,410.51,147.83,165.24,2.45,0.12,-0.03,0.18,2.01
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,3612.80,122268.08,11835.00,3849.00,32.52,32.31,60.55,16.11,2.86,13.26,0.42,26.52,793.17,-62.00,1866.45,1820.02,2541.25,2.41,0.29,-0.22,1.06,4.68
TVS Motor Co.,532343,TVSMOTOR,Automobiles,2942.50,139794.38,46088.61,6963.07,15.11,14.91,58.97,16.44,1.40,5.15,3.36,28.39,2295.40,84.23,1716.75,7561.26,2416.58,3.60,-0.93,0.94,4.84,0.86
V-Marc India,,VMARCIND,Industrial Products,479.85,1171.83,904.87,97.13,10.73,10.73,32.47,6.19,0.35,6.56,0.92,24.39,88.43,1.37,284.43,196.90,139.33,5.97,0.00,-0.03,2.18,2.89
Vaidya Sane,,MADHAVBAUG,Healthcare Equipment & Supplies,257.05,270.25,89.85,13.49,15.01,15.01,33.74,4.32,,10.85,0.02,13.56,19.06,0.66,7.54,6.86,3.76,4.15,0.00,0.00,0.13,0.00
Valiant Commun.,526775,,Telecom -  Equipment & Accessories,906.50,691.48,50.85,13.78,27.10,27.10,71.95,11.23,1.09,14.75,0.03,16.95,51.38,1.81,19.72,4.24,18.11,1.92,0.60,0.00,0.16,2.53
Vintage Coffee,538920,VINCOFE,Commercial Services & Supplies,150.84,1919.94,366.46,63.32,17.28,17.17,38.52,6.26,0.53,11.52,0.27,17.11,164.74,4.62,79.02,7.59,75.80,3.05,0.69,0.52,1.35,3.86
Vishal Mega Mart,544307,VMM,Retailing,141.68,66042.30,10716.35,1530.18,14.28,14.28,104.50,10.18,2.22,6.83,0.27,10.51,768.78,58.56,66.44,1478.57,1850.31,1.48,15.09,5.82,1.73,1.21
