Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Bank of Baroda,532134,BANKBARODA,Banks,Public Sector Bank,292.05,151029.63,131574.32,83732.48,63.64,64.41,7.85,0.95,0.21,1.18,10.53,15.53,100587.07,22892.16,0.00,0.00,0.00,6.02,0.14,0.63,15.69,3.92
Bharat Forge,500493,BHARATFORG,Auto Components,Auto Components & Equipments,1439.90,68839.98,15268.83,2695.80,17.66,17.80,63.69,7.35,80.62,4.72,0.71,11.58,938.31,198.40,3092.39,2763.49,4010.72,2.67,0.85,-0.75,3.35,1.42
Bharti Airtel,532454,BHARTIARTL,Telecom - Services,Telecom - Cellular & Fixed line services,2097.70,1261811.35,194613.50,109005.50,56.01,49.17,39.19,10.15,0.47,5.35,1.77,23.18,-104864.50,11478.70,8908.90,45232.60,429.60,4.37,0.31,0.70,3.28,3.54
Brahmaputra Inf.,535693,,Construction,Civil Construction,120.70,350.25,318.45,80.78,25.37,19.94,6.71,1.11,0.10,4.19,0.53,10.95,52.11,0.00,20.29,51.32,94.51,16.00,0.00,0.00,2.09,4.45
Britannia Inds.,500825,BRITANNIA,Food Products,Packaged Foods,6103.00,147001.92,18487.65,3346.82,18.10,17.70,63.45,39.37,4.91,24.52,0.59,52.94,-293.48,234.60,497.27,1882.31,2199.63,2.18,0.74,-0.56,0.68,3.69
Can Fin Homes,511196,CANFINHOME,Finance,Housing Finance Company,936.60,12471.22,4054.47,3728.00,91.95,92.25,13.54,2.28,0.61,2.20,6.61,18.22,213.97,1.18,0.75,3.26,0.00,7.69,-0.65,0.42,9.72,0.26
Canara Bank,532483,CANBK,Banks,Public Sector Bank,148.58,134771.74,125841.25,76573.02,60.85,62.10,7.04,1.17,0.17,1.08,14.05,17.75,149779.90,33467.06,0.00,0.00,0.00,6.64,0.82,0.51,14.47,3.65
City Union Bank,532210,CUB,Banks,Private Sector Bank,278.85,20693.41,6269.92,4325.87,68.99,70.59,17.12,2.08,1.23,1.51,7.22,12.58,7007.20,982.62,0.00,0.00,0.00,6.07,1.52,-1.42,13.50,1.87
Cummins India,500480,CUMMINSIND,Industrial Products,"Compressors, Pumps & Diesel Engines",4410.40,122256.29,11643.62,2441.09,20.97,20.02,53.05,15.49,1.52,20.85,0.00,28.15,5023.17,777.90,2565.36,1524.44,1162.01,2.50,-0.80,0.85,0.01,4.43
Cupid,530843,CUPID,Personal Products,Personal Care,447.70,12019.27,266.82,89.44,33.52,23.22,194.71,31.53,5.41,11.99,0.07,12.89,301.97,0.00,89.65,15.97,42.64,0.71,0.24,1.63,0.32,0.29
Eicher Motors,505200,EICHERMOT,Automobiles,2/3 Wheelers,7217.00,197961.76,21427.66,5173.56,24.14,25.03,38.76,8.96,0.94,18.85,0.02,24.10,2964.72,2169.67,411.39,2813.84,1834.71,3.31,-1.05,1.16,0.07,1.52
Encompass Design,,ENCOMPAS,,,202.30,286.93,54.65,16.87,30.87,30.87,26.59,,,28.15,0.42,50.24,19.73,0.36,9.89,3.34,15.93,5.11,,,1.06,0.49
Esab India,500133,ESABINDIA,Industrial Products,Other Industrial Products,6156.00,9475.94,1438.78,252.37,17.54,17.83,51.58,22.74,1.86,29.15,0.01,52.34,268.01,39.44,259.44,169.09,126.29,2.60,-0.05,-0.03,0.01,4.19
Federal Bank,500469,FEDERALBNK,Banks,Private Sector Bank,267.85,65940.86,28739.84,19099.94,66.46,69.68,16.71,1.82,0.59,1.25,8.71,12.86,26370.05,4248.26,0.00,0.00,0.00,6.37,1.54,-1.32,13.53,0.15
Fiem Industries,532768,FIEMIND,Auto Components,Auto Components & Equipments,2408.60,6339.35,2606.80,351.42,13.48,13.30,28.28,5.87,0.98,15.29,0.06,20.99,546.09,24.32,330.82,284.54,248.38,4.93,1.54,2.51,0.20,0.76
Flywings Simula.,,FWSTC,,,236.35,240.54,20.21,14.30,70.76,70.76,21.87,,0.28,19.90,0.47,33.11,7.58,3.13,8.39,0.21,0.00,6.72,,,1.06,4.70
Game Changers,544594,,Textiles & Apparels,Other Textile Products,155.70,278.59,117.69,23.40,19.88,16.18,18.33,,0.06,26.05,0.47,80.63,25.95,0.09,34.32,7.91,14.80,7.57,,,0.62,2.32
Guj Pipavav Port,533248,GPPL,Transport Infrastructure,Port & Port services,193.61,9359.88,1064.46,621.46,58.38,58.50,21.77,4.31,0.82,14.85,0.02,18.96,811.43,125.38,79.87,63.56,9.46,6.91,-0.52,0.34,0.09,3.07
Happy Forgings,544057,HAPPYFORGE,Industrial Products,Castings & Forgings,1074.80,10138.36,1437.48,420.69,29.27,28.88,37.35,5.17,1.59,13.05,0.10,15.46,647.93,33.36,379.72,42.32,225.08,3.64,0.04,-0.14,0.52,1.84
HDFC Bank,500180,HDFCBANK,Banks,Private Sector Bank,985.50,1516150.09,346185.22,147511.76,42.61,44.41,20.95,2.81,0.91,1.74,6.30,14.45,185784.94,137893.08,0.00,0.00,0.00,5.97,0.30,-0.46,11.90,3.43
Hindalco Inds.,500440,HINDALCO,Non - Ferrous Metals,Aluminium,852.00,191463.70,253570.00,33291.00,13.13,13.34,10.69,1.42,1.67,6.51,0.56,14.02,37401.00,2311.00,20649.00,46404.00,60379.00,10.83,-0.82,0.53,2.72,1.45
Hindustan Copper,513599,HINDCOPPER,Non - Ferrous Metals,Copper,387.55,37477.02,2293.58,868.42,37.86,35.66,65.32,12.54,8.71,12.88,0.05,18.72,260.04,83.93,166.67,242.53,369.35,2.08,-2.24,1.34,0.18,0.93
Hindustan Zinc,500188,HINDZINC,Non - Ferrous Metals,Zinc,588.75,248765.66,33845.00,17483.00,51.66,51.04,23.78,18.27,9.29,30.23,0.82,72.42,-1822.00,970.00,188.00,2244.00,2242.00,5.68,0.11,-0.04,0.76,0.97
HRS Aluglaze,544656,,,,138.91,267.85,42.11,10.70,25.41,25.41,52.01,,,8.37,1.92,34.25,-2.87,0.04,13.19,11.82,15.54,3.06,,,4.12,0.00
ICICI AMC,544658,ICICIAMC,,,2585.90,127810.31,4977.33,3634.65,73.02,73.02,43.66,,1.97,67.62,0.00,82.84,3406.43,2.34,172.08,200.21,0.00,2.78,,,0.00,2.91
Indian Metals,533047,IMFA,Ferrous Metals,Ferro & Silica Manganese,1414.90,7633.97,2570.56,462.50,17.99,20.69,23.10,3.04,-2.60,12.46,0.17,17.01,1162.71,72.04,130.43,220.00,636.58,5.93,0.02,0.29,0.91,4.40
Indus Towers,534816,INDUSTOWER,Telecom - Services,Telecom - Infrastructure,414.05,109233.13,31520.30,20315.50,64.45,68.55,11.67,3.03,0.72,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,10.80,0.08,-1.30,1.51,3.71
InfoBeans Tech.,543644,INFOBEAN,IT - Software,Computers - Software & Consulting,766.85,1858.83,436.84,88.22,20.20,17.32,28.89,5.05,-2.68,9.84,0.04,12.37,272.29,22.65,92.39,7.19,0.00,4.73,0.36,0.10,0.18,4.13
Jamna Auto Inds.,520051,JAMNAAUTO,Auto Components,Auto Components & Equipments,125.90,5023.16,2304.40,305.83,13.27,13.45,27.96,4.85,3.08,12.70,0.01,19.25,135.32,7.72,29.96,8.22,316.00,5.31,0.76,0.33,0.05,3.15
Jindal Stain.,532508,JSL,Ferrous Metals,Iron & Steel,802.20,66134.94,41205.54,4896.13,11.88,11.37,23.97,3.66,-3.62,7.50,0.38,16.15,2319.01,361.96,3050.61,10354.59,10079.32,6.03,-0.01,0.16,1.61,2.88
JK Tyre & Indust,530007,JKTYRE,Auto Components,Tyres & Rubber Products,485.75,13310.52,15312.53,1600.82,10.45,10.88,24.39,2.54,0.69,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,6.91,0.79,-0.02,3.96,1.25
Karur Vysya Bank,590003,KARURVYSYA,Banks,Private Sector Bank,252.39,24393.09,10381.07,6707.93,64.62,65.02,11.59,1.91,0.27,1.73,8.83,17.65,5284.51,1933.72,0.00,0.00,0.00,6.57,0.50,0.40,13.08,2.36
Kesar India,543542,,Realty,"Residential, Commercial Projects",1063.00,2636.20,59.98,7.74,12.90,30.40,682.95,21.99,9.77,18.33,0.24,46.19,120.84,0.96,0.81,40.39,98.03,0.28,0.00,-1.53,4.03,0.00
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,"Compressors, Pumps & Diesel Engines",1244.80,18090.85,6915.20,1275.61,18.45,18.66,37.17,5.36,0.96,4.59,1.64,15.40,859.10,99.04,815.74,1002.69,849.68,5.27,0.79,-0.13,4.64,4.49
L&T Finance Ltd,533519,LTF,Finance,Non Banking Financial Company (NBFC),300.30,75153.91,16715.82,10157.49,60.77,60.41,27.85,2.85,0.62,2.37,3.72,10.79,6108.65,11.92,67.74,1502.78,0.00,6.06,0.23,0.21,9.80,4.77
Larsen & Toubro,500510,LT,Construction,Civil Construction,4073.50,560342.87,270722.51,34311.35,12.67,13.43,34.86,5.53,1.52,4.98,1.32,16.55,50175.32,5318.76,53654.94,52869.21,8313.65,5.17,-0.14,0.15,3.84,1.61
LTIMindtree,540005,LTIM,IT - Software,Computers - Software & Consulting,6197.50,183749.21,39667.50,6769.00,17.06,17.09,37.74,7.85,7.24,15.83,0.10,21.53,16335.80,1156.20,6510.00,1433.00,3.10,3.76,0.47,-0.22,0.35,2.86
Lumax Auto Tech.,532796,LUMAXTECH,Auto Components,Auto Components & Equipments,1542.00,10509.92,4221.21,553.93,13.12,12.80,49.70,9.96,1.39,7.73,1.05,20.25,16.02,44.69,808.00,759.83,400.15,3.90,0.28,0.29,2.47,3.46
M & M Fin. Serv.,532720,M&MFIN,Finance,Non Banking Financial Company (NBFC),376.60,52346.31,19699.23,12394.35,62.92,63.11,21.22,2.11,0.81,1.69,4.90,10.90,4769.58,127.30,235.40,1000.26,0.00,7.27,-0.04,0.26,9.97,2.69
Manappuram Fin.,531213,MANAPPURAM,Finance,Non Banking Financial Company (NBFC),292.65,24770.91,9432.22,4342.27,46.04,54.36,55.15,1.95,-19.02,2.51,3.02,10.14,2814.48,9.89,0.00,121.22,0.00,6.70,0.56,0.45,9.45,1.80
Marico,531642,MARICO,Agricultural Food & other Products,Edible Oil,741.20,96214.26,12265.00,2206.00,17.99,19.75,57.75,23.74,6.00,21.01,0.14,41.34,2556.00,194.00,1666.00,1892.00,1598.00,2.30,-0.73,0.59,0.26,3.17
Maruti Suzuki,532500,MARUTI,Automobiles,Passenger Cars & Utility Vehicles,16414.00,516060.38,160633.80,19629.10,12.22,13.23,34.92,5.17,0.48,11.69,0.00,15.89,-2819.00,5645.10,7330.50,22281.70,10850.10,3.71,-0.70,0.58,0.01,1.56
Maxvolt Energy,,MAXVOLT,Auto Components,Auto Components & Equipments,470.55,513.08,197.23,26.98,13.68,13.03,28.10,6.29,0.03,15.93,0.50,25.25,74.62,1.78,17.05,9.01,36.58,5.23,-1.81,-0.01,1.46,2.63
Methodhub Software,544637,,IT - Software,Computers - Software & Consulting,164.95,310.99,134.86,17.15,12.72,12.72,27.04,,,16.28,0.68,42.72,51.92,1.16,61.32,12.17,0.00,5.41,,,2.17,2.97
Midwest,544587,MIDWESTLTD,Consumer Durables,Granites & Marbles,1503.00,5434.97,626.18,174.80,27.92,27.92,46.46,,2.68,12.50,0.35,18.69,156.08,40.23,190.96,44.25,26.50,2.89,,,1.44,4.86
Multi Comm. Exc.,534091,MCX,Capital Markets,Exchange and Data Platform,10307.00,52564.02,1340.15,836.59,62.43,59.79,75.51,25.18,1.46,14.48,0.00,34.33,468.75,112.62,36.71,136.49,0.00,1.72,1.41,-2.69,0.00,1.99
Muthoot Finance,533398,MUTHOOTFIN,Finance,Non Banking Financial Company (NBFC),3781.20,151803.26,24544.40,18643.48,75.96,72.88,20.78,4.63,2.10,4.67,3.76,19.58,5131.04,147.83,9.71,159.62,0.00,6.99,-0.84,0.74,6.61,2.28
Natl. Aluminium,532234,NATIONALUM,Non - Ferrous Metals,Aluminium,278.50,51150.20,18029.33,8454.10,46.89,44.72,8.37,2.58,0.39,25.01,0.00,32.72,7167.52,499.68,27.54,782.74,2021.79,18.86,-0.31,1.16,0.01,1.49
Nikita Greentech Recycling,,NIKITA,"Paper, Forest & Jute Products",Paper & Paper Products,149.85,369.65,376.82,40.47,10.74,12.34,19.24,2.13,0.39,6.70,1.38,24.86,121.19,15.46,132.25,40.77,52.86,8.24,-1.50,-5.60,5.17,3.94
NMDC,526371,NMDC,Minerals & Mining,Industrial Minerals,76.30,67081.57,26689.39,8894.94,33.33,34.09,9.55,2.07,-0.83,17.01,0.11,23.60,15590.67,1550.24,7800.24,394.60,2649.56,16.59,-0.10,0.83,0.36,3.71
Pajson Agro,544657,,,,136.70,325.48,187.27,30.26,16.16,16.16,15.93,,,33.74,0.69,60.09,19.35,0.00,18.80,48.23,69.59,7.90,,,1.39,0.00
Pramara Promotio,,PRAMARA,Media,Advertising & Media Agencies,347.35,484.35,108.84,15.78,14.50,14.45,49.32,4.12,0.78,6.65,0.25,12.10,118.84,2.06,33.72,4.36,31.88,3.31,-0.11,-0.07,1.77,4.30
Pricol Ltd,540293,PRICOLLTD,Auto Components,Auto Components & Equipments,659.80,8041.74,3305.36,372.11,11.26,11.62,42.26,7.10,0.91,9.68,0.15,17.60,251.89,13.96,589.56,660.86,472.25,3.44,-0.95,0.47,0.61,4.83
Prodocs Solution,544643,,,,183.65,129.47,41.79,7.19,17.21,17.21,25.34,,0.12,21.23,0.42,40.78,18.64,0.99,9.38,3.17,0.00,5.37,,,1.08,0.00
PropshareTitania,544462,,Realty,Real Estate Investment Trusts (REITs),1051000.00,468.96,39.51,32.87,83.19,83.19,52.28,10.36,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,6.06,,,0.00,1.78
RDB Rasayans,533608,,Industrial Products,Packaging,171.90,304.52,118.66,22.04,18.57,10.24,9.29,1.31,1.49,12.65,0.00,13.08,219.15,23.35,17.91,2.64,4.29,15.01,0.00,0.00,0.00,4.50
Sai Life,544306,SAILIFE,Pharmaceuticals & Biotechnology,Pharmaceuticals,917.60,19300.99,2053.18,544.08,26.50,24.17,67.39,8.48,0.29,6.34,0.18,11.05,713.99,43.95,491.99,244.90,122.23,2.26,8.31,7.92,0.95,2.69
Sansera Enginee.,543358,SANSERA,Auto Components,Auto Components & Equipments,1724.20,10728.71,3100.96,527.28,17.00,17.13,43.10,3.72,2.37,6.65,0.15,10.50,792.16,40.51,465.98,416.12,614.01,3.50,0.11,0.05,1.16,2.59
Sawaliya Food,,SAWALIYA,Agricultural Food & other Products,Other Agricultural Products,306.45,303.94,34.18,12.24,35.81,35.81,43.67,6.72,,19.43,0.38,75.86,42.04,0.13,14.82,1.50,16.33,3.77,,,1.46,0.18
SBI,500112,SBIN,Banks,Public Sector Bank,980.30,904877.44,505419.84,234329.37,46.36,48.66,11.51,1.59,0.38,1.15,11.08,17.20,106052.01,187912.23,0.00,0.00,0.00,6.04,2.11,0.24,15.04,1.88
Senores Pharma.,544319,SENORES,Pharmaceuticals & Biotechnology,Pharmaceuticals,806.65,3714.91,516.98,128.80,24.91,22.52,42.64,4.56,0.15,6.31,0.30,11.82,386.07,25.70,199.52,123.80,62.61,3.49,-0.89,0.62,1.84,4.93
Shriram Finance,511218,SHRIRAMFIN,Finance,Non Banking Financial Company (NBFC),901.70,169642.42,45601.30,33103.56,72.59,72.05,19.37,2.80,0.44,3.04,3.87,15.57,12046.73,1594.94,26.68,333.98,0.00,8.24,2.33,-3.00,7.22,1.36
Silver Touch,543525,SILVERTUC,IT - Software,Computers - Software & Consulting,849.60,1077.38,308.77,47.96,15.53,13.01,41.49,7.43,0.83,10.44,0.33,17.60,84.50,0.00,112.31,28.81,0.59,3.61,0.00,0.05,1.20,4.11
Sobhagya Mercant,512014,,Commercial Services & Supplies,Diversified Commercial Services,888.65,746.47,208.45,32.36,15.52,14.25,34.64,8.26,2.81,11.97,0.07,24.43,85.68,0.00,131.84,89.82,2.60,4.25,0.00,0.00,0.21,3.47
South Ind.Bank,532218,SOUTHBANK,Banks,Private Sector Bank,40.02,10473.43,9513.67,5842.67,61.41,63.45,7.72,0.98,0.04,1.08,11.50,13.78,11002.83,2119.21,0.00,0.00,0.00,6.23,0.82,0.33,15.36,3.91
Stellant Secu.,526071,,Finance,Other Financial Services,368.20,136.32,43.85,41.64,94.96,89.36,4.37,4.11,0.02,79.38,0.00,81.90,39.88,0.11,1.49,0.00,9.07,40.95,-0.19,0.00,0.00,0.00
Tata Capital,544574,TATACAP,Finance,Non Banking Financial Company (NBFC),324.00,137533.76,28323.85,20292.20,71.64,71.64,37.37,,1.22,1.72,5.88,12.92,1922.56,46.02,130.76,1624.34,0.00,5.74,,,10.70,3.76
Titan Company,500114,TITAN,Consumer Durables,"Gems, Jewellery And Watches",3930.10,348908.84,67904.00,6916.00,10.18,9.42,84.50,27.25,5.77,9.24,0.97,31.75,9184.00,462.00,1437.00,2544.00,37657.00,1.84,1.40,-1.43,1.88,0.81
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,3800.30,128613.64,12248.00,3993.00,32.60,32.31,59.36,15.22,2.80,13.26,0.33,26.52,1757.00,-86.00,2185.00,1675.00,2467.00,2.40,0.63,-0.17,0.90,2.11
TVS Motor Co.,532343,TVSMOTOR,Automobiles,2/3 Wheelers,3666.00,174166.94,48838.15,7449.63,15.25,14.91,66.85,21.46,1.65,5.15,2.08,28.39,2152.36,37.92,2176.76,9122.71,2544.80,3.37,-0.46,0.48,2.68,1.45
Ujjivan Small,542904,UJJIVANSFB,Banks,Other Bank,54.06,10479.33,6465.58,2517.15,38.93,46.40,25.13,1.68,0.45,1.65,6.77,12.42,2594.80,947.20,0.00,0.00,0.00,6.89,3.31,-2.50,12.17,3.98
Union Bank (I),532477,UNIONBANK,Banks,Public Sector Bank,154.03,117580.43,109143.51,73474.88,67.32,67.96,6.36,0.93,0.13,1.24,10.38,17.05,112599.00,21257.19,0.00,0.00,0.00,6.95,-0.23,0.16,13.79,3.82
Valiant Commun.,526775,,Telecom -  Equipment & Accessories,Telecom -  Equipment & Accessories,838.70,959.65,62.97,18.93,30.06,27.20,70.15,13.32,1.09,14.04,0.03,16.14,60.58,2.14,25.15,1.86,16.87,1.96,0.98,0.69,0.11,4.68
Vedanta,500295,VEDL,Diversified Metals,Diversified Metals,581.60,227428.17,157262.00,43884.00,27.91,27.68,17.82,5.67,-1.73,9.77,2.12,38.48,-21699.00,956.00,3714.00,11857.00,17237.00,11.80,-0.22,0.48,2.39,0.31
Viceroy Hotels,523796,VHLTD,Leisure Services,Hotels & Resorts,132.96,898.53,129.25,32.44,25.10,25.68,54.82,3.66,0.48,27.49,0.20,41.68,42.23,3.81,4.24,6.36,0.45,2.47,-0.53,0.00,2.14,4.24
ZF Commercial,533023,ZFCVINDIA,Auto Components,Auto Components & Equipments,15567.00,29515.03,3824.11,607.85,15.90,16.46,61.91,8.67,1.20,12.69,0.02,15.09,2582.66,156.16,885.74,354.23,257.25,2.27,-0.11,0.06,0.10,1.77
