Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,165.0,60.39,183.42,89.63,14.95,16.68,16.68,18.97,3.35,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,7.14,2.76,0.0,0.88,0.0,3.96
ACE Alpha Tech,544431.0,,INE0S9X01011,IT - Software,Computers - Software & Consulting,135.05,70.26,237.12,24.23,19.03,78.54,78.54,15.63,3.44,0.24,28.52,0.0,29.75,43.05,2.57,23.69,0.0,5.53,8.77,-3.3,-0.55,0.0,0.0,4.25
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,398.0,49.38,108897.06,45513.0,16698.16,36.69,36.69,27.9,3.09,-4.21,1.27,5.22,12.04,-106247.85,501.9,843.34,1842.17,0.0,6.01,-0.35,0.93,10.59,0.0,3.26
Admach Systems,544669.0,,INE0XLO01010,Industrial Manufacturing,Industrial Products,409.0,72.56,277.01,68.91,12.77,18.53,18.53,27.67,3.94,0.08,13.61,0.0,21.65,48.15,0.93,31.32,7.75,28.24,4.85,-6.95,-1.77,0.0,0.0,1.2
Akiko,,AKIKO,INE0PMR01017,Finance,Other Financial Services,352.0,64.82,379.09,211.32,31.05,14.69,14.51,19.6,6.33,,20.25,0.25,29.43,55.96,0.64,63.24,13.92,0.0,7.84,1.18,0.04,0.5,0.0,4.35
Alkem Lab,539523.0,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5690.0,56.14,68020.38,14712.27,3005.21,20.43,20.43,27.9,4.93,0.89,12.9,0.15,18.88,7427.82,408.52,2979.11,2244.18,3333.22,4.72,1.25,0.27,0.64,0.8,4.1
Apcotex Industri,523694.0,APCOTEXIND,INE116A01032,Industrial Products,Rubber,681.75,71.22,3527.89,1441.5,177.41,12.31,12.31,35.17,5.68,-14.84,10.11,0.16,17.09,174.84,18.21,244.49,184.46,128.18,4.65,-0.32,0.05,0.67,1.17,3.79
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,8931.65,60.36,128430.69,25228.5,3769.3,14.94,14.94,65.71,13.64,1.93,9.42,0.9,22.11,418.5,217.3,3484.9,2251.8,542.4,2.31,0.96,-1.13,2.71,0.22,0.86
Apollo Ingredie.,503639.0,,INE314N01028,Commercial Services & Supplies,Diversified Commercial Services,132.34,99.65,137.63,4.9,0.92,18.78,18.78,193.85,19.69,1.49,15.97,0.0,17.17,4.09,0.13,0.57,0.18,0.0,0.72,0.0,0.0,0.03,0.0,0.0
Apsis Aerocom,,APSISAERO,INE1OOJ01011,Aerospace & Defense,Aerospace & Defense,434.25,85.48,523.35,30.65,11.46,37.39,37.39,69.69,10.7,0.74,18.37,0.09,25.26,34.63,0.11,4.03,4.75,4.14,2.11,,,0.4,0.0,2.0
Aptus Pharma,544529.0,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,260.05,65.92,446.0,46.57,7.45,16.0,16.0,96.53,19.14,0.51,14.12,0.31,30.47,15.93,0.13,18.76,8.15,13.57,1.61,0.0,0.0,1.0,0.0,1.5
Arham Tech,,ARHAM,INE0L2Y01011,Consumer Durables,Consumer Electronics,172.1,77.82,375.4,118.57,19.03,16.05,16.05,30.77,3.8,,10.46,0.26,18.8,61.8,0.03,57.59,34.59,36.0,4.57,0.0,0.2,1.42,0.0,3.29
Artemis Medicare,542919.0,ARTEMISMED,INE025R01021,Healthcare Services,Hospital,299.1,56.18,4735.8,1060.49,185.13,17.46,17.46,44.87,5.05,1.13,7.64,0.28,11.88,151.43,26.82,111.45,95.61,13.01,3.8,-0.49,0.09,1.54,0.16,1.79
Asian Energy,530355.0,ASIANENE,INE276G01015,Oil,Oil Equipment & Services,388.0,66.76,1889.57,791.05,95.35,12.05,12.05,32.7,3.55,0.63,7.75,0.32,12.93,376.29,3.0,347.73,229.58,0.29,4.7,-0.54,0.05,1.78,0.26,1.97
Aster DM Health.,540975.0,ASTERDM,INE914M01019,Healthcare Services,Hospital,815.0,57.24,70904.19,4643.22,864.03,18.61,18.61,173.71,9.21,-132.6,6.11,0.49,10.7,968.63,92.89,307.23,481.51,91.16,1.01,-11.09,-6.86,3.06,0.61,3.89
AU Small Finance,540611.0,AUBANK,INE949L01017,Banks,Other Bank,1041.4,55.43,78010.24,19560.64,10699.71,54.7,53.76,27.35,4.01,1.2,1.51,8.44,14.32,6000.56,2856.55,0.0,0.0,0.0,5.69,1.51,-1.29,12.28,0.1,4.49
Aurobindo Pharma,524804.0,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1586.6,52.65,92185.72,33653.08,6845.73,20.34,20.34,25.96,2.42,1.14,6.57,0.21,10.06,14669.74,428.28,7094.37,5567.27,12052.94,6.3,-0.77,1.14,1.45,0.26,3.07
Axis Solution,511144.0,,INE520G01024,IT - Software,Computers - Software & Consulting,349.75,75.2,1652.93,238.38,45.08,18.91,18.91,56.88,11.45,1.35,12.11,0.56,22.18,98.9,0.49,136.05,32.24,37.53,2.55,0.0,0.0,1.85,0.14,0.92
