Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Apsis Aerocom,,APSISAERO,INE1OOJ01011,Aerospace & Defense,Aerospace & Defense,185.90,,224.05,20.49,10.20,49.78,49.78,33.69,,,43.59,0.17,91.72,1.86,0.07,4.92,3.49,3.30,4.11,,,0.25,0.00
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),231.30,75.05,270.95,13.29,7.82,58.84,58.51,52.21,5.17,31.08,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,2.84,0.00,0.00,0.49,4.80
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1278.70,57.83,74267.10,33181.86,6814.20,20.54,20.65,21.03,2.12,2.66,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,7.68,0.06,-0.26,1.39,3.11
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,197.60,99.94,933.86,220.50,31.00,14.06,18.43,34.01,7.62,0.06,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,3.17,0.00,0.00,1.58,0.00
CCL Products,519600,CCL,INE421D01022,Agricultural Food & other Products,Tea & Coffee,1067.90,58.29,14259.45,4068.78,704.41,17.31,17.87,37.98,6.83,2.54,7.98,0.78,17.05,637.11,10.29,846.67,169.18,801.76,3.71,-0.30,0.49,2.82,3.36
Coal India,533278,COALINDIA,INE522F01014,Consumable Fuels,Coal,455.25,55.65,280558.21,138777.62,40358.98,29.08,32.83,9.40,2.66,0.35,14.25,0.13,38.89,48598.10,10896.19,14420.39,9839.56,11532.25,15.77,-0.27,0.26,0.33,4.36
HRS Aluglaze,544656,,INE1E1V01017,Industrial Manufacturing,Industrial Products,267.10,93.77,515.03,42.11,10.70,25.41,25.41,100.01,,,8.37,1.92,34.25,-2.87,0.04,13.19,11.82,15.54,1.70,,,4.12,2.34
Lupin,500257,LUPIN,INE326A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,2296.70,52.63,104969.12,26150.50,7651.59,29.26,23.24,21.10,5.34,0.35,12.41,0.32,20.62,9445.32,-85.88,6290.15,3407.15,5954.96,6.17,-0.98,1.00,0.93,3.40
Maruti Interior,543464,,INE0JSJ01014,Consumer Durables,Houseware,71.75,63.43,433.37,57.62,9.90,17.18,19.02,73.83,11.26,4.28,10.64,0.18,14.45,13.50,0.26,11.43,4.20,9.53,1.97,0.00,0.00,0.81,1.98
Onix Solar,513119,,INE173M01012,Non - Ferrous Metals,Copper,730.90,95.98,1832.38,127.96,15.50,12.11,3.78,120.71,295.42,2.58,6.68,0.00,30.92,4.65,0.44,23.63,36.04,0.00,0.87,0.00,0.00,0.00,0.00
PropshareTitania,544462,,INE19RO25021,Realty,Real Estate Investment Trusts (REITs),1080000.00,51.76,481.90,39.51,32.87,83.19,83.19,53.72,10.64,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,5.90,,,0.00,1.82
Sizemasters Tech,513496,,INE235U01012,Non - Ferrous Metals,Zinc,296.25,70.72,296.25,31.83,5.36,16.84,16.62,75.96,18.01,,7.49,0.20,18.90,16.54,0.65,10.18,7.24,5.76,2.04,0.00,0.00,0.55,3.81
Viram Suvarn,540252,,INE607V01028,Consumer Durables,"Gems, Jewellery And Watches",10.83,78.38,122.88,25.83,7.44,28.80,17.03,17.16,4.13,-3.36,13.61,0.00,14.40,18.56,1.72,2.85,1.59,7.60,7.50,0.00,0.00,0.00,3.30
