Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
AGI Infra,539042,AGIIL,INE976R01033,Realty,"Residential, Commercial Projects",306.50,65.19,3744.42,347.69,117.58,33.82,28.72,44.62,11.11,2.00,5.86,0.42,25.66,141.76,11.34,2.77,17.75,878.39,2.82,-0.01,-0.95,1.30,3.37
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2936.40,52.95,36686.10,5201.63,1358.57,26.12,27.30,36.16,8.50,4.15,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.58,0.68,-0.56,0.19,3.85
ANB Metal,,AMCL,INE0VG001016,Industrial Products,"Aluminium, Copper & Zinc Products",433.00,73.55,512.45,151.68,22.56,14.87,10.78,39.97,6.00,0.21,12.68,0.30,45.92,77.21,0.14,73.48,33.72,46.54,4.14,,,1.18,0.69
Apollo Hospitals,508869,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,7779.00,65.25,111850.08,24215.20,3528.00,14.57,13.92,61.59,12.30,3.39,7.77,0.88,18.42,3052.40,234.90,3464.80,2323.50,505.40,2.46,0.38,-0.66,2.74,3.96
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,285.30,73.34,195.72,24.56,4.85,19.75,19.75,55.29,9.02,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,2.46,-2.80,-10.03,1.74,0.00
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),233.55,89.86,273.58,13.29,7.82,58.84,58.51,52.71,5.22,31.38,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,2.81,0.00,0.00,0.49,0.21
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1247.30,61.78,72443.39,33181.86,6814.20,20.54,20.65,20.51,2.07,2.60,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,7.88,0.06,-0.26,1.39,2.45
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,179.25,99.92,847.14,220.50,31.00,14.06,18.43,30.85,6.91,0.05,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,3.48,0.00,0.00,1.58,0.00
Belrise Industri,544405,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,193.13,60.62,17186.24,9230.62,1139.62,12.35,12.32,35.71,3.46,3.35,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,4.87,5.27,1.23,1.60,3.82
Bharat Electron,500049,BEL,INE263A01024,Aerospace & Defense,Aerospace & Defense,457.35,58.21,334312.73,26535.27,7883.74,29.71,28.76,56.06,15.50,1.85,13.21,0.00,29.22,16495.15,650.42,10590.70,2907.66,10211.08,2.46,-0.41,0.37,0.01,3.40
Bharat Forge,500493,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1862.30,63.78,89034.45,16136.21,2818.90,17.47,17.80,76.25,9.51,96.52,4.72,0.71,11.58,938.31,146.79,3092.39,2763.49,4010.72,2.20,1.97,-1.22,3.19,3.82
CCL Products,519600,CCL,INE421D01022,Agricultural Food & other Products,Tea & Coffee,1031.40,56.26,13772.07,4068.78,704.41,17.31,17.87,36.68,6.60,2.46,7.98,0.78,17.05,637.11,10.29,846.67,169.18,801.76,3.83,-0.30,0.49,2.82,4.00
Data Pattern,543428,DATAPATTNS,INE0IX101010,Aerospace & Defense,Aerospace & Defense,3493.20,75.43,19556.32,976.13,330.64,33.87,38.82,78.41,12.72,2.47,12.18,0.00,15.18,1180.86,29.91,667.81,66.66,268.15,1.76,0.48,0.14,0.02,3.24
Emcure Pharma,544210,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,1521.10,58.48,28838.47,8850.09,1787.41,20.20,18.60,31.89,6.08,28.99,8.98,0.35,18.51,1919.49,-38.91,2299.86,1725.44,2304.58,4.65,1.74,0.30,1.19,4.07
Hitachi Energy,543187,POWERINDIA,INE07Y701011,Electrical Equipment,Heavy Electrical Equipment,25160.00,64.84,112144.07,7277.34,1037.17,14.25,9.48,127.14,24.47,4.41,5.77,0.02,13.79,3610.83,203.27,2094.80,1930.85,1183.60,1.11,-0.75,1.02,0.07,3.82
HRS Aluglaze,544656,,INE1E1V01017,Industrial Manufacturing,Industrial Products,250.90,88.92,483.79,42.11,10.70,25.41,25.41,93.94,,,8.37,1.92,34.25,-2.87,0.04,13.19,11.82,15.54,1.80,,,4.12,4.24
