Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
Acutaas Chemical,543349.0,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2880.6,68.51,23583.8,1339.37,480.39,35.87,35.87,66.18,14.17,1.07,20.17,0.02,24.05,650.46,41.59,362.56,153.91,231.32,2.07,-2.1,2.81,0.07,0.05,0.87
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1773.4,63.92,408584.05,38735.77,22851.41,58.99,58.99,31.49,4.28,1.15,8.13,0.66,16.39,6214.48,2168.51,6382.54,2736.24,685.0,4.28,-0.03,0.15,3.22,0.43,2.77
Ajanta Pharma,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3188.8,69.57,39839.46,5452.86,1394.83,25.58,25.58,37.73,8.83,1.78,19.1,0.06,25.39,2319.68,172.07,1853.88,544.3,938.54,3.42,-0.22,0.29,0.19,0.87,3.8
Angel One,543235.0,ANGELONE,INE732I01021,Capital Markets,Stockbroking & Allied,324.8,63.95,29621.72,5136.61,1817.88,35.39,35.39,32.31,4.88,26.48,4.49,1.3,15.59,8087.75,15.63,434.45,9170.28,0.0,8.02,0.77,0.36,4.65,1.47,3.04
Apollo Hospitals,508869.0,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,8078.5,60.86,116156.46,24215.2,3528.0,14.57,13.92,63.95,12.73,3.52,7.77,0.88,18.42,3052.4,234.9,3464.8,2323.5,505.4,2.39,1.26,-0.92,2.74,0.24,2.08
Apollo Micro Sys,540879.0,APOLLO,INE713T01028,Aerospace & Defense,Aerospace & Defense,356.7,69.52,12744.62,904.32,218.16,24.12,24.12,112.84,9.78,1.49,5.85,0.41,11.76,791.13,6.27,481.32,382.01,795.29,1.61,0.52,-1.34,2.69,0.07,3.33
Aptus Pharma,544529.0,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,185.0,74.38,317.28,46.57,7.45,16.0,16.0,68.68,13.63,0.36,14.12,0.31,30.47,15.93,0.13,18.76,8.15,13.57,2.22,0.0,0.0,1.0,0.0,0.94
Arvind Ltd,500101.0,ARVIND,INE034A01011,Textiles & Apparels,Garments & Apparels,487.45,79.63,12776.79,9303.19,1004.42,10.8,10.8,29.98,3.17,4.88,5.21,0.41,10.88,548.16,45.8,1443.79,1972.82,2173.53,5.46,0.74,-0.41,2.14,0.75,1.6
Aspira Pathlab,540788.0,,INE500C01017,Healthcare Services,Healthcare Service Provider,109.66,84.61,112.88,24.24,2.84,11.72,16.18,76.77,7.83,-3.46,13.03,0.22,33.63,3.94,0.51,3.71,1.02,0.66,1.68,0.0,0.0,1.71,0.0,0.0
Aster DM Health.,540975.0,ASTERDM,INE914M01019,Healthcare Services,Hospital,764.2,63.51,39594.87,4643.22,864.03,18.61,18.61,97.01,8.74,-74.05,6.11,0.49,10.7,968.63,92.89,307.23,481.51,91.16,1.83,1.45,-1.28,3.06,0.67,0.75
