Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,1934.10,71.93,15834.69,1215.10,381.83,31.42,23.05,55.18,11.20,1.83,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.46,-0.89,-0.17,0.02,1.72
AIA Engineering,532683,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,3999.90,57.77,37327.21,4309.96,1187.95,27.56,26.91,33.12,5.07,1.73,13.66,0.14,15.42,6091.93,382.15,793.50,204.05,1173.69,3.87,0.08,-0.09,0.70,4.08
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5713.00,50.85,68307.48,13890.16,2810.50,20.23,19.38,29.06,5.12,3.12,13.30,0.18,19.39,7248.04,492.06,3091.52,1886.69,3007.36,4.21,-0.39,0.50,0.81,3.72
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,260.00,87.36,178.36,24.56,4.85,19.75,19.75,50.38,8.22,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,2.71,-2.80,-10.03,1.74,0.00
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),150.00,72.89,175.71,13.29,7.82,58.84,58.51,33.86,3.35,20.15,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,4.39,0.00,0.00,0.49,2.60
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,194.06,67.10,113988.02,50976.16,9941.54,19.50,18.97,34.10,9.06,0.12,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,5.66,0.14,0.09,5.90,2.59
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,987.90,51.24,73835.99,17887.79,9304.97,52.02,53.37,31.92,4.07,1.38,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.83,-0.64,1.95,11.60,4.08
Automotive Axles,505010,AUTOAXLES,INE449A01011,Auto Components,Auto Components & Equipments,1958.60,57.95,2959.44,2041.52,216.27,10.59,10.59,18.83,2.94,0.68,11.91,0.01,16.58,765.23,32.76,391.30,245.08,230.12,7.23,0.40,-0.03,0.07,3.99
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1363.70,67.55,423479.00,130819.57,77849.31,59.51,63.58,16.13,2.06,0.63,1.78,7.40,16.30,95364.34,30207.73,0.00,0.00,0.00,5.69,-0.22,0.69,14.07,0.42
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,110.29,99.73,521.23,211.79,26.18,12.36,18.43,22.35,4.25,0.04,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,4.72,0.00,0.00,1.83,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9512.00,56.21,265858.34,54683.29,10730.21,19.62,18.74,31.92,7.77,3.08,15.63,0.58,22.77,-1347.55,1824.54,3099.19,7666.69,2145.55,4.27,1.29,-0.82,1.63,3.80
Bajaj Consumer,533229,BAJAJCON,INE933K01021,Personal Products,Personal Care,322.85,69.91,4217.01,1088.55,176.34,16.20,13.22,26.76,6.54,-2.79,13.15,0.03,15.70,328.45,29.81,75.60,52.17,63.68,4.61,0.48,-0.42,0.09,1.40
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,302.45,52.90,156407.85,131574.32,83732.48,63.64,64.41,8.13,0.98,0.21,1.18,10.53,15.53,100587.07,22892.16,0.00,0.00,0.00,6.00,-0.21,1.13,15.69,3.48
