Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Kesar India,543542,,Realty,"Residential, Commercial Projects",915.00,2269.17,59.98,7.74,12.90,30.40,587.87,18.93,8.41,18.33,0.24,46.19,120.84,0.96,0.81,40.39,98.03,0.32,0.00,0.52,4.03,2.23
Knowledge Marine,543273,KMEW,Engineering Services,Dredging,3257.60,3981.46,203.73,81.27,39.89,38.98,80.74,14.67,2.34,15.07,0.61,25.77,51.91,5.41,76.79,17.39,0.40,1.80,-0.01,10.40,1.98,2.41
Knowledge Realty,544481,KRT,Realty,Real Estate Investment Trusts (REITs),127.20,56405.56,3930.10,3100.08,78.88,78.88,177.38,1.24,,1.29,0.07,13.98,264.49,-157.27,0.00,7.00,0.00,4.90,,,1.03,1.45
L G Balakrishnan,500250,LGBBROSLTD,Auto Components,Auto Components & Equipments,1909.50,6089.86,2790.14,449.32,16.10,16.14,20.07,3.05,2.65,11.85,0.09,16.06,492.31,78.33,359.62,331.14,497.97,6.68,-0.27,-0.11,0.45,3.32
L&T Finance Ltd,533519,LTF,Finance,Non Banking Financial Company (NBFC),307.30,76905.75,16715.82,10157.49,60.77,60.41,28.50,2.91,0.64,2.37,3.72,10.79,6108.65,11.92,67.74,1502.78,0.00,6.00,0.23,0.21,9.80,2.55
Larsen & Toubro,500510,LT,Construction,Civil Construction,3997.50,549888.45,270722.51,34311.35,12.67,13.43,34.21,5.42,1.49,4.98,1.32,16.55,50175.32,5318.76,53654.94,52869.21,8313.65,5.25,-0.14,0.15,3.84,3.44
Latent View,543398,LATENTVIEW,IT - Software,Computers - Software & Consulting,502.10,10389.70,953.58,211.82,22.21,23.14,54.51,6.38,3.73,10.21,0.02,11.58,737.65,77.84,224.47,24.99,0.00,2.47,0.15,0.07,0.10,3.49
Lumax Auto Tech.,532796,LUMAXTECH,Auto Components,Auto Components & Equipments,1511.70,10303.40,4221.21,553.93,13.12,12.80,48.72,9.76,1.37,7.73,1.05,20.25,16.02,44.69,808.00,759.83,400.15,3.97,0.28,0.29,2.47,4.56
M & M,500520,M&M,Automobiles,Passenger Cars & Utility Vehicles,3635.90,452134.65,175704.22,33298.56,18.95,19.17,31.77,5.46,1.17,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.56,0.38,-0.49,4.09,4.22
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,Sugar,786.60,1218.44,145.02,18.83,12.98,12.10,120.76,8.98,,3.41,0.89,11.07,92.98,6.32,2.45,39.56,50.36,1.62,0.00,-0.17,5.67,3.96
Marico,531642,MARICO,Agricultural Food & other Products,Edible Oil,730.50,94822.79,12265.00,2206.00,17.99,19.75,56.92,23.40,5.92,21.01,0.14,41.34,2556.00,194.00,1666.00,1892.00,1598.00,2.33,-0.73,0.59,0.26,4.57
Maruti Suzuki,532500,MARUTI,Automobiles,Passenger Cars & Utility Vehicles,16020.00,503672.92,160633.80,19629.10,12.22,13.23,34.08,5.05,0.47,11.69,0.00,15.89,-2819.00,5645.10,7330.50,22281.70,10850.10,3.80,-0.70,0.58,0.01,3.92
Mother Nutri,544623,,Food Products,Other Food Products,148.10,185.64,90.04,10.23,11.36,11.36,28.69,,,10.91,0.92,36.63,20.88,0.24,30.69,20.93,31.80,4.76,,,2.30,0.00
Multi Comm. Exc.,534091,MCX,Capital Markets,Exchange and Data Platform,10358.00,52824.11,1340.15,836.59,62.43,59.79,75.88,25.31,1.47,14.48,0.00,34.33,468.75,112.62,36.71,136.49,0.00,1.71,1.41,-2.69,0.00,1.50
Muthoot Finance,533398,MUTHOOTFIN,Finance,Non Banking Financial Company (NBFC),3742.10,150233.52,24544.40,18643.48,75.96,72.88,20.57,4.58,2.08,4.67,3.76,19.58,5131.04,147.83,9.71,159.62,0.00,7.03,-0.84,0.74,6.61,2.37
Natl. Aluminium,532234,NATIONALUM,Non - Ferrous Metals,Aluminium,265.65,48790.12,18029.33,8454.10,46.89,44.72,7.98,2.46,0.37,25.01,0.00,32.72,7167.52,499.68,27.54,782.74,2021.79,19.94,-0.31,1.16,0.01,3.84
Neochem Bio,,NEOCHEM,,,111.80,191.41,84.17,12.81,15.22,15.22,25.73,,0.26,10.49,1.80,46.38,8.75,1.98,24.89,17.69,23.76,5.93,,,2.65,1.41
Nikita Greentech Recycling,,NIKITA,"Paper, Forest & Jute Products",Paper & Paper Products,148.10,365.33,376.82,40.47,10.74,12.34,19.02,2.10,0.39,6.70,1.38,24.86,121.19,15.46,132.25,40.77,52.86,8.30,-1.50,-5.60,5.17,4.45
Parin Enterpris.,,PARIN,Consumer Durables,"Furniture, Home Furnishing",586.75,652.35,239.23,24.40,10.20,11.45,77.76,9.83,4.12,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.64,0.00,0.40,4.96,3.81
Powergrid Infra.,543290,PGINVIT,Power,Power - Transmission,93.97,8551.26,1260.86,1961.87,155.60,133.12,6.32,1.12,0.20,11.62,0.14,15.41,897.44,40.24,208.58,2.96,30.93,18.81,,,0.63,4.60
Pramara Promotio,,PRAMARA,Media,Advertising & Media Agencies,348.25,485.61,108.84,15.78,14.50,14.45,49.45,4.13,0.78,6.65,0.25,12.10,118.84,2.06,33.72,4.36,31.88,3.30,-0.11,-0.07,1.77,4.05
PropshareTitania,544462,,Realty,Real Estate Investment Trusts (REITs),1051000.00,468.96,39.51,32.87,83.19,83.19,52.28,10.36,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,6.06,,,0.00,1.78
Reliable Data,544207,RELIABLE,Finance,Other Financial Services,162.05,167.24,195.00,20.32,10.42,13.02,14.07,2.77,0.38,7.63,0.69,17.19,64.87,4.59,92.72,25.83,0.83,9.33,0.00,-0.05,2.14,3.40
RRP Defense,530929,,Commercial Services & Supplies,Trading & Distributors,936.30,1284.49,14.12,2.91,20.61,15.02,513.80,84.62,1.80,14.46,0.00,87.02,8.91,0.01,16.46,9.67,0.00,0.23,0.00,0.00,0.00,4.89
Sacheerome,,SACHEEROME,Chemicals & Petrochemicals,Specialty Chemicals,365.90,818.62,133.64,32.09,24.01,21.35,34.28,6.07,0.66,21.55,0.00,29.59,65.84,2.15,18.82,15.92,10.23,4.23,-6.53,-1.15,0.00,2.34
SBI,500112,SBIN,Banks,Public Sector Bank,959.35,885539.30,505419.84,234329.37,46.36,48.66,11.27,1.56,0.38,1.15,11.08,17.20,106052.01,187912.23,0.00,0.00,0.00,6.06,2.11,0.24,15.04,3.98
Sheetal Univer.,,SHEETAL,Agricultural Food & other Products,Other Agricultural Products,148.10,169.66,94.73,16.97,17.91,13.14,17.82,3.74,0.08,15.16,0.56,23.79,26.58,0.99,35.09,10.78,19.38,8.03,0.00,0.00,1.62,1.37
Shriram Finance,511218,SHRIRAMFIN,Finance,Non Banking Financial Company (NBFC),846.70,159287.99,45601.30,33103.56,72.59,72.05,18.18,2.63,0.41,3.04,3.87,15.57,12046.73,1594.94,26.68,333.98,0.00,8.46,2.33,-3.00,7.22,2.90
Shriram Pistons,544344,SHRIPISTON,Auto Components,Auto Components & Equipments,3126.90,13773.94,3816.09,783.38,20.53,20.40,25.51,5.22,0.56,14.87,0.20,23.20,1491.40,109.24,590.80,405.00,506.70,5.78,-0.11,0.11,0.70,2.28
Shukra Pharma.,524632,,Pharmaceuticals & Biotechnology,Pharmaceuticals,44.23,1936.74,35.12,12.15,34.60,39.03,161.93,29.43,1.21,11.64,0.06,15.90,48.92,5.30,4.19,8.27,15.90,0.74,0.00,0.00,0.26,0.18
SMS Pharma.,532815,SMSPHARMA,Pharmaceuticals & Biotechnology,Pharmaceuticals,326.60,3058.68,860.03,161.90,18.82,17.88,37.70,4.02,235.63,6.07,0.43,11.00,286.40,5.57,221.42,137.43,317.39,3.97,-0.15,0.25,2.49,2.58
Sobhagya Mercant,512014,,Commercial Services & Supplies,Diversified Commercial Services,913.55,767.38,208.45,32.36,15.52,14.25,35.61,8.49,2.89,11.97,0.07,24.43,85.68,0.00,131.84,89.82,2.60,4.13,0.00,0.00,0.21,0.77
South Ind.Bank,532218,SOUTHBANK,Banks,Private Sector Bank,39.78,10410.62,9513.67,5842.67,61.41,63.45,7.67,0.98,0.04,1.08,11.50,13.78,11002.83,2119.21,0.00,0.00,0.00,6.23,0.82,0.33,15.36,4.49
Stellant Secu.,526071,,Finance,Other Financial Services,368.20,136.32,43.85,41.64,94.96,89.36,4.37,4.11,0.02,79.38,0.00,81.90,39.88,0.11,1.49,0.00,9.07,40.95,-0.19,0.00,0.00,0.00
Tata Capital,544574,TATACAP,Finance,Non Banking Financial Company (NBFC),326.60,138637.42,28323.85,20292.20,71.64,71.64,37.67,,1.23,1.72,5.88,12.92,1922.56,46.02,130.76,1624.34,0.00,5.73,,,10.70,2.99
Tenneco Clean,544612,TENNIND,Auto Components,Auto Components & Equipments,491.65,19843.21,4890.43,815.27,16.67,16.67,35.07,,,22.27,0.02,42.63,292.21,40.99,619.21,924.17,299.94,3.86,,,0.03,4.90
Titan Company,500114,TITAN,Consumer Durables,"Gems, Jewellery And Watches",3849.00,341708.89,67904.00,6916.00,10.18,9.42,82.76,26.69,5.65,9.24,0.97,31.75,9184.00,462.00,1437.00,2544.00,37657.00,1.88,1.40,-1.43,1.88,2.70
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,3763.90,127381.76,12248.00,3993.00,32.60,32.31,58.80,15.08,2.78,13.26,0.33,26.52,1757.00,-86.00,2185.00,1675.00,2467.00,2.42,0.63,-0.17,0.90,3.05
TVS Motor Co.,532343,TVSMOTOR,Automobiles,2/3 Wheelers,3614.50,171720.24,48838.15,7449.63,15.25,14.91,65.91,21.16,1.63,5.15,2.08,28.39,2152.36,37.92,2176.76,9122.71,2544.80,3.42,-0.46,0.48,2.68,2.84
Vedanta,500295,VEDL,Diversified Metals,Diversified Metals,516.15,201834.68,157262.00,43884.00,27.91,27.68,15.81,5.03,-1.54,9.77,2.12,38.48,-21699.00,956.00,3714.00,11857.00,17237.00,12.89,-0.22,0.48,2.39,4.94
