Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,1912.50,68.93,15657.85,1215.10,381.83,31.42,23.05,54.56,11.08,1.81,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.49,-0.89,-0.17,0.02,2.82
AIA Engineering,532683,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,3989.00,57.00,37225.50,4310.63,1195.12,27.72,26.91,31.96,5.05,1.67,13.66,0.14,15.42,6091.93,442.71,793.50,204.05,1173.69,4.06,0.08,-0.09,0.67,4.34
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5677.50,47.70,67883.03,13890.16,2810.50,20.23,19.38,28.88,5.09,3.11,13.30,0.18,19.39,7248.04,492.06,3091.52,1886.69,3007.36,4.24,-0.39,0.50,0.81,4.31
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,265.20,88.26,181.93,24.56,4.85,19.75,19.75,51.39,8.38,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,2.65,-2.80,-10.03,1.74,0.00
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),150.00,72.89,175.71,13.29,7.82,58.84,58.51,33.86,3.35,20.15,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,4.39,0.00,0.00,0.49,2.60
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,196.69,69.57,115532.85,50976.16,9941.54,19.50,18.97,34.56,9.18,0.12,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,5.60,0.14,0.09,5.90,1.26
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,982.35,49.53,73421.18,17887.79,9304.97,52.02,53.37,31.74,4.05,1.37,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.84,-0.64,1.95,11.60,4.62
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1370.40,68.49,425572.13,130819.57,77849.31,59.51,63.58,16.21,2.07,0.63,1.78,7.40,16.30,95364.34,30207.73,0.00,0.00,0.00,5.68,-0.22,0.69,14.07,0.60
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,110.29,99.73,521.23,211.79,26.18,12.36,18.43,22.35,4.25,0.04,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,4.72,0.00,0.00,1.83,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9597.50,59.22,268248.05,57718.86,11709.13,20.29,18.74,30.00,7.85,2.89,15.63,0.58,22.77,-1347.55,1836.32,3099.19,7666.69,2145.55,4.60,1.29,-0.82,1.50,2.94
Bajaj Consumer,533229,BAJAJCON,INE933K01021,Personal Products,Personal Care,339.40,74.17,4433.19,1088.55,176.34,16.20,13.22,28.13,6.87,-2.93,13.15,0.03,15.70,328.45,29.81,75.60,52.17,63.68,4.38,0.48,-0.42,0.09,0.95
Bank of Baroda,532134,BANKBARODA,INE028A01039,Banks,Public Sector Bank,299.40,49.81,154830.58,132604.32,83027.27,62.61,64.41,7.95,0.94,0.21,1.18,10.45,15.53,106937.68,24128.67,0.00,0.00,0.00,5.89,-0.21,1.13,16.01,4.45
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,164.10,62.41,74709.28,74518.88,53019.58,71.15,71.03,7.33,0.86,0.17,0.94,11.54,12.35,63717.28,9692.57,0.00,0.00,0.00,6.09,-0.45,1.58,15.77,3.41
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,65.27,59.70,50202.78,28257.38,18659.70,66.03,62.68,7.75,1.50,0.11,1.64,10.54,22.81,9929.94,3584.64,0.00,0.00,0.00,5.68,3.44,2.57,15.82,3.69
Bharat Electron,500049,BEL,INE263A01024,Aerospace & Defense,Aerospace & Defense,449.00,67.70,328209.07,26535.27,7883.74,29.71,28.76,55.03,15.22,1.81,13.21,0.00,29.22,16495.15,650.42,10590.70,2907.66,10211.08,2.50,-0.41,0.37,0.01,1.95
Bharat Forge,500493,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1441.40,51.67,68911.70,15268.83,2695.80,17.66,17.80,63.75,7.36,80.70,4.72,0.71,11.58,938.31,198.40,3092.39,2763.49,4010.72,2.66,1.97,-1.22,3.35,4.32
Borana Weaves,544404,BORANA,INE16SF01016,Textiles & Apparels,Other Textile Products,384.20,77.52,1023.71,366.56,83.01,22.65,21.77,17.55,4.16,0.10,27.85,0.18,60.33,77.69,7.21,23.19,10.09,25.91,7.04,0.06,1.43,0.58,1.80
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,932.45,55.99,12415.96,4141.20,3807.55,91.94,92.25,12.75,2.27,0.58,2.20,6.61,18.22,213.97,1.48,0.75,3.26,0.00,7.87,0.82,0.72,9.52,4.02
City Union Bank,532210,CUB,INE491A01021,Banks,Private Sector Bank,301.75,63.06,22392.82,6269.92,4325.87,68.99,70.59,18.53,2.25,1.33,1.51,7.22,12.58,7007.20,982.62,0.00,0.00,0.00,5.95,3.48,-2.47,13.50,0.97
Coal India,533278,COALINDIA,INE522F01014,Consumable Fuels,Coal,440.75,61.05,271622.25,140712.05,43344.96,30.80,32.83,8.70,2.58,0.33,14.25,0.13,38.89,48598.10,10429.96,14420.39,9839.56,11532.25,17.21,-0.27,0.26,0.32,4.51
Commerl. Synbags,539986,COMSYN,INE073V01015,Industrial Products,Packaging,166.78,75.78,666.32,367.68,40.20,10.93,8.86,27.65,4.22,-3.34,5.21,0.64,10.26,58.01,4.76,63.39,17.27,75.44,4.91,0.00,-0.11,2.70,0.40
Corona Remedies,544644,CORONA,INE02ZQ01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,1479.20,58.11,9046.80,1196.42,240.68,20.12,20.12,56.99,,0.11,17.00,0.10,27.55,103.48,5.23,160.08,140.75,107.30,2.31,,,0.30,4.01
DCB Bank,532772,DCBBANK,INE503A01015,Banks,Private Sector Bank,199.67,65.17,6425.05,7239.09,4959.41,68.51,70.22,9.14,1.08,0.32,0.88,11.85,11.43,2314.01,862.45,0.00,0.00,0.00,7.78,0.21,1.43,12.14,1.98
Digilogic Systems,544684,,INE1OOT01028,Aerospace & Defense,Aerospace & Defense,80.35,,232.62,72.06,13.50,18.73,18.73,29.98,,,14.39,0.63,33.23,21.04,0.13,19.64,5.59,16.31,4.71,,,1.85,3.43
Federal Bank,500469,FEDERALBNK,INE171A01029,Banks,Private Sector Bank,287.75,67.73,70867.45,28835.44,18950.02,65.72,69.68,17.30,1.95,0.61,1.25,8.71,12.86,26370.05,4459.80,0.00,0.00,0.00,6.31,1.39,-0.60,13.49,0.64
GE Vernova T&D,522275,GVT&D,INE200A01026,Electrical Equipment,Heavy Electrical Equipment,3230.30,65.28,82711.83,5721.77,1490.83,26.06,19.36,74.01,39.64,0.91,14.76,0.01,40.35,1105.50,5.49,1929.43,1380.54,934.66,1.86,-1.93,2.31,0.02,2.81
HCL Technologies,532281,HCLTECH,INE860A01027,IT - Software,Computers - Software & Consulting,1695.60,54.95,460129.05,126409.00,26474.00,20.94,21.79,26.80,6.46,3.06,16.95,0.10,25.00,37284.00,749.00,20169.00,6721.00,160.00,5.39,0.57,-0.43,0.28,3.25
HRS Aluglaze,544656,,INE1E1V01017,,,185.30,79.07,357.30,42.11,10.70,25.41,25.41,69.38,,,8.37,1.92,34.25,-2.87,0.04,13.19,11.82,15.54,2.37,,,4.12,0.38
Indian Bank,532814,INDIANB,INE562A01011,Banks,Public Sector Bank,911.70,67.42,122802.71,65875.22,45296.69,68.76,68.06,10.21,1.54,0.26,1.35,10.51,17.09,46801.00,10224.02,0.00,0.00,0.00,6.04,-0.80,0.96,14.92,1.24
Indus Towers,534816,INDUSTOWER,INE121J01017,Telecom - Services,Telecom - Infrastructure,444.30,63.18,117213.57,31520.30,20315.50,64.45,68.55,12.52,3.25,0.77,16.26,0.58,32.50,4427.10,343.50,4851.50,2546.20,20.20,10.17,0.71,-0.29,1.51,2.35
J B Chemicals &,506943,JBCHEPHARM,INE572A01036,Pharmaceuticals & Biotechnology,Pharmaceuticals,1869.50,52.20,29993.33,4193.04,1132.73,27.01,26.34,39.79,7.70,1.86,15.50,0.01,20.12,1880.96,62.65,937.73,409.74,576.58,3.40,0.52,-0.43,0.02,3.60
JK Tyre & Indust,530007,JKTYRE,INE573A01042,Auto Components,Tyres & Rubber Products,519.70,61.49,14982.41,15312.53,1600.82,10.45,10.88,27.46,2.72,0.78,3.74,0.92,11.07,1181.60,62.66,3122.13,2108.99,2356.49,6.31,0.30,0.83,3.96,1.75
Karur Vysya Bank,590003,KARURVYSYA,INE036D01028,Banks,Private Sector Bank,301.40,73.04,29129.83,10686.63,7044.25,65.92,65.02,12.67,2.28,0.30,1.73,8.83,17.65,5284.51,1977.85,0.00,0.00,0.00,6.62,0.23,1.06,12.53,1.50
KRM Ayurveda,,KRMAYURVED,INE1MTV01019,Pharmaceuticals & Biotechnology,Pharmaceuticals,177.80,,378.02,76.55,19.47,25.43,25.43,31.24,,,21.86,0.69,67.86,24.08,0.40,24.02,5.29,7.66,4.68,,,1.33,3.37
Lupin,500257,LUPIN,INE326A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,2152.80,53.14,98376.06,24750.69,6745.64,27.25,23.24,22.75,5.01,0.38,12.41,0.32,20.62,9445.32,279.70,6290.15,3407.15,5954.96,5.66,-0.98,1.00,1.08,3.39
Maruti Interior,543464,,INE0JSJ01014,Consumer Durables,Houseware,237.55,82.14,358.70,57.62,9.90,17.18,19.02,61.11,9.32,3.54,10.64,0.18,14.45,13.50,0.26,11.43,4.20,9.53,2.37,0.00,0.00,0.81,0.00
Navin Fluo.Intl.,532504,NAVINFLUOR,INE048G01026,Chemicals & Petrochemicals,Specialty Chemicals,6099.00,57.18,31255.92,2790.96,778.98,27.91,22.72,70.38,8.68,23.00,6.27,0.33,11.52,1341.83,54.43,699.46,391.83,357.95,2.15,-1.48,1.59,1.69,2.78
Nephrocare Health Services,544647,NEPHROPLUS,INE428V01029,Healthcare Services,Healthcare Service Provider,527.70,66.47,5294.98,755.81,166.64,22.05,22.05,79.60,,1.10,7.39,0.36,13.43,284.24,14.10,328.67,128.96,34.04,1.98,,,2.43,1.35
Nestle India,500790,NESTLEIND,INE239A01024,Food Products,Packaged Foods,1332.40,61.81,256928.60,21910.69,4927.93,22.49,23.62,80.82,56.29,7.65,27.10,0.10,83.02,-594.11,182.78,321.25,2300.78,2489.81,1.67,0.35,-0.01,0.11,0.56
NTPC,532555,NTPC,INE733E01010,Power,Power Generation,356.00,64.33,345201.31,187530.56,54719.32,29.18,28.91,14.28,1.80,1.70,4.26,1.33,12.13,-13789.34,11890.68,31750.32,10231.93,16854.12,8.01,0.26,-0.16,5.37,4.16
O N G C,500312,ONGC,INE213A01029,Oil,Oil Exploration & Production,268.96,69.47,338359.19,657927.61,98563.11,14.98,14.52,9.24,0.92,-1.13,5.15,0.48,10.63,-20933.20,11878.24,21037.36,38229.06,55460.72,15.71,-0.27,0.45,2.40,3.18
Oil India,533106,OIL,INE274J01014,Oil,Oil Exploration & Production,510.05,75.64,82965.13,33468.01,9784.51,29.24,35.19,13.89,1.47,2.48,7.08,0.64,13.26,7670.00,2385.41,3610.81,1925.03,4722.94,8.87,0.23,-0.02,3.69,1.91
Onix Solar,513119,,INE173M01012,Non - Ferrous Metals,Copper,707.75,94.54,1450.45,127.96,15.50,12.11,3.78,95.55,233.57,2.04,6.68,0.00,30.92,4.65,0.44,23.63,36.04,0.00,1.10,0.00,0.00,0.00,0.00
Osiajee Texfab,540198,,INE186R01013,Textiles & Apparels,Other Textile Products,470.65,72.57,254.15,9.36,6.58,70.30,74.61,36.26,14.89,0.40,28.97,0.29,40.11,1.24,0.47,1.42,0.88,2.52,2.71,0.00,9.11,0.72,1.85
Paradeep Pari.,544383,,INE0SMW01011,Transport Services,Logistics Solution Provider,180.00,64.67,286.52,376.61,56.10,14.90,12.74,8.09,2.00,0.08,12.71,0.38,26.20,110.95,0.60,109.15,13.53,2.10,15.32,-5.69,-3.04,1.10,1.64
Parin Enterpris.,,PARIN,INE00U801010,Consumer Durables,"Furniture, Home Furnishing",628.95,56.63,699.27,239.23,24.40,10.20,11.45,83.36,10.53,4.42,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.48,0.00,0.40,4.96,4.99
