Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2234.90,66.65,18297.38,1215.10,381.83,31.42,23.05,63.76,12.94,2.11,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.13,-0.89,-0.17,0.02,0.63
Aditya AMC,543374,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,892.55,58.25,25775.56,1815.63,1082.18,59.60,64.91,25.32,7.23,2.22,24.44,0.02,26.99,-5.35,316.49,59.36,84.22,0.00,5.28,0.49,-0.13,0.05,4.50
Aditya Infotech,544466,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,1707.60,64.53,20115.20,3776.23,407.41,10.79,7.96,79.26,12.65,4.27,6.24,0.08,20.87,787.30,11.68,1053.91,1424.28,948.22,1.87,0.13,-0.07,0.34,2.92
AGI Infra,539042,AGIIL,INE976R01033,Realty,"Residential, Commercial Projects",311.35,71.54,3803.68,347.69,117.58,33.82,28.72,45.33,11.29,2.03,5.86,0.42,25.66,141.76,11.34,2.77,17.75,878.39,2.78,-0.01,-0.95,1.30,1.84
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2974.90,58.59,37167.10,5201.63,1358.57,26.12,27.30,36.63,8.61,4.21,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.54,0.68,-0.56,0.19,2.59
Anand Rathi Wea.,543415,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,3197.90,73.97,26549.17,1082.97,487.52,45.02,45.01,72.52,32.84,2.17,32.68,0.10,45.33,475.56,55.63,41.11,0.25,0.00,1.93,0.72,1.10,0.16,3.79
ANB Metal,,AMCL,INE0VG001016,Industrial Products,"Aluminium, Copper & Zinc Products",432.00,73.89,511.26,151.68,22.56,14.87,10.78,39.88,5.99,0.21,12.68,0.30,45.92,77.21,0.14,73.48,33.72,46.54,4.15,,,1.18,0.69
Apollo Hospitals,508869,APOLLOHOSP,INE437A01024,Healthcare Services,Hospital,7775.00,66.83,111792.57,24215.20,3528.00,14.57,13.92,61.56,12.29,3.39,7.77,0.88,18.42,3052.40,234.90,3464.80,2323.50,505.40,2.46,0.38,-0.66,2.74,4.01
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,266.45,65.21,182.78,24.56,4.85,19.75,19.75,51.63,8.42,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,2.64,-2.80,-10.03,1.74,3.81
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),229.50,89.16,268.84,13.29,7.82,58.84,58.51,51.80,5.13,30.83,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,2.86,0.00,0.00,0.49,0.00
Astral,532830,ASTRAL,INE006I01046,Industrial Products,Plastic Products - Industrial,1663.10,65.65,44679.21,6161.50,980.90,15.92,16.22,86.72,11.83,43.58,10.52,0.07,14.89,952.00,22.40,371.50,898.60,1076.30,1.66,1.70,-1.40,0.35,1.82
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1225.50,58.16,71177.24,33181.86,6814.20,20.54,20.65,20.16,2.03,2.55,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,8.02,0.06,-0.26,1.39,4.15
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1349.10,49.16,419157.54,130819.57,77849.31,59.51,63.58,15.96,2.04,0.62,1.78,7.40,16.30,95364.34,30207.73,0.00,0.00,0.00,5.70,-0.22,0.69,14.07,4.88
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,170.75,99.91,806.97,220.50,31.00,14.06,18.43,29.39,6.58,0.05,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,3.64,0.00,0.00,1.58,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9804.50,52.07,274033.66,57718.86,11709.13,20.29,18.74,30.65,8.02,2.95,15.63,0.58,22.77,-1347.55,1836.32,3099.19,7666.69,2145.55,4.51,1.29,-0.82,1.50,3.75
Bandhan Bank,541153,BANDHANBNK,INE545U01014,Banks,Private Sector Bank,185.03,69.87,29807.80,21694.54,9522.44,43.89,51.91,29.59,1.21,0.17,1.49,6.76,11.88,9601.39,2662.95,0.00,0.00,0.00,6.39,0.94,-1.12,13.64,3.87
Belrise Industri,544405,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,187.62,57.60,16695.91,9230.62,1139.62,12.35,12.32,34.69,3.36,3.25,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,5.00,5.27,1.23,1.60,3.29
Bharat Electron,500049,BEL,INE263A01024,Aerospace & Defense,Aerospace & Defense,460.00,62.14,336249.83,26535.27,7883.74,29.71,28.76,56.38,15.59,1.86,13.21,0.00,29.22,16495.15,650.42,10590.70,2907.66,10211.08,2.44,-0.41,0.37,0.01,1.69
Bharat Forge,500493,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1898.40,72.38,90760.35,16136.21,2818.90,17.47,17.80,77.73,9.70,98.39,4.72,0.71,11.58,938.31,146.79,3092.39,2763.49,4010.72,2.16,1.97,-1.22,3.19,1.61
CCL Products,519600,CCL,INE421D01022,Agricultural Food & other Products,Tea & Coffee,1029.10,56.33,13741.36,4068.78,704.41,17.31,17.87,36.60,6.58,2.45,7.98,0.78,17.05,637.11,10.29,846.67,169.18,801.76,3.84,-0.30,0.49,2.82,4.22
Coal India,533278,COALINDIA,INE522F01014,Consumable Fuels,Coal,449.40,63.22,276953.01,138777.62,40358.98,29.08,32.83,9.28,2.63,0.35,14.25,0.13,38.89,48598.10,10896.19,14420.39,9839.56,11532.25,15.99,-0.27,0.26,0.33,2.63
Cospower Engine.,543172,,INE0CQB01010,Industrial Manufacturing,Industrial Products,949.50,59.36,174.38,53.20,9.59,18.03,21.70,45.06,7.78,1.73,3.40,1.08,11.82,15.70,-0.18,18.30,8.87,17.50,4.26,0.00,0.00,2.68,4.95
Cummins India,500480,CUMMINSIND,INE298A01020,Industrial Products,"Compressors, Pumps & Diesel Engines",4791.40,59.42,132817.61,11602.39,2477.99,21.36,20.02,57.03,16.82,1.64,20.85,0.00,28.15,5023.17,655.77,2565.36,1524.44,1162.01,2.33,-1.13,1.07,0.01,3.92
Data Pattern,543428,DATAPATTNS,INE0IX101010,Aerospace & Defense,Aerospace & Defense,3359.20,72.08,18806.13,976.13,330.64,33.87,38.82,75.41,12.23,2.37,12.18,0.00,15.18,1180.86,29.91,667.81,66.66,268.15,1.83,0.48,0.14,0.02,1.84
Dr Reddy's Labs,500124,DRREDDY,INE089A01031,Pharmaceuticals & Biotechnology,Pharmaceuticals,1313.50,61.86,109630.36,34682.20,8068.90,23.27,26.18,19.69,3.04,0.52,12.95,0.16,17.96,12851.70,1419.40,9775.40,3532.30,7582.20,6.64,2.45,-2.35,0.78,4.80
