Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,365.80,58.54,877.52,277.91,47.08,16.94,15.84,25.31,3.51,0.33,15.26,0.00,18.44,124.13,6.04,52.77,13.87,52.08,5.85,0.28,0.29,0.02,3.74
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1342.10,66.64,77949.39,33181.86,6814.20,20.54,20.65,22.07,2.22,2.79,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,7.32,0.06,-0.26,1.39,1.31
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,217.80,99.95,1029.33,220.50,31.00,14.06,18.43,37.48,8.40,0.06,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,2.89,0.00,0.00,1.58,0.00
CCL Products,519600,CCL,INE421D01022,Agricultural Food & other Products,Tea & Coffee,1082.30,58.55,14451.73,4068.78,704.41,17.31,17.87,38.49,6.93,2.58,7.98,0.78,17.05,637.11,10.29,846.67,169.18,801.76,3.67,-0.30,0.49,2.82,2.39
Emcure Pharma,544210,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,1590.10,58.17,30146.63,8850.09,1787.41,20.20,18.60,33.34,6.36,30.31,8.98,0.35,18.51,1919.49,-38.91,2299.86,1725.44,2304.58,4.45,1.74,0.30,1.19,4.94
GE Shipping Co,500620,GESHIP,INE017A01032,Transport Services,Shipping,1460.10,60.78,20845.43,5120.73,2708.09,52.88,50.30,9.22,1.37,0.20,10.90,0.08,14.09,8111.23,707.70,429.16,297.08,267.73,15.26,0.36,0.82,0.49,3.25
Godawari Power,532734,GPIL,INE177H01039,Industrial Products,Iron & Steel Products,278.65,59.30,18707.58,5238.46,1120.48,21.39,22.23,25.22,3.57,-1.53,13.86,0.04,17.23,1513.51,107.76,98.78,304.89,862.45,5.81,0.10,-0.73,0.18,3.91
Granules India,532482,GRANULES,INE101D01020,Pharmaceuticals & Biotechnology,Pharmaceuticals,628.10,63.14,15242.02,5092.45,1085.39,21.31,21.15,28.05,3.83,5.68,8.21,0.45,13.86,669.59,18.32,760.54,755.08,1488.29,5.00,0.60,-0.30,2.20,1.86
GSP Crop Science,544733,GSPCROP,INE713R01022,Fertilizers & Agrochemicals,Pesticides & Agrochemicals,390.90,,1818.42,1287.38,150.36,11.68,11.68,22.40,,9.33,7.35,0.61,19.79,251.21,14.39,645.33,481.49,345.10,6.62,,,2.31,2.23
Hitachi Energy,543187,POWERINDIA,INE07Y701011,Electrical Equipment,Heavy Electrical Equipment,25065.00,55.92,111720.63,7277.34,1037.17,14.25,9.48,126.66,24.38,4.40,5.77,0.02,13.79,3610.83,203.27,2094.80,1930.85,1183.60,1.11,-0.75,1.02,0.07,4.79
Hoac Foods,,HOACFOODS,INE0S6S01017,Food Products,Other Food Products,382.00,66.79,165.81,35.43,5.88,16.60,15.66,45.55,7.07,0.41,17.72,0.06,33.92,19.91,0.19,9.59,3.16,10.29,3.54,-7.90,-2.69,0.24,4.46
Inox India,544046,INOXINDIA,INE616N01034,Industrial Products,Other Industrial Products,1245.10,60.99,11300.96,1495.80,328.71,21.98,21.82,44.69,11.53,2.29,15.35,0.10,28.99,586.50,38.38,193.57,165.12,567.98,3.01,0.57,0.02,0.29,3.41
Karnataka Bank,532652,KTKBANK,INE614B01018,Banks,Private Sector Bank,230.17,58.75,8704.61,8918.97,5907.59,66.24,68.33,7.54,0.69,0.21,1.07,8.27,11.10,16894.32,1432.26,0.00,0.00,0.00,6.81,-0.27,-2.91,14.19,3.69
Lupin,500257,LUPIN,INE326A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,2274.90,47.41,104003.68,26150.50,7651.59,29.26,23.24,20.91,5.29,0.35,12.41,0.32,20.62,9445.32,-85.88,6290.15,3407.15,5954.96,6.22,-0.98,1.00,0.93,4.32
M B Agro Prod.,,MBAPL,INE900L01010,Fertilizers & Agrochemicals,Fertilizers,504.80,68.08,4423.41,1769.06,221.36,12.51,13.75,42.26,9.66,162.54,6.57,0.68,15.23,179.16,14.08,306.83,271.14,238.34,4.23,0.00,-0.24,1.57,1.01
NLC India,513683,NLCINDIA,INE589A01014,Power,Power Generation,283.20,64.29,39269.55,16283.07,4540.33,27.88,30.98,15.04,1.97,0.30,4.68,1.22,14.47,-1774.41,2176.19,2990.61,1818.42,1944.26,7.08,-0.15,-0.03,5.47,3.13
O N G C,500312,ONGC,INE213A01029,Oil,Oil Exploration & Production,288.05,67.58,362374.94,659253.86,99620.39,15.11,14.52,9.54,0.99,-1.16,5.15,0.48,10.63,-20933.20,12917.01,21037.36,38229.06,55460.72,15.38,-0.27,0.45,2.33,1.74
Omnitech Engg.,544720,OMNI,INE0UH301010,Industrial Manufacturing,Industrial Products,272.77,75.81,3373.24,344.82,114.62,33.24,33.24,56.23,,1.30,8.56,1.71,30.10,74.67,7.04,142.85,41.11,171.13,2.28,,,4.18,1.83
