Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,1986.90,67.85,16226.83,1215.10,381.83,31.42,23.05,56.55,11.51,1.87,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.40,-0.89,-0.17,0.02,3.58
Adani Energy Sol,539254,ADANIENSOL,INE931S01010,Power,Power Distribution,1017.70,59.99,122230.36,26519.34,7801.47,29.42,29.73,54.42,5.23,2.16,3.37,1.95,13.64,4156.33,814.13,6160.26,4390.34,710.62,4.10,0.17,0.41,6.81,4.68
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1550.70,61.40,357115.74,36486.63,21627.40,59.27,59.53,28.26,5.33,1.03,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.61,-1.14,-0.51,3.05,1.71
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5684.00,50.40,67967.35,13890.16,2810.50,20.23,19.38,28.92,5.09,3.11,13.30,0.18,19.39,7248.04,492.06,3091.52,1886.69,3007.36,4.23,-0.39,0.50,0.81,4.20
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),165.00,82.81,193.29,13.29,7.82,58.84,58.51,37.24,3.69,22.17,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,3.99,0.00,0.00,0.49,0.00
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,201.84,68.03,118469.69,50976.16,9941.54,19.50,18.97,35.44,9.42,0.12,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,5.51,0.14,0.09,5.90,1.64
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,991.05,53.01,74085.24,17887.79,9304.97,52.02,53.37,32.03,4.08,1.39,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.83,-0.64,1.95,11.60,3.78
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,147.60,99.87,697.56,211.79,26.18,12.36,18.43,29.91,5.69,0.05,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,3.60,0.00,0.00,1.83,0.00
Bai-Kakaji Poly.,544670,,INE1IJQ01026,Consumer Durables,Plastic Products - Consumer,210.35,62.15,450.24,325.47,33.79,10.38,10.38,24.51,,0.38,12.18,2.03,41.23,-41.47,6.19,30.52,12.96,40.75,5.64,,,3.47,4.39
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9518.50,53.25,266260.82,57718.86,11709.13,20.29,18.74,29.78,7.79,2.87,15.63,0.58,22.77,-1347.55,1836.32,3099.19,7666.69,2145.55,4.63,1.29,-0.82,1.50,4.25
Bajaj Consumer,533229,BAJAJCON,INE933K01021,Personal Products,Personal Care,359.70,69.70,4698.34,1088.55,176.34,16.20,13.22,29.82,7.28,-3.11,13.15,0.03,15.70,328.45,29.81,75.60,52.17,63.68,4.13,0.48,-0.42,0.09,2.78
Balkrishna Inds,502355,BALKRISIND,INE787D01026,Auto Components,Tyres & Rubber Products,2704.80,75.35,52332.24,10642.64,2273.98,21.37,23.53,39.88,5.01,16.55,10.36,0.35,15.78,109.36,355.12,1313.90,759.67,1744.46,3.35,-0.13,0.30,1.96,4.00
Bank of India,532149,BANKINDIA,INE084A01016,Banks,Public Sector Bank,163.66,58.75,74536.32,74518.88,53019.58,71.15,71.03,7.31,0.86,0.17,0.94,11.54,12.35,63717.28,9692.57,0.00,0.00,0.00,6.09,-0.45,1.58,15.77,3.67
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,65.52,57.21,50364.05,28257.38,18659.70,66.03,62.68,7.78,1.51,0.11,1.64,10.54,22.81,9929.94,3584.64,0.00,0.00,0.00,5.68,3.44,2.57,15.82,3.32
Bharat Forge,500493,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1557.50,62.31,74462.30,15268.83,2695.80,17.66,17.80,68.89,7.96,87.20,4.72,0.71,11.58,938.31,198.40,3092.39,2763.49,4010.72,2.48,1.97,-1.22,3.35,2.65
BSE,,BSE,INE118H01025,Capital Markets,Exchange and Data Platform,2897.00,58.38,117994.54,3698.07,2082.53,56.31,58.41,65.63,22.61,0.93,14.03,0.00,36.04,3129.92,436.84,411.34,137.47,0.00,2.11,3.83,1.20,0.00,4.39
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,928.30,53.51,12372.58,4141.20,3807.55,91.94,92.25,12.70,2.26,0.58,2.20,6.61,18.22,213.97,1.48,0.75,3.26,0.00,7.87,0.82,0.72,9.52,4.45
Ceigall India,544223,CEIGALL,INE0AG901020,Construction,Civil Construction,291.85,70.26,5086.82,3486.90,474.01,13.59,15.08,19.68,2.62,0.62,8.08,0.69,20.87,800.75,64.89,487.93,951.50,89.84,7.84,-0.59,0.42,2.79,2.36
Cholaman.Inv.&Fn,511243,CHOLAFIN,INE121A01024,Finance,Non Banking Financial Company (NBFC),1742.20,58.44,147074.56,29701.96,20391.17,68.65,70.37,30.34,5.67,1.19,2.38,7.23,19.71,9140.07,413.16,211.86,128.16,0.00,6.33,0.27,-0.29,9.14,4.89
Commerl. Synbags,539986,COMSYN,INE073V01015,Industrial Products,Packaging,167.14,72.89,667.64,380.83,43.57,11.44,8.86,24.65,4.23,-2.98,5.21,0.64,10.26,58.01,4.71,63.39,17.27,75.44,5.32,0.00,-0.11,2.48,0.19
Cons. Finvest,,CONSOFINVT,INE025A01027,Finance,Non Banking Financial Company (NBFC),214.97,74.07,695.73,67.52,66.91,99.10,99.19,10.46,0.67,0.02,10.56,0.00,11.80,1.29,6.49,0.00,0.04,0.00,10.55,0.00,0.02,0.00,4.45
Corona Remedies,544644,CORONA,INE02ZQ01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,1537.30,63.01,9392.60,1196.42,240.68,20.12,20.12,58.98,14.27,0.11,17.00,0.10,27.55,103.48,5.23,160.08,140.75,107.30,2.23,,,0.30,1.46
Emcure Pharma,544210,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,1515.70,54.05,28711.24,8850.09,1787.41,20.20,18.60,31.75,6.06,28.86,8.98,0.35,18.51,1919.49,-38.91,2299.86,1725.44,2304.58,4.67,1.74,0.30,1.19,4.41
Federal Bank,500469,FEDERALBNK,INE171A01029,Banks,Private Sector Bank,286.80,63.26,70647.53,28835.44,18950.02,65.72,69.68,17.25,1.95,0.61,1.25,8.71,12.86,26370.05,4459.80,0.00,0.00,0.00,6.31,1.39,-0.60,13.49,3.89
Force Motors,500033,FORCEMOT,INE451A01017,Automobiles,Passenger Cars & Utility Vehicles,21390.00,62.20,28204.76,8863.22,1389.09,15.67,13.61,29.40,8.04,0.29,11.53,0.00,20.82,1259.83,709.85,258.25,715.42,1237.56,4.36,0.32,0.19,0.00,3.65
GE Shipping Co,500620,GESHIP,INE017A01032,Transport Services,Shipping,1274.20,77.58,18189.24,5120.73,2708.09,52.88,50.30,8.04,1.19,0.17,10.90,0.08,14.09,8111.23,707.70,429.16,297.08,267.73,18.16,0.36,0.82,0.49,1.38
GNA Axles,540124,GNA,INE934S01014,Auto Components,Auto Components & Equipments,439.40,76.31,1880.61,1444.98,231.00,15.99,13.68,16.85,2.00,2.66,8.26,0.22,12.54,555.35,3.47,582.55,242.38,219.17,8.32,0.04,0.03,1.20,3.43
GRE Renew,544682,,INE0U8P01015,Construction,Civil Construction,101.00,,144.31,83.72,9.48,11.32,11.32,20.53,,,14.87,0.04,26.90,21.22,0.66,8.65,2.44,2.36,6.98,,,0.15,4.27
Hitachi Energy,543187,POWERINDIA,INE07Y701011,Electrical Equipment,Heavy Electrical Equipment,21871.00,69.91,97509.10,7277.34,1037.17,14.25,9.48,110.55,21.27,3.84,5.77,0.02,13.79,3610.83,203.27,2094.80,1930.85,1183.60,1.28,-0.75,1.02,0.07,4.24
Indo SMC,544681,,INE0WKY01013,Electrical Equipment,Other Electrical Equipment,180.45,,412.42,138.69,23.40,16.87,16.87,26.71,,,22.66,1.00,74.46,15.71,0.09,47.21,20.16,17.23,5.09,,,1.58,0.77
