Name,BSE Code,NSE Code,Industry Group,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Hitachi Energy,543187,POWERINDIA,Electrical Equipment,Heavy Electrical Equipment,21742.00,96909.24,6815.40,858.77,12.60,9.48,135.12,21.14,4.69,5.77,0.02,13.79,3610.83,223.82,2094.80,1930.85,1183.60,1.07,-2.35,2.48,0.09,3.15
ICICI Lombard,540716,ICICIGI,Insurance,General Insurance,1999.00,99528.64,25477.17,3595.83,14.11,14.22,35.54,6.22,1.40,3.79,0.00,18.80,-40690.71,103.46,0.00,0.00,0.00,3.73,-0.11,0.10,0.00,3.66
Indian Bank,532814,INDIANB,Banks,Public Sector Bank,873.10,117603.43,64543.17,44355.43,68.72,68.06,9.98,1.53,0.25,1.35,10.65,17.09,43625.03,9828.83,0.00,0.00,0.00,6.07,0.57,0.14,14.91,2.84
Iware Supplych.,,IWARE,Transport Services,Logistics Solution Provider,228.05,244.38,85.79,17.04,19.86,19.86,18.47,5.19,0.18,15.46,0.96,65.85,25.96,0.29,48.40,5.07,0.00,4.81,,,3.28,0.00
Jayesh Logistics,,JAYESH,Transport Services,Logistics Solution Provider,150.85,131.11,111.87,16.96,15.16,15.16,11.67,,0.12,13.53,1.26,56.80,16.35,0.15,32.32,5.66,0.00,7.92,,,2.22,3.30
Karur Vysya Bank,590003,KARURVYSYA,Banks,Private Sector Bank,247.95,23958.15,10381.07,6707.93,64.62,65.02,11.38,1.87,0.27,1.73,8.83,17.65,5284.51,1933.72,0.00,0.00,0.00,6.59,0.50,0.40,13.08,4.08
Kirloskar Oil,533293,KIRLOSENG,Industrial Products,"Compressors, Pumps & Diesel Engines",1157.50,16822.11,6915.20,1275.61,18.45,18.66,34.56,4.99,0.90,4.59,1.64,15.40,859.10,99.04,815.74,1002.69,849.68,5.58,0.79,-0.13,4.64,3.24
L&T Finance Ltd,533519,LTF,Finance,Non Banking Financial Company (NBFC),296.90,74278.30,16715.82,10157.49,60.77,60.41,27.53,2.82,0.61,2.37,3.72,10.79,6108.65,11.92,67.74,1502.78,0.00,6.09,0.23,0.21,9.80,3.68
Larsen & Toubro,500510,LT,Construction,Civil Construction,3996.70,549778.41,270722.51,34311.35,12.67,13.43,34.20,5.42,1.49,4.98,1.32,16.55,50175.32,5318.76,53654.94,52869.21,8313.65,5.25,-0.14,0.15,3.84,1.62
Latent View,543398,LATENTVIEW,IT - Software,Computers - Software & Consulting,499.20,10313.53,953.58,211.82,22.21,23.14,54.11,6.34,3.70,10.21,0.02,11.58,737.65,77.84,224.47,24.99,0.00,2.48,0.15,0.07,0.10,4.05
Lumax Auto Tech.,532796,LUMAXTECH,Auto Components,Auto Components & Equipments,1473.80,10045.08,4221.21,553.93,13.12,12.80,47.50,9.52,1.33,7.73,1.05,20.25,16.02,44.69,808.00,759.83,400.15,4.06,0.28,0.29,2.47,1.74
M & M,500520,M&M,Automobiles,Passenger Cars & Utility Vehicles,3669.30,456288.03,175704.22,33298.56,18.95,19.17,32.06,5.51,1.18,5.51,1.53,18.05,34754.07,4399.51,9541.57,34621.91,24588.45,5.52,0.38,-0.49,4.09,2.95
M & M Fin. Serv.,532720,M&MFIN,Finance,Non Banking Financial Company (NBFC),360.35,50087.61,19699.23,12394.35,62.92,63.11,20.30,2.02,0.77,1.69,4.90,10.90,4769.58,127.30,235.40,1000.26,0.00,7.37,-0.04,0.26,9.97,1.00
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,Sugar,708.95,1098.16,145.02,18.83,12.98,12.10,108.84,8.09,,3.41,0.89,11.07,92.98,6.32,2.45,39.56,50.36,1.78,0.00,-0.17,5.67,0.00
Man Industries,513269,MANINDS,Industrial Products,Iron & Steel Products,470.50,3529.20,3526.65,370.15,10.50,8.60,21.15,1.79,1.47,4.87,0.29,10.01,1121.66,33.20,1212.92,849.15,937.08,9.49,0.80,0.13,1.62,1.77
Marico,531642,MARICO,Agricultural Food & other Products,Edible Oil,731.35,94928.48,12265.00,2206.00,17.99,19.75,56.98,23.43,5.92,21.01,0.14,41.34,2556.00,194.00,1666.00,1892.00,1598.00,2.33,-0.73,0.59,0.26,4.46
Maruti Suzuki,532500,MARUTI,Automobiles,Passenger Cars & Utility Vehicles,15889.00,499554.25,160633.80,19629.10,12.22,13.23,33.80,5.01,0.47,11.69,0.00,15.89,-2819.00,5645.10,7330.50,22281.70,10850.10,3.83,-0.70,0.58,0.01,4.71
Multi Comm. Exc.,534091,MCX,Capital Markets,Exchange and Data Platform,9867.00,50320.09,1340.15,836.59,62.43,59.79,72.28,24.11,1.40,14.48,0.00,34.33,468.75,112.62,36.71,136.49,0.00,1.80,1.41,-2.69,0.00,1.08
Muthoot Finance,533398,MUTHOOTFIN,Finance,Non Banking Financial Company (NBFC),3681.40,147796.60,24544.40,18643.48,75.96,72.88,20.24,4.50,2.04,4.67,3.76,19.58,5131.04,147.83,9.71,159.62,0.00,7.09,-0.84,0.74,6.61,3.35
Nestle India,500790,NESTLEIND,Food Products,Packaged Foods,1263.20,243584.66,21023.38,4828.55,22.97,23.62,81.36,53.37,7.70,27.10,0.10,83.02,-594.11,18.56,321.25,2300.78,2489.81,1.73,0.57,-0.46,0.11,3.69
One Global Serv,514330,,Healthcare Services,Healthcare Service Provider,590.15,1153.33,311.64,58.78,18.86,16.90,26.28,11.38,0.17,26.38,0.00,42.31,80.39,0.77,190.49,117.59,0.00,5.13,0.00,-9.54,0.00,0.00
Parin Enterpris.,,PARIN,Consumer Durables,"Furniture, Home Furnishing",594.00,660.41,239.23,24.40,10.20,11.45,78.72,9.95,4.17,4.86,1.47,11.37,62.28,-0.72,37.18,13.97,93.42,2.61,0.00,0.40,4.96,0.67
Powergrid Infra.,543290,PGINVIT,Power,Power - Transmission,94.49,8598.58,1260.86,1961.87,155.60,133.12,6.36,1.12,0.20,11.62,0.14,15.41,897.44,40.24,208.58,2.96,30.93,18.71,,,0.63,4.07
Pramara Promotio,,PRAMARA,Media,Advertising & Media Agencies,353.15,319.07,108.84,15.78,14.50,14.45,32.49,2.71,0.51,6.65,0.25,12.10,118.84,2.06,33.72,4.36,31.88,4.92,-0.11,-0.07,1.77,1.63
PropshareTitania,544462,,Realty,Real Estate Investment Trusts (REITs),1060000.00,472.97,39.51,32.87,83.19,83.19,52.73,10.45,0.33,3.20,0.00,10.27,0.33,0.56,0.00,0.29,0.00,6.01,,,0.00,0.93
Pune e,544141,,Capital Markets,Stockbroking & Allied,215.85,337.82,49.21,19.44,39.50,37.75,21.63,2.06,1.03,6.27,0.36,12.07,169.24,8.50,92.12,71.42,0.00,10.49,0.00,0.35,2.22,3.60
Punjab Natl.Bank,532461,PNB,Banks,Public Sector Bank,123.05,141420.67,129502.98,95371.61,73.64,72.67,8.30,0.99,0.12,1.07,12.22,15.17,189158.58,17765.09,0.00,0.00,0.00,6.24,0.48,0.15,15.36,2.53
Renol Polychem,,RNPL,Chemicals & Petrochemicals,Specialty Chemicals,143.05,113.64,62.30,7.15,11.48,11.48,21.94,2.96,,25.71,0.01,45.41,36.43,0.26,17.71,4.46,14.98,6.57,,,0.03,2.15
RRP Defense,530929,,Commercial Services & Supplies,Trading & Distributors,955.30,1310.56,14.12,2.91,20.61,15.02,524.22,86.33,1.84,14.46,0.00,87.02,8.91,0.01,16.46,9.67,0.00,0.22,0.00,0.00,0.00,2.96
Sacheerome,,SACHEEROME,Chemicals & Petrochemicals,Specialty Chemicals,358.40,801.84,107.54,22.96,21.35,21.35,33.61,5.94,0.64,21.55,0.00,29.59,65.84,0.60,18.82,15.92,10.23,2.92,-6.53,-1.15,0.00,4.34
Sansera Enginee.,543358,SANSERA,Auto Components,Auto Components & Equipments,1660.60,10332.96,3100.96,527.28,17.00,17.13,41.51,3.58,2.28,6.65,0.15,10.50,792.16,40.51,465.98,416.12,614.01,3.63,0.11,0.05,1.16,2.69
SBI,500112,SBIN,Banks,Public Sector Bank,983.60,907923.55,505419.84,234329.37,46.36,48.66,11.55,1.59,0.39,1.15,11.08,17.20,106052.01,187912.23,0.00,0.00,0.00,6.04,2.11,0.24,15.04,0.54
Shreeji Ship. Gl,544490,SHREEJISPG,Transport Services,Shipping,314.30,5120.52,607.61,199.49,32.83,32.83,37.84,7.17,2.62,18.25,0.30,37.95,292.95,24.65,153.84,49.59,26.70,3.63,,,1.19,2.66
Shriram Finance,511218,SHRIRAMFIN,Finance,Non Banking Financial Company (NBFC),838.25,157698.31,45601.30,33103.56,72.59,72.05,18.00,2.60,0.40,3.04,3.87,15.57,12046.73,1594.94,26.68,333.98,0.00,8.50,2.33,-3.00,7.22,0.45
Sirca Paints,543686,SIRCA,Consumer Durables,Paints,513.50,2916.31,435.04,84.39,19.40,18.14,50.34,6.58,2.45,12.27,0.10,14.94,305.76,4.15,137.73,43.60,107.54,2.75,0.32,1.29,0.57,4.73
Sobhagya Mercant,512014,,Commercial Services & Supplies,Diversified Commercial Services,911.80,765.91,208.45,32.36,15.52,14.25,35.54,8.48,2.88,11.97,0.07,24.43,85.68,0.00,131.84,89.82,2.60,4.14,0.00,0.00,0.21,0.96
Solex Energy,,SOLEX,Electrical Equipment,Heavy Electrical Equipment,1917.40,2071.27,784.76,98.15,12.51,10.43,39.54,11.48,0.16,11.66,1.63,38.74,70.45,3.66,87.42,150.93,311.16,3.74,0.23,0.08,3.33,3.41
Stellant Secu.,526071,,Finance,Other Financial Services,368.20,136.32,43.85,41.64,94.96,89.36,4.37,4.11,0.02,79.38,0.00,81.90,39.88,0.11,1.49,0.00,9.07,40.95,-0.19,0.00,0.00,0.00
Swaraj Suiting,,SWARAJ,Textiles & Apparels,Other Textile Products,253.00,556.96,459.23,100.63,21.91,17.58,13.46,3.25,0.14,7.21,1.94,25.65,71.75,0.80,94.17,113.64,218.53,9.53,-0.10,-0.01,3.93,4.04
T N Merc. Bank,543596,TMB,Banks,Private Sector Bank,505.45,8003.87,5472.33,3956.31,72.30,71.83,6.59,0.85,0.51,1.85,6.00,13.97,2744.20,828.60,0.00,0.00,0.00,7.73,0.01,0.07,11.85,4.09
Tankup Engi.,,TANKUP,Industrial Products,Other Industrial Products,684.30,362.34,35.21,4.24,12.04,12.46,119.19,13.44,0.56,9.51,0.69,29.66,24.09,0.61,20.16,9.33,11.83,1.29,-3.02,-1.51,3.99,0.00
Tata Capital,544574,TATACAP,Finance,Non Banking Financial Company (NBFC),325.00,137958.24,28323.85,20292.20,71.64,71.64,37.49,,1.22,1.72,5.88,12.92,1922.56,46.02,130.76,1624.34,0.00,5.74,,,10.70,3.46
Tenneco Clean,544612,TENNIND,Auto Components,Auto Components & Equipments,501.15,20226.63,4890.43,815.27,16.67,16.67,36.64,,,22.27,0.01,42.63,177.82,40.99,687.23,892.76,277.73,3.77,,,0.03,3.07
Titan Company,500114,TITAN,Consumer Durables,"Gems, Jewellery And Watches",3855.10,342250.44,67904.00,6916.00,10.18,9.42,82.89,26.73,5.66,9.24,0.97,31.75,9184.00,462.00,1437.00,2544.00,37657.00,1.88,1.40,-1.43,1.88,2.55
Torrent Pharma.,500420,TORNTPHARM,Pharmaceuticals & Biotechnology,Pharmaceuticals,3745.20,126748.89,12248.00,3993.00,32.60,32.31,58.50,15.00,2.76,13.26,0.33,26.52,1757.00,-86.00,2185.00,1675.00,2467.00,2.44,0.63,-0.17,0.90,3.53
Trident Lifeline,543616,,Pharmaceuticals & Biotechnology,Pharmaceuticals,310.80,361.83,102.98,21.47,20.85,17.28,23.70,4.45,0.54,8.66,0.73,20.02,52.43,6.72,40.09,21.91,34.28,5.33,0.02,0.50,2.66,4.35
Ujjivan Small,542904,UJJIVANSFB,Banks,Other Bank,53.86,10436.95,6465.58,2517.15,38.93,46.40,25.03,1.67,0.45,1.65,6.77,12.42,2594.80,947.20,0.00,0.00,0.00,6.90,3.31,-2.50,12.17,2.50
Unihealth Hosp,,UNIHEALTH,Healthcare Services,Hospital,354.30,549.16,122.47,53.13,43.38,33.28,22.77,4.38,0.39,12.49,0.14,16.03,112.05,4.05,112.25,7.92,3.81,8.90,0.52,0.00,0.35,0.00
Union Bank (I),532477,UNIONBANK,Banks,Public Sector Bank,152.85,116679.66,109143.51,73474.88,67.32,67.96,6.31,0.93,0.12,1.24,10.38,17.05,112599.00,21257.19,0.00,0.00,0.00,6.95,-0.23,0.16,13.79,3.66
Vdeal System,,VDEAL,Electrical Equipment,Other Electrical Equipment,237.20,116.00,41.11,6.56,15.96,20.61,28.86,4.31,0.18,10.47,0.38,24.99,24.93,0.15,15.46,9.71,25.03,5.13,1.54,0.00,1.60,1.17
Viceroy Hotels,523796,VHLTD,Leisure Services,Hotels & Resorts,130.40,881.23,129.25,32.44,25.10,25.68,53.77,3.59,0.48,27.49,0.20,41.68,42.23,3.81,4.24,6.36,0.45,2.51,-0.53,0.00,2.14,4.12
Workmates Core2,544610,,IT - Software,Computers - Software & Consulting,385.65,498.21,107.65,18.32,17.02,17.02,35.77,,0.29,32.12,0.38,87.47,20.11,0.74,24.65,23.61,0.00,3.83,,,0.47,4.78
Zelio E-Mobility,544563,,Automobiles,2/3 Wheelers,437.55,925.42,171.97,21.06,12.25,12.25,44.53,,0.34,33.76,0.70,85.75,28.24,1.61,1.88,9.87,39.49,2.23,,,1.27,3.84
