Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,1969.70,67.42,16126.15,1215.10,381.83,31.42,23.05,56.19,11.41,1.86,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.42,-0.89,-0.17,0.02,4.41
Adani Ports,532921,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1530.80,61.10,352690.06,36486.63,21627.40,59.27,59.53,27.91,5.26,1.02,8.59,0.85,18.76,2609.64,1904.28,5576.58,2745.72,541.02,4.66,-1.14,-0.51,3.05,1.17
AIA Engineering,532683,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,4039.70,59.94,37698.63,4310.63,1195.12,27.72,26.91,32.37,5.12,1.69,13.66,0.14,15.42,6091.93,442.71,793.50,204.05,1173.69,4.01,0.08,-0.09,0.67,3.12
Ajanta Pharma,532331,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,2880.10,66.15,35982.71,5201.63,1358.57,26.12,27.30,35.47,8.34,4.07,19.43,0.06,24.91,2233.83,128.75,1447.50,430.05,812.14,3.65,0.68,-0.56,0.19,4.66
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5702.50,51.44,68181.94,13890.16,2810.50,20.23,19.38,29.01,5.11,3.12,13.30,0.18,19.39,7248.04,492.06,3091.52,1886.69,3007.36,4.22,-0.39,0.50,0.81,3.89
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,262.00,79.87,179.73,24.56,4.85,19.75,19.75,50.77,8.28,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,2.68,-2.80,-10.03,1.74,3.14
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),159.50,80.41,186.84,13.29,7.82,58.84,58.51,36.00,3.56,21.43,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,4.13,0.00,0.00,0.49,0.00
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,199.87,66.45,117400.73,50976.16,9941.54,19.50,18.97,35.12,9.33,0.12,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,5.54,0.14,0.09,5.90,1.59
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,982.30,50.03,73434.86,17887.79,9304.97,52.02,53.37,31.75,4.04,1.37,1.58,7.87,14.19,5735.08,3007.66,0.00,0.00,0.00,5.84,-0.64,1.95,11.60,4.63
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1226.10,60.00,71212.09,32514.48,6618.84,20.36,20.65,20.81,2.03,2.63,7.35,0.22,11.08,13147.96,523.16,5891.11,4750.60,11191.88,7.76,0.06,-0.26,1.43,4.11
Automotive Axles,505010,AUTOAXLES,INE449A01011,Auto Components,Auto Components & Equipments,1966.50,57.21,2971.38,2041.52,216.27,10.59,10.59,18.90,2.95,0.68,11.91,0.01,16.58,765.23,32.76,391.30,245.08,230.12,7.21,0.40,-0.03,0.07,3.60
Avanti Feeds,512573,AVANTIFEED,INE871C01038,Food Products,Animal Feed,959.80,69.88,13076.86,5963.96,745.01,12.49,11.30,21.14,4.34,0.64,15.68,0.00,19.53,2792.81,189.68,219.87,697.06,541.79,7.04,-0.03,1.00,0.02,0.54
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1356.20,60.67,421162.37,130819.57,77849.31,59.51,63.58,16.04,2.05,0.62,1.78,7.40,16.30,95364.34,30207.73,0.00,0.00,0.00,5.70,-0.22,0.69,14.07,4.38
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,127.60,99.81,603.04,211.79,26.18,12.36,18.43,25.86,4.92,0.04,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,4.12,0.00,0.00,1.83,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9595.50,58.26,268192.15,57718.86,11709.13,20.29,18.74,30.00,7.85,2.89,15.63,0.58,22.77,-1347.55,1836.32,3099.19,7666.69,2145.55,4.60,1.29,-0.82,1.50,3.48
Bajaj Consumer,533229,BAJAJCON,INE933K01021,Personal Products,Personal Care,356.40,70.29,4655.24,1088.55,176.34,16.20,13.22,29.54,7.22,-3.08,13.15,0.03,15.70,328.45,29.81,75.60,52.17,63.68,4.17,0.48,-0.42,0.09,3.68
Belrise Industri,544405,BELRISE,INE894V01022,Auto Components,Auto Components & Equipments,180.65,61.09,16075.67,9230.62,1139.62,12.35,12.32,33.41,3.23,3.13,5.35,0.29,14.09,2326.48,93.54,1709.59,1307.61,960.03,5.19,5.27,1.23,1.60,4.97
Bharat Electron,500049,BEL,INE263A01024,Aerospace & Defense,Aerospace & Defense,438.95,58.98,320862.74,26535.27,7883.74,29.71,28.76,53.80,14.88,1.77,13.21,0.00,29.22,16495.15,650.42,10590.70,2907.66,10211.08,2.56,-0.41,0.37,0.01,4.92
Bharat Forge,500493,BHARATFORG,INE465A01025,Auto Components,Auto Components & Equipments,1539.00,63.28,73577.84,15268.83,2695.80,17.66,17.80,68.07,7.86,86.16,4.72,0.71,11.58,938.31,198.40,3092.39,2763.49,4010.72,2.51,1.97,-1.22,3.35,3.10
Can Fin Homes,511196,CANFINHOME,INE477A01020,Finance,Housing Finance Company,929.10,54.42,12371.35,4141.20,3807.55,91.94,92.25,12.70,2.26,0.58,2.20,6.61,18.22,213.97,1.48,0.75,3.26,0.00,7.87,0.82,0.72,9.52,4.36
