Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
360 ONE,542772.0,360ONE,INE466L01038,Capital Markets,Stockbroking & Allied,1204.8,58.23,49022.03,4621.1,2858.24,61.85,62.98,38.86,4.96,1.71,5.18,1.62,14.39,2024.11,149.24,503.56,250.63,0.0,4.55,5.95,-4.78,5.61,1.02,2.54
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,598.3,76.08,1435.25,349.03,56.69,16.24,16.24,32.73,5.23,0.62,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,4.15,-0.05,0.33,0.01,0.17,1.6
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,208.0,72.53,231.22,89.63,14.95,16.68,16.68,23.91,4.23,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,5.88,2.76,0.0,0.88,0.0,3.12
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,397.0,57.23,28062.93,2369.9,2057.79,86.83,88.04,47.13,4.77,0.32,2.12,3.93,10.38,3765.58,525.56,332.95,15.27,17.37,5.04,12.05,0.79,9.71,0.05,2.22
Action Const.Eq.,532762.0,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,1159.0,66.96,13801.74,3414.04,529.01,15.5,15.36,31.7,6.94,0.83,13.93,0.0,22.9,406.24,113.53,284.3,916.5,605.4,4.33,0.75,-1.76,0.01,0.17,3.09
Ador Welding,517041.0,ADOR,INE045A01017,Industrial Products,Other Industrial Products,1692.0,71.17,2944.53,1193.54,161.16,13.5,10.82,24.57,5.2,1.75,11.54,0.01,16.42,257.13,12.98,231.85,193.06,151.62,5.91,-2.16,0.68,0.02,1.45,0.0
Aegeus Technolog,544858.0,,INE0WR901013,Commercial Services & Supplies,Diversified Commercial Services,166.25,,139.22,40.92,6.84,16.72,16.72,34.65,,,13.06,0.77,29.98,5.11,0.28,15.77,4.31,4.53,4.69,,,1.76,0.0,4.32
Afcom Holdings,544224.0,,INE0OXY01013,Transport Services,Logistics Solution Provider,1553.0,60.18,4459.21,640.4,247.18,38.6,40.05,30.4,6.43,0.28,20.15,0.54,36.01,373.34,7.12,131.25,14.18,29.43,4.47,7.11,0.63,1.83,0.0,2.14
Ajanta Pharma,532331.0,AJANTPHARM,INE031B01049,Pharmaceuticals & Biotechnology,Pharmaceuticals,3719.0,69.46,46472.35,5776.17,1467.06,25.4,27.5,40.97,10.31,1.72,20.63,0.06,27.14,1759.83,216.64,1853.88,544.3,938.54,3.25,3.44,-0.58,0.17,0.87,2.05
Akiko,,AKIKO,INE0PMR01017,Finance,Other Financial Services,380.1,70.65,409.33,211.32,31.05,14.69,14.51,21.17,6.82,,20.25,0.25,29.43,55.96,0.64,63.24,13.92,0.0,7.1,1.18,0.04,0.5,0.0,1.27
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1368.0,67.28,16795.11,2590.4,836.69,32.3,31.27,26.99,5.06,4.85,14.87,0.02,17.88,1360.94,48.17,1072.96,372.37,691.93,4.93,-0.09,0.24,0.07,0.36,3.53
Amanta Healthcar,544502.0,AMANTA,INE084K01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,186.05,62.72,722.42,291.17,59.51,20.44,20.81,47.11,3.28,0.41,3.5,1.11,10.39,97.47,0.42,43.02,35.89,82.71,5.2,0.04,-0.42,5.58,0.0,3.1
Ameenji Rubber,544555.0,,INE14QA01016,Industrial Products,Rubber,205.9,86.13,232.26,123.25,19.28,15.64,15.64,36.63,4.26,,5.12,0.55,16.5,20.32,0.69,22.63,30.71,51.25,5.94,-3.6,-2.37,2.01,0.0,0.05
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,2179.25,68.81,36184.52,1155.7,454.72,39.35,47.37,78.26,35.28,2.41,34.03,0.08,45.3,627.41,200.14,41.39,0.13,0.0,1.72,1.3,0.59,0.13,0.3,2.28
