Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,448.5,65.4,1075.92,277.91,47.08,16.94,15.84,31.0,4.31,0.4,15.26,0.0,18.44,124.13,6.04,52.77,13.87,52.08,4.85,0.02,0.29,0.02,1.43
Accord Transformer,544710.0,,INE132201018,Electrical Equipment,Heavy Electrical Equipment,71.9,66.63,147.93,79.02,9.16,11.59,11.59,24.16,,0.17,14.17,0.55,44.38,15.4,0.09,28.51,15.11,18.08,6.13,,,1.32,2.82
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,109.4,84.05,121.61,82.55,14.61,17.7,20.72,13.39,2.62,,20.18,0.17,65.35,38.54,0.19,21.85,2.67,22.83,10.4,0.0,0.0,0.56,4.08
Acutaas Chemical,543349.0,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2656.7,67.69,21750.72,1339.37,480.39,35.87,35.87,61.06,13.12,0.99,20.17,0.02,24.05,650.46,41.59,362.56,153.91,231.32,2.24,-2.1,2.81,0.07,1.99
Adani Green,541450.0,ADANIGREEN,INE364U01010,Power,Power Generation,1330.75,80.77,219197.95,12928.0,10768.0,83.29,83.29,120.96,10.97,7.14,1.71,5.19,11.29,-8689.0,672.0,2129.0,407.0,136.0,2.64,0.25,-0.32,12.49,0.54
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1726.0,78.13,397663.3,38735.77,22851.41,58.99,58.99,30.66,4.05,1.12,8.13,0.66,16.39,6214.48,2168.51,6382.54,2736.24,685.0,4.32,-0.03,0.15,3.22,1.52
Adani Power,533096.0,ADANIPOWER,INE814H01029,Power,Integrated Power Utilities,229.9,84.36,443355.08,54240.52,19806.11,36.52,36.52,34.49,6.85,5.71,10.17,0.84,21.16,8359.87,3624.76,11791.37,2840.53,3623.48,3.88,0.28,0.09,2.9,1.75
Adisoft Technol.,,ADISOFT,INE20PL01012,,,237.1,,386.93,131.72,21.6,16.4,16.4,24.0,,,16.59,0.58,39.11,41.07,1.3,56.13,27.17,16.48,6.05,,,1.25,0.08
Aditya AMC,543374.0,ABSLAMC,INE404A01024,Capital Markets,Asset Management Company,1063.5,56.99,30745.34,1845.03,1104.69,59.87,59.87,31.44,7.57,1.76,22.91,0.02,25.16,8.16,211.66,54.62,70.37,0.0,4.25,0.76,-0.3,0.05,3.25
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,360.85,56.54,94561.6,45508.98,16694.14,36.68,36.68,24.84,2.71,-3.34,1.27,5.22,11.74,-66325.64,505.92,843.34,1842.17,0.0,6.38,-0.96,1.86,10.59,2.29
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,2464.6,76.96,29032.53,3776.23,407.41,10.79,7.96,114.4,18.35,6.16,6.24,0.08,20.87,787.3,11.68,1053.91,1424.28,948.22,1.33,4.56,1.35,0.34,0.3
Aeroflex,543972.0,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,318.1,60.9,4209.42,407.78,88.59,21.72,21.22,85.59,11.44,3.48,13.14,0.03,16.57,164.45,0.86,123.31,75.0,72.25,1.69,0.25,0.5,0.14,1.03
Ameenji Rubber,544555.0,,INE14QA01016,Industrial Products,Rubber,161.0,74.35,181.6,94.05,19.0,20.2,20.2,18.32,,0.2,10.08,1.85,54.28,18.5,0.38,15.25,29.2,50.54,7.12,-3.6,-2.37,3.05,1.14
