Name,BSE Code,NSE Code,Industry,Current Price,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Garuda Cons,544271,GARUDA,Construction,216.33,2012.77,315.07,91.21,28.95,29.53,29.10,6.07,0.76,15.70,0.00,22.09,294.39,3.25,180.48,30.90,11.04,4.78,-0.28,-0.05,0.00,3.40
Godfrey Phillips,500163,GODFRYPHLP,Cigarettes & Tobacco Products,11003.50,57211.51,6032.39,1239.61,20.55,20.98,47.07,10.91,1.31,14.75,0.03,19.93,1395.46,459.44,516.35,499.62,1997.08,2.76,0.56,-0.40,0.11,4.03
Harshdeep Horti.,544105,,Agricultural Food & other Products,110.55,177.92,56.26,14.84,26.38,26.38,18.34,3.75,,19.79,0.00,22.95,33.55,0.15,13.16,3.77,23.56,6.51,0.00,0.00,0.00,4.70
HBL Engineering,517271,HBLENGINE,Industrial Products,807.10,22372.40,2048.87,473.46,23.11,19.93,65.20,15.09,1.36,15.26,0.05,20.54,792.59,36.19,373.33,181.16,533.57,2.10,0.00,0.00,0.16,3.34
HLE Glascoat,522215,HLEGLAS,Industrial Manufacturing,525.95,3590.42,1084.47,149.34,13.77,13.00,63.80,7.82,-6.55,4.95,0.83,10.67,80.41,7.82,184.90,108.83,369.50,3.23,0.49,-0.11,3.01,4.98
Iconik Sports,511260,,Finance,65.33,221.09,12.71,1.80,14.16,28.17,204.71,3.47,1.15,9.49,0.12,15.02,6.37,0.17,11.40,0.00,0.00,0.87,-0.05,5.35,2.35,0.00
Indian Bank,532814,INDIANB,Banks,653.10,87970.22,63283.90,43060.82,68.04,68.06,7.66,1.23,0.19,1.35,10.89,17.09,36744.95,9788.23,0.00,1995.02,0.00,6.37,0.27,-0.20,14.52,4.39
Indosolar,533257,WAAREEINDO,Electrical Equipment,416.95,1734.67,518.03,159.03,30.70,29.34,9.83,42.93,0.13,27.99,1.24,420.20,-27.02,2.60,4.66,82.93,74.43,7.13,0.05,0.01,0.40,0.00
Interiors & More,,INM,Consumer Durables,555.20,388.38,58.89,17.55,29.80,29.80,32.45,5.78,,13.81,0.45,19.56,52.66,0.24,16.00,3.28,49.39,4.01,0.00,-0.69,1.82,0.86
Jindal Photo,532624,JINDALPHOT,Finance,1029.40,1055.99,2.37,1.98,83.54,83.74,4.57,1.09,-0.16,13.36,0.06,13.99,32.71,233.89,0.00,0.00,0.00,21.14,0.00,0.02,0.25,0.36
Jubilant Agri,544355,JUBLCPL,Chemicals & Petrochemicals,2888.50,4352.13,1644.84,165.55,10.06,9.57,40.88,13.37,,11.93,0.24,31.49,166.08,2.43,287.47,163.53,190.53,3.44,0.00,0.02,0.51,2.05
Kilburn Engg.,522101,,Industrial Manufacturing,554.95,2721.36,468.23,115.87,24.75,23.79,37.74,5.58,,10.26,0.19,17.17,223.42,5.04,105.48,63.50,47.98,4.03,1.82,-0.34,0.78,3.13
Knowledge Realty,544481,KRT,,107.14,47510.16,3930.10,3100.08,78.88,78.88,149.41,,,1.29,9.36,13.98,-1013.80,-157.27,157.88,124.75,5.67,4.34,,,6.82,2.04
Kovai Medical,523323,KOVAI,Healthcare Services,6343.55,6939.84,1429.93,405.25,28.34,28.46,31.48,6.39,1.21,12.94,0.38,21.23,61.44,22.65,30.84,29.49,16.40,4.64,0.49,0.17,1.26,2.78
Krishival Foods,544416,KRISHIVAL,Food Products,451.00,1005.51,202.23,21.17,10.47,10.47,74.26,7.44,1.25,8.81,0.09,10.54,87.79,4.07,22.57,7.37,37.24,2.08,9.24,-9.24,0.61,4.67
L&T Finance Ltd,533519,LTF,Finance,217.16,54267.20,16399.41,9927.89,60.54,60.41,20.41,2.12,0.46,2.37,3.61,10.79,9911.02,16.56,116.95,1371.70,0.00,7.21,0.82,0.71,9.43,3.69
M.V.K. Agro,,MVKAGRO,Agricultural Food & other Products,342.25,530.15,149.73,18.00,12.02,12.02,56.82,5.90,,3.37,1.18,10.95,66.04,6.07,1.90,29.24,74.90,3.57,0.00,-0.13,5.07,0.00
Marico,531642,MARICO,Agricultural Food & other Products,725.85,94208.37,11447.00,2168.00,18.94,19.75,56.45,23.66,5.87,21.01,0.14,41.34,1247.00,227.00,1271.00,1363.00,1235.00,2.35,-1.51,1.53,0.25,4.49
Maruti Suzuki,532500,MARUTI,Automobiles,14791.00,465032.85,155738.80,19541.90,12.55,13.23,32.00,4.83,0.44,11.69,0.00,15.89,-9383.90,6202.10,6539.70,20501.50,6913.20,4.29,-0.31,0.24,0.00,1.00
Nava,513023,NAVA,Power,687.60,19954.24,3954.39,1833.51,46.37,46.07,19.09,2.62,0.79,13.70,0.12,15.03,2904.19,153.28,1409.25,168.39,817.68,8.24,0.21,0.52,0.55,3.28
Navneet Educat.,508989,NAVNETEDUL,Printing & Publication,154.17,3487.53,1782.13,326.17,18.30,17.75,17.26,1.90,0.19,10.66,0.11,13.20,781.62,46.60,347.54,75.72,635.80,7.73,0.18,0.19,0.71,4.83
NESCO,505355,NESCO,Commercial Services & Supplies,1404.60,9896.81,783.99,462.07,58.94,59.80,24.64,3.76,0.93,13.76,0.00,15.82,-27.70,112.21,15.66,11.85,10.42,5.32,-0.13,-0.01,0.00,4.77
Omfurn India,,OMFURN,Consumer Durables,122.95,144.77,84.13,11.29,13.42,13.42,22.51,2.46,0.20,7.19,0.25,11.57,36.94,1.51,32.31,9.58,20.10,7.27,0.00,0.00,1.42,0.45
Parin Enterpris.,,PARIN,Consumer Durables,464.20,516.10,167.66,19.20,11.45,11.45,74.69,8.08,3.97,4.85,1.48,11.36,57.76,-0.62,45.39,18.80,87.82,2.54,0.00,0.00,6.18,1.38
Permanent Magnet,504132,,Electrical Equipment,1202.20,1033.89,198.38,29.74,14.99,13.67,61.87,7.08,-8.53,8.14,0.10,10.89,99.66,4.56,39.24,19.94,53.11,2.39,0.10,0.03,0.58,2.25
Powergrid Infra.,543290,PGINVIT,Power,90.84,8266.43,1264.19,1684.53,133.25,133.12,7.04,1.07,0.22,11.62,0.14,15.41,882.51,39.21,222.83,1.89,30.73,16.16,,,0.76,3.87
Pramara Promotio,,PRAMARA,Media,258.40,233.46,86.42,12.49,14.45,14.45,39.57,3.75,0.62,6.65,0.55,12.39,70.10,1.17,32.09,7.14,39.46,4.82,-0.03,-0.01,2.71,0.58
Prizor Viztech,,PRIZOR,Industrial Manufacturing,281.50,300.96,70.98,15.21,21.43,21.43,29.65,7.03,0.06,24.93,0.18,41.01,37.36,0.05,15.74,2.64,28.50,4.89,0.00,-0.01,0.50,2.12
Purple United,,PURPLEUTED,Textiles & Apparels,380.00,365.17,103.13,20.70,20.07,20.07,34.88,6.03,0.43,11.62,0.68,26.89,61.69,0.03,60.49,7.48,17.46,4.67,-0.21,-5.50,2.17,4.50
R M Drip & Sprin,544456,RMDRIP,Industrial Products,724.40,1809.55,130.34,35.71,27.40,27.40,75.62,22.64,0.37,21.79,0.32,39.70,75.78,0.66,107.21,12.84,17.54,1.85,0.35,0.85,0.75,3.60
Radico Khaitan,532497,RADICO,Beverages,2852.50,38185.71,5220.66,756.87,14.50,13.92,93.71,14.18,8.49,7.98,0.28,13.62,1008.08,1.24,1182.18,664.66,1105.46,1.60,-0.81,0.82,1.21,3.02
Readymix Cons.,,READYMIX,Construction,123.15,134.95,73.28,14.64,19.98,19.98,14.45,2.21,0.16,15.10,0.06,23.39,57.55,0.23,48.59,12.09,15.08,10.25,0.48,-0.84,0.25,2.84
Reliable Data,544207,RELIABLE,Finance,163.91,169.16,149.58,17.57,11.75,13.01,15.48,2.96,0.42,7.58,0.36,17.11,38.71,4.59,73.20,17.00,0.83,9.68,0.00,0.00,1.11,0.00
Royal Orch.Hotel,532699,ROHLTD,Leisure Services,536.90,1472.46,325.23,76.08,23.39,22.87,29.82,6.38,0.33,9.42,0.96,22.41,21.57,23.08,37.20,32.99,2.73,4.80,0.07,0.42,2.81,1.47
RRPSemiconductor,504346,,Finance,4647.00,6331.07,26.48,9.37,35.39,35.87,974.01,374.62,2.45,43.08,0.71,196.29,28.94,0.38,24.15,6.35,0.00,0.15,0.00,0.00,1.23,0.00
Sarda Energy,504614,SARDAEN,Ferrous Metals,598.35,21084.73,5349.75,1593.97,29.80,26.65,22.54,3.35,-4.93,8.71,0.46,13.76,2118.61,176.62,221.04,194.39,808.78,6.27,0.02,0.37,1.96,3.39
Sawaliya Food,,SAWALIYA,Agricultural Food & other Products,254.20,252.12,34.18,12.24,35.81,35.81,36.22,,,19.43,1.78,75.86,15.38,0.13,16.72,7.00,17.63,4.35,,,1.89,1.85
Shaily Engineer.,501423,SHAILY,Industrial Products,2232.00,10257.18,854.10,208.94,24.46,22.38,87.80,18.73,2.30,10.86,0.34,18.50,68.46,3.70,171.72,99.03,137.76,1.62,0.40,2.33,1.11,0.76
Shukra Pharma.,524632,,Pharmaceuticals & Biotechnology,26.22,1148.12,34.80,13.22,37.99,39.03,113.45,18.27,0.85,11.64,0.07,15.90,48.15,4.61,8.77,9.22,9.95,1.29,0.00,0.00,0.28,3.43
Sirca Paints,543686,SIRCA,Consumer Durables,462.75,2536.28,409.37,75.95,18.55,18.05,47.76,7.25,2.33,12.25,0.00,14.92,220.26,3.95,93.30,38.74,108.02,2.90,0.00,0.90,0.00,2.49
SKM Egg Prod.,532143,SKMEGGPROD,Food Products,371.60,978.42,555.69,65.10,11.72,15.71,25.22,3.23,0.36,7.11,0.49,11.80,174.43,15.33,28.70,24.61,104.44,6.72,0.00,0.22,2.27,1.26
Sobhagya Mercant,512014,,Commercial Services & Supplies,920.60,773.30,186.34,29.67,15.92,15.92,40.79,9.03,3.31,11.97,0.10,24.43,80.91,0.00,117.80,79.62,6.48,3.73,0.00,0.00,0.28,0.00
Tanfac Inds.,506854,,Chemicals & Petrochemicals,4837.90,4825.81,637.64,142.19,22.30,23.14,50.16,15.47,2.65,24.24,0.13,32.50,138.73,2.60,99.26,38.91,90.16,2.74,-0.03,-0.06,0.31,4.47
Tejas Cargo,,TEJASCARGO,Transport Services,300.00,716.79,501.15,96.73,19.30,19.30,37.49,4.14,0.46,6.42,0.92,16.72,66.28,6.94,95.97,7.29,2.46,5.11,,,3.73,3.85
Timex Group,500414,,Consumer Durables,317.35,3203.65,598.37,65.36,10.92,8.94,73.38,127.08,0.65,13.89,3.99,196.63,109.74,1.51,54.67,73.13,151.31,1.93,0.14,0.99,1.58,0.00
Travel Food,544443,TRAVELFOOD,Leisure Services,1252.50,16492.86,1687.74,554.12,32.83,32.83,45.50,,0.15,21.49,0.32,39.10,-242.70,122.22,106.18,374.34,8.89,3.27,,,0.61,2.15
TVS Motor Co.,532343,TVSMOTOR,Automobiles,3276.60,155667.04,46088.61,6963.07,15.11,14.91,65.67,18.31,1.62,5.15,3.36,28.39,2295.40,84.23,1716.75,7561.26,2416.58,3.28,-0.93,0.94,4.84,2.16
Uno Minda,532539,UNOMINDA,Auto Components,1279.00,73647.26,17446.19,2009.19,11.52,11.17,71.59,12.82,1.82,9.36,0.43,17.50,1043.55,229.66,2495.61,2163.53,1716.77,2.10,0.65,-0.50,1.55,1.75
Vaidya Sane,,MADHAVBAUG,Healthcare Equipment & Supplies,282.95,297.48,89.85,13.49,15.01,15.01,37.14,4.76,,10.85,0.02,13.56,19.06,0.66,7.54,6.86,3.76,3.77,0.00,0.00,0.13,3.89
Valiant Commun.,526775,,Telecom -  Equipment & Accessories,1000.05,762.84,55.52,15.84,28.53,27.10,68.05,12.39,1.03,14.75,0.03,16.95,51.38,1.87,19.72,4.24,18.11,2.01,0.60,0.00,0.14,2.08
Vdeal System,,VDEAL,Electrical Equipment,206.55,101.01,33.58,6.92,20.61,20.61,25.32,3.94,0.16,10.47,0.41,24.99,24.12,0.02,16.32,10.74,24.47,5.98,-1.08,0.00,1.60,3.26
Voler Car,,VOLERCAR,Transport Services,205.80,229.33,42.40,4.77,11.25,11.25,52.48,6.19,0.75,16.11,0.00,21.80,36.46,0.75,4.48,2.53,0.00,2.65,,,0.00,4.06
Zinka Logistics,544288,BLACKBUCK,Transport Services,636.75,11418.94,478.21,125.15,26.17,21.91,31.53,9.13,0.65,35.08,0.03,47.28,716.52,-320.53,27.35,17.70,0.00,1.25,3.22,8.93,0.28,4.97
