Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
A B B,500002,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,6337.50,63.05,134296.93,13202.73,2043.00,15.47,15.47,80.45,17.14,2.70,12.83,0.01,22.39,6016.25,351.22,3176.33,3455.65,2052.98,1.75,0.84,-0.65,0.04,3.32
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,360.60,63.46,865.04,277.91,47.08,16.94,15.84,24.95,3.47,0.32,15.26,0.00,18.44,124.13,6.04,52.77,13.87,52.08,5.94,0.28,0.29,0.02,4.60
Acutaas Chemical,543349,ACUTAAS,INE00FF01025,Pharmaceuticals & Biotechnology,Pharmaceuticals,2257.80,59.26,18484.86,1215.10,381.83,31.42,23.05,64.41,13.08,2.13,12.13,0.01,16.00,570.72,36.26,291.48,149.20,190.98,2.11,-0.89,-0.17,0.02,2.86
Adani Energy Sol,539254,ADANIENSOL,INE931S01010,Power,Power Distribution,1036.70,58.30,124536.97,26519.34,7801.47,29.42,29.73,55.45,5.33,2.20,3.37,1.95,13.64,4156.33,814.13,6160.26,4390.34,710.62,4.05,0.17,0.41,6.81,2.90
Aditya Infotech,544466,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,1683.90,59.49,19836.02,3776.23,407.41,10.79,7.96,78.16,12.48,4.21,6.24,0.08,20.87,787.30,11.68,1053.91,1424.28,948.22,1.90,0.13,-0.07,0.34,4.27
Apsis Aerocom,,APSISAERO,INE1OOJ01011,,,160.65,,193.61,20.49,10.20,49.78,49.78,29.11,,,43.59,0.17,91.72,1.86,0.07,4.92,3.49,3.30,4.75,,,0.25,0.00
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),231.30,75.05,270.95,13.29,7.82,58.84,58.51,52.21,5.17,31.08,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,2.84,0.00,0.00,0.49,4.80
Atlanta Electric,544527,ATLANTAELE,INE0Z4F01028,Electrical Equipment,Heavy Electrical Equipment,1077.05,66.30,8282.15,1515.38,267.07,17.62,15.56,53.03,10.54,0.59,16.64,0.46,40.80,531.17,12.16,210.70,337.95,384.95,3.26,0.31,0.21,1.35,1.89
Aurobindo Pharma,524804,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1269.00,58.28,73703.73,33181.86,6814.20,20.54,20.65,20.87,2.10,2.64,7.35,0.22,11.08,13147.96,486.96,5891.11,4750.60,11191.88,7.74,0.06,-0.26,1.39,3.85
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,188.20,99.93,889.44,220.50,31.00,14.06,18.43,32.39,7.25,0.06,21.00,0.40,39.84,80.42,1.53,72.82,29.40,60.94,3.32,0.00,0.00,1.58,0.00
CCL Products,519600,CCL,INE421D01022,Agricultural Food & other Products,Tea & Coffee,1046.00,56.33,13967.02,4068.78,704.41,17.31,17.87,37.20,6.69,2.49,7.98,0.78,17.05,637.11,10.29,846.67,169.18,801.76,3.78,-0.30,0.49,2.82,2.64
Coal India,533278,COALINDIA,INE522F01014,Consumable Fuels,Coal,455.20,58.24,280527.39,138777.62,40358.98,29.08,32.83,9.40,2.66,0.35,14.25,0.13,38.89,48598.10,10896.19,14420.39,9839.56,11532.25,15.77,-0.27,0.26,0.33,4.37
Corona Remedies,544644,CORONA,INE02ZQ01018,Pharmaceuticals & Biotechnology,Pharmaceuticals,1631.10,58.63,9975.82,1196.42,240.68,20.12,20.12,62.65,15.14,0.12,17.00,0.10,27.55,103.48,5.23,160.08,140.75,107.30,2.10,,,0.30,4.00
Emcure Pharma,544210,EMCURE,INE168P01015,Pharmaceuticals & Biotechnology,Pharmaceuticals,1531.50,56.12,29035.64,8850.09,1787.41,20.20,18.60,32.11,6.12,29.19,8.98,0.35,18.51,1919.49,-38.91,2299.86,1725.44,2304.58,4.62,1.74,0.30,1.19,3.41
Emmvee Photovol.,544608,EMMVEE,INE1C6T01020,Electrical Equipment,Other Electrical Equipment,238.56,70.59,16516.58,2335.61,721.94,30.91,30.91,30.97,17.26,0.13,12.12,2.15,104.58,532.84,24.71,277.93,326.22,1095.89,3.21,,,3.48,3.96
GE Shipping Co,500620,GESHIP,INE017A01032,Transport Services,Shipping,1441.00,60.77,20572.75,5120.73,2708.09,52.88,50.30,9.10,1.35,0.19,10.90,0.08,14.09,8111.23,707.70,429.16,297.08,267.73,15.52,0.36,0.82,0.49,4.52
GE Vernova T&D,522275,GVT&D,INE200A01026,Electrical Equipment,Heavy Electrical Equipment,3807.70,57.30,97496.16,5721.77,1490.83,26.06,19.36,87.24,46.73,1.08,14.76,0.01,40.35,1105.50,5.49,1929.43,1380.54,934.66,1.57,-1.93,2.31,0.02,4.78
Glenmark Pharma.,532296,GLENMARK,INE935A01035,Pharmaceuticals & Biotechnology,Pharmaceuticals,2186.30,58.31,61697.56,16468.13,4370.84,26.54,17.65,22.80,6.44,3.65,8.69,0.13,15.79,4493.72,-1982.28,3773.12,2951.33,3280.72,6.81,1.48,-1.53,0.30,4.86
HRS Aluglaze,544656,,INE1E1V01017,Industrial Manufacturing,Industrial Products,262.00,92.50,505.19,42.11,10.70,25.41,25.41,98.10,,,8.37,1.92,34.25,-2.87,0.04,13.19,11.82,15.54,1.73,,,4.12,4.20
Ipca Labs.,524494,IPCALAB,INE571A01038,Pharmaceuticals & Biotechnology,Pharmaceuticals,1543.60,57.69,39161.78,9504.54,1923.55,20.24,19.46,37.08,5.27,-25.05,7.89,0.17,12.75,3714.40,-139.13,2077.06,821.60,2515.87,4.03,0.54,0.20,0.79,4.95
J & K Bank,532209,J&KBANK,INE168A01041,Banks,Private Sector Bank,123.51,59.70,13600.70,13090.78,9028.99,68.97,69.38,6.35,0.88,0.10,1.28,10.21,15.77,18288.62,1098.21,0.00,0.00,0.00,6.11,0.08,0.29,15.62,3.87
J B Chemicals &,506943,JBCHEPHARM,INE572A01036,Pharmaceuticals & Biotechnology,Pharmaceuticals,2118.00,64.76,34006.33,4193.04,1132.73,27.01,26.34,45.11,8.72,2.11,15.50,0.01,20.12,1880.96,62.65,937.73,409.74,576.58,3.00,-0.12,-0.76,0.02,2.71
Karnataka Bank,532652,KTKBANK,INE614B01018,Banks,Private Sector Bank,231.88,65.66,8769.27,8918.97,5907.59,66.24,68.33,7.59,0.70,0.21,1.07,8.27,11.10,16894.32,1432.26,0.00,0.00,0.00,6.80,-0.27,-2.91,14.19,2.67
Lupin,500257,LUPIN,INE326A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,2302.40,55.19,105229.63,26150.50,7651.59,29.26,23.24,21.15,5.36,0.35,12.41,0.32,20.62,9445.32,-85.88,6290.15,3407.15,5954.96,6.15,-0.98,1.00,0.93,3.16
Maruti Interior,543464,,INE0JSJ01014,Consumer Durables,Houseware,70.55,63.68,426.12,57.62,9.90,17.18,19.02,72.59,11.07,4.21,10.64,0.18,14.45,13.50,0.26,11.43,4.20,9.53,2.00,0.00,0.00,0.81,2.62
Multi Comm. Exc.,534091,MCX,INE745G01043,Capital Markets,Exchange and Data Platform,2603.10,59.12,66376.93,1704.39,1137.17,66.72,59.79,70.82,31.80,1.37,14.48,0.00,34.33,468.75,120.59,36.71,136.49,0.00,1.82,-1.34,1.64,0.00,3.80
NTPC,532555,NTPC,INE733E01010,Power,Power Generation,378.50,53.77,367018.81,187530.56,54719.32,29.18,28.91,15.18,1.91,1.80,4.26,1.33,12.13,-13789.34,11890.68,31750.32,10231.93,16854.12,7.73,0.26,-0.16,5.37,4.06
Omnitech Engg.,544720,OMNI,INE0UH301010,Industrial Manufacturing,Industrial Products,241.75,,2989.63,344.82,114.62,33.24,33.24,49.84,,1.16,8.56,1.71,30.10,74.67,7.04,142.85,41.11,171.13,2.55,,,4.18,2.24
Onix Solar,513119,,INE173M01012,Non - Ferrous Metals,Copper,723.70,95.80,1814.33,127.96,15.50,12.11,3.78,119.52,292.51,2.56,6.68,0.00,30.92,4.65,0.44,23.63,36.04,0.00,0.88,0.00,0.00,0.00,0.00
Park Medi World,544645,PARKHOSPS,INE119201023,Healthcare Services,Hospital,201.13,61.72,8687.43,1393.57,375.13,26.92,26.92,41.04,,9.12,10.61,0.64,21.15,477.54,30.46,613.50,136.12,2.54,3.88,,,1.95,3.64
Parth Electrical,,PARTH,INE1H7V01011,Electrical Equipment,Other Electrical Equipment,300.00,69.14,410.04,174.67,17.61,10.08,10.08,33.94,3.77,0.33,11.66,0.13,36.67,77.23,1.53,20.77,18.86,22.42,4.92,,,0.82,2.09
Power Fin.Corpn.,532810,PFC,INE134E01011,Finance,Financial Institution,432.25,61.14,142646.90,115789.12,110900.96,95.78,96.42,5.65,1.12,0.31,2.75,7.88,21.01,18683.87,148.76,293.09,193.17,0.00,9.80,-0.56,-0.51,9.02,2.67
