Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,355.25,53.59,92983.22,41693.04,15151.78,36.34,35.13,28.50,2.88,1.17,1.32,4.86,11.49,-60389.17,530.84,389.61,1641.74,0.00,6.34,1.85,-0.95,10.16,3.80
Admach Systems,544669,,INE0XLO01010,Industrial Manufacturing,Industrial Products,236.90,,160.45,53.36,10.31,19.32,19.32,26.30,,0.13,13.31,0.41,43.95,20.68,0.16,25.23,15.72,25.24,5.82,,,1.03,0.00
AIA Engineering,532683,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,3986.80,55.41,37204.97,4309.96,1187.95,27.56,26.91,33.02,5.05,1.72,13.66,0.14,15.42,6091.93,382.15,793.50,204.05,1173.69,3.88,0.08,-0.08,0.70,4.39
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5867.00,66.62,70148.79,13890.16,2810.50,20.23,19.38,29.84,5.26,3.21,13.30,0.18,19.39,7248.04,492.06,3091.52,1886.69,3007.36,4.10,0.13,0.36,0.81,0.32
Apis India,506166,,INE070K01014,Food Products,Other Food Products,107.79,95.74,1484.83,365.95,37.48,10.24,10.21,64.59,9.60,1.32,8.45,0.30,15.80,129.53,2.69,114.04,25.07,64.19,2.30,0.00,0.00,1.32,2.38
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,222.00,88.58,152.29,24.56,4.85,19.75,19.75,43.02,7.02,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,3.19,,,1.74,3.01
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),137.00,84.06,160.48,13.29,7.82,58.84,58.51,30.92,3.06,18.40,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,4.81,0.00,0.00,0.49,0.00
Ashapura Minech.,527001,ASHAPURMIN,INE348A01023,Minerals & Mining,Industrial Minerals,881.60,63.28,8421.58,3728.75,531.43,14.25,13.78,21.14,5.91,0.35,7.95,0.86,27.14,514.19,94.26,546.32,462.77,507.53,5.58,0.03,1.23,2.36,4.68
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,187.01,72.39,109846.95,50976.16,9941.54,19.50,18.97,32.86,8.73,0.12,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,5.80,-0.29,0.47,5.90,2.50
Asian Paints,500820,ASIANPAINT,INE021A01026,Consumer Durables,Paints,2896.40,62.47,277822.05,34378.17,6201.28,18.04,17.71,69.13,14.19,8.23,13.18,0.18,20.59,9711.65,598.81,4423.82,3375.26,6010.83,2.08,0.52,-0.21,0.61,2.99
