Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Alkem Lab,539523,ALKEM,INE540L01014,Pharmaceuticals & Biotechnology,Pharmaceuticals,5750.50,54.24,68755.85,13890.16,2810.50,20.23,19.38,29.25,5.15,3.15,13.30,0.18,19.39,7248.04,492.06,3091.52,1886.69,3007.36,4.18,-0.39,0.50,0.81,3.08
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,240.50,83.05,164.98,24.56,4.85,19.75,19.75,46.60,7.60,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,2.93,-2.80,-10.03,1.74,2.14
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),153.95,92.09,180.34,13.29,7.82,58.84,58.51,34.75,3.44,20.68,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,4.28,0.00,0.00,0.49,0.03
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,192.98,67.52,113353.65,50976.16,9941.54,19.50,18.97,33.91,9.01,0.12,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,5.68,0.14,0.09,5.90,3.13
Automotive Axles,505010,AUTOAXLES,INE449A01011,Auto Components,Auto Components & Equipments,1939.30,56.65,2930.28,2041.52,216.27,10.59,10.59,18.64,2.91,0.67,11.91,0.01,16.58,765.23,32.76,391.30,245.08,230.12,7.31,0.40,-0.03,0.07,4.94
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,105.04,99.70,496.42,211.79,26.18,12.36,18.43,21.29,4.05,0.04,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,4.94,0.00,0.00,1.83,0.00
Bajaj Auto,532977,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,9413.50,53.00,263105.29,54683.29,10730.21,19.62,18.74,31.59,7.69,3.04,15.63,0.58,22.77,-1347.55,1824.54,3099.19,7666.69,2145.55,4.31,1.29,-0.82,1.63,4.80
Bajaj Consumer,533229,BAJAJCON,INE933K01021,Personal Products,Personal Care,305.80,65.02,3994.31,1088.55,176.34,16.20,13.22,25.35,6.19,-2.64,13.15,0.03,15.70,328.45,29.81,75.60,52.17,63.68,4.87,0.48,-0.42,0.09,4.44
Bank of Maha,532525,MAHABANK,INE457A01014,Banks,Public Sector Bank,65.63,62.87,50479.68,28257.38,18659.70,66.03,62.68,7.80,1.51,0.11,1.64,10.54,22.81,9929.94,3584.64,0.00,0.00,0.00,5.68,3.44,2.57,15.82,3.16
Borana Weaves,544404,BORANA,INE16SF01016,Textiles & Apparels,Other Textile Products,328.70,63.05,875.83,366.56,83.01,22.65,21.77,15.02,3.56,0.08,27.85,0.18,60.33,77.69,7.21,23.19,10.09,25.91,8.18,0.06,1.43,0.58,3.32
