Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
SBI,500112,SBIN,INE062A01020,Banks,Public Sector Bank,1038.40,71.56,958507.33,505419.84,234329.37,46.36,48.66,12.20,1.68,0.41,1.15,11.08,17.20,106052.01,187912.23,0.00,0.00,0.00,6.00,2.11,0.24,15.04,0.87
Shriram Finance,511218,SHRIRAMFIN,INE721A01047,Finance,Non Banking Financial Company (NBFC),1010.35,70.91,190096.18,45601.30,33103.56,72.59,72.05,21.70,3.14,0.49,3.04,3.87,15.57,12046.73,1594.94,26.68,333.98,0.00,7.83,2.33,-3.00,7.22,1.49
South Ind.Bank,532218,SOUTHBANK,INE683A01023,Banks,Private Sector Bank,45.10,70.58,11803.37,9660.46,5942.45,61.51,63.45,8.49,1.07,0.04,1.08,11.30,13.78,9596.78,2195.92,0.00,0.00,0.00,6.17,0.82,0.33,15.29,0.88
Stellant Secu.,526071,,INE395F01023,Finance,Other Financial Services,660.80,99.90,244.65,43.85,41.64,94.96,89.36,7.84,7.38,0.03,79.38,0.00,81.90,39.88,0.11,1.49,0.00,9.07,19.85,0.00,0.00,0.00,0.00
Sundaram Finance,590071,SUNDARMFIN,INE660A01013,Finance,Non Banking Financial Company (NBFC),5152.00,54.13,57240.71,9183.93,7280.77,79.28,80.42,29.03,3.78,1.74,2.66,4.35,15.27,1114.11,77.42,89.17,191.66,0.00,5.87,-0.45,0.25,9.24,4.93
T N Merc. Bank,543596,TMB,INE668A01016,Banks,Private Sector Bank,555.10,61.76,8790.09,5472.33,3956.31,72.30,71.83,7.24,0.93,0.56,1.85,6.00,13.97,2744.20,828.60,0.00,0.00,0.00,7.63,0.06,0.30,11.85,3.60
Tata Capital,544574,TATACAP,INE976I01016,Finance,Non Banking Financial Company (NBFC),360.25,64.63,152921.41,30855.50,22350.94,72.44,71.64,34.54,4.21,1.13,1.72,5.88,12.92,1922.56,33.85,130.76,1624.34,0.00,6.05,,,9.73,1.33
Tech Mahindra,532755,TECHM,INE669C01036,IT - Software,Computers - Software & Consulting,1718.30,70.45,168345.52,55123.30,8304.90,15.07,13.14,35.01,6.12,-3.25,9.04,0.07,14.62,11331.10,138.30,6664.10,4395.70,96.10,4.13,2.51,-2.68,0.29,1.05
Titan Company,500114,TITAN,INE280A01028,Consumer Durables,"Gems, Jewellery And Watches",4144.10,59.15,367907.46,67904.00,6916.00,10.18,9.42,89.10,28.74,6.09,9.24,0.97,31.75,9184.00,462.00,1437.00,2544.00,37657.00,1.75,1.40,-1.43,1.88,3.90
Torrent Pharma.,500420,TORNTPHARM,INE685A01028,Pharmaceuticals & Biotechnology,Pharmaceuticals,4086.60,69.74,138309.11,12248.00,3993.00,32.60,32.31,63.84,16.37,3.01,13.26,0.33,26.52,1757.00,-86.00,2185.00,1675.00,2467.00,2.24,-0.12,0.21,0.90,0.51
Ujjivan Small,542904,UJJIVANSFB,INE551W01018,Banks,Other Bank,60.26,69.08,11684.17,6465.58,2517.15,38.93,46.40,28.02,1.87,0.50,1.65,6.77,12.42,2594.80,947.20,0.00,0.00,0.00,6.73,8.54,-1.60,12.17,2.40
Union Bank (I),532477,UNIONBANK,INE692A01016,Banks,Public Sector Bank,177.43,73.40,135443.06,108368.24,72801.23,67.18,67.96,7.15,1.03,0.14,1.24,9.95,17.05,87242.09,21825.52,0.00,0.00,0.00,6.78,-0.23,0.16,13.78,3.02
Vedanta,500295,VEDL,INE205A01025,Diversified Metals,Diversified Metals,674.80,77.38,263872.99,157262.00,43884.00,27.91,27.68,20.67,6.57,-2.01,9.77,2.12,38.48,-21699.00,956.00,3714.00,11857.00,17237.00,10.53,-0.22,0.48,2.39,1.92
