Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
360 ONE,542772.0,360ONE,INE466L01038,Capital Markets,Stockbroking & Allied,1197.0,62.81,48785.47,4621.1,2858.24,61.85,62.98,38.66,4.96,1.7,5.18,1.62,14.39,2024.11,149.24,503.56,250.63,0.0,4.46,5.95,-4.78,5.61,1.0,3.17
A B B,500002.0,ABB,INE117A01022,Electrical Equipment,Heavy Electrical Equipment,7604.5,56.94,161145.67,13476.81,1883.21,13.97,15.49,104.61,17.24,3.52,12.83,0.02,22.39,7488.57,1799.18,3275.59,4062.14,2548.27,1.35,0.61,-0.52,0.07,0.52,4.04
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,593.75,68.5,1424.37,349.03,56.69,16.24,16.24,32.48,5.16,0.61,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,4.2,-0.05,0.33,0.01,0.17,4.39
ACE Alpha Tech,544431.0,,INE0S9X01011,IT - Software,Computers - Software & Consulting,136.0,57.25,238.78,24.23,19.03,78.54,78.54,15.73,3.45,0.24,28.52,0.0,29.75,43.05,2.57,23.69,0.0,5.53,8.84,-3.3,-0.55,0.0,0.0,4.56
ACME Solar Hold.,544283.0,ACMESOLAR,INE622W01025,Power,Power Generation,396.0,62.38,27992.26,2369.9,2057.79,86.83,88.04,46.97,4.75,0.31,2.12,3.93,10.38,3765.58,525.56,332.95,15.27,17.37,4.88,12.05,0.79,9.71,0.05,3.77
Action Const.Eq.,532762.0,ACE,INE731H01025,"Agricultural, Commercial & Construction Vehicles",Construction Vehicles,1160.0,59.83,13813.67,3414.04,529.01,15.5,15.36,31.64,6.83,0.83,13.93,0.0,22.9,406.24,113.53,284.3,916.5,605.4,4.43,0.75,-1.76,0.01,0.17,3.01
Aditya Birla Cap,540691.0,ABCAPITAL,INE674K01013,Finance,Investment Company,410.0,54.48,112232.15,48185.84,17802.62,36.95,36.69,27.92,3.09,-4.21,1.27,5.22,12.04,-106247.85,405.45,843.34,1842.17,0.0,6.25,-0.35,0.93,10.0,0.0,4.81
Advit Jewels,544803.0,RAMBHAJO,INE1SJO01012,Consumer Durables,"Gems, Jewellery And Watches",256.65,67.71,1175.83,167.02,49.22,29.47,29.47,32.09,,0.65,22.0,0.79,45.62,82.99,0.02,9.0,0.92,138.2,4.58,,,1.52,0.0,0.21
Aeroflex,543972.0,AEROFLEX,INE024001021,Industrial Products,Iron & Steel Products,536.85,63.05,7104.15,502.98,117.74,23.41,22.7,105.81,15.85,5.39,11.2,0.02,14.07,212.0,1.63,129.82,80.71,83.72,1.41,-2.32,2.12,0.1,0.08,0.77
Afcom Holdings,544224.0,,INE0OXY01013,Transport Services,Logistics Solution Provider,1629.0,67.22,4677.43,640.4,247.18,38.6,40.05,31.87,6.82,0.29,20.15,0.54,36.01,373.34,7.12,131.25,14.18,29.43,4.22,7.11,0.63,1.83,0.0,3.04
Airfloa Rail,544516.0,,INE0XBS01012,Industrial Manufacturing,Industrial Products,450.0,80.39,1078.64,319.6,64.26,20.11,20.11,27.57,4.57,0.14,11.92,0.29,22.68,176.37,0.47,214.02,60.92,72.4,5.63,-0.25,-2.68,1.12,0.0,1.09
Akiko,,AKIKO,INE0PMR01017,Finance,Other Financial Services,412.0,77.75,443.72,211.32,31.05,14.69,14.51,22.95,7.39,,20.25,0.25,29.43,55.96,0.64,63.24,13.92,0.0,6.58,1.18,0.04,0.5,0.0,0.23
Alivus Life,543322.0,ALIVUS,INE03Q201024,Pharmaceuticals & Biotechnology,Pharmaceuticals,1365.0,60.74,16758.32,2590.4,836.69,32.3,31.27,26.97,5.07,4.85,14.87,0.02,17.88,1360.94,48.17,1072.96,372.37,691.93,5.01,-0.09,0.24,0.07,0.37,3.74
Alkyl Amines,506767.0,ALKYLAMINE,INE150B01039,Chemicals & Petrochemicals,Specialty Chemicals,2087.5,65.43,10676.73,1658.33,341.67,20.6,18.54,47.4,7.05,-5.9,9.77,0.0,12.27,406.98,33.0,230.5,151.21,122.81,2.93,0.09,0.05,0.0,0.48,2.22
Ameenji Rubber,544555.0,,INE14QA01016,Industrial Products,Rubber,234.0,90.56,263.93,123.25,19.28,15.64,15.64,41.63,4.82,,5.12,0.55,16.5,20.32,0.69,22.63,30.71,51.25,5.34,-3.6,-2.37,2.01,0.0,0.38
Anand Rathi Wea.,543415.0,ANANDRATHI,INE463V01026,Capital Markets,Financial Products Distributor,2176.15,60.31,36133.06,1155.7,454.72,39.35,47.37,78.16,35.24,2.4,34.03,0.08,45.3,627.41,200.14,41.39,0.13,0.0,1.74,1.3,0.59,0.13,0.3,2.41
Anthem Bioscienc,544449.0,ANTHEM,INE0CZ201020,Pharmaceuticals & Biotechnology,Biotechnology,924.0,61.51,52041.33,2002.34,792.89,39.6,39.26,87.76,17.0,4.22,19.48,0.02,22.28,811.85,133.47,590.59,75.21,124.52,1.66,1.93,1.29,0.07,0.23,0.32
Apsis Aerocom,,APSISAERO,INE1OOJ01011,Aerospace & Defense,Aerospace & Defense,534.75,75.22,644.47,30.65,11.46,37.39,37.39,85.82,13.18,0.91,18.37,0.09,25.26,34.63,0.11,4.03,4.75,4.14,1.76,,,0.4,0.0,3.05
Aptus Pharma,544529.0,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,308.3,71.44,528.73,46.56,7.45,16.0,16.0,114.45,22.71,0.6,14.12,0.31,30.47,15.93,0.13,18.76,8.16,13.57,1.37,0.0,0.0,1.0,0.0,0.63
Archit Organosys,524640.0,,INE078I01011,Chemicals & Petrochemicals,Commodity Chemicals,64.5,62.25,132.35,144.84,15.64,10.8,11.65,17.78,1.73,-2.74,6.43,0.33,11.04,17.7,2.49,24.55,17.49,2.95,7.92,0.0,0.0,2.08,0.78,1.18
Arham Tech,,ARHAM,INE0L2Y01011,Consumer Durables,Consumer Electronics,214.15,80.66,467.12,118.57,19.03,16.05,16.05,38.3,4.75,,10.46,0.26,18.8,61.8,0.03,57.59,34.59,36.0,3.68,0.0,0.2,1.42,0.0,2.68
Aries Agro,532935.0,ARIES,INE298I01015,Fertilizers & Agrochemicals,Fertilizers,495.9,74.01,644.88,779.21,94.16,12.08,11.8,13.53,1.93,0.38,6.94,0.17,13.74,170.74,0.0,92.3,69.16,143.89,13.69,0.02,-0.12,0.67,0.28,4.08
Artemis Medicare,542919.0,ARTEMISMED,INE025R01021,Healthcare Services,Hospital,326.0,65.61,5160.82,1092.7,199.72,18.28,17.46,44.72,5.49,1.13,7.64,0.28,11.88,151.43,25.28,111.45,95.61,13.01,3.48,-0.49,0.09,1.45,0.14,2.41
Arvind SmartSp.,539301.0,ARVSMART,INE034S01021,Realty,"Residential, Commercial Projects",673.25,65.02,3090.02,779.92,286.85,36.78,26.98,16.77,4.78,0.33,3.03,0.9,14.16,333.97,20.23,15.46,201.89,2222.16,8.39,0.39,0.02,1.96,0.33,4.89
Asian Energy,530355.0,ASIANENE,INE276G01015,Oil,Oil Equipment & Services,480.0,60.52,2335.05,946.87,105.03,11.09,12.05,36.2,4.35,0.7,7.75,0.32,12.93,376.29,4.52,347.73,229.58,0.29,4.55,-0.54,0.05,1.58,0.22,2.24
AU Small Finance,540611.0,AUBANK,INE949L01017,Banks,Other Bank,1116.2,68.07,83707.29,19560.64,10699.71,54.7,55.22,29.29,4.21,1.28,1.51,8.34,14.25,5653.99,2856.55,0.0,314.51,0.0,5.55,1.51,-1.29,12.28,0.09,2.49
Aurobindo Pharma,524804.0,AUROPHARMA,INE406A01037,Pharmaceuticals & Biotechnology,Pharmaceuticals,1622.0,53.16,93326.35,34935.29,7081.31,20.27,20.41,24.69,2.48,1.08,6.61,0.21,10.1,13922.5,586.02,7094.37,5567.27,12052.94,6.48,-0.77,1.14,1.37,0.25,3.59
Avalon Tech,543896.0,AVALON,INE0LCL01028,Electrical Equipment,Other Electrical Equipment,2254.0,62.55,15059.37,1764.3,201.41,11.42,10.81,112.73,20.81,3.88,9.81,0.3,16.94,521.51,30.08,381.27,251.27,463.29,1.39,-1.45,1.39,1.08,0.0,4.13
Bajaj Auto,532977.0,BAJAJ-AUTO,INE917I01010,Automobiles,2/3 Wheelers,11750.0,68.36,322894.51,71460.48,14161.38,19.82,20.82,27.33,8.39,1.29,16.21,0.58,29.15,6901.99,3517.1,3473.44,8804.01,6294.49,4.83,-0.93,0.19,1.35,1.27,1.48
Bansal Roofing,538546.0,,INE319Q01012,Industrial Products,Iron & Steel Products,149.0,71.31,196.43,163.99,16.84,10.27,10.27,17.55,4.71,0.48,18.22,0.07,28.04,10.23,0.19,3.5,5.69,19.46,7.83,0.0,0.0,0.2,0.69,1.97
Bosch,500530.0,BOSCHLTD,INE323A01026,Auto Components,Auto Components & Equipments,48910.7,75.33,144267.44,21088.0,2832.2,13.43,13.23,61.06,9.68,4.52,9.96,0.01,14.57,4123.1,791.7,2772.7,3434.5,2124.2,2.25,0.12,-0.12,0.04,0.55,0.53
California Soft.,532386.0,CALSOFT,INE526B01014,IT - Software,Computers - Software & Consulting,32.02,77.17,112.18,24.74,20.22,81.73,75.74,7.67,1.83,0.03,27.62,0.04,32.52,39.15,0.0,16.82,0.18,0.0,19.01,0.0,0.03,0.08,0.0,0.56
Capri Global,531595.0,CGCL,INE180C01042,Finance,Non Banking Financial Company (NBFC),256.15,57.46,24645.59,5306.22,3521.43,66.36,65.23,21.89,3.37,0.33,3.55,3.35,16.5,1359.73,11.96,32.67,127.11,0.0,7.59,-1.67,2.59,7.05,0.08,3.19
Captain Techno.,540652.0,,INE931X01010,Industrial Manufacturing,Industrial Products,289.0,63.19,671.06,129.87,17.41,13.41,13.41,57.75,12.85,0.99,15.83,0.38,25.1,17.81,3.2,23.71,15.53,12.64,2.6,0.0,0.0,1.12,0.0,3.33
CFF Fluid,543920.0,,INE0NJ001013,Aerospace & Defense,Aerospace & Defense,1029.75,63.71,2159.8,208.74,59.21,28.37,28.37,55.04,8.11,0.97,15.19,0.07,18.95,226.24,0.22,104.61,19.65,53.69,2.46,0.14,0.0,0.37,0.12,4.03
Chamanlal Setia,530307.0,CLSEL,INE419D01026,Agricultural Food & other Products,Other Agricultural Products,313.1,73.3,1556.95,1478.23,170.86,11.56,10.89,12.46,1.83,-15.2,11.44,0.1,14.61,746.26,10.71,233.51,8.28,427.25,11.47,-0.01,0.22,0.47,0.76,3.62
Chembond Chemic.,544450.0,CHEMBONDCH,INE0TGX01019,Chemicals & Petrochemicals,Specialty Chemicals,279.3,57.45,751.22,347.25,50.23,14.47,14.61,19.63,3.61,1.78,14.43,0.0,17.74,143.56,4.05,114.36,31.2,23.45,7.17,0.59,-0.01,0.0,0.45,4.28
Cholaman.Inv.&Fn,511243.0,CHOLAFIN,INE121A01024,Finance,Non Banking Financial Company (NBFC),1882.5,53.72,160777.9,32662.59,22399.06,68.58,68.22,27.91,5.26,1.1,2.34,6.93,19.35,14067.6,484.22,327.05,212.05,0.0,6.34,0.71,-0.41,9.34,0.11,3.59
Commerl. Synbags,539986.0,COMSYN,INE073V01015,Industrial Products,Packaging,289.15,75.03,1166.41,402.91,49.2,12.21,11.67,36.93,6.71,0.75,8.75,0.65,16.86,41.3,5.19,65.09,21.13,78.17,3.51,-0.03,-0.17,2.54,0.14,2.97
Craftsman Auto,543276.0,CRAFTSMAN,INE00LO01017,Auto Components,Auto Components & Equipments,10521.1,54.72,27517.35,8716.85,1356.52,15.56,15.34,58.75,7.69,3.79,4.75,1.11,12.49,206.88,76.29,1110.54,1460.08,1745.41,3.19,4.61,2.09,3.72,0.11,4.32
Cupid,530843.0,CUPID,INE509F01029,Personal Products,Personal Care,284.25,65.02,38222.0,483.64,191.33,39.56,38.43,278.06,84.74,5.43,23.39,0.13,27.3,302.62,0.0,100.79,30.5,70.04,0.49,0.17,3.16,0.3,0.0,4.93
Danlaw Tech.,532329.0,,INE310B01013,Industrial Manufacturing,Industrial Products,1691.25,77.29,823.75,280.9,42.27,15.05,15.01,32.37,8.26,0.69,13.55,0.3,26.06,68.43,0.95,55.82,30.87,44.8,4.58,0.02,0.0,0.83,0.0,0.0
Data Pattern,543428.0,DATAPATTNS,INE0IX101010,Aerospace & Defense,Aerospace & Defense,4761.0,50.39,26654.07,941.47,373.28,39.65,40.44,98.57,15.36,3.78,13.12,0.0,15.24,998.92,21.71,727.77,76.8,273.89,1.48,0.3,0.03,0.01,0.22,4.78
DCB Bank,532772.0,DCBBANK,INE503A01015,Banks,Private Sector Bank,213.75,65.52,6885.99,7575.21,5252.0,69.33,69.91,8.76,1.06,0.54,0.89,12.04,11.96,3677.46,815.35,0.0,662.83,0.0,7.39,-0.52,0.84,12.97,0.68,2.44
Divi's Lab.,532488.0,DIVISLAB,INE361B01024,Pharmaceuticals & Biotechnology,Pharmaceuticals,9015.05,73.16,239321.23,11230.0,3967.0,35.33,32.59,80.3,14.3,6.24,14.2,0.0,16.53,9053.0,378.0,2984.0,1211.0,3954.0,1.72,0.16,-0.1,0.0,0.34,0.19
Dr Lal Pathlabs,539524.0,LALPATHLAB,INE600L01024,Healthcare Services,Healthcare Service Provider,1928.45,60.19,32368.7,2890.8,837.7,28.98,28.36,57.53,12.88,1.93,18.01,0.08,22.3,693.28,75.0,110.69,180.6,43.86,2.46,0.22,0.17,0.26,0.75,3.06
Dynamic Cables,540795.0,DYCL,INE600Y01019,Industrial Products,Cables - Electricals,455.3,51.91,2206.32,1284.89,140.61,10.94,10.82,24.26,4.81,0.62,13.01,0.09,19.92,298.24,5.2,287.88,159.37,172.79,6.4,-0.29,-0.23,0.32,0.12,4.15
Edelweiss.Fin.,532922.0,EDELWEISS,INE532F01054,Finance,Holding Company,127.55,62.08,12073.03,10507.9,2894.55,27.55,29.67,19.13,2.67,0.9,1.79,4.02,13.52,-9563.59,452.44,478.33,1384.59,0.0,12.12,0.79,0.43,5.63,1.15,4.74
Eicher Motors,505200.0,EICHERMOT,INE066A01021,Automobiles,2/3 Wheelers,8033.1,61.08,220526.05,24998.14,6172.91,24.69,24.73,37.91,8.74,1.58,18.74,0.02,23.96,1698.3,2259.53,353.51,2738.44,1967.82,3.42,1.24,-1.25,0.07,1.02,2.43
Elgi Equipments,522074.0,ELGIEQUIP,INE285A01027,Industrial Products,"Compressors, Pumps & Diesel Engines",613.5,54.02,19442.34,4146.2,611.8,14.76,14.76,41.87,8.64,3.85,11.84,0.24,19.0,1172.0,103.2,723.9,459.6,710.7,3.37,1.04,-0.3,0.83,0.44,4.74
Empire Inds.,509525.0,EMPIND,INE515H01014,Diversified,Diversified,1224.75,70.78,734.85,747.99,91.04,12.17,11.86,13.05,2.07,0.87,6.62,0.49,15.58,192.63,20.67,136.25,42.11,142.94,12.3,0.0,0.0,1.8,2.06,2.8
Endurance Tech.,540153.0,ENDURANCE,INE913H01037,Auto Components,Auto Components & Equipments,2986.95,60.11,42015.26,15591.88,2057.59,13.2,13.47,42.71,6.13,1.67,9.0,0.19,14.87,889.57,100.77,1846.59,2369.28,1165.96,3.27,0.29,-0.45,0.96,0.38,3.02
Federal-Mogul Go,505744.0,FMGOETZE,INE529A01010,Auto Components,Auto Components & Equipments,561.7,73.6,3124.82,2001.0,299.69,14.98,15.46,17.19,2.23,0.8,10.09,0.0,13.49,901.41,36.55,266.44,388.58,224.79,12.46,0.0,0.01,0.0,0.0,2.9
Fineotex Chem,533333.0,FCL,INE045J01034,Chemicals & Petrochemicals,Specialty Chemicals,50.6,68.84,5892.41,1011.78,168.68,16.67,17.45,48.2,6.67,6.71,12.67,0.01,13.48,342.76,34.02,290.29,160.93,154.61,3.32,0.08,0.24,0.04,0.27,1.52
Forcas Studio,,FORCAS,INE0U2501017,Textiles & Apparels,Garments & Apparels,213.25,65.07,374.89,197.65,21.02,10.63,10.63,27.49,4.47,0.22,10.74,0.53,18.5,77.71,0.35,65.47,32.5,83.03,5.14,0.01,0.0,2.15,0.0,2.16
Freshara Agro,,FRESHARA,INE0SFW01015,Food Products,Other Food Products,431.0,70.73,1012.82,313.53,47.25,15.07,15.07,27.96,5.82,0.48,11.99,0.74,24.04,106.62,10.86,121.61,45.88,104.8,5.0,0.42,0.0,2.34,0.0,0.69
Fusion Klassroom Edutech,544856.0,,INE1LMA01010,Other Consumer Services,E-Learning,210.0,,195.61,23.04,12.99,56.38,56.38,25.77,,0.19,40.51,0.19,53.45,1.76,0.06,0.6,0.89,3.48,5.32,,,0.34,0.0,0.0
GACM Tech,531723.0,GATECH,INE224E01028,Finance,Other Financial Services,1.04,84.36,176.64,16.83,10.33,61.38,59.06,28.0,1.08,0.27,8.56,0.0,10.07,3.94,1.1,1.28,1.03,0.0,4.26,-0.01,30.87,0.0,0.0,1.89
