Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Dividend yield,Down from 52w high
A.K.Capital Serv,530499.0,AKCAPIT,INE701G01012,Finance,Non Banking Financial Company (NBFC),1727.5,70.54,1140.16,571.92,399.51,69.85,69.85,10.32,1.1,1.29,2.68,2.95,10.94,832.75,1.09,6.86,3.61,0.0,9.41,0.0,0.0,7.91,2.2,3.49
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,458.65,53.4,1100.24,349.03,56.69,16.24,16.24,25.1,3.98,0.47,15.95,0.0,18.65,111.4,6.77,91.3,19.71,32.41,5.65,0.02,0.29,0.01,0.22,4.65
Accretion Pha.,,ACCPL,INE0T8T01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,127.5,64.72,141.72,89.63,14.95,16.68,16.68,14.65,2.59,,16.6,0.23,27.63,39.78,0.19,22.4,5.77,28.37,9.63,0.0,0.0,0.88,0.0,0.78
Adani Ports,532921.0,ADANIPORTS,INE742F01042,Transport Infrastructure,Port & Port services,1783.25,65.0,410853.6,38735.77,22851.41,58.99,58.99,31.64,4.27,1.16,8.13,0.66,16.39,6214.48,2168.51,6382.54,2736.24,685.0,4.19,-0.03,0.15,3.22,0.42,3.25
Adisoft Technol.,,ADISOFT,INE20PL01012,Industrial Manufacturing,Industrial Products,263.4,58.35,429.84,166.42,29.93,17.98,17.98,18.75,,0.34,17.31,0.3,37.72,57.86,2.91,82.47,44.34,16.65,9.02,,,0.66,0.0,1.51
Aditya Infotech,544466.0,CPPLUS,INE819V01029,Industrial Manufacturing,Industrial Products,3131.25,82.02,36901.89,4220.81,566.13,13.41,13.41,100.3,19.71,2.07,10.27,0.1,25.42,1054.2,12.84,1404.36,1601.01,1103.73,1.53,4.56,1.35,0.34,0.0,1.87
Admach Systems,544669.0,,INE0XLO01010,Industrial Manufacturing,Industrial Products,311.5,75.43,210.98,68.91,12.77,18.53,18.53,21.11,3.0,0.06,13.61,0.0,21.65,48.15,0.93,31.32,7.75,28.24,6.81,-6.95,-1.77,0.0,0.0,1.11
AIA Engineering,532683.0,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,4520.0,76.72,42180.83,4419.86,1256.29,28.42,28.42,33.14,5.26,4.94,15.53,0.0,17.02,6724.42,484.69,1168.61,219.52,1256.27,3.9,-0.23,0.22,0.01,0.36,2.82
Aimtron,,AIMTRON,INE0RUV01018,Industrial Manufacturing,Industrial Products,1189.5,60.56,2451.45,301.16,65.77,21.84,21.84,53.33,10.44,,14.15,0.24,23.6,224.96,2.36,135.47,50.38,103.18,2.56,-0.22,-0.25,0.9,0.0,4.06
Akme Fintrade,544200.0,AFIL,INE916Y01027,Finance,Non Banking Financial Company (NBFC),10.12,66.71,431.86,149.1,111.42,74.73,74.73,10.2,1.04,0.24,5.26,1.19,10.5,132.56,0.0,0.0,0.31,0.0,13.23,-0.86,0.22,4.56,0.0,2.69
