Name,BSE Code,NSE Code,ISIN Code,Industry Group,Industry,Current Price,RSI,Market Capitalization,Sales,Operating profit,OPM,OPM last year,Price to Earning,Price to book value,PEG Ratio,Return on assets,Debt to equity,Return on equity,Working capital,Other income,Trade receivables,Trade Payables,Inventory,Earnings yield,Change in DII holding,Change in FII holding,Debt to EBIT,Down from 52w high
Accent Microcell,,ACCENTMIC,INE0Q5D01013,Pharmaceuticals & Biotechnology,Pharmaceuticals,345.45,57.13,828.70,277.91,47.08,16.94,15.84,23.90,3.32,0.31,15.26,0.00,18.44,124.13,6.04,52.77,13.87,52.08,6.22,0.41,-0.01,0.02,4.57
Adani Energy Sol,539254,ADANIENSOL,INE931S01010,Power,Power Distribution,1027.35,60.33,123413.77,25619.95,7466.81,29.14,29.73,54.72,5.28,2.17,3.37,1.95,13.64,4156.33,769.47,6160.26,4390.34,710.62,3.86,3.08,-2.79,7.19,2.16
Aditya Birla Cap,540691,ABCAPITAL,INE674K01013,Finance,Investment Company,357.70,60.96,93619.57,41693.04,15151.78,36.34,35.13,28.69,2.90,1.17,1.32,4.86,11.49,-60389.17,530.84,389.61,1641.74,0.00,6.32,0.76,-0.37,10.16,3.05
Admach Systems,544669,,INE0XLO01010,,,200.75,,135.96,53.36,10.31,19.32,19.32,22.29,,0.11,13.31,0.41,43.95,20.68,0.16,25.23,15.72,25.24,6.80,,,1.03,0.00
AIA Engineering,532683,AIAENG,INE212H01026,Industrial Products,Castings & Forgings,4017.50,62.35,37491.46,4309.96,1187.95,27.56,26.91,33.27,5.09,1.73,13.66,0.14,15.42,6091.93,382.15,793.50,204.05,1173.69,3.85,0.16,-0.34,0.70,1.56
Apis India,506166,,INE070K01014,Food Products,Other Food Products,82.35,100.00,1134.39,365.95,37.48,10.24,10.21,49.34,7.34,1.01,8.45,0.30,15.80,129.53,2.69,114.04,25.07,64.19,2.99,0.00,0.00,1.32,0.00
Apollo Techno,544671,,INE0X4A01013,,,151.95,,208.00,99.14,17.91,18.07,18.07,15.32,,0.04,18.97,1.16,73.80,18.92,0.72,16.86,13.83,37.35,7.34,,,1.75,0.20
Aptus Pharma,544529,,INE15XJ01010,Pharmaceuticals & Biotechnology,Pharmaceuticals,169.50,65.87,116.28,24.56,4.85,19.75,19.75,32.85,5.36,,19.41,0.37,70.94,21.69,0.08,10.07,5.93,10.35,4.23,,,1.74,2.02
Ascom Leasing &,,ASCOM,INE08KD01015,Finance,Non Banking Financial Company (NBFC),126.50,75.31,148.18,13.29,7.82,58.84,58.51,28.55,2.83,16.99,9.39,0.07,10.84,13.00,-0.04,4.15,0.00,0.00,5.21,0.00,0.00,0.49,0.00
Ashapura Minech.,527001,ASHAPURMIN,INE348A01023,Minerals & Mining,Industrial Minerals,878.65,74.30,8393.40,3728.75,531.43,14.25,13.78,21.07,5.89,0.35,7.95,0.86,27.14,514.19,94.26,546.32,462.77,507.53,5.60,0.09,1.60,2.36,4.29
Ashok Leyland,500477,ASHOKLEY,INE208A01029,"Agricultural, Commercial & Construction Vehicles",Commercial Vehicles,179.19,75.47,105253.60,50976.16,9941.54,19.50,18.97,31.48,8.36,0.11,4.47,4.33,28.82,8877.88,303.53,3406.86,6746.75,4611.09,5.98,-0.29,0.47,5.90,0.64
AU Small Finance,540611,AUBANK,INE949L01017,Banks,Other Bank,994.50,66.53,74307.12,17273.80,8933.99,51.72,53.37,34.18,4.09,1.48,1.58,7.87,14.19,5735.08,2902.27,0.00,0.00,0.00,5.59,3.05,-3.18,12.07,1.31
Axis Bank,532215,AXISBANK,INE238A01034,Banks,Private Sector Bank,1269.40,58.59,394159.04,129272.60,77132.26,59.67,63.58,15.17,1.99,0.59,1.78,7.28,16.30,81517.79,29815.46,0.00,0.00,0.00,6.03,1.65,-1.92,13.49,2.65
Axis Solution,511144,,INE520G01024,IT - Software,Computers - Software & Consulting,90.75,99.56,428.89,211.79,26.18,12.36,18.43,18.39,3.50,0.03,21.00,0.40,39.84,80.42,1.91,72.82,29.40,60.94,5.64,0.00,0.00,1.83,0.00
Bai-Kakaji Poly.,544670,,INE1IJQ01026,,,188.20,,402.83,325.47,33.79,10.38,10.38,21.93,,0.34,12.18,2.03,41.23,-41.47,6.19,30.52,12.96,40.75,6.16,,,3.47,1.98
